dv,gid,dyad,pid1,pid2,RR,DET,NRLINE,maxL,L,ENTR,rENTR,LAM,TT,catH,win,TREND,t,use
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,18.6390532544379,36.5079365079365,9,5.11111111111111,5.11111111111111,0.686961576597323,0.991076059838222,86.5079365079365,3.89285714285714,,73,,730,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,17.8994082840237,39.6694214876033,9,5.33333333333333,5.33333333333333,1.42706104338072,0.886682880001534,65.2892561983471,4.15789473684211,,74,,740,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,21.1538461538462,51.7482517482518,12,6.16666666666667,6.16666666666667,1.74815545724768,0.975664137553482,86.7132867132867,4.27586206896552,,75,,750,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,14.0532544378698,21.0526315789474,5,4,4,0,,52.6315789473684,2.38095238095238,,76,,760,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,12.7218934911243,48.8372093023256,7,6,6,1.07899220787758,0.982141032834875,69.7674418604651,2.4,,77,,770,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,15.2366863905325,43.6893203883495,7,6.42857142857143,6.42857142857143,1.15374194270109,0.832248889600231,70.873786407767,2.80769230769231,,78,,780,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,22.4852071005917,44.7368421052632,17,4,4,0,,82.8947368421053,3.40540540540541,,79,,790,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,13.905325443787,48.936170212766,8,5.75,5.75,1.49417513828931,0.928383211769586,74.468085106383,3.04347826086957,,80,,800,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,10.207100591716,13.0434782608696,2,4.5,4.5,0.693147180559945,1,27.536231884058,2.375,,81,,810,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,6.06508875739645,,0,0,0,,,0,0,,82,,820,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,18.1952662721894,42.2764227642277,8,6.5,6.5,1.25548232517875,0.905639062229566,64.2276422764228,3.76190476190476,,83,,830,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,13.3136094674556,33.3333333333333,7,4.28571428571429,4.28571428571429,0.410116318288409,0.591672778582327,53.3333333333333,2.66666666666667,,84,,840,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,16.2721893491124,33.6363636363636,6,6.16666666666667,6.16666666666667,0.867563228481461,0.789690082142847,61.8181818181818,2.83333333333333,,85,,850,1
EA,narrative_order§benz§LATE_MB.mp4§end,2,10370290,10370528,0,,0,0,0,,,,,,86,,860,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.6508875739645,25,3,6,6,1.09861228866811,1,19.4444444444444,2,,1,,10,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,7.98816568047337,,0,0,0,,,0,0,,2,,20,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.02366863905326,9.83606557377049,1,6,6,0,,6.55737704918033,2,,3,,30,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,5.47337278106509,27.027027027027,2,5,5,0,,29.7297297297297,2.2,,4,,40,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.28402366863906,28.5714285714286,3,5.33333333333333,5.33333333333333,0.636514168294813,0.918295834054489,42.8571428571429,3,,5,,50,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,11.2426035502959,22.3684210526316,4,4.25,4.25,0.562335144618808,0.811278124459133,28.9473684210526,2.75,,6,,60,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,11.2426035502959,,0,0,0,,,0,0,,7,,70,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.3550295857988,7.14285714285714,1,5,5,0,,18.5714285714286,2.6,,8,,80,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.72781065088758,13.5593220338983,2,4,4,0,,8.47457627118644,2.5,,9,,90,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.207100591716,23.1884057971015,3,5.33333333333333,5.33333333333333,1.09861228866811,1,8.69565217391304,2,,10,,100,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.9112426035503,19.4029850746269,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,28.3582089552239,2.11111111111111,,11,,110,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.17159763313609,9.67741935483871,1,6,6,0,,19.3548387096774,2,,12,,120,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.7988165680473,6.84931506849315,1,5,5,0,,35.6164383561644,2,,13,,130,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,16.7159763313609,30.9734513274336,6,5.83333333333333,5.83333333333333,1.01140426470735,0.920619835714305,68.141592920354,2.75,,14,,140,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,11.094674556213,13.3333333333333,2,5,5,0.693147180559945,1,88,4.4,,15,,150,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,16.8639053254438,16.6666666666667,3,6.33333333333333,6.33333333333333,1.09861228866811,1,95.6140350877193,6.8125,,16,,160,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,16.2721893491124,32.7272727272727,8,4.5,4.5,0.735621939758795,0.669591945535779,98.1818181818182,5.4,,17,,170,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,19.5266272189349,58.3333333333333,15,5.13333333333333,5.13333333333333,1.08518861296765,0.987781243811924,91.6666666666667,6.36842105263158,,18,,180,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,17.3076923076923,48.7179487179487,10,5.7,5.7,0.943348392329039,0.858672711073255,88.8888888888889,5.77777777777778,,19,,190,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,17.4556213017752,55.9322033898305,13,5.07692307692308,5.07692307692308,1.37781950803903,0.856087393862389,91.5254237288136,5.68421052631579,,20,,200,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,7.84023668639053,,0,0,0,,,0,0,,21,,210,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,12.8698224852071,37.9310344827586,6,5.5,5.5,1.32966134885476,0.959147917027245,54.0229885057471,2.47368421052632,,22,,220,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.3550295857988,,0,0,0,,,0,0,,23,,230,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.13609467455621,7.27272727272727,1,4,4,0,,14.5454545454545,2,,24,,240,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.87573964497041,15,2,4.5,4.5,0.693147180559945,1,10,3,,25,,250,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,14.4970414201183,58.1632653061225,6,9.5,9.5,1.79175946922806,1,47.9591836734694,2.35,,26,,260,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,11.6863905325444,27.8481012658228,3,7.33333333333333,7.33333333333333,1.09861228866811,1,35.4430379746835,2.15384615384615,,27,,270,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,5.76923076923077,15.3846153846154,1,6,6,0,,10.2564102564103,2,,28,,280,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.46745562130178,18.75,2,6,6,0.693147180559945,1,31.25,2,,29,,290,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,16.7159763313609,46.0176991150443,8,6.5,6.5,1.73286795139986,0.967132018086354,76.1061946902655,3.07142857142857,,30,,300,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,18.6390532544379,50.7936507936508,9,7.11111111111111,7.11111111111111,1.31078367809971,0.945530556036326,81.7460317460318,4.47826086956522,,31,,310,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,19.0828402366864,62.7906976744186,12,6.75,6.75,1.7045514452673,0.951328275106965,86.8217054263566,3.11111111111111,,32,,320,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,14.0532544378698,26.3157894736842,4,6.25,6.25,0.562335144618808,0.811278124459133,70.5263157894737,3.35,,33,,330,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,13.0177514792899,12.5,2,5.5,5.5,0.693147180559945,1,63.6363636363636,4,,34,,340,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.0591715976331,11.7647058823529,1,8,8,0,,57.3529411764706,3,,35,,350,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,14.3491124260355,19.5876288659794,4,4.75,4.75,0.562335144618808,0.811278124459133,60.8247422680412,2.80952380952381,,36,,360,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,17.603550295858,21.0084033613445,5,5,5,0.950270539233235,0.864973520717927,68.0672268907563,3.11538461538462,,37,,370,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.9112426035503,17.910447761194,2,6,6,0.693147180559945,1,53.7313432835821,3,,38,,380,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.207100591716,5.79710144927536,1,4,4,0,,66.6666666666667,2.70588235294118,,39,,390,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,5.91715976331361,,0,0,0,,,0,0,,40,,400,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,4.73372781065089,,0,0,0,,,0,0,,41,,410,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.46745562130178,6.25,1,4,4,0,,70.3125,2.25,,42,,420,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,12.4260355029586,10.7142857142857,2,4.5,4.5,0.693147180559945,1,64.2857142857143,2.84210526315789,,43,,430,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,13.4615384615385,9.89010989010989,2,4.5,4.5,0.693147180559945,1,64.8351648351648,2.68181818181818,,44,,440,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.87573964497041,35,4,5.25,5.25,1.03972077083992,0.946394630357186,30,2.25,,45,,450,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.5029585798817,11.2676056338028,2,4,4,0,,18.3098591549296,2.16666666666667,,46,,460,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.3550295857988,5.71428571428571,1,4,4,0,,45.7142857142857,2,,47,,470,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.3550295857988,12.8571428571429,2,4.5,4.5,0.693147180559945,1,47.1428571428571,2.0625,,48,,480,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.17159763313609,6.45161290322581,1,4,4,0,,50,2.21428571428571,,49,,490,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,6.95266272189349,21.2765957446809,2,5,5,0.693147180559945,1,29.7872340425532,2.33333333333333,,50,,500,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.3550295857988,45.7142857142857,5,6.4,6.4,1.05492016798614,0.960229717860761,31.4285714285714,2,,51,,510,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,6.21301775147929,21.4285714285714,2,4.5,4.5,0.693147180559945,1,14.2857142857143,2,,52,,520,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,7.24852071005917,24.4897959183673,3,4,4,0,,24.4897959183673,2,,53,,530,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.46745562130178,6.25,1,4,4,0,,29.6875,2.11111111111111,,54,,540,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.46745562130178,,0,0,0,,,0,0,,55,,550,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,6.80473372781065,8.69565217391304,1,4,4,0,,26.0869565217391,2,,56,,560,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.0591715976331,14.7058823529412,2,5,5,0,,25,2.125,,57,,570,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.02366863905326,8.19672131147541,1,5,5,0,,13.1147540983607,2,,58,,580,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,5.91715976331361,,0,0,0,,,0,0,,59,,590,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.5029585798817,19.7183098591549,2,7,7,0.693147180559945,1,0,,,60,,600,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,7.24852071005917,32.6530612244898,3,5.33333333333333,5.33333333333333,1.09861228866811,1,0,,,61,,610,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,12.7218934911243,12.7906976744186,2,5.5,5.5,0.693147180559945,1,47.6744186046512,2.73333333333333,,62,,620,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,13.4615384615385,8.79120879120879,2,4,4,0,,85.7142857142857,4.33333333333333,,63,,630,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.6508875739645,19.4444444444444,3,4.66666666666667,4.66666666666667,0.636514168294813,0.918295834054489,94.4444444444444,5.66666666666667,,64,,640,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,11.9822485207101,12.3456790123457,2,5,5,0,,92.5925925925926,4.41176470588235,,65,,650,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,15.3846153846154,44.2307692307692,9,5.11111111111111,5.11111111111111,1.06085694715802,0.965633607142825,95.1923076923077,5.5,,66,,660,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,12.5739644970414,62.3529411764706,13,4.07692307692308,4.07692307692308,0.271189373041844,0.391243563629256,88.2352941176471,8.33333333333333,,67,,670,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,24.5562130177515,68.6746987951807,18,6.33333333333333,6.33333333333333,1.61339211913863,0.900451286485305,89.7590361445783,8.76470588235294,,68,,680,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,14.0532544378698,32.6315789473684,4,7.75,7.75,1.03972077083992,0.946394630357186,90.5263157894737,5.05882352941176,,69,,690,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,17.1597633136095,47.4137931034483,8,6.875,6.875,1.90615474653985,0.979569764547061,93.9655172413793,4.95454545454545,,70,,700,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,15.0887573964497,34.3137254901961,7,5,5,1.00424247305408,0.914100892018565,94.1176470588235,5.64705882352941,,71,,710,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,13.0177514792899,30.6818181818182,6,4.5,4.5,0.693147180559945,1,78.4090909090909,4.92857142857143,,72,,720,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,15.8284023668639,57.9439252336449,12,5.16666666666667,5.16666666666667,1.19884931291362,0.864786979256811,85.981308411215,3.83333333333333,,73,,730,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,13.7573964497041,25.8064516129032,4,6,6,1.38629436111989,1,75.2688172043011,2.8,,74,,740,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,14.4970414201183,33.6734693877551,6,5.5,5.5,1.01140426470735,0.920619835714305,76.530612244898,3.125,,75,,750,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,13.3136094674556,26.6666666666667,5,4.8,4.8,0.500402423538188,0.721928094887362,72.2222222222222,3.42105263157895,,76,,760,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,14.2011834319527,25,5,4.8,4.8,1.05492016798614,0.960229717860761,51.0416666666667,2.88235294117647,,77,,770,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.61538461538462,21.5384615384615,3,4.66666666666667,4.66666666666667,0.636514168294813,0.918295834054489,53.8461538461539,2.69230769230769,,78,,780,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.5029585798817,22.5352112676056,2,8,8,0.693147180559945,1,42.2535211267606,2.5,,79,,790,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.13609467455621,,0,0,0,,,0,0,,80,,800,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.3550295857988,7.14285714285714,1,5,5,0,,21.4285714285714,2.14285714285714,,81,,810,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,7.98816568047337,,0,0,0,,,0,0,,82,,820,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,8.57988165680473,13.7931034482759,2,4,4,0,,24.1379310344828,2,,83,,830,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,9.61538461538462,18.4615384615385,3,4,4,0,,40,2,,84,,840,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,10.5029585798817,16.9014084507042,3,4,4,0,,25.3521126760563,2,,85,,850,1
EA,narrative_order§benz§LATE_MB.mp4§end,3,10370446,10370528,0,,0,0,0,,,,,,86,,860,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.1301775147929,28.0487804878049,4,5.75,5.75,1.38629436111989,1,71.9512195121951,2.95,,1,,10,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.4260355029586,36.9047619047619,6,5.16666666666667,5.16666666666667,1.01140426470735,0.920619835714305,78.5714285714286,3.14285714285714,,2,,20,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.31952662721894,,0,0,0,,,0,0,,3,,30,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,14.3491124260355,11.340206185567,2,5.5,5.5,0.693147180559945,1,47.4226804123711,2.3,,4,,40,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,15.2366863905325,23.3009708737864,5,4.8,4.8,1.05492016798614,0.960229717860761,54.368932038835,4,,5,,50,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,5.91715976331361,,0,0,0,,,0,0,,6,,60,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,13.7573964497041,17.2043010752688,4,4,4,0,,16.1290322580645,3,,7,,70,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,11.8343195266272,27.5,4,5.5,5.5,1.03972077083992,0.946394630357186,41.25,3,,8,,80,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,10.9467455621302,,0,0,0,,,0,0,,9,,90,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.2781065088757,15.6626506024096,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,51.8072289156627,2.38888888888889,,10,,100,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.76331360946746,,0,0,0,,,0,0,,11,,110,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,6.80473372781065,,0,0,0,,,0,0,,12,,120,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,8.43195266272189,,0,0,0,,,0,0,,13,,130,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.7218934911243,34.8837209302326,5,6,6,1.33217904021012,0.960964047443681,56.9767441860465,3.0625,,14,,140,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,14.792899408284,,0,0,0,,,0,0,,15,,150,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,16.4201183431953,,0,0,0,,,0,0,,16,,160,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.5739644970414,,0,0,0,,,0,0,,17,,170,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,11.5384615384615,7.69230769230769,1,6,6,0,,20.5128205128205,2.28571428571429,,18,,180,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.5739644970414,,0,0,0,,,0,0,,19,,190,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.02366863905326,,0,0,0,,,0,0,,20,,200,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,10.5029585798817,5.63380281690141,1,4,4,0,,16.9014084507042,2.4,,21,,210,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,11.094674556213,21.3333333333333,4,4,4,0,,40,3,,22,,220,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,13.1656804733728,4.49438202247191,1,4,4,0,,24.7191011235955,2.2,,23,,230,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,3.40236686390533,,0,0,0,,,0,0,,24,,240,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,3.69822485207101,16,1,4,4,0,,32,2.66666666666667,,25,,250,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,0.591715976331361,,0,0,0,,,0,0,,26,,260,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,15.9763313609467,,0,0,0,,,0,0,,27,,270,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,4.43786982248521,,0,0,0,,,0,0,,28,,280,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,6.80473372781065,,0,0,0,,,0,0,,29,,290,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,6.95266272189349,8.51063829787234,1,4,4,0,,25.531914893617,2,,30,,300,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,3.40236686390533,,0,0,0,,,0,0,,31,,310,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.84023668639053,7.54716981132076,1,4,4,0,,60.377358490566,4,,32,,320,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,13.7573964497041,12.9032258064516,3,4,4,0,,51.6129032258065,3.2,,33,,330,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,8.57988165680473,,0,0,0,,,0,0,,34,,340,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.17159763313609,,0,0,0,,,0,0,,35,,350,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.10059171597633,,0,0,0,,,0,0,,36,,360,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.1301775147929,,0,0,0,,,0,0,,37,,370,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.8698224852071,18.3908045977012,3,5.33333333333333,5.33333333333333,0.636514168294813,0.918295834054489,49.4252873563218,2.86666666666667,,38,,380,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,14.792899408284,6,1,6,6,0,,35,2.91666666666667,,39,,390,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,13.1656804733728,,0,0,0,,,0,0,,40,,400,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,14.3491124260355,,0,0,0,,,0,0,,41,,410,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.8698224852071,4.59770114942529,1,4,4,0,,14.9425287356322,2.16666666666667,,42,,420,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.98816568047337,,0,0,0,,,0,0,,43,,430,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.84023668639053,,0,0,0,,,0,0,,44,,440,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.9112426035503,,0,0,0,,,0,0,,45,,450,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.84023668639053,,0,0,0,,,0,0,,46,,460,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,11.8343195266272,,0,0,0,,,0,0,,47,,470,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.9112426035503,,0,0,0,,,0,0,,48,,480,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,14.6449704142012,13.1313131313131,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,33.3333333333333,3.66666666666667,,49,,490,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,16.1242603550296,,0,0,0,,,0,0,,50,,500,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,10.7988165680473,36.986301369863,5,5.4,5.4,0.673011667009257,0.970950594454669,50.6849315068493,5.28571428571429,,51,,510,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,13.4615384615385,16.4835164835165,3,5,5,1.09861228866811,1,60.4395604395604,2.61904761904762,,52,,520,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,8.87573964497041,21.6666666666667,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,43.3333333333333,2.6,,53,,530,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,6.50887573964497,,0,0,0,,,0,0,,54,,540,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.54437869822485,,0,0,0,,,0,0,,55,,550,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.17159763313609,16.1290322580645,2,5,5,0,,27.4193548387097,3.4,,56,,560,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.54437869822485,23.5294117647059,3,4,4,0,,27.4509803921569,2.8,,57,,570,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,10.3550295857988,14.2857142857143,2,5,5,0.693147180559945,1,31.4285714285714,3.14285714285714,,58,,580,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,5.62130177514793,,0,0,0,,,0,0,,59,,590,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,6.06508875739645,12.1951219512195,1,5,5,0,,34.1463414634146,2,,60,,600,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,15.3846153846154,11.5384615384615,3,4,4,0,,36.5384615384615,2.375,,61,,610,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.4260355029586,20.2380952380952,3,5.66666666666667,5.66666666666667,1.09861228866811,1,50,2.33333333333333,,62,,620,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,10.7988165680473,5.47945205479452,1,4,4,0,,13.6986301369863,2,,63,,630,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.46745562130178,,0,0,0,,,0,0,,64,,640,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,12.8698224852071,5.74712643678161,1,5,5,0,,13.7931034482759,3,,65,,650,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,10.7988165680473,5.47945205479452,1,4,4,0,,16.4383561643836,3,,66,,660,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,11.9822485207101,,0,0,0,,,0,0,,67,,670,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,9.76331360946746,15.1515151515152,2,5,5,0.693147180559945,1,36.3636363636364,3,,68,,680,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.39644970414201,,0,0,0,,,0,0,,69,,690,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,7.54437869822485,,0,0,0,,,0,0,,70,,700,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,14.9408284023669,31.6831683168317,7,4.57142857142857,4.57142857142857,0.955699891112534,0.869915529773626,46.5346534653465,2.61111111111111,,71,,710,1
EA,cluster§pizza§pizza.mp4§man,1,10370290,10370446,6.95266272189349,,0,0,0,,,0,0,,72,,720,1
