LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1707823693.400151,95046.000,12442,3,AX,1,100,-0.642
1707823693.439687,95084.333,12459,3,AX,1,100,-0.641
1707823693.479223,95122.667,12459,3,AX,1,100,-0.648
1707823693.518759,95161.000,12459,3,AX,1,100,-0.653
1707823693.557951,95199.000,12478,2,AX,1,100,-0.658
1707823693.597144,95237.000,12478,2,AX,1,100,-0.650
1707823693.637024,95275.667,12495,3,AX,1,100,-0.646
1707823693.676904,95314.333,12495,3,AX,1,100,-0.656
1707823693.716784,95353.000,12495,3,AX,1,100,-0.658
1707823693.756664,95391.667,12511,3,AX,1,100,-0.656
1707823693.796544,95430.333,12511,3,AX,1,100,-0.663
1707823693.836424,95469.000,12511,3,AX,1,100,-0.651
1707823693.876647,95508.000,12528,2,AX,1,100,-0.657
1707823693.916871,95547.000,12528,2,AX,1,100,-0.666
1707823693.956751,95585.667,12543,3,AX,1,100,-0.662
1707823693.996631,95624.333,12543,3,AX,1,100,-0.650
1707823694.036511,95663.000,12543,3,AX,1,100,-0.656
1707823694.075703,95701.000,12565,3,AX,1,100,-0.658
1707823694.114896,95739.000,12565,3,AX,1,100,-0.658
1707823694.154088,95777.000,12565,3,AX,1,100,-0.652
1707823694.193796,95815.500,12582,2,AX,1,100,-0.658
1707823694.233504,95854.000,12582,2,AX,1,100,-0.660
1707823694.273384,95892.667,12601,3,AX,1,100,-0.655
1707823694.313264,95931.333,12601,3,AX,1,100,-0.655
1707823694.353144,95970.000,12601,3,AX,1,100,-0.656
1707823694.393368,96009.000,12615,2,AX,1,100,-0.656
1707823694.433592,96048.000,12615,2,AX,1,100,-0.656
1707823694.473472,96086.667,12633,3,AX,1,100,-0.651
1707823694.513352,96125.333,12633,3,AX,1,100,-0.656
1707823694.553232,96164.000,12633,3,AX,1,100,-0.657
1707823694.593112,96202.667,12649,3,AX,1,100,-0.653
1707823694.632992,96241.333,12649,3,AX,1,100,-0.656
1707823694.672872,96280.000,12649,3,AX,1,100,-0.659
1707823694.712064,96318.000,12666,2,AX,1,100,-0.652
1707823694.751256,96356.000,12666,2,AX,1,100,-0.658
1707823694.791136,96394.667,12683,3,AX,1,100,-0.659
1707823694.831016,96433.333,12683,3,AX,1,100,-0.649
1707823694.870896,96472.000,12683,3,AX,1,100,-0.651
1707823694.910604,96510.500,12698,2,AX,1,100,-0.654
1707823694.950312,96549.000,12698,2,AX,1,100,-0.658
1707823694.990192,96587.667,12716,3,AX,1,100,-0.652
1707823695.030072,96626.333,12716,3,AX,1,100,-0.653
1707823695.069952,96665.000,12716,3,AX,1,100,-0.659
1707823695.109832,96703.667,12733,3,AX,1,100,-0.656
1707823695.149712,96742.333,12733,3,AX,1,100,-0.647
1707823695.189592,96781.000,12733,3,AX,1,100,-0.653
1707823695.229816,96820.000,12750,2,AX,1,100,-0.656
1707823695.270040,96859.000,12750,2,AX,1,100,-0.655
1707823695.309576,96897.333,12766,3,AX,1,100,-0.650
1707823695.349112,96935.667,12766,3,AX,1,100,-0.656
1707823695.388648,96974.000,12766,3,AX,1,100,-0.657
1707823695.428184,97012.333,12781,3,AX,1,100,-0.651
1707823695.467721,97050.667,12781,3,AX,1,100,-0.650
1707823695.507257,97089.000,12781,3,AX,1,100,-0.660
1707823695.546965,97127.500,12799,2,AX,1,100,-0.656
1707823695.586673,97166.000,12799,2,AX,1,100,-0.650
1707823695.626553,97204.667,12817,3,AX,1,100,-0.655
1707823695.666433,97243.333,12817,3,AX,1,100,-0.656
1707823695.706313,97282.000,12817,3,AX,1,100,-0.652
1707823695.741380,97316.000,12834,3,AX,1,100,-0.655
1707823695.776447,97350.000,12834,3,AX,1,100,-0.654
1707823695.811513,97384.000,12834,3,AX,1,100,-0.654
1707823695.851737,97423.000,12849,2,AX,1,100,-0.655
1707823695.891961,97462.000,12849,2,AX,1,100,-0.655
1707823695.931497,97500.333,12866,3,AX,1,100,-0.655
1707823695.971033,97538.667,12866,3,AX,1,100,-0.654
1707823696.010569,97577.000,12866,3,AX,1,100,-0.652
1707823696.050106,97615.333,12882,3,AX,1,100,-0.656
1707823696.089642,97653.667,12882,3,AX,1,100,-0.651
1707823696.129178,97692.000,12882,3,AX,1,100,-0.654
1707823696.168886,97730.500,12900,2,AX,1,100,-0.651
1707823696.208594,97769.000,12900,2,AX,1,100,-0.653
1707823696.249505,97808.667,12916,3,AX,1,100,-0.653
1707823696.290417,97848.333,12916,3,AX,1,100,-0.650
1707823696.331328,97888.000,12916,3,AX,1,100,-0.653
1707823696.371552,97927.000,12933,2,AX,1,100,-0.656
1707823696.411776,97966.000,12933,2,AX,1,100,-0.648
1707823696.451656,98004.667,12950,3,AX,1,100,-0.655
1707823696.491536,98043.333,12950,3,AX,1,100,-0.658
1707823696.531416,98082.000,12950,3,AX,1,100,-0.648
1707823696.570952,98120.333,12967,3,AX,1,100,-0.650
1707823696.610488,98158.667,12967,3,AX,1,100,-0.654
1707823696.650024,98197.000,12967,3,AX,1,100,-0.653
1707823696.690248,98236.000,12983,2,AX,1,100,-0.653
1707823696.730472,98275.000,12983,2,AX,1,100,-0.651
1707823696.770008,98313.333,13001,3,AX,1,100,-0.652
1707823696.809544,98351.667,13001,3,AX,1,100,-0.652
1707823696.849080,98390.000,13001,3,AX,1,100,-0.654
1707823696.889648,98429.333,13015,3,AX,1,100,-0.650
1707823696.930215,98468.667,13015,3,AX,1,100,-0.656
1707823696.970783,98508.000,13015,3,AX,1,100,-0.649
1707823697.011007,98547.000,13032,2,AX,1,100,-0.650
1707823697.051230,98586.000,13032,2,AX,1,100,-0.651
1707823697.091110,98624.667,13050,3,AX,1,100,-0.650
1707823697.130990,98663.333,13050,3,AX,1,100,-0.650
1707823697.170870,98702.000,13050,3,AX,1,100,-0.651
1707823697.211094,98741.000,13068,2,AX,1,100,-0.650
1707823697.251318,98780.000,13068,2,AX,1,100,-0.650
1707823697.291198,98818.667,13082,3,AX,1,100,-0.653
1707823697.331078,98857.333,13082,3,AX,1,100,-0.646
1707823697.370958,98896.000,13082,3,AX,1,100,-0.651
1707823697.410150,98934.000,13099,3,AX,1,100,-0.646
1707823697.449342,98972.000,13099,3,AX,1,100,-0.653
1707823697.488535,99010.000,13099,3,AX,1,100,-0.650
1707823697.529274,99049.500,13116,2,AX,1,100,-0.651
1707823697.570014,99089.000,13116,2,AX,1,100,-0.648
1707823697.610237,99128.000,13133,3,AX,1,100,-0.654
1707823697.650461,99167.000,13133,3,AX,1,100,-0.648
1707823697.690685,99206.000,13133,3,AX,1,100,-0.646
1707823697.730909,99245.000,13149,2,AX,1,100,-0.651
1707823697.771132,99284.000,13149,2,AX,1,100,-0.651
1707823697.811012,99322.667,13165,3,AX,1,100,-0.649
1707823697.850892,99361.333,13165,3,AX,1,100,-0.649
1707823697.890772,99400.000,13165,3,AX,1,100,-0.652
1707823697.930652,99438.667,13183,3,AX,1,100,-0.650
1707823697.970532,99477.333,13183,3,AX,1,100,-0.648
1707823698.010412,99516.000,13183,3,AX,1,100,-0.652
1707823698.045135,99549.667,13200,3,AX,1,100,-0.650
1707823698.079858,99583.333,13200,3,AX,1,100,-0.652
1707823698.114582,99617.000,13200,3,AX,1,100,-0.652
1707823698.154805,99656.000,13217,2,AX,1,100,-0.650
1707823698.195029,99695.000,13217,2,AX,1,100,-0.650
1707823698.234909,99733.667,13233,3,AX,1,100,-0.654
1707823698.274789,99772.333,13233,3,AX,1,100,-0.651
1707823698.314669,99811.000,13233,3,AX,1,100,-0.651
1707823698.354377,99849.500,13248,2,AX,1,100,-0.649
1707823698.394085,99888.000,13248,2,AX,1,100,-0.653
1707823698.433965,99926.667,13266,3,AX,1,100,-0.652
1707823698.473845,99965.333,13266,3,AX,1,100,-0.652
1707823698.513725,100004.000,13266,3,AX,1,100,-0.651
1707823698.553605,100042.667,13284,3,AX,1,100,-0.651
1707823698.593485,100081.333,13284,3,AX,1,100,-0.652
1707823698.633365,100120.000,13284,3,AX,1,100,-0.652
1707823698.673073,100158.500,13301,2,AX,1,100,-0.650
1707823698.712781,100197.000,13301,2,AX,1,100,-0.651
1707823698.752317,100235.333,13317,3,AX,1,100,-0.651
1707823698.791853,100273.667,13317,3,AX,1,100,-0.650
1707823698.831390,100312.000,13317,3,AX,1,100,-0.650
1707823698.871270,100350.667,13335,3,AX,1,100,-0.654
1707823698.911149,100389.333,13335,3,AX,1,100,-0.648
1707823698.951029,100428.000,13335,3,AX,1,100,-0.650
1707823698.990738,100466.500,13351,2,AX,1,100,-0.650
1707823699.030446,100505.000,13351,2,AX,1,100,-0.651
1707823699.070326,100543.667,13368,3,AX,1,100,-0.653
1707823699.110206,100582.333,13368,3,AX,1,100,-0.648
1707823699.150085,100621.000,13368,3,AX,1,100,-0.656
1707823699.190309,100660.000,13385,2,AX,1,100,-0.653
1707823699.230533,100699.000,13385,2,AX,1,100,-0.645
1707823699.269932,100737.200,13407,5,AX,1,100,-0.652
1707823699.309330,100775.400,13407,5,AX,1,100,-0.656
1707823699.348729,100813.600,13407,5,AX,1,100,-0.647
1707823699.388128,100851.800,13407,5,AX,1,100,-0.655
1707823699.427526,100890.000,13407,5,AX,1,100,-0.652
1707823699.467750,100929.000,13424,2,AX,1,100,-0.649
1707823699.507974,100968.000,13424,2,AX,1,100,-0.650
1707823699.547854,101006.667,13439,3,AX,1,100,-0.651
1707823699.587734,101045.333,13439,3,AX,1,100,-0.651
1707823699.627614,101084.000,13439,3,AX,1,100,-0.651
1707823699.667494,101122.667,13457,3,AX,1,100,-0.651
1707823699.707374,101161.333,13457,3,AX,1,100,-0.653
1707823699.747254,101200.000,13457,3,AX,1,100,-0.652
1707823699.786962,101238.500,13474,2,AX,1,100,-0.649
1707823699.826670,101277.000,13474,2,AX,1,100,-0.659
1707823699.865862,101315.000,13491,3,AX,1,100,-0.649
1707823699.905055,101353.000,13491,3,AX,1,100,-0.652
1707823699.944247,101391.000,13491,3,AX,1,100,-0.647
1707823699.983955,101429.500,13508,2,AX,1,100,-0.650
1707823700.023663,101468.000,13508,2,AX,1,100,-0.650
1707823700.063543,101506.667,13522,3,AX,1,100,-0.653
1707823700.103423,101545.333,13522,3,AX,1,100,-0.650
1707823700.143303,101584.000,13522,3,AX,1,100,-0.645
1707823700.183183,101622.667,13540,3,AX,1,100,-0.650
1707823700.223063,101661.333,13540,3,AX,1,100,-0.653
1707823700.262943,101700.000,13540,3,AX,1,100,-0.647
1707823700.302651,101738.500,13556,2,AX,1,100,-0.651
1707823700.342359,101777.000,13556,2,AX,1,100,-0.651
1707823700.382239,101815.667,13573,3,AX,1,100,-0.652
1707823700.422119,101854.333,13573,3,AX,1,100,-0.646
1707823700.461999,101893.000,13573,3,AX,1,100,-0.651
1707823700.497410,101927.333,13591,3,AX,1,100,-0.649
1707823700.532820,101961.667,13591,3,AX,1,100,-0.648
1707823700.568231,101996.000,13591,3,AX,1,100,-0.647
1707823700.607423,102034.000,13607,2,AX,1,100,-0.651
1707823700.646616,102072.000,13607,2,AX,1,100,-0.650
1707823700.686496,102110.667,13623,3,AX,1,100,-0.647
1707823700.726376,102149.333,13623,3,AX,1,100,-0.647
1707823700.766256,102188.000,13623,3,AX,1,100,-0.650
1707823700.806823,102227.333,13641,3,AX,1,100,-0.649
1707823700.847391,102266.667,13641,3,AX,1,100,-0.649
1707823700.887958,102306.000,13641,3,AX,1,100,-0.648
1707823700.928698,102345.500,13657,2,AX,1,100,-0.652
1707823700.969437,102385.000,13657,2,AX,1,100,-0.648
1707823701.009317,102423.667,13672,3,AX,1,100,-0.648
1707823701.049197,102462.333,13672,3,AX,1,100,-0.650
1707823701.089077,102501.000,13672,3,AX,1,100,-0.653
1707823701.128785,102539.500,13689,2,AX,1,100,-0.653
1707823701.168493,102578.000,13689,2,AX,1,100,-0.645
1707823701.207686,102616.000,13706,3,AX,1,100,-0.649
1707823701.246878,102654.000,13706,3,AX,1,100,-0.657
1707823701.286070,102692.000,13706,3,AX,1,100,-0.648
1707823701.325950,102730.667,13722,3,AX,1,100,-0.649
1707823701.365830,102769.333,13722,3,AX,1,100,-0.655
1707823701.405710,102808.000,13722,3,AX,1,100,-0.651
1707823701.445934,102847.000,13742,2,AX,1,100,-0.648
1707823701.486158,102886.000,13742,2,AX,1,100,-0.653
1707823701.526725,102925.333,13756,3,AX,1,100,-0.652
1707823701.567293,102964.667,13756,3,AX,1,100,-0.650
1707823701.607860,103004.000,13756,3,AX,1,100,-0.652
1707823701.647568,103042.500,13773,2,AX,1,100,-0.651
1707823701.687276,103081.000,13773,2,AX,1,100,-0.651
1707823701.727156,103119.667,13789,3,AX,1,100,-0.650
1707823701.767036,103158.333,13789,3,AX,1,100,-0.649
1707823701.806916,103197.000,13789,3,AX,1,100,-0.647
1707823701.846796,103235.667,13807,3,AX,1,100,-0.655
1707823701.886676,103274.333,13807,3,AX,1,100,-0.651
1707823701.926556,103313.000,13807,3,AX,1,100,-0.644
1707823701.966780,103352.000,13821,2,AX,1,100,-0.649
1707823702.007004,103391.000,13821,2,AX,1,100,-0.653
1707823702.046884,103429.667,13838,3,AX,1,100,-0.648
1707823702.086764,103468.333,13838,3,AX,1,100,-0.650
1707823702.126644,103507.000,13838,3,AX,1,100,-0.649
1707823702.167383,103546.500,13855,2,AX,1,100,-0.653
1707823702.208123,103586.000,13855,2,AX,1,100,-0.646
1707823702.248003,103624.667,13872,3,AX,1,100,-0.650
1707823702.287883,103663.333,13872,3,AX,1,100,-0.651
1707823702.327763,103702.000,13872,3,AX,1,100,-0.650
1707823702.367986,103741.000,13890,3,AX,1,100,-0.652
1707823702.408210,103780.000,13890,3,AX,1,100,-0.648
1707823702.448434,103819.000,13890,3,AX,1,100,-0.654
1707823702.488142,103857.500,13906,2,AX,1,100,-0.653
1707823702.527850,103896.000,13906,2,AX,1,100,-0.644
1707823702.567386,103934.333,13922,3,AX,1,100,-0.651
1707823702.606922,103972.667,13922,3,AX,1,100,-0.653
1707823702.646458,104011.000,13922,3,AX,1,100,-0.648
1707823702.686682,104050.000,13939,3,AX,1,100,-0.643
1707823702.726906,104089.000,13939,3,AX,1,100,-0.656
1707823702.767130,104128.000,13939,3,AX,1,100,-0.657
1707823702.801165,104161.000,13956,2,AX,1,100,-0.647
1707823702.835201,104194.000,13956,2,AX,1,100,-0.648
1707823702.875081,104232.667,13971,3,AX,1,100,-0.664
1707823702.914961,104271.333,13971,3,AX,1,100,-0.654
1707823702.954841,104310.000,13971,3,AX,1,100,-0.654
1707823702.994721,104348.667,13987,3,AX,1,100,-0.666
1707823703.034601,104387.333,13987,3,AX,1,100,-0.658
1707823703.074481,104426.000,13987,3,AX,1,100,-0.666
1707823703.114189,104464.500,14005,2,AX,1,100,-0.661
1707823703.153897,104503.000,14005,2,AX,1,100,-0.651
1707823703.193089,104541.000,14021,3,AX,1,100,-0.663
1707823703.232281,104579.000,14021,3,AX,1,100,-0.661
1707823703.271474,104617.000,14021,3,AX,1,100,-0.656
1707823703.311010,104655.333,14040,3,AX,1,100,-0.652
1707823703.350546,104693.667,14040,3,AX,1,100,-0.668
1707823703.390082,104732.000,14040,3,AX,1,100,-0.657
1707823703.430306,104771.000,14054,2,AX,1,100,-0.638
1707823703.470530,104810.000,14054,2,AX,1,100,-0.646
1707823703.510410,104848.667,14074,3,AX,1,100,-0.653
1707823703.550290,104887.333,14074,3,AX,1,100,-0.655
1707823703.590170,104926.000,14074,3,AX,1,100,-0.649
1707823703.630050,104964.667,14090,3,AX,1,100,-0.657
1707823703.669930,105003.333,14090,3,AX,1,100,-0.660
1707823703.709810,105042.000,14090,3,AX,1,100,-0.673
1707823703.749518,105080.500,14107,2,AX,1,100,-0.674
1707823703.789226,105119.000,14107,2,AX,1,100,-0.675
1707823703.829106,105157.667,14124,3,AX,1,100,-0.661
1707823703.868986,105196.333,14124,3,AX,1,100,-0.658
1707823703.908866,105235.000,14124,3,AX,1,100,-0.671
1707823703.948058,105273.000,14139,2,AX,1,100,-0.677
1707823703.987250,105311.000,14139,2,AX,1,100,-0.659
1707823704.027130,105349.667,14155,3,AX,1,100,-0.672
1707823704.067010,105388.333,14155,3,AX,1,100,-0.673
1707823704.106890,105427.000,14155,3,AX,1,100,-0.666
1707823704.146770,105465.667,14175,3,AX,1,100,-0.661
1707823704.186650,105504.333,14175,3,AX,1,100,-0.660
1707823704.226530,105543.000,14175,3,AX,1,100,-0.671
1707823704.266754,105582.000,14191,2,AX,1,100,-0.667
1707823704.306978,105621.000,14191,2,AX,1,100,-0.657
1707823704.346858,105659.667,14207,3,AX,1,100,-0.671
1707823704.386738,105698.333,14207,3,AX,1,100,-0.670
1707823704.426618,105737.000,14207,3,AX,1,100,-0.661
1707823704.465810,105775.000,14223,3,AX,1,100,-0.674
1707823704.505002,105813.000,14223,3,AX,1,100,-0.672
1707823704.544195,105851.000,14223,3,AX,1,100,-0.665
1707823704.584075,105889.667,14245,3,AX,1,100,-0.675
1707823704.623955,105928.333,14245,3,AX,1,100,-0.668
1707823704.663835,105967.000,14245,3,AX,1,100,-0.661
1707823704.703715,106005.667,14261,3,AX,1,100,-0.672
1707823704.743595,106044.333,14261,3,AX,1,100,-0.669
1707823704.783475,106083.000,14261,3,AX,1,100,-0.663
1707823704.823183,106121.500,14279,2,AX,1,100,-0.665
1707823704.862891,106160.000,14279,2,AX,1,100,-0.669
1707823704.902771,106198.667,14295,3,AX,1,100,-0.664
1707823704.942651,106237.333,14295,3,AX,1,100,-0.659
1707823704.982531,106276.000,14295,3,AX,1,100,-0.672
1707823705.022754,106315.000,14310,2,AX,1,100,-0.663
1707823705.062978,106354.000,14310,2,AX,1,100,-0.660
1707823705.102171,106392.000,14329,3,AX,1,100,-0.666
1707823705.141363,106430.000,14329,3,AX,1,100,-0.663
1707823705.180555,106468.000,14329,3,AX,1,100,-0.663
1707823705.215966,106502.333,14346,3,AX,1,100,-0.663
1707823705.251377,106536.667,14346,3,AX,1,100,-0.668
1707823705.286787,106571.000,14346,3,AX,1,100,-0.661
1707823705.326667,106609.667,14362,3,AX,1,100,-0.667
1707823705.366547,106648.333,14362,3,AX,1,100,-0.663
1707823705.406427,106687.000,14362,3,AX,1,100,-0.665
1707823705.447682,106727.000,14380,2,AX,1,100,-0.670
1707823705.488938,106767.000,14380,2,AX,1,100,-0.663
1707823705.529161,106806.000,14394,3,AX,1,100,-0.662
1707823705.569385,106845.000,14394,3,AX,1,100,-0.664
1707823705.609609,106884.000,14394,3,AX,1,100,-0.670
1707823705.649317,106922.500,14411,2,AX,1,100,-0.660
1707823705.689025,106961.000,14411,2,AX,1,100,-0.663
1707823705.728217,106999.000,14427,3,AX,1,100,-0.667
1707823705.767410,107037.000,14427,3,AX,1,100,-0.667
1707823705.806602,107075.000,14427,3,AX,1,100,-0.662
1707823705.846482,107113.667,14445,3,AX,1,100,-0.663
1707823705.886362,107152.333,14445,3,AX,1,100,-0.666
1707823705.926242,107191.000,14445,3,AX,1,100,-0.661
1707823705.966466,107230.000,14462,2,AX,1,100,-0.666
1707823706.006689,107269.000,14462,2,AX,1,100,-0.659
1707823706.047601,107308.667,14478,3,AX,1,100,-0.661
1707823706.088512,107348.333,14478,3,AX,1,100,-0.663
1707823706.129424,107388.000,14478,3,AX,1,100,-0.666
1707823706.169132,107426.500,14495,2,AX,1,100,-0.659
1707823706.208840,107465.000,14495,2,AX,1,100,-0.660
1707823706.248720,107503.667,14512,3,AX,1,100,-0.666
1707823706.288600,107542.333,14512,3,AX,1,100,-0.658
1707823706.328480,107581.000,14512,3,AX,1,100,-0.664
1707823706.368016,107619.333,14528,3,AX,1,100,-0.663
1707823706.407552,107657.667,14528,3,AX,1,100,-0.659
1707823706.447088,107696.000,14528,3,AX,1,100,-0.659
1707823706.487312,107735.000,14546,3,AX,1,100,-0.666
1707823706.527536,107774.000,14546,3,AX,1,100,-0.659
1707823706.567759,107813.000,14546,3,AX,1,100,-0.658
1707823706.606952,107851.000,14560,3,AX,1,100,-0.663
1707823706.646144,107889.000,14560,3,AX,1,100,-0.663
1707823706.685337,107927.000,14560,3,AX,1,100,-0.660
1707823706.726076,107966.500,14577,2,AX,1,100,-0.662
1707823706.766815,108006.000,14577,2,AX,1,100,-0.658
1707823706.806695,108044.667,14594,3,AX,1,100,-0.655
1707823706.846575,108083.333,14594,3,AX,1,100,-0.671
1707823706.886455,108122.000,14594,3,AX,1,100,-0.656
1707823706.926679,108161.000,14613,2,AX,1,100,-0.656
1707823706.966903,108200.000,14613,2,AX,1,100,-0.661
1707823707.006783,108238.667,14629,3,AX,1,100,-0.660
1707823707.046663,108277.333,14629,3,AX,1,100,-0.657
1707823707.086543,108316.000,14629,3,AX,1,100,-0.657
1707823707.126423,108354.667,14645,3,AX,1,100,-0.658
1707823707.166303,108393.333,14645,3,AX,1,100,-0.660
1707823707.206183,108432.000,14645,3,AX,1,100,-0.664
1707823707.245891,108470.500,14661,2,AX,1,100,-0.654
1707823707.285599,108509.000,14661,2,AX,1,100,-0.660
1707823707.326166,108548.333,14678,3,AX,1,100,-0.661
1707823707.366734,108587.667,14678,3,AX,1,100,-0.656
1707823707.407301,108627.000,14678,3,AX,1,100,-0.659
1707823707.447525,108666.000,14695,2,AX,1,100,-0.660
1707823707.487749,108705.000,14695,2,AX,1,100,-0.657
1707823707.523160,108739.333,14710,3,AX,1,100,-0.659
1707823707.558570,108773.667,14710,3,AX,1,100,-0.657
1707823707.593981,108808.000,14710,3,AX,1,100,-0.663
1707823707.633861,108846.667,14726,3,AX,1,100,-0.660
1707823707.673741,108885.333,14726,3,AX,1,100,-0.657
1707823707.713621,108924.000,14726,3,AX,1,100,-0.659
1707823707.753157,108962.333,14746,3,AX,1,100,-0.661
1707823707.792693,109000.667,14746,3,AX,1,100,-0.653
1707823707.832229,109039.000,14746,3,AX,1,100,-0.658
1707823707.871422,109077.000,14762,2,AX,1,100,-0.662
1707823707.910614,109115.000,14762,2,AX,1,100,-0.658
1707823707.950838,109154.000,14779,3,AX,1,100,-0.657
1707823707.991062,109193.000,14779,3,AX,1,100,-0.656
1707823708.031285,109232.000,14779,3,AX,1,100,-0.656
1707823708.070993,109270.500,14793,2,AX,1,100,-0.655
1707823708.110702,109309.000,14793,2,AX,1,100,-0.661
1707823708.150582,109347.667,14811,3,AX,1,100,-0.657
1707823708.190461,109386.333,14811,3,AX,1,100,-0.658
1707823708.230341,109425.000,14811,3,AX,1,100,-0.659
1707823708.270221,109463.667,14827,3,AX,1,100,-0.658
1707823708.310101,109502.333,14827,3,AX,1,100,-0.655
1707823708.349981,109541.000,14827,3,AX,1,100,-0.662
1707823708.390205,109580.000,14844,2,AX,1,100,-0.654
1707823708.430429,109619.000,14844,2,AX,1,100,-0.655
1707823708.469621,109657.000,14862,3,AX,1,100,-0.663
1707823708.508814,109695.000,14862,3,AX,1,100,-0.657
1707823708.548006,109733.000,14862,3,AX,1,100,-0.654
1707823708.587886,109771.667,14878,3,AX,1,100,-0.657
1707823708.627766,109810.333,14878,3,AX,1,100,-0.660
1707823708.667646,109849.000,14878,3,AX,1,100,-0.650
1707823708.707354,109887.500,14896,2,AX,1,100,-0.656
1707823708.747062,109926.000,14896,2,AX,1,100,-0.660
1707823708.786942,109964.667,14914,3,AX,1,100,-0.655
1707823708.826822,110003.333,14914,3,AX,1,100,-0.657
1707823708.866702,110042.000,14914,3,AX,1,100,-0.660
1707823708.906926,110081.000,14930,2,AX,1,100,-0.659
1707823708.947149,110120.000,14930,2,AX,1,100,-0.660
1707823708.986686,110158.333,14945,3,AX,1,100,-0.657
1707823709.026222,110196.667,14945,3,AX,1,100,-0.658
1707823709.065758,110235.000,14945,3,AX,1,100,-0.657
1707823709.104950,110273.000,14962,3,AX,1,100,-0.659
1707823709.144143,110311.000,14962,3,AX,1,100,-0.658
1707823709.183335,110349.000,14962,3,AX,1,100,-0.661
1707823709.223043,110387.500,14979,2,AX,1,100,-0.653
1707823709.262751,110426.000,14979,2,AX,1,100,-0.660
1707823709.302631,110464.667,14995,3,AX,1,100,-0.659
1707823709.342511,110503.333,14995,3,AX,1,100,-0.654
1707823709.382391,110542.000,14995,3,AX,1,100,-0.656
1707823709.422271,110580.667,15013,3,AX,1,100,-0.662
1707823709.462151,110619.333,15013,3,AX,1,100,-0.655
1707823709.502031,110658.000,15013,3,AX,1,100,-0.659
1707823709.542255,110697.000,15027,2,AX,1,100,-0.660
1707823709.582479,110736.000,15027,2,AX,1,100,-0.654
1707823709.622015,110774.333,15046,3,AX,1,100,-0.660
1707823709.661551,110812.667,15046,3,AX,1,100,-0.656
1707823709.701087,110851.000,15046,3,AX,1,100,-0.657
1707823709.740280,110889.000,15062,2,AX,1,100,-0.659
1707823709.779472,110927.000,15062,2,AX,1,100,-0.667
1707823709.819180,110965.500,15085,4,AX,1,100,-0.656
1707823709.858888,111004.000,15085,4,AX,1,100,-0.653
1707823709.898596,111042.500,15085,4,AX,1,100,-0.658
1707823709.938304,111081.000,15085,4,AX,1,100,-0.660
1707823709.974059,111115.667,15101,3,AX,1,100,-0.655
1707823710.009813,111150.333,15101,3,AX,1,100,-0.657
1707823710.045568,111185.000,15101,3,AX,1,100,-0.659
1707823710.086307,111224.500,15117,2,AX,1,100,-0.658
1707823710.127046,111264.000,15117,2,AX,1,100,-0.655
1707823710.166926,111302.667,15133,3,AX,1,100,-0.657
1707823710.206806,111341.333,15133,3,AX,1,100,-0.658
1707823710.246686,111380.000,15133,3,AX,1,100,-0.663
1707823710.286394,111418.500,15150,2,AX,1,100,-0.655
1707823710.326102,111457.000,15150,2,AX,1,100,-0.656
1707823710.365639,111495.333,15166,3,AX,1,100,-0.662
1707823710.405175,111533.667,15166,3,AX,1,100,-0.661
1707823710.444711,111572.000,15166,3,AX,1,100,-0.655
1707823710.484591,111610.667,15184,3,AX,1,100,-0.659
1707823710.524471,111649.333,15184,3,AX,1,100,-0.656
1707823710.564351,111688.000,15184,3,AX,1,100,-0.656
1707823710.605606,111728.000,15200,2,AX,1,100,-0.659
1707823710.646861,111768.000,15200,2,AX,1,100,-0.658
1707823710.687085,111807.000,15217,3,AX,1,100,-0.658
1707823710.727309,111846.000,15217,3,AX,1,100,-0.656
1707823710.767532,111885.000,15217,3,AX,1,100,-0.658
1707823710.807241,111923.500,15234,2,AX,1,100,-0.656
1707823710.846949,111962.000,15234,2,AX,1,100,-0.657
1707823710.886485,112000.333,15251,3,AX,1,100,-0.658
1707823710.926021,112038.667,15251,3,AX,1,100,-0.661
1707823710.965557,112077.000,15251,3,AX,1,100,-0.659
1707823711.005437,112115.667,15267,3,AX,1,100,-0.656
1707823711.045317,112154.333,15267,3,AX,1,100,-0.658
1707823711.085197,112193.000,15267,3,AX,1,100,-0.660
1707823711.124905,112231.500,15283,2,AX,1,100,-0.655
1707823711.164613,112270.000,15283,2,AX,1,100,-0.657
1707823711.205181,112309.333,15299,3,AX,1,100,-0.657
1707823711.245748,112348.667,15299,3,AX,1,100,-0.657
1707823711.286316,112388.000,15299,3,AX,1,100,-0.653
1707823711.326540,112427.000,15316,2,AX,1,100,-0.659
1707823711.366763,112466.000,15316,2,AX,1,100,-0.658
1707823711.406987,112505.000,15333,3,AX,1,100,-0.656
1707823711.447211,112544.000,15333,3,AX,1,100,-0.659
1707823711.487435,112583.000,15333,3,AX,1,100,-0.667
1707823711.527315,112621.667,15348,3,AX,1,100,-0.649
1707823711.567195,112660.333,15348,3,AX,1,100,-0.654
1707823711.607075,112699.000,15348,3,AX,1,100,-0.655
1707823711.646783,112737.500,15366,2,AX,1,100,-0.654
1707823711.686491,112776.000,15366,2,AX,1,100,-0.656
1707823711.726027,112814.333,15384,3,AX,1,100,-0.658
1707823711.765563,112852.667,15384,3,AX,1,100,-0.658
