LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1707823682.856369,84823.000,10812,5,AY,1,100,0.543
1707823682.896249,84861.667,10830,6,AY,1,100,0.545
1707823682.936128,84900.333,10830,6,AY,1,100,0.538
1707823682.976008,84939.000,10830,6,AY,1,100,0.542
1707823683.015888,84977.667,10830,6,AY,1,100,0.546
1707823683.055768,85016.333,10830,6,AY,1,100,0.541
1707823683.095648,85055.000,10830,6,AY,1,100,0.544
1707823683.135872,85094.000,10850,5,AY,1,100,0.543
1707823683.176096,85133.000,10850,5,AY,1,100,0.542
1707823683.216320,85172.000,10850,5,AY,1,100,0.542
1707823683.256543,85211.000,10850,5,AY,1,100,0.542
1707823683.296767,85250.000,10850,5,AY,1,100,0.544
1707823683.336475,85288.500,10872,6,AY,1,100,0.544
1707823683.376183,85327.000,10872,6,AY,1,100,0.541
1707823683.415891,85365.500,10872,6,AY,1,100,0.541
1707823683.455599,85404.000,10872,6,AY,1,100,0.543
1707823683.495308,85442.500,10872,6,AY,1,100,0.546
1707823683.535016,85481.000,10872,6,AY,1,100,0.539
1707823683.574896,85519.667,10891,3,AY,1,100,0.543
1707823683.614776,85558.333,10891,3,AY,1,100,0.547
1707823683.654655,85597.000,10891,3,AY,1,100,0.545
1707823683.694364,85635.500,10908,2,AY,1,100,0.535
1707823683.734072,85674.000,10908,2,AY,1,100,0.545
1707823683.773952,85712.667,10924,3,AY,1,100,0.545
1707823683.813832,85751.333,10924,3,AY,1,100,0.538
1707823683.853712,85790.000,10924,3,AY,1,100,0.542
1707823683.889810,85825.000,10941,3,AY,1,100,0.545
1707823683.925908,85860.000,10941,3,AY,1,100,0.541
1707823683.962006,85895.000,10941,3,AY,1,100,0.542
1707823684.001714,85933.500,10956,2,AY,1,100,0.545
1707823684.041422,85972.000,10956,2,AY,1,100,0.540
1707823684.081302,86010.667,10975,3,AY,1,100,0.541
1707823684.121182,86049.333,10975,3,AY,1,100,0.544
1707823684.161062,86088.000,10975,3,AY,1,100,0.545
1707823684.200942,86126.667,10992,3,AY,1,100,0.542
1707823684.240822,86165.333,10992,3,AY,1,100,0.542
1707823684.280702,86204.000,10992,3,AY,1,100,0.543
1707823684.320410,86242.500,11009,2,AY,1,100,0.545
1707823684.360118,86281.000,11009,2,AY,1,100,0.538
1707823684.399655,86319.333,11023,3,AY,1,100,0.546
1707823684.439191,86357.667,11023,3,AY,1,100,0.546
1707823684.478727,86396.000,11023,3,AY,1,100,0.541
1707823684.518607,86434.667,11041,3,AY,1,100,0.542
1707823684.558487,86473.333,11041,3,AY,1,100,0.545
1707823684.598367,86512.000,11041,3,AY,1,100,0.543
1707823684.638075,86550.500,11057,2,AY,1,100,0.540
1707823684.677783,86589.000,11057,2,AY,1,100,0.546
1707823684.717663,86627.667,11074,3,AY,1,100,0.542
1707823684.757543,86666.333,11074,3,AY,1,100,0.540
1707823684.797423,86705.000,11074,3,AY,1,100,0.544
1707823684.837647,86744.000,11091,2,AY,1,100,0.547
1707823684.877870,86783.000,11091,2,AY,1,100,0.540
1707823684.917407,86821.333,11108,3,AY,1,100,0.543
1707823684.956943,86859.667,11108,3,AY,1,100,0.543
1707823684.996479,86898.000,11108,3,AY,1,100,0.541
1707823685.036015,86936.333,11124,3,AY,1,100,0.546
1707823685.075551,86974.667,11124,3,AY,1,100,0.545
1707823685.115087,87013.000,11124,3,AY,1,100,0.540
1707823685.154795,87051.500,11141,2,AY,1,100,0.544
1707823685.194504,87090.000,11141,2,AY,1,100,0.544
1707823685.234383,87128.667,11158,3,AY,1,100,0.541
1707823685.274263,87167.333,11158,3,AY,1,100,0.542
1707823685.314143,87206.000,11158,3,AY,1,100,0.547
1707823685.354367,87245.000,11174,2,AY,1,100,0.539
1707823685.394591,87284.000,11174,2,AY,1,100,0.542
1707823685.434471,87322.667,11189,3,AY,1,100,0.546
1707823685.474351,87361.333,11189,3,AY,1,100,0.543
1707823685.514231,87400.000,11189,3,AY,1,100,0.537
1707823685.553767,87438.333,11207,3,AY,1,100,0.545
1707823685.593303,87476.667,11207,3,AY,1,100,0.544
1707823685.632839,87515.000,11207,3,AY,1,100,0.537
1707823685.672032,87553.000,11223,2,AY,1,100,0.545
1707823685.711224,87591.000,11223,2,AY,1,100,0.546
1707823685.751448,87630.000,11240,3,AY,1,100,0.536
1707823685.791672,87669.000,11240,3,AY,1,100,0.545
1707823685.831895,87708.000,11240,3,AY,1,100,0.545
1707823685.871603,87746.500,11257,2,AY,1,100,0.541
1707823685.911312,87785.000,11257,2,AY,1,100,0.538
1707823685.951192,87823.667,11274,3,AY,1,100,0.545
1707823685.991071,87862.333,11274,3,AY,1,100,0.543
1707823686.030951,87901.000,11274,3,AY,1,100,0.542
1707823686.070831,87939.667,11290,3,AY,1,100,0.542
1707823686.110711,87978.333,11290,3,AY,1,100,0.542
1707823686.150591,88017.000,11290,3,AY,1,100,0.542
1707823686.190299,88055.500,11308,2,AY,1,100,0.544
1707823686.230008,88094.000,11308,2,AY,1,100,0.536
1707823686.265074,88128.000,11324,3,AY,1,100,0.543
1707823686.300141,88162.000,11324,3,AY,1,100,0.546
1707823686.335208,88196.000,11324,3,AY,1,100,0.540
1707823686.374744,88234.333,11339,3,AY,1,100,0.541
1707823686.414280,88272.667,11339,3,AY,1,100,0.547
1707823686.453817,88311.000,11339,3,AY,1,100,0.539
1707823686.494040,88350.000,11356,3,AY,1,100,0.544
1707823686.534264,88389.000,11356,3,AY,1,100,0.544
1707823686.574488,88428.000,11356,3,AY,1,100,0.544
1707823686.614196,88466.500,11373,2,AY,1,100,0.546
1707823686.653904,88505.000,11373,2,AY,1,100,0.537
1707823686.693784,88543.667,11389,3,AY,1,100,0.538
1707823686.733664,88582.333,11389,3,AY,1,100,0.547
1707823686.773544,88621.000,11389,3,AY,1,100,0.543
1707823686.813768,88660.000,11406,2,AY,1,100,0.536
1707823686.853991,88699.000,11406,2,AY,1,100,0.529
1707823686.893871,88737.667,11423,3,AY,1,100,0.545
1707823686.933751,88776.333,11423,3,AY,1,100,0.541
1707823686.973631,88815.000,11423,3,AY,1,100,0.535
1707823687.013168,88853.333,11440,3,AY,1,100,0.541
1707823687.052704,88891.667,11440,3,AY,1,100,0.538
1707823687.092240,88930.000,11440,3,AY,1,100,0.534
1707823687.132464,88969.000,11456,2,AY,1,100,0.541
1707823687.172687,89008.000,11456,2,AY,1,100,0.538
1707823687.213599,89047.667,11474,3,AY,1,100,0.536
1707823687.254510,89087.333,11474,3,AY,1,100,0.537
1707823687.295421,89127.000,11474,3,AY,1,100,0.531
1707823687.335130,89165.500,11488,2,AY,1,100,0.538
1707823687.374838,89204.000,11488,2,AY,1,100,0.535
1707823687.414718,89242.667,11505,3,AY,1,100,0.543
1707823687.454598,89281.333,11505,3,AY,1,100,0.534
1707823687.494477,89320.000,11505,3,AY,1,100,0.538
1707823687.534357,89358.667,11522,3,AY,1,100,0.542
1707823687.574237,89397.333,11522,3,AY,1,100,0.534
1707823687.614117,89436.000,11522,3,AY,1,100,0.536
1707823687.653825,89474.500,11541,2,AY,1,100,0.528
1707823687.693534,89513.000,11541,2,AY,1,100,0.537
1707823687.733757,89552.000,11556,3,AY,1,100,0.544
1707823687.773981,89591.000,11556,3,AY,1,100,0.527
1707823687.814205,89630.000,11556,3,AY,1,100,0.514
1707823687.854429,89669.000,11573,2,AY,1,100,0.518
1707823687.894652,89708.000,11573,2,AY,1,100,0.530
1707823687.934532,89746.667,11589,3,AY,1,100,0.500
1707823687.974412,89785.333,11589,3,AY,1,100,0.506
1707823688.014292,89824.000,11589,3,AY,1,100,0.525
1707823688.054172,89862.667,11606,3,AY,1,100,0.527
1707823688.094052,89901.333,11606,3,AY,1,100,0.493
1707823688.133932,89940.000,11606,3,AY,1,100,0.499
1707823688.174156,89979.000,11623,2,AY,1,100,0.483
1707823688.214380,90018.000,11623,2,AY,1,100,0.496
1707823688.253916,90056.333,11638,3,AY,1,100,0.498
1707823688.293452,90094.667,11638,3,AY,1,100,0.498
1707823688.332988,90133.000,11638,3,AY,1,100,0.495
1707823688.373212,90172.000,11654,3,AY,1,100,0.501
1707823688.413436,90211.000,11654,3,AY,1,100,0.505
1707823688.453659,90250.000,11654,3,AY,1,100,0.499
1707823688.493883,90289.000,11671,2,AY,1,100,0.504
1707823688.534107,90328.000,11671,2,AY,1,100,0.497
1707823688.569518,90362.333,11692,3,AY,1,100,0.508
1707823688.604928,90396.667,11692,3,AY,1,100,0.504
1707823688.640339,90431.000,11692,3,AY,1,100,0.490
1707823688.680563,90470.000,11708,3,AY,1,100,0.504
1707823688.720786,90509.000,11708,3,AY,1,100,0.510
1707823688.761010,90548.000,11708,3,AY,1,100,0.492
1707823688.800718,90586.500,11729,4,AY,1,100,0.479
1707823688.840426,90625.000,11729,4,AY,1,100,0.501
1707823688.880134,90663.500,11729,4,AY,1,100,0.501
1707823688.919843,90702.000,11729,4,AY,1,100,0.486
1707823688.959035,90740.000,11745,3,AY,1,100,0.464
1707823688.998227,90778.000,11745,3,AY,1,100,0.464
1707823689.037420,90816.000,11745,3,AY,1,100,0.476
1707823689.077643,90855.000,11760,2,AY,1,100,0.482
1707823689.117867,90894.000,11760,2,AY,1,100,0.467
1707823689.157747,90932.667,11777,3,AY,1,100,0.482
1707823689.197627,90971.333,11777,3,AY,1,100,0.474
1707823689.237507,91010.000,11777,3,AY,1,100,0.463
1707823689.277387,91048.667,11794,3,AY,1,100,0.469
1707823689.317267,91087.333,11794,3,AY,1,100,0.481
1707823689.357147,91126.000,11794,3,AY,1,100,0.479
1707823689.396855,91164.500,11810,2,AY,1,100,0.469
1707823689.436563,91203.000,11810,2,AY,1,100,0.473
1707823689.476443,91241.667,11830,3,AY,1,100,0.486
1707823689.516323,91280.333,11830,3,AY,1,100,0.479
1707823689.556203,91319.000,11830,3,AY,1,100,0.478
1707823689.595395,91357.000,11844,2,AY,1,100,0.481
1707823689.634588,91395.000,11844,2,AY,1,100,0.474
1707823689.674468,91433.667,11861,3,AY,1,100,0.486
1707823689.714348,91472.333,11861,3,AY,1,100,0.489
1707823689.754228,91511.000,11861,3,AY,1,100,0.471
1707823689.794108,91549.667,11877,3,AY,1,100,0.462
1707823689.833988,91588.333,11877,3,AY,1,100,0.503
1707823689.873868,91627.000,11877,3,AY,1,100,0.502
1707823689.914091,91666.000,11895,2,AY,1,100,0.486
1707823689.954315,91705.000,11895,2,AY,1,100,0.489
1707823689.993851,91743.333,11911,3,AY,1,100,0.491
1707823690.033387,91781.667,11911,3,AY,1,100,0.492
1707823690.072924,91820.000,11911,3,AY,1,100,0.495
1707823690.112460,91858.333,11926,3,AY,1,100,0.510
1707823690.151996,91896.667,11926,3,AY,1,100,0.501
1707823690.191532,91935.000,11926,3,AY,1,100,0.500
1707823690.230725,91973.000,11943,2,AY,1,100,0.506
1707823690.269917,92011.000,11943,2,AY,1,100,0.503
1707823690.309797,92049.667,11962,3,AY,1,100,0.526
1707823690.349677,92088.333,11962,3,AY,1,100,0.510
1707823690.389557,92127.000,11962,3,AY,1,100,0.512
1707823690.429437,92165.667,11978,3,AY,1,100,0.497
1707823690.469317,92204.333,11978,3,AY,1,100,0.491
1707823690.509197,92243.000,11978,3,AY,1,100,0.496
1707823690.549420,92282.000,11995,2,AY,1,100,0.492
1707823690.589644,92321.000,11995,2,AY,1,100,0.488
1707823690.629524,92359.667,12010,3,AY,1,100,0.490
1707823690.669404,92398.333,12010,3,AY,1,100,0.483
1707823690.709284,92437.000,12010,3,AY,1,100,0.480
1707823690.748477,92475.000,12027,2,AY,1,100,0.489
1707823690.787669,92513.000,12027,2,AY,1,100,0.496
1707823690.826861,92551.000,12044,3,AY,1,100,0.497
1707823690.866054,92589.000,12044,3,AY,1,100,0.503
1707823690.905246,92627.000,12044,3,AY,1,100,0.499
1707823690.945126,92665.667,12061,3,AY,1,100,0.479
1707823690.985006,92704.333,12061,3,AY,1,100,0.458
1707823691.024886,92743.000,12061,3,AY,1,100,0.484
1707823691.058921,92776.000,12075,2,AY,1,100,0.484
1707823691.092957,92809.000,12075,2,AY,1,100,0.469
1707823691.133525,92848.333,12095,3,AY,1,100,0.463
1707823691.174092,92887.667,12095,3,AY,1,100,0.469
1707823691.214660,92927.000,12095,3,AY,1,100,0.479
1707823691.254540,92965.667,12111,3,AY,1,100,0.474
1707823691.294420,93004.333,12111,3,AY,1,100,0.461
1707823691.334300,93043.000,12111,3,AY,1,100,0.468
1707823691.374523,93082.000,12128,2,AY,1,100,0.479
1707823691.414747,93121.000,12128,2,AY,1,100,0.478
1707823691.454627,93159.667,12144,3,AY,1,100,0.472
1707823691.494507,93198.333,12144,3,AY,1,100,0.473
1707823691.534387,93237.000,12144,3,AY,1,100,0.487
1707823691.573923,93275.333,12160,3,AY,1,100,0.470
1707823691.613459,93313.667,12160,3,AY,1,100,0.471
1707823691.652995,93352.000,12160,3,AY,1,100,0.478
1707823691.692704,93390.500,12176,2,AY,1,100,0.477
1707823691.732412,93429.000,12176,2,AY,1,100,0.480
1707823691.772979,93468.333,12193,3,AY,1,100,0.479
1707823691.813547,93507.667,12193,3,AY,1,100,0.475
1707823691.854114,93547.000,12193,3,AY,1,100,0.476
1707823691.894338,93586.000,12210,2,AY,1,100,0.485
1707823691.934562,93625.000,12210,2,AY,1,100,0.478
1707823691.974442,93663.667,12227,3,AY,1,100,0.480
1707823692.014322,93702.333,12227,3,AY,1,100,0.482
1707823692.054202,93741.000,12227,3,AY,1,100,0.479
1707823692.094082,93779.667,12243,3,AY,1,100,0.477
1707823692.133962,93818.333,12243,3,AY,1,100,0.477
1707823692.173842,93857.000,12243,3,AY,1,100,0.488
1707823692.213550,93895.500,12261,2,AY,1,100,0.484
1707823692.253258,93934.000,12261,2,AY,1,100,0.481
1707823692.293481,93973.000,12277,3,AY,1,100,0.484
1707823692.333705,94012.000,12277,3,AY,1,100,0.485
1707823692.373929,94051.000,12277,3,AY,1,100,0.484
1707823692.414668,94090.500,12294,2,AY,1,100,0.485
1707823692.455408,94130.000,12294,2,AY,1,100,0.482
1707823692.495288,94168.667,12309,3,AY,1,100,0.501
1707823692.535168,94207.333,12309,3,AY,1,100,0.510
1707823692.575048,94246.000,12309,3,AY,1,100,0.515
1707823692.614928,94284.667,12326,3,AY,1,100,0.501
1707823692.654808,94323.333,12326,3,AY,1,100,0.517
1707823692.694688,94362.000,12326,3,AY,1,100,0.521
1707823692.734396,94400.500,12344,2,AY,1,100,0.492
1707823692.774104,94439.000,12344,2,AY,1,100,0.494
1707823692.813640,94477.333,12362,3,AY,1,100,0.520
1707823692.853176,94515.667,12362,3,AY,1,100,0.517
1707823692.892712,94554.000,12362,3,AY,1,100,0.508
1707823692.932936,94593.000,12376,2,AY,1,100,0.515
1707823692.973160,94632.000,12376,2,AY,1,100,0.524
1707823693.013727,94671.333,12393,3,AY,1,100,0.518
1707823693.054295,94710.667,12393,3,AY,1,100,0.518
1707823693.094863,94750.000,12393,3,AY,1,100,0.530
1707823693.134743,94788.667,12409,3,AY,1,100,0.522
1707823693.174622,94827.333,12409,3,AY,1,100,0.511
1707823693.214502,94866.000,12409,3,AY,1,100,0.519
1707823693.253695,94904.000,12427,2,AY,1,100,0.518
1707823693.292887,94942.000,12427,2,AY,1,100,0.508
1707823693.328642,94976.667,12443,3,AY,1,100,0.518
1707823693.364396,95011.333,12443,3,AY,1,100,0.513
1707823693.400151,95046.000,12443,3,AY,1,100,0.520
1707823693.439687,95084.333,12460,3,AY,1,100,0.513
1707823693.479223,95122.667,12460,3,AY,1,100,0.516
1707823693.518759,95161.000,12460,3,AY,1,100,0.507
1707823693.557951,95199.000,12479,2,AY,1,100,0.498
1707823693.597144,95237.000,12479,2,AY,1,100,0.509
1707823693.637024,95275.667,12496,3,AY,1,100,0.517
1707823693.676904,95314.333,12496,3,AY,1,100,0.504
1707823693.716784,95353.000,12496,3,AY,1,100,0.504
1707823693.756664,95391.667,12512,3,AY,1,100,0.507
1707823693.796544,95430.333,12512,3,AY,1,100,0.501
1707823693.836424,95469.000,12512,3,AY,1,100,0.506
1707823693.876647,95508.000,12529,2,AY,1,100,0.507
1707823693.916871,95547.000,12529,2,AY,1,100,0.494
1707823693.956751,95585.667,12544,3,AY,1,100,0.502
1707823693.996631,95624.333,12544,3,AY,1,100,0.508
1707823694.036511,95663.000,12544,3,AY,1,100,0.504
1707823694.075703,95701.000,12566,3,AY,1,100,0.501
1707823694.114896,95739.000,12566,3,AY,1,100,0.503
1707823694.154088,95777.000,12566,3,AY,1,100,0.507
1707823694.193796,95815.500,12583,2,AY,1,100,0.502
1707823694.233504,95854.000,12583,2,AY,1,100,0.505
1707823694.273384,95892.667,12602,3,AY,1,100,0.505
1707823694.313264,95931.333,12602,3,AY,1,100,0.508
1707823694.353144,95970.000,12602,3,AY,1,100,0.505
1707823694.393368,96009.000,12616,2,AY,1,100,0.502
1707823694.433592,96048.000,12616,2,AY,1,100,0.505
1707823694.473472,96086.667,12634,3,AY,1,100,0.508
1707823694.513352,96125.333,12634,3,AY,1,100,0.506
1707823694.553232,96164.000,12634,3,AY,1,100,0.503
1707823694.593112,96202.667,12650,3,AY,1,100,0.506
1707823694.632992,96241.333,12650,3,AY,1,100,0.508
1707823694.672872,96280.000,12650,3,AY,1,100,0.504
1707823694.712064,96318.000,12667,2,AY,1,100,0.497
1707823694.751256,96356.000,12667,2,AY,1,100,0.507
1707823694.791136,96394.667,12684,3,AY,1,100,0.509
1707823694.831016,96433.333,12684,3,AY,1,100,0.500
1707823694.870896,96472.000,12684,3,AY,1,100,0.513
1707823694.910604,96510.500,12699,2,AY,1,100,0.511
1707823694.950312,96549.000,12699,2,AY,1,100,0.497
1707823694.990192,96587.667,12717,3,AY,1,100,0.510
1707823695.030072,96626.333,12717,3,AY,1,100,0.509
1707823695.069952,96665.000,12717,3,AY,1,100,0.502
1707823695.109832,96703.667,12734,3,AY,1,100,0.502
1707823695.149712,96742.333,12734,3,AY,1,100,0.512
1707823695.189592,96781.000,12734,3,AY,1,100,0.510
1707823695.229816,96820.000,12751,2,AY,1,100,0.501
1707823695.270040,96859.000,12751,2,AY,1,100,0.502
1707823695.309576,96897.333,12767,3,AY,1,100,0.512
1707823695.349112,96935.667,12767,3,AY,1,100,0.507
1707823695.388648,96974.000,12767,3,AY,1,100,0.502
1707823695.428184,97012.333,12782,3,AY,1,100,0.507
1707823695.467721,97050.667,12782,3,AY,1,100,0.512
1707823695.507257,97089.000,12782,3,AY,1,100,0.505
1707823695.546965,97127.500,12800,2,AY,1,100,0.508
1707823695.586673,97166.000,12800,2,AY,1,100,0.509
1707823695.626553,97204.667,12818,3,AY,1,100,0.506
1707823695.666433,97243.333,12818,3,AY,1,100,0.506
1707823695.706313,97282.000,12818,3,AY,1,100,0.510
1707823695.741380,97316.000,12835,3,AY,1,100,0.506
1707823695.776447,97350.000,12835,3,AY,1,100,0.508
1707823695.811513,97384.000,12835,3,AY,1,100,0.507
1707823695.851737,97423.000,12850,2,AY,1,100,0.504
1707823695.891961,97462.000,12850,2,AY,1,100,0.508
1707823695.931497,97500.333,12867,3,AY,1,100,0.509
1707823695.971033,97538.667,12867,3,AY,1,100,0.506
1707823696.010569,97577.000,12867,3,AY,1,100,0.508
1707823696.050106,97615.333,12883,3,AY,1,100,0.506
1707823696.089642,97653.667,12883,3,AY,1,100,0.509
1707823696.129178,97692.000,12883,3,AY,1,100,0.509
1707823696.168886,97730.500,12901,2,AY,1,100,0.511
1707823696.208594,97769.000,12901,2,AY,1,100,0.506
1707823696.249505,97808.667,12917,3,AY,1,100,0.508
1707823696.290417,97848.333,12917,3,AY,1,100,0.510
1707823696.331328,97888.000,12917,3,AY,1,100,0.508
1707823696.371552,97927.000,12934,2,AY,1,100,0.507
1707823696.411776,97966.000,12934,2,AY,1,100,0.511
1707823696.451656,98004.667,12951,3,AY,1,100,0.505
1707823696.491536,98043.333,12951,3,AY,1,100,0.506
1707823696.531416,98082.000,12951,3,AY,1,100,0.509
1707823696.570952,98120.333,12968,3,AY,1,100,0.510
1707823696.610488,98158.667,12968,3,AY,1,100,0.509
1707823696.650024,98197.000,12968,3,AY,1,100,0.507
1707823696.690248,98236.000,12984,2,AY,1,100,0.508
1707823696.730472,98275.000,12984,2,AY,1,100,0.509
1707823696.770008,98313.333,13002,3,AY,1,100,0.510
1707823696.809544,98351.667,13002,3,AY,1,100,0.505
1707823696.849080,98390.000,13002,3,AY,1,100,0.507
1707823696.889648,98429.333,13016,3,AY,1,100,0.509
1707823696.930215,98468.667,13016,3,AY,1,100,0.506
1707823696.970783,98508.000,13016,3,AY,1,100,0.511
1707823697.011007,98547.000,13033,2,AY,1,100,0.510
1707823697.051230,98586.000,13033,2,AY,1,100,0.510
1707823697.091110,98624.667,13051,3,AY,1,100,0.510
1707823697.130990,98663.333,13051,3,AY,1,100,0.508
1707823697.170870,98702.000,13051,3,AY,1,100,0.509
1707823697.211094,98741.000,13069,2,AY,1,100,0.512
1707823697.251318,98780.000,13069,2,AY,1,100,0.511
1707823697.291198,98818.667,13083,3,AY,1,100,0.506
1707823697.331078,98857.333,13083,3,AY,1,100,0.511
1707823697.370958,98896.000,13083,3,AY,1,100,0.514
1707823697.410150,98934.000,13100,3,AY,1,100,0.514
1707823697.449342,98972.000,13100,3,AY,1,100,0.508
1707823697.488535,99010.000,13100,3,AY,1,100,0.510
1707823697.529274,99049.500,13117,2,AY,1,100,0.510
1707823697.570014,99089.000,13117,2,AY,1,100,0.515
1707823697.610237,99128.000,13134,3,AY,1,100,0.507
1707823697.650461,99167.000,13134,3,AY,1,100,0.511
1707823697.690685,99206.000,13134,3,AY,1,100,0.515
1707823697.730909,99245.000,13150,2,AY,1,100,0.510
1707823697.771132,99284.000,13150,2,AY,1,100,0.510
1707823697.811012,99322.667,13166,3,AY,1,100,0.512
1707823697.850892,99361.333,13166,3,AY,1,100,0.510
1707823697.890772,99400.000,13166,3,AY,1,100,0.510
1707823697.930652,99438.667,13184,3,AY,1,100,0.507
1707823697.970532,99477.333,13184,3,AY,1,100,0.512
1707823698.010412,99516.000,13184,3,AY,1,100,0.509
1707823698.045135,99549.667,13201,3,AY,1,100,0.509
1707823698.079858,99583.333,13201,3,AY,1,100,0.511
1707823698.114582,99617.000,13201,3,AY,1,100,0.509
1707823698.154805,99656.000,13218,2,AY,1,100,0.511
1707823698.195029,99695.000,13218,2,AY,1,100,0.511
1707823698.234909,99733.667,13234,3,AY,1,100,0.508
1707823698.274789,99772.333,13234,3,AY,1,100,0.508
1707823698.314669,99811.000,13234,3,AY,1,100,0.510
1707823698.354377,99849.500,13249,2,AY,1,100,0.510
1707823698.394085,99888.000,13249,2,AY,1,100,0.507
1707823698.433965,99926.667,13267,3,AY,1,100,0.508
1707823698.473845,99965.333,13267,3,AY,1,100,0.509
1707823698.513725,100004.000,13267,3,AY,1,100,0.510
1707823698.553605,100042.667,13285,3,AY,1,100,0.507
1707823698.593485,100081.333,13285,3,AY,1,100,0.508
1707823698.633365,100120.000,13285,3,AY,1,100,0.509
1707823698.673073,100158.500,13302,2,AY,1,100,0.510
1707823698.712781,100197.000,13302,2,AY,1,100,0.509
1707823698.752317,100235.333,13318,3,AY,1,100,0.508
1707823698.791853,100273.667,13318,3,AY,1,100,0.509
1707823698.831390,100312.000,13318,3,AY,1,100,0.508
1707823698.871270,100350.667,13336,3,AY,1,100,0.506
1707823698.911149,100389.333,13336,3,AY,1,100,0.509
1707823698.951029,100428.000,13336,3,AY,1,100,0.508
1707823698.990738,100466.500,13352,2,AY,1,100,0.508
1707823699.030446,100505.000,13352,2,AY,1,100,0.509
1707823699.070326,100543.667,13369,3,AY,1,100,0.508
1707823699.110206,100582.333,13369,3,AY,1,100,0.510
1707823699.150085,100621.000,13369,3,AY,1,100,0.504
1707823699.190309,100660.000,13386,2,AY,1,100,0.510
1707823699.230533,100699.000,13386,2,AY,1,100,0.515
1707823699.269932,100737.200,13408,5,AY,1,100,0.507
1707823699.309330,100775.400,13408,5,AY,1,100,0.508
1707823699.348729,100813.600,13408,5,AY,1,100,0.510
1707823699.388128,100851.800,13408,5,AY,1,100,0.510
1707823699.427526,100890.000,13408,5,AY,1,100,0.505
1707823699.467750,100929.000,13425,2,AY,1,100,0.510
1707823699.507974,100968.000,13425,2,AY,1,100,0.510
1707823699.547854,101006.667,13440,3,AY,1,100,0.507
1707823699.587734,101045.333,13440,3,AY,1,100,0.509
1707823699.627614,101084.000,13440,3,AY,1,100,0.507
1707823699.667494,101122.667,13458,3,AY,1,100,0.509
1707823699.707374,101161.333,13458,3,AY,1,100,0.505
1707823699.747254,101200.000,13458,3,AY,1,100,0.510
1707823699.786962,101238.500,13475,2,AY,1,100,0.512
1707823699.826670,101277.000,13475,2,AY,1,100,0.502
1707823699.865862,101315.000,13492,3,AY,1,100,0.510
1707823699.905055,101353.000,13492,3,AY,1,100,0.511
1707823699.944247,101391.000,13492,3,AY,1,100,0.508
1707823699.983955,101429.500,13509,2,AY,1,100,0.508
1707823700.023663,101468.000,13509,2,AY,1,100,0.511
1707823700.063543,101506.667,13523,3,AY,1,100,0.505
1707823700.103423,101545.333,13523,3,AY,1,100,0.508
1707823700.143303,101584.000,13523,3,AY,1,100,0.514
1707823700.183183,101622.667,13541,3,AY,1,100,0.512
1707823700.223063,101661.333,13541,3,AY,1,100,0.506
1707823700.262943,101700.000,13541,3,AY,1,100,0.514
1707823700.302651,101738.500,13557,2,AY,1,100,0.511
1707823700.342359,101777.000,13557,2,AY,1,100,0.510
1707823700.382239,101815.667,13574,3,AY,1,100,0.507
1707823700.422119,101854.333,13574,3,AY,1,100,0.517
1707823700.461999,101893.000,13574,3,AY,1,100,0.512
1707823700.497410,101927.333,13592,3,AY,1,100,0.510
1707823700.532820,101961.667,13592,3,AY,1,100,0.511
1707823700.568231,101996.000,13592,3,AY,1,100,0.512
1707823700.607423,102034.000,13608,2,AY,1,100,0.510
1707823700.646616,102072.000,13608,2,AY,1,100,0.511
1707823700.686496,102110.667,13624,3,AY,1,100,0.515
1707823700.726376,102149.333,13624,3,AY,1,100,0.511
1707823700.766256,102188.000,13624,3,AY,1,100,0.509
1707823700.806823,102227.333,13642,3,AY,1,100,0.511
1707823700.847391,102266.667,13642,3,AY,1,100,0.511
1707823700.887958,102306.000,13642,3,AY,1,100,0.509
1707823700.928698,102345.500,13658,2,AY,1,100,0.509
1707823700.969437,102385.000,13658,2,AY,1,100,0.511
1707823701.009317,102423.667,13673,3,AY,1,100,0.510
1707823701.049197,102462.333,13673,3,AY,1,100,0.514
1707823701.089077,102501.000,13673,3,AY,1,100,0.505
1707823701.128785,102539.500,13690,2,AY,1,100,0.506
1707823701.168493,102578.000,13690,2,AY,1,100,0.515
1707823701.207686,102616.000,13707,3,AY,1,100,0.510
1707823701.246878,102654.000,13707,3,AY,1,100,0.507
1707823701.286070,102692.000,13707,3,AY,1,100,0.513
1707823701.325950,102730.667,13723,3,AY,1,100,0.508
1707823701.365830,102769.333,13723,3,AY,1,100,0.506
1707823701.405710,102808.000,13723,3,AY,1,100,0.510
1707823701.445934,102847.000,13743,2,AY,1,100,0.510
1707823701.486158,102886.000,13743,2,AY,1,100,0.510
1707823701.526725,102925.333,13757,3,AY,1,100,0.511
1707823701.567293,102964.667,13757,3,AY,1,100,0.510
1707823701.607860,103004.000,13757,3,AY,1,100,0.510
1707823701.647568,103042.500,13774,2,AY,1,100,0.511
1707823701.687276,103081.000,13774,2,AY,1,100,0.510
1707823701.727156,103119.667,13790,3,AY,1,100,0.508
1707823701.767036,103158.333,13790,3,AY,1,100,0.510
1707823701.806916,103197.000,13790,3,AY,1,100,0.519
1707823701.846796,103235.667,13808,3,AY,1,100,0.508
