LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1707823630.557917,34115.667,2697,3,MX,1,100,38
1707823630.597453,34154.000,2697,3,MX,1,100,38
1707823630.637161,34192.500,2712,2,MX,1,100,38
1707823630.676869,34231.000,2712,2,MX,1,100,38
1707823630.716749,34269.667,2729,3,MX,1,100,37
1707823630.756629,34308.333,2729,3,MX,1,100,37
1707823630.796509,34347.000,2729,3,MX,1,100,38
1707823630.836389,34385.667,2745,3,MX,1,100,37
1707823630.876269,34424.333,2745,3,MX,1,100,37
1707823630.916149,34463.000,2745,3,MX,1,100,38
1707823630.956029,34501.667,2763,3,MX,1,100,38
1707823630.995909,34540.333,2763,3,MX,1,100,38
1707823631.035789,34579.000,2763,3,MX,1,100,38
1707823631.075497,34617.500,2781,2,MX,1,100,37
1707823631.115205,34656.000,2781,2,MX,1,100,37
1707823631.154741,34694.333,2796,3,MX,1,100,38
1707823631.194278,34732.667,2796,3,MX,1,100,37
1707823631.233814,34771.000,2796,3,MX,1,100,38
1707823631.273522,34809.500,2813,2,MX,1,100,38
1707823631.313230,34848.000,2813,2,MX,1,100,38
1707823631.353110,34886.667,2830,3,MX,1,100,37
1707823631.392990,34925.333,2830,3,MX,1,100,37
1707823631.432870,34964.000,2830,3,MX,1,100,38
1707823631.472750,35002.667,2846,3,MX,1,100,38
1707823631.512630,35041.333,2846,3,MX,1,100,38
1707823631.552510,35080.000,2846,3,MX,1,100,37
1707823631.592734,35119.000,2862,2,MX,1,100,37
1707823631.632957,35158.000,2862,2,MX,1,100,38
1707823631.672493,35196.333,2878,3,MX,1,100,37
1707823631.712030,35234.667,2878,3,MX,1,100,38
1707823631.751566,35273.000,2878,3,MX,1,100,38
1707823631.790758,35311.000,2895,2,MX,1,100,38
1707823631.829951,35349.000,2895,2,MX,1,100,37
1707823631.869831,35387.667,2913,3,MX,1,100,38
1707823631.909711,35426.333,2913,3,MX,1,100,38
1707823631.949590,35465.000,2913,3,MX,1,100,38
1707823631.989470,35503.667,2931,3,MX,1,100,37
1707823632.029350,35542.333,2931,3,MX,1,100,37
1707823632.069230,35581.000,2931,3,MX,1,100,38
1707823632.104985,35615.667,2945,3,MX,1,100,38
1707823632.140739,35650.333,2945,3,MX,1,100,38
1707823632.176494,35685.000,2945,3,MX,1,100,38
1707823632.216202,35723.500,2962,2,MX,1,100,37
1707823632.255910,35762.000,2962,2,MX,1,100,38
1707823632.295790,35800.667,2979,3,MX,1,100,38
1707823632.335670,35839.333,2979,3,MX,1,100,37
1707823632.375550,35878.000,2979,3,MX,1,100,38
1707823632.415258,35916.500,2996,2,MX,1,100,38
1707823632.454966,35955.000,2996,2,MX,1,100,37
1707823632.494846,35993.667,3012,3,MX,1,100,37
1707823632.534726,36032.333,3012,3,MX,1,100,38
1707823632.574606,36071.000,3012,3,MX,1,100,37
1707823632.615173,36110.333,3028,3,MX,1,100,38
1707823632.655741,36149.667,3028,3,MX,1,100,37
1707823632.696308,36189.000,3028,3,MX,1,100,38
1707823632.736532,36228.000,3044,2,MX,1,100,38
1707823632.776756,36267.000,3044,2,MX,1,100,38
1707823632.816636,36305.667,3063,3,MX,1,100,37
1707823632.856516,36344.333,3063,3,MX,1,100,38
1707823632.896396,36383.000,3063,3,MX,1,100,38
1707823632.936620,36422.000,3080,2,MX,1,100,37
1707823632.976843,36461.000,3080,2,MX,1,100,37
1707823633.016036,36499.000,3096,3,MX,1,100,37
1707823633.055228,36537.000,3096,3,MX,1,100,38
1707823633.094421,36575.000,3096,3,MX,1,100,37
1707823633.134301,36613.667,3111,3,MX,1,100,38
1707823633.174181,36652.333,3111,3,MX,1,100,37
1707823633.214060,36691.000,3111,3,MX,1,100,38
1707823633.254284,36730.000,3129,2,MX,1,100,38
1707823633.294508,36769.000,3129,2,MX,1,100,38
1707823633.334732,36808.000,3145,3,MX,1,100,38
1707823633.374956,36847.000,3145,3,MX,1,100,38
1707823633.415179,36886.000,3145,3,MX,1,100,38
1707823633.455059,36924.667,3162,3,MX,1,100,38
1707823633.494939,36963.333,3162,3,MX,1,100,38
1707823633.534819,37002.000,3162,3,MX,1,100,38
1707823633.575043,37041.000,3176,2,MX,1,100,39
1707823633.615267,37080.000,3176,2,MX,1,100,38
1707823633.654803,37118.333,3198,3,MX,1,100,38
1707823633.694339,37156.667,3198,3,MX,1,100,37
1707823633.733875,37195.000,3198,3,MX,1,100,38
1707823633.773583,37233.500,3214,2,MX,1,100,38
1707823633.813291,37272.000,3214,2,MX,1,100,38
1707823633.853515,37311.000,3231,3,MX,1,100,38
1707823633.893739,37350.000,3231,3,MX,1,100,37
1707823633.933963,37389.000,3231,3,MX,1,100,38
1707823633.975218,37429.000,3247,2,MX,1,100,38
1707823634.016473,37469.000,3247,2,MX,1,100,38
1707823634.056353,37507.667,3263,3,MX,1,100,38
1707823634.096233,37546.333,3263,3,MX,1,100,38
1707823634.136113,37585.000,3263,3,MX,1,100,37
1707823634.175649,37623.333,3279,3,MX,1,100,38
1707823634.215185,37661.667,3279,3,MX,1,100,37
1707823634.254721,37700.000,3279,3,MX,1,100,37
1707823634.293914,37738.000,3297,2,MX,1,100,38
1707823634.333106,37776.000,3297,2,MX,1,100,38
1707823634.373330,37815.000,3313,3,MX,1,100,38
1707823634.413554,37854.000,3313,3,MX,1,100,37
1707823634.453777,37893.000,3313,3,MX,1,100,39
1707823634.488844,37927.000,3330,3,MX,1,100,37
1707823634.523911,37961.000,3330,3,MX,1,100,37
1707823634.558978,37995.000,3330,3,MX,1,100,38
1707823634.598858,38033.667,3347,3,MX,1,100,38
1707823634.638738,38072.333,3347,3,MX,1,100,37
1707823634.678618,38111.000,3347,3,MX,1,100,39
1707823634.718326,38149.500,3364,2,MX,1,100,38
1707823634.758034,38188.000,3364,2,MX,1,100,38
1707823634.797570,38226.333,3380,3,MX,1,100,38
1707823634.837106,38264.667,3380,3,MX,1,100,38
1707823634.876643,38303.000,3380,3,MX,1,100,38
1707823634.916866,38342.000,3398,3,MX,1,100,37
1707823634.957090,38381.000,3398,3,MX,1,100,38
1707823634.997314,38420.000,3398,3,MX,1,100,37
1707823635.038053,38459.500,3412,2,MX,1,100,37
1707823635.078793,38499.000,3412,2,MX,1,100,38
1707823635.118673,38537.667,3429,3,MX,1,100,38
1707823635.158553,38576.333,3429,3,MX,1,100,37
1707823635.198433,38615.000,3429,3,MX,1,100,37
1707823635.238141,38653.500,3445,2,MX,1,100,37
1707823635.277849,38692.000,3445,2,MX,1,100,37
1707823635.317729,38730.667,3463,3,MX,1,100,38
1707823635.357609,38769.333,3463,3,MX,1,100,37
1707823635.397489,38808.000,3463,3,MX,1,100,38
1707823635.437369,38846.667,3481,3,MX,1,100,37
1707823635.477249,38885.333,3481,3,MX,1,100,38
1707823635.517129,38924.000,3481,3,MX,1,100,37
1707823635.557352,38963.000,3496,2,MX,1,100,37
1707823635.597576,39002.000,3496,2,MX,1,100,38
1707823635.637112,39040.333,3513,3,MX,1,100,37
1707823635.676648,39078.667,3513,3,MX,1,100,38
1707823635.716185,39117.000,3513,3,MX,1,100,38
1707823635.755996,39155.600,3533,5,MX,1,100,37
1707823635.795807,39194.200,3533,5,MX,1,100,39
1707823635.835618,39232.800,3533,5,MX,1,100,38
1707823635.875429,39271.400,3533,5,MX,1,100,38
1707823635.915241,39310.000,3533,5,MX,1,100,39
1707823635.955121,39348.667,3549,3,MX,1,100,37
1707823635.995001,39387.333,3549,3,MX,1,100,38
1707823636.034881,39426.000,3549,3,MX,1,100,38
1707823636.074589,39464.500,3565,2,MX,1,100,38
1707823636.114297,39503.000,3565,2,MX,1,100,38
1707823636.154177,39541.667,3582,3,MX,1,100,38
1707823636.194057,39580.333,3582,3,MX,1,100,38
1707823636.233937,39619.000,3582,3,MX,1,100,37
1707823636.273129,39657.000,3599,3,MX,1,100,38
1707823636.312321,39695.000,3599,3,MX,1,100,38
1707823636.351514,39733.000,3599,3,MX,1,100,37
1707823636.391738,39772.000,3618,2,MX,1,100,38
1707823636.431961,39811.000,3618,2,MX,1,100,36
1707823636.471841,39849.667,3632,3,MX,1,100,38
1707823636.511721,39888.333,3632,3,MX,1,100,37
1707823636.551601,39927.000,3632,3,MX,1,100,38
1707823636.591309,39965.500,3650,2,MX,1,100,38
1707823636.631017,40004.000,3650,2,MX,1,100,37
1707823636.670553,40042.333,3666,3,MX,1,100,38
1707823636.710090,40080.667,3666,3,MX,1,100,38
1707823636.749626,40119.000,3666,3,MX,1,100,39
1707823636.784693,40153.000,3683,3,MX,1,100,38
1707823636.819760,40187.000,3683,3,MX,1,100,38
1707823636.854826,40221.000,3683,3,MX,1,100,38
1707823636.895050,40260.000,3698,2,MX,1,100,38
1707823636.935274,40299.000,3698,2,MX,1,100,38
1707823636.974810,40337.333,3715,3,MX,1,100,38
1707823637.014346,40375.667,3715,3,MX,1,100,38
1707823637.053882,40414.000,3715,3,MX,1,100,38
1707823637.093762,40452.667,3731,3,MX,1,100,38
1707823637.133642,40491.333,3731,3,MX,1,100,38
1707823637.173522,40530.000,3731,3,MX,1,100,38
1707823637.213746,40569.000,3750,2,MX,1,100,38
1707823637.253970,40608.000,3750,2,MX,1,100,37
1707823637.294881,40647.667,3767,3,MX,1,100,37
1707823637.335793,40687.333,3767,3,MX,1,100,38
1707823637.376704,40727.000,3767,3,MX,1,100,39
1707823637.416412,40765.500,3782,2,MX,1,100,38
1707823637.456120,40804.000,3782,2,MX,1,100,38
1707823637.495656,40842.333,3798,3,MX,1,100,39
1707823637.535192,40880.667,3798,3,MX,1,100,38
1707823637.574729,40919.000,3798,3,MX,1,100,37
1707823637.614265,40957.333,3816,3,MX,1,100,38
1707823637.653801,40995.667,3816,3,MX,1,100,38
1707823637.693337,41034.000,3816,3,MX,1,100,38
1707823637.733561,41073.000,3832,2,MX,1,100,39
1707823637.773785,41112.000,3832,2,MX,1,100,38
1707823637.814352,41151.333,3849,3,MX,1,100,38
1707823637.854920,41190.667,3849,3,MX,1,100,38
1707823637.895487,41230.000,3849,3,MX,1,100,38
1707823637.935711,41269.000,3864,2,MX,1,100,38
1707823637.975935,41308.000,3864,2,MX,1,100,38
1707823638.015815,41346.667,3883,3,MX,1,100,38
1707823638.055695,41385.333,3883,3,MX,1,100,38
1707823638.095575,41424.000,3883,3,MX,1,100,39
1707823638.135111,41462.333,3899,3,MX,1,100,38
1707823638.174647,41500.667,3899,3,MX,1,100,38
1707823638.214183,41539.000,3899,3,MX,1,100,37
1707823638.253891,41577.500,3917,2,MX,1,100,38
1707823638.293599,41616.000,3917,2,MX,1,100,37
1707823638.333479,41654.667,3931,3,MX,1,100,38
1707823638.373359,41693.333,3931,3,MX,1,100,38
1707823638.413239,41732.000,3931,3,MX,1,100,38
1707823638.453807,41771.333,3948,3,MX,1,100,38
1707823638.494374,41810.667,3948,3,MX,1,100,39
1707823638.534942,41850.000,3948,3,MX,1,100,38
1707823638.575166,41889.000,3964,2,MX,1,100,39
1707823638.615389,41928.000,3964,2,MX,1,100,39
1707823638.655269,41966.667,3984,3,MX,1,100,39
1707823638.695149,42005.333,3984,3,MX,1,100,38
1707823638.735029,42044.000,3984,3,MX,1,100,39
1707823638.775253,42083.000,4000,2,MX,1,100,39
1707823638.815477,42122.000,4000,2,MX,1,100,38
1707823638.855013,42160.333,4015,3,MX,1,100,38
1707823638.894549,42198.667,4015,3,MX,1,100,37
1707823638.934085,42237.000,4015,3,MX,1,100,38
1707823638.973965,42275.667,4034,3,MX,1,100,38
1707823639.013845,42314.333,4034,3,MX,1,100,38
1707823639.053725,42353.000,4034,3,MX,1,100,38
1707823639.089824,42388.000,4051,3,MX,1,100,38
1707823639.125922,42423.000,4051,3,MX,1,100,39
1707823639.162020,42458.000,4051,3,MX,1,100,38
1707823639.202244,42497.000,4067,2,MX,1,100,39
1707823639.242468,42536.000,4067,2,MX,1,100,38
1707823639.282348,42574.667,4084,3,MX,1,100,39
1707823639.322228,42613.333,4084,3,MX,1,100,38
1707823639.362107,42652.000,4084,3,MX,1,100,38
1707823639.401300,42690.000,4099,2,MX,1,100,38
1707823639.440492,42728.000,4099,2,MX,1,100,38
1707823639.480716,42767.000,4116,3,MX,1,100,38
1707823639.520940,42806.000,4116,3,MX,1,100,37
1707823639.561164,42845.000,4116,3,MX,1,100,38
1707823639.601387,42884.000,4133,3,MX,1,100,38
1707823639.641611,42923.000,4133,3,MX,1,100,37
1707823639.681835,42962.000,4133,3,MX,1,100,38
1707823639.722059,43001.000,4152,2,MX,1,100,38
1707823639.762282,43040.000,4152,2,MX,1,100,38
1707823639.802162,43078.667,4166,3,MX,1,100,38
1707823639.842042,43117.333,4166,3,MX,1,100,37
1707823639.881922,43156.000,4166,3,MX,1,100,38
1707823639.921630,43194.500,4184,2,MX,1,100,38
1707823639.961338,43233.000,4184,2,MX,1,100,38
1707823640.000531,43271.000,4200,3,MX,1,100,38
1707823640.039723,43309.000,4200,3,MX,1,100,37
1707823640.078916,43347.000,4200,3,MX,1,100,38
1707823640.119139,43386.000,4217,3,MX,1,100,38
1707823640.159363,43425.000,4217,3,MX,1,100,38
1707823640.199587,43464.000,4217,3,MX,1,100,38
1707823640.240326,43503.500,4232,2,MX,1,100,39
1707823640.281066,43543.000,4232,2,MX,1,100,38
1707823640.320946,43581.667,4249,3,MX,1,100,38
1707823640.360826,43620.333,4249,3,MX,1,100,38
1707823640.400706,43659.000,4249,3,MX,1,100,38
1707823640.440414,43697.500,4265,2,MX,1,100,38
1707823640.480122,43736.000,4265,2,MX,1,100,38
1707823640.520002,43774.667,4284,3,MX,1,100,38
1707823640.559882,43813.333,4284,3,MX,1,100,38
1707823640.599762,43852.000,4284,3,MX,1,100,38
1707823640.639298,43890.333,4301,3,MX,1,100,39
1707823640.678834,43928.667,4301,3,MX,1,100,38
1707823640.718370,43967.000,4301,3,MX,1,100,38
1707823640.759625,44007.000,4316,2,MX,1,100,38
1707823640.800880,44047.000,4316,2,MX,1,100,38
1707823640.840073,44085.000,4332,3,MX,1,100,38
1707823640.879265,44123.000,4332,3,MX,1,100,37
1707823640.918458,44161.000,4332,3,MX,1,100,38
1707823640.957994,44199.333,4350,3,MX,1,100,37
1707823640.997530,44237.667,4350,3,MX,1,100,39
1707823641.037066,44276.000,4350,3,MX,1,100,38
1707823641.076946,44314.667,4373,3,MX,1,100,38
1707823641.116826,44353.333,4373,3,MX,1,100,38
1707823641.156706,44392.000,4373,3,MX,1,100,38
1707823641.196586,44430.667,4390,3,MX,1,100,37
1707823641.236466,44469.333,4390,3,MX,1,100,38
1707823641.276346,44508.000,4390,3,MX,1,100,38
1707823641.316570,44547.000,4407,2,MX,1,100,38
1707823641.356793,44586.000,4407,2,MX,1,100,38
1707823641.396673,44624.667,4424,3,MX,1,100,37
1707823641.436553,44663.333,4424,3,MX,1,100,37
1707823641.476433,44702.000,4424,3,MX,1,100,39
1707823641.510813,44735.333,4440,3,MX,1,100,38
1707823641.545192,44768.667,4440,3,MX,1,100,37
1707823641.579571,44802.000,4440,3,MX,1,100,38
1707823641.619451,44840.667,4458,3,MX,1,100,38
1707823641.659331,44879.333,4458,3,MX,1,100,38
1707823641.699211,44918.000,4458,3,MX,1,100,38
1707823641.738919,44956.500,4474,2,MX,1,100,38
1707823641.778627,44995.000,4474,2,MX,1,100,38
1707823641.819882,45035.000,4491,3,MX,1,100,38
1707823641.861137,45075.000,4491,3,MX,1,100,38
1707823641.902393,45115.000,4491,3,MX,1,100,38
1707823641.942101,45153.500,4506,2,MX,1,100,37
1707823641.981809,45192.000,4506,2,MX,1,100,37
1707823642.021689,45230.667,4523,3,MX,1,100,38
1707823642.061569,45269.333,4523,3,MX,1,100,38
1707823642.101449,45308.000,4523,3,MX,1,100,38
1707823642.140985,45346.333,4539,3,MX,1,100,38
1707823642.180521,45384.667,4539,3,MX,1,100,38
1707823642.220057,45423.000,4539,3,MX,1,100,38
1707823642.260023,45461.750,4559,4,MX,1,100,38
1707823642.299989,45500.500,4559,4,MX,1,100,38
1707823642.339955,45539.250,4559,4,MX,1,100,38
1707823642.379921,45578.000,4559,4,MX,1,100,38
1707823642.420832,45617.667,4575,3,MX,1,100,38
1707823642.461744,45657.333,4575,3,MX,1,100,38
1707823642.502655,45697.000,4575,3,MX,1,100,38
1707823642.542363,45735.500,4592,2,MX,1,100,38
1707823642.582071,45774.000,4592,2,MX,1,100,38
1707823642.622295,45813.000,4609,3,MX,1,100,38
1707823642.662519,45852.000,4609,3,MX,1,100,37
1707823642.702742,45891.000,4609,3,MX,1,100,38
1707823642.741935,45929.000,4624,2,MX,1,100,38
1707823642.781127,45967.000,4624,2,MX,1,100,37
1707823642.820663,46005.333,4640,3,MX,1,100,38
1707823642.860199,46043.667,4640,3,MX,1,100,38
1707823642.899736,46082.000,4640,3,MX,1,100,38
1707823642.939959,46121.000,4658,4,MX,1,100,38
1707823642.980183,46160.000,4658,4,MX,1,100,38
1707823643.020407,46199.000,4658,4,MX,1,100,37
1707823643.060631,46238.000,4658,4,MX,1,100,38
1707823643.101370,46277.500,4676,2,MX,1,100,38
1707823643.142110,46317.000,4676,2,MX,1,100,38
1707823643.181990,46355.667,4693,3,MX,1,100,38
1707823643.221869,46394.333,4693,3,MX,1,100,38
1707823643.261749,46433.000,4693,3,MX,1,100,37
1707823643.301286,46471.333,4710,3,MX,1,100,38
1707823643.340822,46509.667,4710,3,MX,1,100,38
1707823643.380358,46548.000,4710,3,MX,1,100,38
1707823643.419550,46586.000,4725,2,MX,1,100,37
1707823643.458743,46624.000,4725,2,MX,1,100,38
1707823643.498623,46662.667,4741,3,MX,1,100,38
1707823643.538503,46701.333,4741,3,MX,1,100,37
1707823643.578383,46740.000,4741,3,MX,1,100,38
1707823643.618606,46779.000,4759,3,MX,1,100,38
1707823643.658830,46818.000,4759,3,MX,1,100,37
1707823643.699054,46857.000,4759,3,MX,1,100,38
1707823643.739621,46896.333,4777,3,MX,1,100,38
1707823643.780189,46935.667,4777,3,MX,1,100,38
1707823643.820757,46975.000,4777,3,MX,1,100,37
1707823643.856167,47009.333,4794,3,MX,1,100,39
1707823643.891578,47043.667,4794,3,MX,1,100,38
1707823643.926989,47078.000,4794,3,MX,1,100,38
1707823643.966525,47116.333,4813,3,MX,1,100,38
1707823644.006061,47154.667,4813,3,MX,1,100,39
1707823644.045597,47193.000,4813,3,MX,1,100,38
1707823644.086852,47233.000,4828,2,MX,1,100,39
1707823644.128107,47273.000,4828,2,MX,1,100,37
1707823644.168331,47312.000,4844,3,MX,1,100,37
1707823644.208555,47351.000,4844,3,MX,1,100,38
1707823644.248779,47390.000,4844,3,MX,1,100,38
1707823644.288745,47428.750,4862,4,MX,1,100,39
1707823644.328710,47467.500,4862,4,MX,1,100,38
1707823644.368676,47506.250,4862,4,MX,1,100,38
1707823644.408642,47545.000,4862,4,MX,1,100,39
1707823644.448522,47583.667,4878,3,MX,1,100,40
1707823644.488402,47622.333,4878,3,MX,1,100,39
1707823644.528282,47661.000,4878,3,MX,1,100,38
1707823644.567990,47699.500,4895,2,MX,1,100,38
1707823644.607698,47738.000,4895,2,MX,1,100,38
1707823644.647235,47776.333,4912,3,MX,1,100,38
1707823644.686771,47814.667,4912,3,MX,1,100,37
1707823644.726307,47853.000,4912,3,MX,1,100,38
1707823644.767562,47893.000,4929,2,MX,1,100,39
1707823644.808817,47933.000,4929,2,MX,1,100,38
1707823644.848697,47971.667,4945,3,MX,1,100,38
1707823644.888577,48010.333,4945,3,MX,1,100,38
1707823644.928457,48049.000,4945,3,MX,1,100,38
1707823644.968423,48087.750,4963,4,MX,1,100,38
1707823645.008389,48126.500,4963,4,MX,1,100,37
1707823645.048355,48165.250,4963,4,MX,1,100,38
1707823645.088321,48204.000,4963,4,MX,1,100,38
1707823645.128029,48242.500,4979,2,MX,1,100,38
1707823645.167737,48281.000,4979,2,MX,1,100,39
1707823645.207273,48319.333,4997,3,MX,1,100,38
1707823645.246809,48357.667,4997,3,MX,1,100,38
1707823645.286345,48396.000,4997,3,MX,1,100,39
1707823645.327085,48435.500,5013,4,MX,1,100,39
1707823645.367824,48475.000,5013,4,MX,1,100,37
1707823645.408564,48514.500,5013,4,MX,1,100,38
1707823645.449303,48554.000,5013,4,MX,1,100,37
1707823645.489183,48592.667,5030,3,MX,1,100,38
1707823645.529063,48631.333,5030,3,MX,1,100,38
1707823645.568943,48670.000,5030,3,MX,1,100,38
1707823645.608823,48708.667,5049,3,MX,1,100,38
1707823645.648703,48747.333,5049,3,MX,1,100,37
1707823645.688583,48786.000,5049,3,MX,1,100,38
1707823645.728463,48824.667,5066,3,MX,1,100,38
1707823645.768343,48863.333,5066,3,MX,1,100,37
1707823645.808223,48902.000,5066,3,MX,1,100,39
1707823645.847759,48940.333,5082,3,MX,1,100,38
1707823645.887295,48978.667,5082,3,MX,1,100,39
1707823645.926831,49017.000,5082,3,MX,1,100,38
1707823645.967055,49056.000,5099,2,MX,1,100,37
1707823646.007279,49095.000,5099,2,MX,1,100,38
1707823646.046471,49133.000,5114,3,MX,1,100,38
1707823646.085664,49171.000,5114,3,MX,1,100,37
1707823646.124856,49209.000,5114,3,MX,1,100,38
1707823646.160267,49243.333,5131,3,MX,1,100,39
1707823646.195677,49277.667,5131,3,MX,1,100,37
1707823646.231088,49312.000,5131,3,MX,1,100,39
1707823646.271484,49351.167,5154,6,MX,1,100,39
1707823646.311879,49390.333,5154,6,MX,1,100,39
1707823646.352275,49429.500,5154,6,MX,1,100,37
1707823646.392671,49468.667,5154,6,MX,1,100,38
1707823646.433066,49507.833,5154,6,MX,1,100,38
1707823646.473462,49547.000,5154,6,MX,1,100,38
1707823646.513342,49585.667,5170,3,MX,1,100,38
1707823646.553222,49624.333,5170,3,MX,1,100,38
1707823646.593102,49663.000,5170,3,MX,1,100,38
1707823646.633326,49702.000,5189,2,MX,1,100,38
1707823646.673549,49741.000,5189,2,MX,1,100,38
1707823646.712398,49778.667,5204,3,MX,1,100,38
1707823646.751247,49816.333,5204,3,MX,1,100,38
1707823646.790095,49854.000,5204,3,MX,1,100,38
1707823646.829975,49892.667,5221,3,MX,1,100,38
1707823646.869855,49931.333,5221,3,MX,1,100,38
1707823646.909735,49970.000,5221,3,MX,1,100,37
1707823646.949443,50008.500,5238,2,MX,1,100,38
1707823646.989151,50047.000,5238,2,MX,1,100,39
1707823647.029522,50086.143,5255,7,MX,1,100,38
1707823647.069893,50125.286,5255,7,MX,1,100,38
1707823647.110265,50164.429,5255,7,MX,1,100,38
1707823647.150636,50203.571,5255,7,MX,1,100,38
1707823647.191007,50242.714,5255,7,MX,1,100,38
1707823647.231378,50281.857,5255,7,MX,1,100,37
1707823647.271749,50321.000,5255,7,MX,1,100,38
1707823647.311457,50359.500,5275,6,MX,1,100,39
1707823647.351165,50398.000,5275,6,MX,1,100,37
1707823647.390873,50436.500,5275,6,MX,1,100,36
1707823647.430581,50475.000,5275,6,MX,1,100,37
1707823647.470289,50513.500,5275,6,MX,1,100,38
1707823647.509997,50552.000,5275,6,MX,1,100,37
1707823647.550368,50591.143,5293,7,MX,1,100,39
1707823647.590740,50630.286,5293,7,MX,1,100,38
1707823647.631111,50669.429,5293,7,MX,1,100,38
1707823647.671482,50708.571,5293,7,MX,1,100,38
1707823647.711853,50747.714,5293,7,MX,1,100,38
1707823647.752224,50786.857,5293,7,MX,1,100,37
1707823647.792595,50826.000,5293,7,MX,1,100,38
1707823647.832475,50864.667,5309,3,MX,1,100,38
1707823647.872355,50903.333,5309,3,MX,1,100,38
1707823647.912235,50942.000,5309,3,MX,1,100,38
1707823647.951943,50980.500,5325,2,MX,1,100,38
1707823647.991651,51019.000,5325,2,MX,1,100,38
1707823648.031187,51057.333,5341,3,MX,1,100,37
1707823648.070723,51095.667,5341,3,MX,1,100,38
1707823648.110260,51134.000,5341,3,MX,1,100,40
1707823648.150140,51172.667,5358,3,MX,1,100,38
1707823648.190020,51211.333,5358,3,MX,1,100,38
1707823648.229899,51250.000,5358,3,MX,1,100,39
1707823648.270639,51289.500,5377,2,MX,1,100,39
1707823648.311378,51329.000,5377,2,MX,1,100,39
1707823648.351946,51368.333,5394,3,MX,1,100,38
1707823648.392513,51407.667,5394,3,MX,1,100,38
1707823648.433081,51447.000,5394,3,MX,1,100,40
1707823648.472789,51485.500,5408,2,MX,1,100,41
1707823648.512497,51524.000,5408,2,MX,1,100,40
1707823648.547564,51558.000,5426,3,MX,1,100,40
1707823648.582631,51592.000,5426,3,MX,1,100,40
1707823648.617698,51626.000,5426,3,MX,1,100,40
1707823648.658265,51665.333,5444,3,MX,1,100,37
1707823648.698833,51704.667,5444,3,MX,1,100,32
1707823648.739400,51744.000,5444,3,MX,1,100,26
1707823648.780140,51783.500,5461,2,MX,1,100,23
