LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707823639.163309,42459.250,4070,4,EM,1,100,RS
1707823639.215136,42509.500,4070,4,EM,1,100,RB
1707823639.266963,42559.750,4070,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823639.318790,42610.000,4070,4,EM,1,100,PS
1707823639.370616,42660.250,4102,4,EM,1,100,RS
1707823639.422443,42710.500,4102,4,EM,1,100,RB
1707823639.474270,42760.750,4102,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823639.526097,42811.000,4102,4,EM,1,100,PS
1707823639.577923,42861.250,4136,4,EM,1,100,RS
1707823639.629750,42911.500,4136,4,EM,1,100,RB
1707823639.681577,42961.750,4136,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823639.733404,43012.000,4136,4,EM,1,100,PS
1707823639.785230,43062.250,4169,4,EM,1,100,RS
1707823639.837057,43112.500,4169,4,EM,1,100,RB
1707823639.888884,43162.750,4169,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823639.940711,43213.000,4169,4,EM,1,100,PS
1707823639.992538,43263.250,4203,4,EM,1,100,RS
1707823640.044364,43313.500,4203,4,EM,1,100,RB
1707823640.096191,43363.750,4203,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823640.148018,43414.000,4203,4,EM,1,100,PS
1707823640.199845,43464.250,4235,4,EM,1,100,RS
1707823640.251671,43514.500,4235,4,EM,1,100,RB
1707823640.303498,43564.750,4235,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823640.355325,43615.000,4235,4,EM,1,100,PS
1707823640.407152,43665.250,4268,4,EM,1,100,RS
1707823640.458978,43715.500,4268,4,EM,1,100,RB
1707823640.510805,43765.750,4268,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823640.562632,43816.000,4268,4,EM,1,100,PS
1707823640.617811,43869.500,4304,4,EM,1,100,RS
1707823640.672990,43923.000,4304,4,EM,1,100,RB
1707823640.728168,43976.500,4304,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823640.783347,44030.000,4304,4,EM,1,100,PS
1707823640.834916,44080.000,4335,4,EM,1,100,RS
1707823640.886485,44130.000,4335,4,EM,1,100,RB
1707823640.938054,44180.000,4335,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823640.989623,44230.000,4335,4,EM,1,100,PS
