LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1707823688.399340,90197.333,11647,3,PR,1,100,156540
1707823688.439220,90236.000,11647,3,PR,1,100,156552
1707823688.479960,90275.500,11664,2,PR,1,100,156548
1707823688.520699,90315.000,11664,2,PR,1,100,156567
1707823688.560579,90353.667,11685,3,PR,1,100,156590
1707823688.600459,90392.333,11685,3,PR,1,100,156627
1707823688.640339,90431.000,11685,3,PR,1,100,156648
1707823688.680563,90470.000,11702,3,PR,1,100,156671
1707823688.720786,90509.000,11702,3,PR,1,100,156689
1707823688.761010,90548.000,11702,3,PR,1,100,156705
1707823688.800718,90586.500,11722,4,PR,1,100,156720
1707823688.840426,90625.000,11722,4,PR,1,100,156746
1707823688.880134,90663.500,11722,4,PR,1,100,156778
1707823688.919843,90702.000,11722,4,PR,1,100,156802
1707823688.959035,90740.000,11738,3,PR,1,100,156800
1707823688.998227,90778.000,11738,3,PR,1,100,156711
1707823689.037420,90816.000,11738,3,PR,1,100,156592
1707823689.077643,90855.000,11755,2,PR,1,100,156526
1707823689.117867,90894.000,11755,2,PR,1,100,156464
1707823689.157747,90932.667,11770,3,PR,1,100,156427
1707823689.197627,90971.333,11770,3,PR,1,100,156418
1707823689.237507,91010.000,11770,3,PR,1,100,156431
1707823689.277387,91048.667,11787,3,PR,1,100,156465
1707823689.317267,91087.333,11787,3,PR,1,100,156482
1707823689.357147,91126.000,11787,3,PR,1,100,156498
1707823689.396855,91164.500,11803,2,PR,1,100,156519
1707823689.436563,91203.000,11803,2,PR,1,100,156536
1707823689.476443,91241.667,11823,3,PR,1,100,156567
1707823689.516323,91280.333,11823,3,PR,1,100,156593
1707823689.556203,91319.000,11823,3,PR,1,100,156627
1707823689.595395,91357.000,11839,2,PR,1,100,156645
1707823689.634588,91395.000,11839,2,PR,1,100,156672
1707823689.674468,91433.667,11854,3,PR,1,100,156700
1707823689.714348,91472.333,11854,3,PR,1,100,156719
1707823689.754228,91511.000,11854,3,PR,1,100,156752
1707823689.794108,91549.667,11870,3,PR,1,100,156770
1707823689.833988,91588.333,11870,3,PR,1,100,156698
1707823689.873868,91627.000,11870,3,PR,1,100,156546
1707823689.914091,91666.000,11888,2,PR,1,100,156449
1707823689.954315,91705.000,11888,2,PR,1,100,156404
1707823689.993851,91743.333,11904,3,PR,1,100,156341
1707823690.033387,91781.667,11904,3,PR,1,100,156301
1707823690.072924,91820.000,11904,3,PR,1,100,156311
1707823690.112460,91858.333,11921,3,PR,1,100,156335
1707823690.151996,91896.667,11921,3,PR,1,100,156349
1707823690.191532,91935.000,11921,3,PR,1,100,156374
1707823690.230725,91973.000,11936,2,PR,1,100,156393
1707823690.269917,92011.000,11936,2,PR,1,100,156439
1707823690.309797,92049.667,11955,3,PR,1,100,156472
1707823690.349677,92088.333,11955,3,PR,1,100,156494
1707823690.389557,92127.000,11955,3,PR,1,100,156515
1707823690.429781,92166.000,11971,2,PR,1,100,156545
1707823690.470004,92205.000,11971,2,PR,1,100,156577
1707823690.509884,92243.667,11989,3,PR,1,100,156595
1707823690.549764,92282.333,11989,3,PR,1,100,156611
1707823690.589644,92321.000,11989,3,PR,1,100,156649
1707823690.629524,92359.667,12004,3,PR,1,100,156674
1707823690.669404,92398.333,12004,3,PR,1,100,156649
1707823690.709284,92437.000,12004,3,PR,1,100,156535
1707823690.748477,92475.000,12020,2,PR,1,100,156420
1707823690.787669,92513.000,12020,2,PR,1,100,156346
1707823690.826861,92551.000,12037,3,PR,1,100,156279
1707823690.866054,92589.000,12037,3,PR,1,100,156235
1707823690.905246,92627.000,12037,3,PR,1,100,156227
1707823690.945126,92665.667,12054,3,PR,1,100,156240
1707823690.985006,92704.333,12054,3,PR,1,100,156271
1707823691.024886,92743.000,12054,3,PR,1,100,156287
1707823691.065625,92782.500,12070,2,PR,1,100,156306
1707823691.106365,92822.000,12070,2,PR,1,100,156322
1707823691.146932,92861.333,12088,3,PR,1,100,156354
1707823691.187500,92900.667,12088,3,PR,1,100,156401
1707823691.228068,92940.000,12088,3,PR,1,100,156427
1707823691.267776,92978.500,12104,2,PR,1,100,156448
1707823691.307484,93017.000,12104,2,PR,1,100,156477
1707823691.351833,93060.000,12121,3,PR,1,100,156502
1707823691.396182,93103.000,12121,3,PR,1,100,156536
1707823691.440531,93146.000,12121,3,PR,1,100,156550
1707823691.480755,93185.000,12138,2,PR,1,100,156595
1707823691.520979,93224.000,12138,2,PR,1,100,156621
1707823691.560515,93262.333,12154,3,PR,1,100,156531
1707823691.600051,93300.667,12154,3,PR,1,100,156388
1707823691.639588,93339.000,12154,3,PR,1,100,156314
1707823691.678780,93377.000,12169,2,PR,1,100,156276
1707823691.717972,93415.000,12169,2,PR,1,100,156250
1707823691.758884,93454.667,12186,3,PR,1,100,156248
1707823691.799795,93494.333,12186,3,PR,1,100,156278
1707823691.840706,93534.000,12186,3,PR,1,100,156297
1707823691.880586,93572.667,12203,3,PR,1,100,156309
1707823691.920466,93611.333,12203,3,PR,1,100,156329
1707823691.960346,93650.000,12203,3,PR,1,100,156350
1707823692.000570,93689.000,12222,2,PR,1,100,156378
1707823692.040794,93728.000,12222,2,PR,1,100,156413
1707823692.080674,93766.667,12236,3,PR,1,100,156437
1707823692.120554,93805.333,12236,3,PR,1,100,156461
1707823692.160434,93844.000,12236,3,PR,1,100,156478
1707823692.200142,93882.500,12254,2,PR,1,100,156511
1707823692.239850,93921.000,12254,2,PR,1,100,156541
1707823692.279730,93959.667,12270,3,PR,1,100,156568
1707823692.319610,93998.333,12270,3,PR,1,100,156575
1707823692.359490,94037.000,12270,3,PR,1,100,156472
1707823692.400401,94076.667,12287,3,PR,1,100,156354
1707823692.441312,94116.333,12287,3,PR,1,100,156315
1707823692.482224,94156.000,12287,3,PR,1,100,156309
1707823692.521932,94194.500,12304,2,PR,1,100,156294
1707823692.561640,94233.000,12304,2,PR,1,100,156293
1707823692.601520,94271.667,12319,3,PR,1,100,156325
1707823692.641400,94310.333,12319,3,PR,1,100,156346
1707823692.681280,94349.000,12319,3,PR,1,100,156362
1707823692.720988,94387.500,12337,2,PR,1,100,156376
1707823692.760696,94426.000,12337,2,PR,1,100,156400
1707823692.800576,94464.667,12355,3,PR,1,100,156443
1707823692.840456,94503.333,12355,3,PR,1,100,156470
1707823692.880336,94542.000,12355,3,PR,1,100,156487
1707823692.920216,94580.667,12371,3,PR,1,100,156511
1707823692.960096,94619.333,12371,3,PR,1,100,156545
1707823692.999976,94658.000,12371,3,PR,1,100,156567
1707823693.040715,94697.500,12386,2,PR,1,100,156586
1707823693.081455,94737.000,12386,2,PR,1,100,156612
1707823693.121335,94775.667,12402,3,PR,1,100,156565
1707823693.161215,94814.333,12402,3,PR,1,100,156455
1707823693.201095,94853.000,12402,3,PR,1,100,156380
1707823693.241318,94892.000,12420,2,PR,1,100,156356
1707823693.281542,94931.000,12420,2,PR,1,100,156345
1707823693.321078,94969.333,12436,3,PR,1,100,156359
1707823693.360614,95007.667,12436,3,PR,1,100,156375
1707823693.400151,95046.000,12436,3,PR,1,100,156413
1707823693.439687,95084.333,12455,3,PR,1,100,156420
1707823693.479223,95122.667,12455,3,PR,1,100,156436
1707823693.518759,95161.000,12455,3,PR,1,100,156453
1707823693.557951,95199.000,12472,2,PR,1,100,156483
1707823693.597144,95237.000,12472,2,PR,1,100,156515
1707823693.637024,95275.667,12489,3,PR,1,100,156540
1707823693.676904,95314.333,12489,3,PR,1,100,156558
1707823693.716784,95353.000,12489,3,PR,1,100,156585
1707823693.756664,95391.667,12505,3,PR,1,100,156602
1707823693.796544,95430.333,12505,3,PR,1,100,156627
1707823693.836424,95469.000,12505,3,PR,1,100,156635
1707823693.876647,95508.000,12523,2,PR,1,100,156535
1707823693.916871,95547.000,12523,2,PR,1,100,156423
1707823693.956751,95585.667,12538,3,PR,1,100,156365
1707823693.996631,95624.333,12538,3,PR,1,100,156326
1707823694.036511,95663.000,12538,3,PR,1,100,156320
1707823694.075703,95701.000,12559,2,PR,1,100,156320
1707823694.114896,95739.000,12559,2,PR,1,100,156353
1707823694.154432,95777.333,12576,3,PR,1,100,156364
1707823694.193968,95815.667,12576,3,PR,1,100,156367
1707823694.233504,95854.000,12576,3,PR,1,100,156386
1707823694.273384,95892.667,12595,3,PR,1,100,156409
1707823694.313264,95931.333,12595,3,PR,1,100,156436
1707823694.353144,95970.000,12595,3,PR,1,100,156475
1707823694.393368,96009.000,12611,2,PR,1,100,156495
1707823694.433592,96048.000,12611,2,PR,1,100,156508
1707823694.473472,96086.667,12627,3,PR,1,100,156529
1707823694.513352,96125.333,12627,3,PR,1,100,156568
1707823694.553232,96164.000,12627,3,PR,1,100,156567
1707823694.592940,96202.500,12643,2,PR,1,100,156471
1707823694.632648,96241.000,12643,2,PR,1,100,156354
1707823694.672184,96279.333,12660,3,PR,1,100,156285
1707823694.711720,96317.667,12660,3,PR,1,100,156253
1707823694.751256,96356.000,12660,3,PR,1,100,156220
1707823694.791136,96394.667,12677,3,PR,1,100,156219
1707823694.831016,96433.333,12677,3,PR,1,100,156245
1707823694.870896,96472.000,12677,3,PR,1,100,156261
1707823694.910604,96510.500,12694,2,PR,1,100,156269
1707823694.950312,96549.000,12694,2,PR,1,100,156290
1707823694.990192,96587.667,12710,3,PR,1,100,156320
1707823695.030072,96626.333,12710,3,PR,1,100,156342
1707823695.069952,96665.000,12710,3,PR,1,100,156363
1707823695.109832,96703.667,12727,3,PR,1,100,156394
1707823695.149712,96742.333,12727,3,PR,1,100,156418
1707823695.189592,96781.000,12727,3,PR,1,100,156438
1707823695.229816,96820.000,12744,2,PR,1,100,156463
1707823695.270040,96859.000,12744,2,PR,1,100,156430
1707823695.309576,96897.333,12761,3,PR,1,100,156300
1707823695.349112,96935.667,12761,3,PR,1,100,156194
1707823695.388648,96974.000,12761,3,PR,1,100,156149
1707823695.427841,97012.000,12776,2,PR,1,100,156116
1707823695.467033,97050.000,12776,2,PR,1,100,156105
1707823695.506913,97088.667,12793,3,PR,1,100,156114
1707823695.546793,97127.333,12793,3,PR,1,100,156135
1707823695.586673,97166.000,12793,3,PR,1,100,156146
1707823695.626553,97204.667,12811,3,PR,1,100,156159
1707823695.666433,97243.333,12811,3,PR,1,100,156178
1707823695.706313,97282.000,12811,3,PR,1,100,156212
1707823695.746021,97320.500,12828,2,PR,1,100,156238
1707823695.785729,97359.000,12828,2,PR,1,100,156272
1707823695.825609,97397.667,12845,3,PR,1,100,156293
1707823695.865489,97436.333,12845,3,PR,1,100,156312
1707823695.905369,97475.000,12845,3,PR,1,100,156349
1707823695.944561,97513.000,12860,3,PR,1,100,156337
1707823695.983754,97551.000,12860,3,PR,1,100,156212
1707823696.022946,97589.000,12860,3,PR,1,100,156097
1707823696.062138,97627.000,12876,2,PR,1,100,156043
1707823696.101331,97665.000,12876,2,PR,1,100,156014
1707823696.141211,97703.667,12894,3,PR,1,100,155983
1707823696.181091,97742.333,12894,3,PR,1,100,155993
1707823696.220971,97781.000,12894,3,PR,1,100,156037
1707823696.262226,97821.000,12910,2,PR,1,100,156035
1707823696.303481,97861.000,12910,2,PR,1,100,156049
1707823696.348518,97904.667,12929,3,PR,1,100,156071
1707823696.393555,97948.333,12929,3,PR,1,100,156099
1707823696.438592,97992.000,12929,3,PR,1,100,156120
1707823696.478300,98030.500,12944,2,PR,1,100,156155
1707823696.518008,98069.000,12944,2,PR,1,100,156197
1707823696.557544,98107.333,12961,3,PR,1,100,156224
1707823696.597080,98145.667,12961,3,PR,1,100,156247
1707823696.636616,98184.000,12961,3,PR,1,100,156267
1707823696.676496,98222.667,12977,3,PR,1,100,156290
1707823696.716376,98261.333,12977,3,PR,1,100,156230
1707823696.756256,98300.000,12977,3,PR,1,100,156095
1707823696.795964,98338.500,12995,2,PR,1,100,155995
1707823696.835672,98377.000,12995,2,PR,1,100,155941
1707823696.875896,98416.000,13011,3,PR,1,100,155908
1707823696.916120,98455.000,13011,3,PR,1,100,155904
1707823696.956343,98494.000,13011,3,PR,1,100,155926
1707823696.997083,98533.500,13026,2,PR,1,100,155952
1707823697.037822,98573.000,13026,2,PR,1,100,155970
1707823697.077702,98611.667,13044,3,PR,1,100,155981
1707823697.117582,98650.333,13044,3,PR,1,100,156007
1707823697.157462,98689.000,13044,3,PR,1,100,156027
1707823697.197342,98727.667,13062,3,PR,1,100,156061
1707823697.237222,98766.333,13062,3,PR,1,100,156101
1707823697.277102,98805.000,13062,3,PR,1,100,156123
1707823697.317326,98844.000,13078,2,PR,1,100,156159
1707823697.357550,98883.000,13078,2,PR,1,100,156171
1707823697.396742,98921.000,13093,3,PR,1,100,156201
1707823697.435934,98959.000,13093,3,PR,1,100,156235
1707823697.475127,98997.000,13093,3,PR,1,100,156236
1707823697.515351,99036.000,13110,2,PR,1,100,156181
1707823697.555574,99075.000,13110,2,PR,1,100,156053
1707823697.596142,99114.333,13127,3,PR,1,100,155972
1707823697.636709,99153.667,13127,3,PR,1,100,155933
1707823697.677277,99193.000,13127,3,PR,1,100,155908
1707823697.717501,99232.000,13143,3,PR,1,100,155911
1707823697.757725,99271.000,13143,3,PR,1,100,155950
1707823697.797948,99310.000,13143,3,PR,1,100,155962
1707823697.837656,99348.500,13161,2,PR,1,100,155968
1707823697.877364,99387.000,13161,2,PR,1,100,155981
1707823697.917244,99425.667,13177,3,PR,1,100,156013
1707823697.957124,99464.333,13177,3,PR,1,100,156034
1707823697.997004,99503.000,13177,3,PR,1,100,156057
1707823698.036197,99541.000,13194,3,PR,1,100,156092
1707823698.075389,99579.000,13194,3,PR,1,100,156137
1707823698.114582,99617.000,13194,3,PR,1,100,156148
1707823698.154805,99656.000,13211,2,PR,1,100,156177
1707823698.195029,99695.000,13211,2,PR,1,100,156203
1707823698.234909,99733.667,13228,3,PR,1,100,156231
1707823698.274789,99772.333,13228,3,PR,1,100,156258
1707823698.314669,99811.000,13228,3,PR,1,100,156249
1707823698.354377,99849.500,13243,2,PR,1,100,156110
1707823698.394085,99888.000,13243,2,PR,1,100,155980
1707823698.433965,99926.667,13260,3,PR,1,100,155900
1707823698.473845,99965.333,13260,3,PR,1,100,155863
1707823698.513725,100004.000,13260,3,PR,1,100,155846
1707823698.553605,100042.667,13278,3,PR,1,100,155836
1707823698.593485,100081.333,13278,3,PR,1,100,155859
1707823698.633365,100120.000,13278,3,PR,1,100,155878
1707823698.673073,100158.500,13295,2,PR,1,100,155889
1707823698.712781,100197.000,13295,2,PR,1,100,155919
1707823698.752317,100235.333,13313,3,PR,1,100,155944
1707823698.791853,100273.667,13313,3,PR,1,100,155962
1707823698.831390,100312.000,13313,3,PR,1,100,156004
1707823698.871098,100350.500,13329,2,PR,1,100,156030
1707823698.910806,100389.000,13329,2,PR,1,100,156059
1707823698.950686,100427.667,13345,3,PR,1,100,156076
1707823698.990566,100466.333,13345,3,PR,1,100,156111
1707823699.030446,100505.000,13345,3,PR,1,100,156143
1707823699.070326,100543.667,13362,3,PR,1,100,156161
1707823699.110206,100582.333,13362,3,PR,1,100,156197
1707823699.150085,100621.000,13362,3,PR,1,100,156230
1707823699.190309,100660.000,13379,2,PR,1,100,156184
1707823699.230533,100699.000,13379,2,PR,1,100,156029
1707823699.269932,100737.200,13401,5,PR,1,100,155919
1707823699.309330,100775.400,13401,5,PR,1,100,155871
1707823699.348729,100813.600,13401,5,PR,1,100,155831
1707823699.388128,100851.800,13401,5,PR,1,100,155805
1707823699.427526,100890.000,13401,5,PR,1,100,155824
1707823699.467750,100929.000,13418,2,PR,1,100,155851
1707823699.507974,100968.000,13418,2,PR,1,100,155861
1707823699.547854,101006.667,13435,3,PR,1,100,155871
1707823699.587734,101045.333,13435,3,PR,1,100,155890
1707823699.627614,101084.000,13435,3,PR,1,100,155926
1707823699.667322,101122.500,13451,2,PR,1,100,155959
1707823699.707030,101161.000,13451,2,PR,1,100,155990
1707823699.746910,101199.667,13468,3,PR,1,100,156019
1707823699.786790,101238.333,13468,3,PR,1,100,156058
1707823699.826670,101277.000,13468,3,PR,1,100,156082
1707823699.865862,101315.000,13485,3,PR,1,100,156107
1707823699.905055,101353.000,13485,3,PR,1,100,156133
1707823699.944247,101391.000,13485,3,PR,1,100,156163
1707823699.983955,101429.500,13502,2,PR,1,100,156188
1707823700.023663,101468.000,13502,2,PR,1,100,156220
1707823700.063543,101506.667,13518,3,PR,1,100,156242
1707823700.103423,101545.333,13518,3,PR,1,100,156169
1707823700.143303,101584.000,13518,3,PR,1,100,156010
1707823700.183183,101622.667,13534,3,PR,1,100,155921
1707823700.223063,101661.333,13534,3,PR,1,100,155884
1707823700.262943,101700.000,13534,3,PR,1,100,155861
1707823700.302651,101738.500,13550,2,PR,1,100,155855
1707823700.342359,101777.000,13550,2,PR,1,100,155892
1707823700.382239,101815.667,13567,3,PR,1,100,155897
1707823700.422119,101854.333,13567,3,PR,1,100,155913
1707823700.461999,101893.000,13567,3,PR,1,100,155917
1707823700.501707,101931.500,13586,2,PR,1,100,155941
1707823700.541415,101970.000,13586,2,PR,1,100,155974
1707823700.580607,102008.000,13602,3,PR,1,100,156016
1707823700.619800,102046.000,13602,3,PR,1,100,156026
1707823700.658992,102084.000,13602,3,PR,1,100,156054
1707823700.698872,102122.667,13617,3,PR,1,100,156078
1707823700.738752,102161.333,13617,3,PR,1,100,156098
1707823700.778632,102200.000,13617,3,PR,1,100,156127
1707823700.819372,102239.500,13635,2,PR,1,100,156155
1707823700.860111,102279.000,13635,2,PR,1,100,156178
1707823700.901022,102318.667,13651,3,PR,1,100,156201
1707823700.941934,102358.333,13651,3,PR,1,100,156225
1707823700.982845,102398.000,13651,3,PR,1,100,156221
1707823701.022553,102436.500,13668,2,PR,1,100,156096
1707823701.062261,102475.000,13668,2,PR,1,100,155978
1707823701.101797,102513.333,13683,3,PR,1,100,155938
1707823701.141333,102551.667,13683,3,PR,1,100,155916
1707823701.180870,102590.000,13683,3,PR,1,100,155903
1707823701.220062,102628.000,13700,3,PR,1,100,155922
1707823701.259254,102666.000,13700,3,PR,1,100,155937
1707823701.298447,102704.000,13700,3,PR,1,100,155960
1707823701.338671,102743.000,13716,2,PR,1,100,155961
1707823701.378894,102782.000,13716,2,PR,1,100,155970
1707823701.423587,102825.333,13736,3,PR,1,100,155986
1707823701.468280,102868.667,13736,3,PR,1,100,156016
1707823701.512974,102912.000,13736,3,PR,1,100,156045
1707823701.553713,102951.500,13752,2,PR,1,100,156069
1707823701.594452,102991.000,13752,2,PR,1,100,156096
1707823701.634332,103029.667,13767,3,PR,1,100,156143
1707823701.674212,103068.333,13767,3,PR,1,100,156155
1707823701.714092,103107.000,13767,3,PR,1,100,156163
1707823701.753800,103145.500,13783,2,PR,1,100,156189
1707823701.793508,103184.000,13783,2,PR,1,100,156223
1707823701.833732,103223.000,13801,3,PR,1,100,156244
1707823701.873956,103262.000,13801,3,PR,1,100,156271
1707823701.914180,103301.000,13801,3,PR,1,100,156247
1707823701.953716,103339.333,13817,3,PR,1,100,156097
1707823701.993252,103377.667,13817,3,PR,1,100,155972
1707823702.032788,103416.000,13817,3,PR,1,100,155917
1707823702.072496,103454.500,13832,2,PR,1,100,155885
1707823702.112204,103493.000,13832,2,PR,1,100,155849
1707823702.153116,103532.667,13849,3,PR,1,100,155848
1707823702.194027,103572.333,13849,3,PR,1,100,155865
1707823702.234938,103612.000,13849,3,PR,1,100,155880
1707823702.275162,103651.000,13866,2,PR,1,100,155886
1707823702.315386,103690.000,13866,2,PR,1,100,155891
1707823702.355266,103728.667,13884,3,PR,1,100,155915
1707823702.395146,103767.333,13884,3,PR,1,100,155935
1707823702.435026,103806.000,13884,3,PR,1,100,155964
1707823702.474906,103844.667,13902,3,PR,1,100,155996
1707823702.514786,103883.333,13902,3,PR,1,100,156021
1707823702.554666,103922.000,13902,3,PR,1,100,156061
1707823702.593858,103960.000,13916,2,PR,1,100,156078
1707823702.633051,103998.000,13916,2,PR,1,100,156092
1707823702.672931,104036.667,13933,3,PR,1,100,156111
1707823702.712810,104075.333,13933,3,PR,1,100,156138
1707823702.752690,104114.000,13933,3,PR,1,100,156162
1707823702.793946,104154.000,13950,2,PR,1,100,156183
1707823702.835201,104194.000,13950,2,PR,1,100,156193
1707823702.875081,104232.667,13967,3,PR,1,100,156077
1707823702.914961,104271.333,13967,3,PR,1,100,155925
1707823702.954841,104310.000,13967,3,PR,1,100,155862
1707823702.994721,104348.667,13981,3,PR,1,100,155825
1707823703.034601,104387.333,13981,3,PR,1,100,155782
1707823703.074481,104426.000,13981,3,PR,1,100,155773
1707823703.114189,104464.500,13999,2,PR,1,100,155794
1707823703.153897,104503.000,13999,2,PR,1,100,155800
1707823703.193089,104541.000,14015,3,PR,1,100,155796
1707823703.232281,104579.000,14015,3,PR,1,100,155808
1707823703.271474,104617.000,14015,3,PR,1,100,155829
1707823703.311010,104655.333,14034,3,PR,1,100,155838
1707823703.350546,104693.667,14034,3,PR,1,100,155868
1707823703.390082,104732.000,14034,3,PR,1,100,155893
1707823703.430306,104771.000,14050,2,PR,1,100,155921
1707823703.470530,104810.000,14050,2,PR,1,100,155960
1707823703.510410,104848.667,14068,3,PR,1,100,155978
1707823703.550290,104887.333,14068,3,PR,1,100,155998
1707823703.590170,104926.000,14068,3,PR,1,100,156018
1707823703.629878,104964.500,14084,2,PR,1,100,156052
1707823703.669586,105003.000,14084,2,PR,1,100,156091
1707823703.709466,105041.667,14101,3,PR,1,100,156113
1707823703.749346,105080.333,14101,3,PR,1,100,156127
1707823703.789226,105119.000,14101,3,PR,1,100,156052
1707823703.829106,105157.667,14118,3,PR,1,100,155911
1707823703.868986,105196.333,14118,3,PR,1,100,155822
1707823703.908866,105235.000,14118,3,PR,1,100,155796
1707823703.948058,105273.000,14135,2,PR,1,100,155771
1707823703.987250,105311.000,14135,2,PR,1,100,155772
1707823704.027130,105349.667,14149,3,PR,1,100,155792
1707823704.067010,105388.333,14149,3,PR,1,100,155808
1707823704.106890,105427.000,14149,3,PR,1,100,155811
1707823704.146770,105465.667,14169,3,PR,1,100,155827
1707823704.186650,105504.333,14169,3,PR,1,100,155849
1707823704.226530,105543.000,14169,3,PR,1,100,155874
1707823704.266754,105582.000,14185,2,PR,1,100,155898
1707823704.306978,105621.000,14185,2,PR,1,100,155924
1707823704.346858,105659.667,14202,3,PR,1,100,155934
1707823704.386738,105698.333,14202,3,PR,1,100,155965
1707823704.426618,105737.000,14202,3,PR,1,100,156014
1707823704.465810,105775.000,14218,2,PR,1,100,156032
1707823704.505002,105813.000,14218,2,PR,1,100,156043
1707823704.544711,105851.500,14239,4,PR,1,100,156070
1707823704.584419,105890.000,14239,4,PR,1,100,156111
1707823704.624127,105928.500,14239,4,PR,1,100,156143
1707823704.663835,105967.000,14239,4,PR,1,100,156099
1707823704.703543,106005.500,14255,2,PR,1,100,155954
1707823704.743251,106044.000,14255,2,PR,1,100,155872
1707823704.783131,106082.667,14273,3,PR,1,100,155844
1707823704.823011,106121.333,14273,3,PR,1,100,155824
1707823704.862891,106160.000,14273,3,PR,1,100,155826
1707823704.902771,106198.667,14289,3,PR,1,100,155851
1707823704.942651,106237.333,14289,3,PR,1,100,155870
1707823704.982531,106276.000,14289,3,PR,1,100,155864
1707823705.022754,106315.000,14306,2,PR,1,100,155873
1707823705.062978,106354.000,14306,2,PR,1,100,155902
1707823705.102171,106392.000,14323,3,PR,1,100,155922
1707823705.141363,106430.000,14323,3,PR,1,100,155948
1707823705.180555,106468.000,14323,3,PR,1,100,155971
1707823705.220092,106506.333,14340,3,PR,1,100,156002
1707823705.259628,106544.667,14340,3,PR,1,100,156015
1707823705.299164,106583.000,14340,3,PR,1,100,156032
1707823705.338872,106621.500,14356,2,PR,1,100,156070
1707823705.378580,106660.000,14356,2,PR,1,100,156102
1707823705.419835,106700.000,14374,3,PR,1,100,156119
1707823705.461090,106740.000,14374,3,PR,1,100,156148
1707823705.502345,106780.000,14374,3,PR,1,100,156120
1707823705.542569,106819.000,14390,2,PR,1,100,155984
1707823705.582793,106858.000,14390,2,PR,1,100,155862
1707823705.622673,106896.667,14405,3,PR,1,100,155802
1707823705.662553,106935.333,14405,3,PR,1,100,155753
1707823705.702433,106974.000,14405,3,PR,1,100,155696
1707823705.741281,107011.667,14421,3,PR,1,100,155690
1707823705.780130,107049.333,14421,3,PR,1,100,155703
1707823705.818979,107087.000,14421,3,PR,1,100,155722
1707823705.859202,107126.000,14439,2,PR,1,100,155742
1707823705.899426,107165.000,14439,2,PR,1,100,155758
1707823705.939650,107204.000,14457,3,PR,1,100,155775
1707823705.979874,107243.000,14457,3,PR,1,100,155789
1707823706.020097,107282.000,14457,3,PR,1,100,155815
1707823706.060837,107321.500,14473,2,PR,1,100,155841
1707823706.101576,107361.000,14473,2,PR,1,100,155864
1707823706.141800,107400.000,14489,3,PR,1,100,155894
1707823706.182024,107439.000,14489,3,PR,1,100,155916
1707823706.222248,107478.000,14489,3,PR,1,100,155935
1707823706.262128,107516.667,14506,3,PR,1,100,155968
1707823706.302008,107555.333,14506,3,PR,1,100,156016
1707823706.341887,107594.000,14506,3,PR,1,100,156038
1707823706.385893,107636.667,14522,3,PR,1,100,155996
1707823706.429898,107679.333,14522,3,PR,1,100,155860
1707823706.473904,107722.000,14522,3,PR,1,100,155733
1707823706.514128,107761.000,14540,2,PR,1,100,155655
1707823706.554351,107800.000,14540,2,PR,1,100,155601
1707823706.593200,107837.667,14556,3,PR,1,100,155570
1707823706.632049,107875.333,14556,3,PR,1,100,155562
1707823706.670897,107913.000,14556,3,PR,1,100,155585
1707823706.711637,107952.500,14571,2,PR,1,100,155607
1707823706.752376,107992.000,14571,2,PR,1,100,155608
1707823706.792600,108031.000,14588,3,PR,1,100,155629
1707823706.832824,108070.000,14588,3,PR,1,100,155656
1707823706.873047,108109.000,14588,3,PR,1,100,155686
1707823706.912927,108147.667,14607,3,PR,1,100,155712
1707823706.952807,108186.333,14607,3,PR,1,100,155740
1707823706.992687,108225.000,14607,3,PR,1,100,155765
1707823707.032911,108264.000,14623,2,PR,1,100,155789
1707823707.073135,108303.000,14623,2,PR,1,100,155825
1707823707.113015,108341.667,14641,3,PR,1,100,155851
1707823707.152895,108380.333,14641,3,PR,1,100,155880
1707823707.192775,108419.000,14641,3,PR,1,100,155904
1707823707.231967,108457.000,14655,2,PR,1,100,155947
1707823707.271159,108495.000,14655,2,PR,1,100,155975
1707823707.312071,108534.667,14672,3,PR,1,100,155924
1707823707.352982,108574.333,14672,3,PR,1,100,155769
1707823707.393894,108614.000,14672,3,PR,1,100,155657
1707823707.433773,108652.667,14689,3,PR,1,100,155597
1707823707.473653,108691.333,14689,3,PR,1,100,155533
1707823707.513533,108730.000,14689,3,PR,1,100,155506
1707823707.553757,108769.000,14706,2,PR,1,100,155525
1707823707.593981,108808.000,14706,2,PR,1,100,155538
1707823707.633861,108846.667,14720,3,PR,1,100,155551
1707823707.673741,108885.333,14720,3,PR,1,100,155573
1707823707.713621,108924.000,14720,3,PR,1,100,155593
1707823707.753157,108962.333,14740,3,PR,1,100,155617
1707823707.792693,109000.667,14740,3,PR,1,100,155653
1707823707.832229,109039.000,14740,3,PR,1,100,155669
1707823707.871422,109077.000,14756,2,PR,1,100,155715
1707823707.910614,109115.000,14756,2,PR,1,100,155731
1707823707.950838,109154.000,14773,3,PR,1,100,155760
1707823707.991062,109193.000,14773,3,PR,1,100,155791
1707823708.031285,109232.000,14773,3,PR,1,100,155834
1707823708.070993,109270.500,14789,2,PR,1,100,155855
1707823708.110702,109309.000,14789,2,PR,1,100,155876
1707823708.150582,109347.667,14805,3,PR,1,100,155908
1707823708.190461,109386.333,14805,3,PR,1,100,155942
1707823708.230341,109425.000,14805,3,PR,1,100,155952
