LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824260.545531,645053.000,35209,1,T1,1,100,30.155
1707824260.678482,645182.000,35227,1,T1,1,100,30.138
1707824260.813495,645313.000,35243,1,T1,1,100,30.166
1707824260.948507,645444.000,35275,1,T1,1,100,30.107
1707824261.080428,645572.000,35294,1,T1,1,100,30.153
1707824261.213379,645701.000,35310,1,T1,1,100,30.137
1707824261.345300,645829.000,35328,1,T1,1,100,30.166
1707824261.480313,645960.000,35359,1,T1,1,100,30.107
1707824261.614295,646090.000,35375,1,T1,1,100,30.082
1707824261.747246,646219.000,35393,1,T1,1,100,30.142
1707824261.880197,646348.000,35409,1,T1,1,100,30.132
1707824262.012118,646476.000,35443,1,T1,1,100,30.128
1707824262.148161,646608.000,35460,1,T1,1,100,30.162
1707824262.280082,646736.000,35476,1,T1,1,100,30.105
1707824262.413033,646865.000,35494,1,T1,1,100,30.081
1707824262.545985,646994.000,35510,1,T1,1,100,30.248
1707824262.676875,647121.000,35544,1,T1,1,100,30.214
1707824262.811887,647252.000,35563,1,T1,1,100,30.199
1707824262.945869,647382.000,35579,1,T1,1,100,30.192
1707824263.077790,647510.000,35611,1,T1,1,100,30.190
1707824263.210741,647639.000,35628,1,T1,1,100,30.188
1707824263.341631,647766.000,35645,1,T1,1,100,30.259
1707824263.474583,647895.000,35662,1,T1,1,100,30.183
1707824263.607534,648024.000,35696,1,T1,1,100,30.186
1707824263.739455,648152.000,35712,1,T1,1,100,30.187
1707824263.871375,648280.000,35729,1,T1,1,100,30.116
1707824264.005357,648410.000,35746,1,T1,1,100,30.121
1707824264.137278,648538.000,35777,1,T1,1,100,30.194
1707824264.270230,648667.000,35794,1,T1,1,100,30.155
1707824264.406273,648799.000,35811,1,T1,1,100,30.173
1707824264.539224,648928.000,35844,1,T1,1,100,30.075
1707824264.671145,649056.000,35862,1,T1,1,100,30.139
1707824264.804096,649185.000,35883,1,T1,1,100,30.273
1707824264.938078,649315.000,35901,1,T1,1,100,30.154
