LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1707824282.921550,666764.000,38636,3,PI,1,100,159719
1707824282.961745,666803.000,38653,2,PI,1,100,159817
1707824283.001940,666842.000,38653,2,PI,1,100,159941
1707824283.041791,666880.667,38669,3,PI,1,100,160050
1707824283.081642,666919.333,38669,3,PI,1,100,160068
1707824283.121493,666958.000,38669,3,PI,1,100,159578
1707824283.160141,666995.500,38684,2,PI,1,100,159051
1707824283.198790,667033.000,38684,2,PI,1,100,158898
1707824283.238641,667071.667,38702,3,PI,1,100,158839
1707824283.278492,667110.333,38702,3,PI,1,100,158815
1707824283.318343,667149.000,38702,3,PI,1,100,158893
1707824283.358194,667187.667,38718,3,PI,1,100,159031
1707824283.398045,667226.333,38718,3,PI,1,100,159077
1707824283.437896,667265.000,38718,3,PI,1,100,159106
1707824283.478091,667304.000,38737,2,PI,1,100,159174
1707824283.518286,667343.000,38737,2,PI,1,100,159269
1707824283.558137,667381.667,38752,3,PI,1,100,159382
1707824283.597988,667420.333,38752,3,PI,1,100,159503
1707824283.637839,667459.000,38752,3,PI,1,100,159597
1707824283.677346,667497.333,38769,3,PI,1,100,159697
1707824283.716854,667535.667,38769,3,PI,1,100,159778
1707824283.756361,667574.000,38769,3,PI,1,100,159856
1707824283.795525,667612.000,38785,2,PI,1,100,159952
1707824283.834689,667650.000,38785,2,PI,1,100,160064
1707824283.874884,667689.000,38803,3,PI,1,100,160171
1707824283.915078,667728.000,38803,3,PI,1,100,160256
1707824283.955273,667767.000,38803,3,PI,1,100,160010
1707824283.994952,667805.500,38819,2,PI,1,100,159401
1707824284.034631,667844.000,38819,2,PI,1,100,159120
1707824284.074482,667882.667,38834,3,PI,1,100,159079
1707824284.114334,667921.333,38834,3,PI,1,100,159089
1707824284.154185,667960.000,38834,3,PI,1,100,159166
1707824284.200563,668005.000,38850,2,PI,1,100,159331
1707824284.246941,668050.000,38850,2,PI,1,100,159414
1707824284.287823,668089.667,38870,3,PI,1,100,159435
1707824284.328705,668129.333,38870,3,PI,1,100,159484
1707824284.369586,668169.000,38870,3,PI,1,100,159531
1707824284.409781,668208.000,38886,2,PI,1,100,159610
1707824284.449976,668247.000,38886,2,PI,1,100,159691
1707824284.489827,668285.667,38902,3,PI,1,100,159783
1707824284.529678,668324.333,38902,3,PI,1,100,159870
1707824284.569529,668363.000,38902,3,PI,1,100,159919
1707824284.608693,668401.000,38918,3,PI,1,100,159963
1707824284.647857,668439.000,38918,3,PI,1,100,160020
1707824284.687021,668477.000,38918,3,PI,1,100,160106
1707824284.727730,668516.500,38935,2,PI,1,100,160167
1707824284.768440,668556.000,38935,2,PI,1,100,159844
1707824284.808979,668595.333,38951,3,PI,1,100,159230
1707824284.849517,668634.667,38951,3,PI,1,100,159002
1707824284.890055,668674.000,38951,3,PI,1,100,158927
1707824284.929734,668712.500,38969,2,PI,1,100,158898
1707824284.969413,668751.000,38969,2,PI,1,100,158936
1707824285.009264,668789.667,38983,3,PI,1,100,159077
1707824285.049115,668828.333,38983,3,PI,1,100,159163
1707824285.088966,668867.000,38983,3,PI,1,100,159166
1707824285.128474,668905.333,39002,3,PI,1,100,159217
1707824285.167982,668943.667,39002,3,PI,1,100,159295
1707824285.207489,668982.000,39002,3,PI,1,100,159383
1707824285.247168,669020.500,39019,2,PI,1,100,159484
1707824285.286848,669059.000,39019,2,PI,1,100,159564
1707824285.327729,669098.667,39036,3,PI,1,100,159631
1707824285.368611,669138.333,39036,3,PI,1,100,159691
1707824285.409493,669178.000,39036,3,PI,1,100,159760
1707824285.449172,669216.500,39052,2,PI,1,100,159865
1707824285.488851,669255.000,39052,2,PI,1,100,159942
1707824285.528702,669293.667,39068,3,PI,1,100,159961
1707824285.568553,669332.333,39068,3,PI,1,100,159561
1707824285.608404,669371.000,39068,3,PI,1,100,159030
1707824285.648255,669409.667,39084,3,PI,1,100,158841
1707824285.688106,669448.333,39084,3,PI,1,100,158776
1707824285.727957,669487.000,39084,3,PI,1,100,158738
1707824285.768152,669526.000,39101,2,PI,1,100,158797
1707824285.808347,669565.000,39101,2,PI,1,100,158921
1707824285.847511,669603.000,39123,4,PI,1,100,158980
1707824285.886675,669641.000,39123,4,PI,1,100,159000
1707824285.925838,669679.000,39123,4,PI,1,100,159056
1707824285.965002,669717.000,39123,4,PI,1,100,159151
1707824286.005884,669756.667,39140,3,PI,1,100,159245
1707824286.046766,669796.333,39140,3,PI,1,100,159340
1707824286.087647,669836.000,39140,3,PI,1,100,159439
1707824286.127327,669874.500,39156,2,PI,1,100,159506
1707824286.167006,669913.000,39156,2,PI,1,100,159555
1707824286.206857,669951.667,39172,3,PI,1,100,159631
1707824286.246708,669990.333,39172,3,PI,1,100,159729
1707824286.286559,670029.000,39172,3,PI,1,100,159806
1707824286.326238,670067.500,39188,2,PI,1,100,159843
1707824286.365918,670106.000,39188,2,PI,1,100,159449
1707824286.405769,670144.667,39205,3,PI,1,100,158949
1707824286.445620,670183.333,39205,3,PI,1,100,158790
1707824286.485471,670222.000,39205,3,PI,1,100,158756
1707824286.526009,670261.333,39221,3,PI,1,100,158748
1707824286.566547,670300.667,39221,3,PI,1,100,158818
1707824286.607085,670340.000,39221,3,PI,1,100,158959
1707824286.647280,670379.000,39237,2,PI,1,100,158993
1707824286.687474,670418.000,39237,2,PI,1,100,159021
1707824286.727326,670456.667,39255,3,PI,1,100,159065
1707824286.767177,670495.333,39255,3,PI,1,100,159146
1707824286.807028,670534.000,39255,3,PI,1,100,159251
1707824286.847222,670573.000,39272,2,PI,1,100,159348
1707824286.887417,670612.000,39272,2,PI,1,100,159442
1707824286.927268,670650.667,39289,3,PI,1,100,159517
1707824286.967119,670689.333,39289,3,PI,1,100,159586
1707824287.006970,670728.000,39289,3,PI,1,100,159664
1707824287.046134,670766.000,39306,3,PI,1,100,159747
1707824287.085298,670804.000,39306,3,PI,1,100,159833
1707824287.124462,670842.000,39306,3,PI,1,100,159912
1707824287.164656,670881.000,39320,2,PI,1,100,159813
1707824287.204851,670920.000,39320,2,PI,1,100,159298
1707824287.245389,670959.333,39338,3,PI,1,100,159005
1707824287.285927,670998.667,39338,3,PI,1,100,158975
1707824287.326465,671038.000,39338,3,PI,1,100,158951
1707824287.366660,671077.000,39354,2,PI,1,100,158965
1707824287.406855,671116.000,39354,2,PI,1,100,159093
1707824287.451172,671159.000,39371,3,PI,1,100,159187
1707824287.495489,671202.000,39371,3,PI,1,100,159199
1707824287.539806,671245.000,39371,3,PI,1,100,159247
1707824287.579485,671283.500,39391,2,PI,1,100,159312
1707824287.619164,671322.000,39391,2,PI,1,100,159407
1707824287.659016,671360.667,39409,3,PI,1,100,159501
1707824287.698867,671399.333,39409,3,PI,1,100,159598
1707824287.738718,671438.000,39409,3,PI,1,100,159676
1707824287.778225,671476.333,39427,3,PI,1,100,159748
1707824287.817733,671514.667,39427,3,PI,1,100,159812
1707824287.857240,671553.000,39427,3,PI,1,100,159877
1707824287.896919,671591.500,39445,2,PI,1,100,159948
1707824287.936599,671630.000,39445,2,PI,1,100,160043
1707824287.976106,671668.333,39463,3,PI,1,100,160115
1707824288.015614,671706.667,39463,3,PI,1,100,160102
1707824288.055121,671745.000,39463,3,PI,1,100,159697
1707824288.094800,671783.500,39478,2,PI,1,100,159388
1707824288.134480,671822.000,39478,2,PI,1,100,159350
1707824288.175361,671861.667,39496,3,PI,1,100,159350
1707824288.216243,671901.333,39496,3,PI,1,100,159419
1707824288.257125,671941.000,39496,3,PI,1,100,159544
1707824288.297319,671980.000,39516,3,PI,1,100,159619
1707824288.337514,672019.000,39516,3,PI,1,100,159635
1707824288.377709,672058.000,39516,3,PI,1,100,159659
1707824288.417903,672097.000,39534,2,PI,1,100,159722
1707824288.458098,672136.000,39534,2,PI,1,100,159813
1707824288.497262,672174.000,39550,3,PI,1,100,159896
1707824288.536426,672212.000,39550,3,PI,1,100,159955
1707824288.575590,672250.000,39550,3,PI,1,100,160026
1707824288.615097,672288.333,39566,3,PI,1,100,160080
1707824288.654605,672326.667,39566,3,PI,1,100,160134
1707824288.694112,672365.000,39566,3,PI,1,100,160184
1707824288.733791,672403.500,39583,2,PI,1,100,160277
1707824288.773471,672442.000,39583,2,PI,1,100,160345
1707824288.814352,672481.667,39599,3,PI,1,100,160418
1707824288.855234,672521.333,39599,3,PI,1,100,160482
1707824288.896116,672561.000,39599,3,PI,1,100,160344
1707824288.936826,672600.500,39617,2,PI,1,100,159853
1707824288.977536,672640.000,39617,2,PI,1,100,159622
1707824289.017387,672678.667,39631,3,PI,1,100,159579
1707824289.057238,672717.333,39631,3,PI,1,100,159577
1707824289.097089,672756.000,39631,3,PI,1,100,159586
1707824289.135909,672793.667,39648,3,PI,1,100,159696
1707824289.174730,672831.333,39648,3,PI,1,100,159758
1707824289.213550,672869.000,39648,3,PI,1,100,159755
1707824289.252714,672907.000,39667,2,PI,1,100,159792
1707824289.291878,672945.000,39667,2,PI,1,100,159848
1707824289.332072,672984.000,39686,3,PI,1,100,159944
1707824289.372267,673023.000,39686,3,PI,1,100,160029
1707824289.412462,673062.000,39686,3,PI,1,100,160094
1707824289.453172,673101.500,39702,2,PI,1,100,160174
1707824289.493881,673141.000,39702,2,PI,1,100,160247
1707824289.534420,673180.333,39718,3,PI,1,100,160308
1707824289.574958,673219.667,39718,3,PI,1,100,160372
1707824289.615496,673259.000,39718,3,PI,1,100,160432
1707824289.655347,673297.667,39734,3,PI,1,100,160509
1707824289.695198,673336.333,39734,3,PI,1,100,160585
1707824289.735049,673375.000,39734,3,PI,1,100,160657
1707824289.774728,673413.500,39751,2,PI,1,100,160680
1707824289.814408,673452.000,39751,2,PI,1,100,160323
1707824289.853915,673490.333,39767,3,PI,1,100,159903
1707824289.893423,673528.667,39767,3,PI,1,100,159786
1707824289.932930,673567.000,39767,3,PI,1,100,159779
1707824289.972609,673605.500,39784,2,PI,1,100,159778
1707824290.012289,673644.000,39784,2,PI,1,100,159805
1707824290.053170,673683.667,39799,3,PI,1,100,159909
1707824290.094052,673723.333,39799,3,PI,1,100,159952
1707824290.134934,673763.000,39799,3,PI,1,100,159958
1707824290.175128,673802.000,39818,3,PI,1,100,159983
1707824290.215323,673841.000,39818,3,PI,1,100,160045
1707824290.255517,673880.000,39818,3,PI,1,100,160146
1707824290.295712,673919.000,39835,2,PI,1,100,160229
1707824290.335907,673958.000,39835,2,PI,1,100,160309
1707824290.375071,673996.000,39852,3,PI,1,100,160375
1707824290.414235,674034.000,39852,3,PI,1,100,160438
1707824290.453398,674072.000,39852,3,PI,1,100,160513
1707824290.492562,674110.000,39866,2,PI,1,100,160577
1707824290.531726,674148.000,39866,2,PI,1,100,160648
1707824290.571577,674186.667,39884,3,PI,1,100,160741
1707824290.611428,674225.333,39884,3,PI,1,100,160804
1707824290.651280,674264.000,39884,3,PI,1,100,160876
1707824290.692505,674304.000,39900,2,PI,1,100,160839
1707824290.733730,674344.000,39900,2,PI,1,100,160383
1707824290.778734,674387.667,39917,3,PI,1,100,160039
1707824290.823738,674431.333,39917,3,PI,1,100,159968
1707824290.868743,674475.000,39917,3,PI,1,100,159985
1707824290.908422,674513.500,39933,2,PI,1,100,160008
1707824290.948101,674552.000,39933,2,PI,1,100,160091
1707824290.987952,674590.667,39949,3,PI,1,100,160197
1707824291.027803,674629.333,39949,3,PI,1,100,160213
1707824291.067654,674668.000,39949,3,PI,1,100,160224
1707824291.107437,674706.600,39971,5,PI,1,100,160275
1707824291.147219,674745.200,39971,5,PI,1,100,160367
1707824291.187001,674783.800,39971,5,PI,1,100,160456
1707824291.226784,674822.400,39971,5,PI,1,100,160524
1707824291.266566,674861.000,39971,5,PI,1,100,160583
1707824291.305730,674899.000,39988,2,PI,1,100,160631
1707824291.344894,674937.000,39988,2,PI,1,100,160685
1707824291.384745,674975.667,40004,3,PI,1,100,160745
1707824291.424596,675014.333,40004,3,PI,1,100,160783
1707824291.464447,675053.000,40004,3,PI,1,100,160843
1707824291.504298,675091.667,40020,3,PI,1,100,160911
1707824291.544149,675130.333,40020,3,PI,1,100,160970
1707824291.584000,675169.000,40020,3,PI,1,100,161012
1707824291.624195,675208.000,40038,2,PI,1,100,160820
1707824291.664389,675247.000,40038,2,PI,1,100,160349
1707824291.704240,675285.667,40054,3,PI,1,100,160166
1707824291.744091,675324.333,40054,3,PI,1,100,160163
1707824291.783943,675363.000,40054,3,PI,1,100,160179
1707824291.823106,675401.000,40069,3,PI,1,100,160248
1707824291.862270,675439.000,40069,3,PI,1,100,160359
1707824291.901434,675477.000,40069,3,PI,1,100,160388
1707824291.941114,675515.500,40086,2,PI,1,100,160392
1707824291.980793,675554.000,40086,2,PI,1,100,160429
1707824292.020644,675592.667,40105,3,PI,1,100,160474
1707824292.060495,675631.333,40105,3,PI,1,100,160563
1707824292.100346,675670.000,40105,3,PI,1,100,160646
1707824292.140541,675709.000,40121,2,PI,1,100,160699
1707824292.180735,675748.000,40121,2,PI,1,100,160771
1707824292.220586,675786.667,40139,3,PI,1,100,160805
1707824292.260437,675825.333,40139,3,PI,1,100,160849
1707824292.300288,675864.000,40139,3,PI,1,100,160896
1707824292.340139,675902.667,40153,3,PI,1,100,160944
1707824292.379991,675941.333,40153,3,PI,1,100,161005
1707824292.419842,675980.000,40153,3,PI,1,100,161071
1707824292.458490,676017.500,40170,2,PI,1,100,161131
1707824292.497139,676055.000,40170,2,PI,1,100,161115
1707824292.536303,676093.000,40187,3,PI,1,100,160692
1707824292.575467,676131.000,40187,3,PI,1,100,160285
1707824292.614631,676169.000,40187,3,PI,1,100,160171
1707824292.654825,676208.000,40206,3,PI,1,100,160143
1707824292.695020,676247.000,40206,3,PI,1,100,160146
1707824292.735215,676286.000,40206,3,PI,1,100,160194
1707824292.774894,676324.500,40222,2,PI,1,100,160297
1707824292.814573,676363.000,40222,2,PI,1,100,160320
1707824292.854510,676401.750,40240,4,PI,1,100,160333
1707824292.894447,676440.500,40240,4,PI,1,100,160374
1707824292.934384,676479.250,40240,4,PI,1,100,160426
1707824292.974321,676518.000,40240,4,PI,1,100,160512
1707824293.014000,676556.500,40256,2,PI,1,100,160586
1707824293.053679,676595.000,40256,2,PI,1,100,160644
1707824293.092843,676633.000,40273,3,PI,1,100,160701
1707824293.132007,676671.000,40273,3,PI,1,100,160755
1707824293.171171,676709.000,40273,3,PI,1,100,160818
1707824293.211366,676748.000,40290,2,PI,1,100,160865
1707824293.251560,676787.000,40290,2,PI,1,100,160916
1707824293.291411,676825.667,40307,3,PI,1,100,160985
1707824293.331263,676864.333,40307,3,PI,1,100,161063
1707824293.371114,676903.000,40307,3,PI,1,100,161123
1707824293.410965,676941.667,40322,3,PI,1,100,161122
1707824293.450816,676980.333,40322,3,PI,1,100,160728
1707824293.490667,677019.000,40322,3,PI,1,100,160266
1707824293.530346,677057.500,40339,2,PI,1,100,160130
1707824293.570025,677096.000,40339,2,PI,1,100,160097
1707824293.609876,677134.667,40355,3,PI,1,100,160089
1707824293.649727,677173.333,40355,3,PI,1,100,160141
1707824293.689578,677212.000,40355,3,PI,1,100,160237
1707824293.728742,677250.000,40372,3,PI,1,100,160264
1707824293.767906,677288.000,40372,3,PI,1,100,160286
1707824293.807070,677326.000,40372,3,PI,1,100,160331
1707824293.847265,677365.000,40390,2,PI,1,100,160376
1707824293.887459,677404.000,40390,2,PI,1,100,160454
1707824293.931433,677446.667,40406,3,PI,1,100,160526
1707824293.975407,677489.333,40406,3,PI,1,100,160590
1707824294.019380,677532.000,40406,3,PI,1,100,160652
1707824294.060090,677571.500,40422,2,PI,1,100,160705
1707824294.100800,677611.000,40422,2,PI,1,100,160762
1707824294.140995,677650.000,40439,3,PI,1,100,160807
1707824294.181189,677689.000,40439,3,PI,1,100,160865
1707824294.221384,677728.000,40439,3,PI,1,100,160933
1707824294.261578,677767.000,40456,2,PI,1,100,160990
1707824294.301773,677806.000,40456,2,PI,1,100,161066
1707824294.341624,677844.667,40473,3,PI,1,100,161098
1707824294.381475,677883.333,40473,3,PI,1,100,160809
1707824294.421326,677922.000,40473,3,PI,1,100,160295
1707824294.461005,677960.500,40487,2,PI,1,100,160125
1707824294.500685,677999.000,40487,2,PI,1,100,160092
1707824294.539849,678037.000,40505,3,PI,1,100,160106
1707824294.579013,678075.000,40505,3,PI,1,100,160173
1707824294.618177,678113.000,40505,3,PI,1,100,160295
1707824294.659058,678152.667,40521,3,PI,1,100,160297
1707824294.699940,678192.333,40521,3,PI,1,100,160303
1707824294.740822,678232.000,40521,3,PI,1,100,160343
1707824294.781531,678271.500,40540,2,PI,1,100,160400
1707824294.822241,678311.000,40540,2,PI,1,100,160474
1707824294.862092,678349.667,40555,3,PI,1,100,160542
1707824294.901943,678388.333,40555,3,PI,1,100,160605
1707824294.941794,678427.000,40555,3,PI,1,100,160661
1707824294.981474,678465.500,40572,2,PI,1,100,160711
1707824295.021153,678504.000,40572,2,PI,1,100,160755
1707824295.061004,678542.667,40588,3,PI,1,100,160796
1707824295.100855,678581.333,40588,3,PI,1,100,160848
1707824295.140706,678620.000,40588,3,PI,1,100,160914
1707824295.180214,678658.333,40606,3,PI,1,100,160973
1707824295.219721,678696.667,40606,3,PI,1,100,161031
1707824295.259229,678735.000,40606,3,PI,1,100,160974
1707824295.299939,678774.500,40622,2,PI,1,100,160450
1707824295.340649,678814.000,40622,2,PI,1,100,160078
1707824295.380843,678853.000,40637,3,PI,1,100,160003
1707824295.421038,678892.000,40637,3,PI,1,100,159976
1707824295.461232,678931.000,40637,3,PI,1,100,159959
1707824295.501083,678969.667,40653,3,PI,1,100,160044
1707824295.540934,679008.333,40653,3,PI,1,100,160132
1707824295.580785,679047.000,40653,3,PI,1,100,160152
1707824295.620980,679086.000,40671,2,PI,1,100,160170
1707824295.661175,679125.000,40671,2,PI,1,100,160219
1707824295.701026,679163.667,40689,3,PI,1,100,160280
1707824295.740877,679202.333,40689,3,PI,1,100,160344
1707824295.780728,679241.000,40689,3,PI,1,100,160420
1707824295.819548,679278.667,40706,3,PI,1,100,160481
1707824295.858369,679316.333,40706,3,PI,1,100,160538
1707824295.897189,679354.000,40706,3,PI,1,100,160597
1707824295.937899,679393.500,40721,2,PI,1,100,160623
1707824295.978609,679433.000,40721,2,PI,1,100,160674
1707824296.018803,679472.000,40738,3,PI,1,100,160732
1707824296.058998,679511.000,40738,3,PI,1,100,160798
1707824296.099193,679550.000,40738,3,PI,1,100,160864
1707824296.139044,679588.667,40754,3,PI,1,100,160881
1707824296.178895,679627.333,40754,3,PI,1,100,160613
1707824296.218746,679666.000,40754,3,PI,1,100,160053
1707824296.258597,679704.667,40772,3,PI,1,100,159822
1707824296.298448,679743.333,40772,3,PI,1,100,159765
1707824296.338299,679782.000,40772,3,PI,1,100,159728
1707824296.377978,679820.500,40792,4,PI,1,100,159725
1707824296.417657,679859.000,40792,4,PI,1,100,159811
1707824296.457337,679897.500,40792,4,PI,1,100,159872
1707824296.497016,679936.000,40792,4,PI,1,100,159893
1707824296.537898,679975.667,40809,3,PI,1,100,159886
1707824296.578779,680015.333,40809,3,PI,1,100,159953
1707824296.619661,680055.000,40809,3,PI,1,100,160036
1707824296.659512,680093.667,40828,3,PI,1,100,160104
1707824296.699363,680132.333,40828,3,PI,1,100,160175
1707824296.739214,680171.000,40828,3,PI,1,100,160238
1707824296.779409,680210.000,40844,2,PI,1,100,160294
1707824296.819603,680249.000,40844,2,PI,1,100,160351
1707824296.859454,680287.667,40860,3,PI,1,100,160407
1707824296.899305,680326.333,40860,3,PI,1,100,160464
1707824296.939156,680365.000,40860,3,PI,1,100,160526
1707824296.978836,680403.500,40876,2,PI,1,100,160598
1707824297.018515,680442.000,40876,2,PI,1,100,160673
1707824297.057679,680480.000,40893,3,PI,1,100,160663
1707824297.096843,680518.000,40893,3,PI,1,100,160256
1707824297.136007,680556.000,40893,3,PI,1,100,159762
1707824297.176202,680595.000,40910,3,PI,1,100,159593
1707824297.216396,680634.000,40910,3,PI,1,100,159546
1707824297.256591,680673.000,40910,3,PI,1,100,159526
1707824297.302454,680717.500,40927,2,PI,1,100,159567
1707824297.348317,680762.000,40927,2,PI,1,100,159655
1707824297.388168,680800.667,40941,3,PI,1,100,159683
1707824297.428019,680839.333,40941,3,PI,1,100,159696
1707824297.467870,680878.000,40941,3,PI,1,100,159713
1707824297.508065,680917.000,40960,2,PI,1,100,159786
1707824297.548259,680956.000,40960,2,PI,1,100,159862
1707824297.589141,680995.667,40979,3,PI,1,100,159937
1707824297.630023,681035.333,40979,3,PI,1,100,160020
1707824297.670904,681075.000,40979,3,PI,1,100,160077
1707824297.711099,681114.000,40996,2,PI,1,100,160124
1707824297.751293,681153.000,40996,2,PI,1,100,160177
1707824297.791144,681191.667,41011,3,PI,1,100,160240
1707824297.830995,681230.333,41011,3,PI,1,100,160290
1707824297.870847,681269.000,41011,3,PI,1,100,160349
1707824297.910217,681307.200,41028,5,PI,1,100,160442
1707824297.949587,681345.400,41028,5,PI,1,100,160512
1707824297.988957,681383.600,41028,5,PI,1,100,160421
1707824298.028327,681421.800,41028,5,PI,1,100,159902
1707824298.067697,681460.000,41028,5,PI,1,100,159532
1707824298.108579,681499.667,41044,3,PI,1,100,159454
1707824298.149460,681539.333,41044,3,PI,1,100,159428
1707824298.190342,681579.000,41044,3,PI,1,100,159445
1707824298.231052,681618.500,41062,2,PI,1,100,159557
1707824298.271762,681658.000,41062,2,PI,1,100,159607
1707824298.311613,681696.667,41076,3,PI,1,100,159609
1707824298.351464,681735.333,41076,3,PI,1,100,159620
1707824298.391315,681774.000,41076,3,PI,1,100,159669
1707824298.430822,681812.333,41095,3,PI,1,100,159750
1707824298.470330,681850.667,41095,3,PI,1,100,159824
1707824298.509837,681889.000,41095,3,PI,1,100,159898
1707824298.549001,681927.000,41112,2,PI,1,100,159963
1707824298.588165,681965.000,41112,2,PI,1,100,160010
1707824298.628016,682003.667,41129,3,PI,1,100,160067
1707824298.667867,682042.333,41129,3,PI,1,100,160127
1707824298.707719,682081.000,41129,3,PI,1,100,160173
1707824298.747913,682120.000,41145,2,PI,1,100,160238
1707824298.788108,682159.000,41145,2,PI,1,100,160310
1707824298.828989,682198.667,41161,3,PI,1,100,160388
1707824298.869871,682238.333,41161,3,PI,1,100,160417
1707824298.910753,682278.000,41161,3,PI,1,100,160021
1707824298.950604,682316.667,41177,3,PI,1,100,159478
1707824298.990455,682355.333,41177,3,PI,1,100,159289
1707824299.030306,682394.000,41177,3,PI,1,100,159215
1707824299.070500,682433.000,41194,2,PI,1,100,159168
1707824299.110695,682472.000,41194,2,PI,1,100,159198
1707824299.149172,682509.333,41210,3,PI,1,100,159319
1707824299.187649,682546.667,41210,3,PI,1,100,159355
1707824299.226126,682584.000,41210,3,PI,1,100,159372
1707824299.265977,682622.667,41228,3,PI,1,100,159407
1707824299.305828,682661.333,41228,3,PI,1,100,159474
1707824299.345679,682700.000,41228,3,PI,1,100,159554
1707824299.385873,682739.000,41244,2,PI,1,100,159636
1707824299.426068,682778.000,41244,2,PI,1,100,159712
1707824299.466950,682817.667,41261,3,PI,1,100,159781
1707824299.507831,682857.333,41261,3,PI,1,100,159848
1707824299.548713,682897.000,41261,3,PI,1,100,159917
1707824299.588908,682936.000,41278,2,PI,1,100,159983
1707824299.629102,682975.000,41278,2,PI,1,100,160050
1707824299.668953,683013.667,41295,3,PI,1,100,160116
1707824299.708804,683052.333,41295,3,PI,1,100,160189
1707824299.748655,683091.000,41295,3,PI,1,100,160277
1707824299.787819,683129.000,41309,3,PI,1,100,160310
1707824299.826983,683167.000,41309,3,PI,1,100,160089
1707824299.866147,683205.000,41309,3,PI,1,100,159470
1707824299.905827,683243.500,41327,2,PI,1,100,159177
1707824299.945506,683282.000,41327,2,PI,1,100,159097
1707824299.986044,683321.333,41343,3,PI,1,100,159037
1707824300.026582,683360.667,41343,3,PI,1,100,159030
1707824300.067120,683400.000,41343,3,PI,1,100,159123
1707824300.108345,683440.000,41360,2,PI,1,100,159188
1707824300.149571,683480.000,41360,2,PI,1,100,159213
1707824300.189422,683518.667,41375,3,PI,1,100,159242
1707824300.229273,683557.333,41375,3,PI,1,100,159300
1707824300.269124,683596.000,41375,3,PI,1,100,159388
1707824300.308631,683634.333,41394,3,PI,1,100,159470
1707824300.348139,683672.667,41394,3,PI,1,100,159571
1707824300.387646,683711.000,41394,3,PI,1,100,159636
1707824300.426810,683749.000,41410,2,PI,1,100,159689
1707824300.465974,683787.000,41410,2,PI,1,100,159767
1707824300.507199,683827.000,41428,2,PI,1,100,159837
1707824300.548425,683867.000,41428,2,PI,1,100,159911
1707824300.592742,683910.000,41444,3,PI,1,100,159963
1707824300.637059,683953.000,41444,3,PI,1,100,160044
1707824300.681376,683996.000,41444,3,PI,1,100,160132
1707824300.721227,684034.667,41459,3,PI,1,100,160209
1707824300.761078,684073.333,41459,3,PI,1,100,160217
1707824300.800929,684112.000,41459,3,PI,1,100,159754
1707824300.840608,684150.500,41475,2,PI,1,100,159198
1707824300.880288,684189.000,41475,2,PI,1,100,159029
1707824300.920139,684227.667,41493,3,PI,1,100,158961
1707824300.959990,684266.333,41493,3,PI,1,100,158943
1707824300.999841,684305.000,41493,3,PI,1,100,158989
1707824301.040035,684344.000,41509,2,PI,1,100,159099
1707824301.080230,684383.000,41509,2,PI,1,100,159144
1707824301.120081,684421.667,41525,3,PI,1,100,159148
1707824301.159932,684460.333,41525,3,PI,1,100,159203
1707824301.199783,684499.000,41525,3,PI,1,100,159284
1707824301.238947,684537.000,41543,3,PI,1,100,159367
1707824301.278111,684575.000,41543,3,PI,1,100,159462
1707824301.317275,684613.000,41543,3,PI,1,100,159538
1707824301.356954,684651.500,41560,2,PI,1,100,159606
1707824301.396634,684690.000,41560,2,PI,1,100,159668
1707824301.436828,684729.000,41576,3,PI,1,100,159727
1707824301.477023,684768.000,41576,3,PI,1,100,159806
1707824301.517217,684807.000,41576,3,PI,1,100,159881
1707824301.557068,684845.667,41594,3,PI,1,100,159947
1707824301.596919,684884.333,41594,3,PI,1,100,160018
1707824301.636771,684923.000,41594,3,PI,1,100,160097
1707824301.676450,684961.500,41611,4,PI,1,100,160148
1707824301.716129,685000.000,41611,4,PI,1,100,159936
1707824301.755808,685038.500,41611,4,PI,1,100,159336
1707824301.795488,685077.000,41611,4,PI,1,100,159081
1707824301.834995,685115.333,41629,3,PI,1,100,159030
1707824301.874503,685153.667,41629,3,PI,1,100,159029
1707824301.914010,685192.000,41629,3,PI,1,100,159078
1707824301.953689,685230.500,41645,2,PI,1,100,159192
1707824301.993369,685269.000,41645,2,PI,1,100,159219
1707824302.033220,685307.667,41660,3,PI,1,100,159223
1707824302.073071,685346.333,41660,3,PI,1,100,159263
1707824302.112922,685385.000,41660,3,PI,1,100,159333
1707824302.152601,685423.500,41678,2,PI,1,100,159437
1707824302.192280,685462.000,41678,2,PI,1,100,159521
1707824302.232475,685501.000,41696,3,PI,1,100,159594
1707824302.272670,685540.000,41696,3,PI,1,100,159663
1707824302.312864,685579.000,41696,3,PI,1,100,159721
1707824302.352715,685617.667,41712,3,PI,1,100,159780
1707824302.392566,685656.333,41712,3,PI,1,100,159852
1707824302.432417,685695.000,41712,3,PI,1,100,159904
1707824302.470551,685732.000,41728,2,PI,1,100,159974
1707824302.508684,685769.000,41728,2,PI,1,100,160056
1707824302.548191,685807.333,41746,3,PI,1,100,160136
1707824302.587699,685845.667,41746,3,PI,1,100,160144
1707824302.627206,685884.000,41746,3,PI,1,100,159702
1707824302.667058,685922.667,41763,3,PI,1,100,159162
1707824302.706909,685961.333,41763,3,PI,1,100,159003
1707824302.746760,686000.000,41763,3,PI,1,100,158944
1707824302.786954,686039.000,41779,2,PI,1,100,158913
