LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1707824308.623415,691702.000,42698,1,SF,1,100,6.4615
1707824308.959401,692028.000,42749,1,SF,1,100,6.3867
1707824309.222211,692283.000,42797,1,SF,1,100,6.3128
1707824309.555105,692606.000,42849,1,SF,1,100,6.2398
1707824309.890060,692931.000,42898,1,SF,1,100,6.1676
1707824310.288914,693318.000,42965,1,SF,1,100,6.0963
1707824310.684676,693702.000,43014,1,SF,1,100,6.0258
1707824310.883588,693895.000,43048,1,SF,1,100,5.9560
1707824311.214420,694216.000,43098,1,SF,1,100,5.8871
1707824311.546283,694538.000,43149,1,SF,1,100,5.8190
1707824311.877116,694859.000,43197,1,SF,1,100,5.7517
1707824312.340899,695309.000,43253,1,SF,1,100,5.6852
1707824312.537750,695500.000,43287,1,SF,1,100,5.6194
1707824312.872705,695825.000,43340,1,SF,1,100,5.5544
1707824313.204568,696147.000,43390,1,SF,1,100,5.4902
1707824313.539523,696472.000,43441,1,SF,1,100,5.4267
1707824313.871386,696794.000,43491,1,SF,1,100,5.3639
1707824314.205310,697118.000,43542,1,SF,1,100,5.3018
1707824314.537173,697440.000,43590,1,SF,1,100,5.2405
1707824314.872128,697765.000,43643,1,SF,1,100,5.1799
1707824315.202960,698086.000,43691,1,SF,1,100,5.1200
1707824315.669836,698539.000,43726,1,SF,1,100,5.0607
1707824315.932647,698794.000,43746,1,SF,1,100,5.0022
1707824316.198549,699052.000,43780,1,SF,1,100,4.9443
1707824316.595342,699437.000,43845,1,SF,1,100,4.8871
1707824316.927205,699759.000,43897,1,SF,1,100,4.8306
1707824317.194139,700018.000,43946,1,SF,1,100,4.7747
1707824317.594023,700406.000,44000,1,SF,1,100,4.7195
1707824317.923825,700726.000,44051,1,SF,1,100,4.6649
1707824318.193850,700988.000,44101,1,SF,1,100,4.6109
1707824318.523652,701308.000,44152,1,SF,1,100,4.5576
1707824318.855515,701630.000,44200,1,SF,1,100,4.5049
1707824319.186347,701951.000,44251,1,SF,1,100,4.4527
1707824319.586232,702339.000,44318,1,SF,1,100,4.4012
1707824319.921187,702664.000,44366,1,SF,1,100,4.3503
1707824320.186059,702921.000,44419,1,SF,1,100,4.3000
1707824320.518953,703244.000,44467,1,SF,1,100,4.2502
