LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1707824256.440014,641069.500,34567,2,EA,1,100,4.028603
1707824256.506490,641134.000,34567,2,EA,1,100,4.005255
1707824256.572450,641198.000,34583,1,EA,1,100,4.023902
1707824256.638926,641262.500,34601,2,EA,1,100,4.014565
1707824256.705401,641327.000,34601,2,EA,1,100,4.000608
1707824256.770331,641390.000,34619,1,EA,1,100,4.033299
1707824256.838353,641456.000,34634,2,EA,1,100,4.033299
1707824256.906374,641522.000,34634,2,EA,1,100,4.014565
1707824256.974396,641588.000,34650,1,EA,1,100,4.021572
1707824257.040872,641652.500,34668,2,EA,1,100,4.023902
1707824257.107347,641717.000,34668,2,EA,1,100,3.996004
1707824257.172792,641780.500,34684,2,EA,1,100,4.007582
1707824257.238237,641844.000,34684,2,EA,1,100,4.016887
1707824257.306259,641910.000,34700,1,EA,1,100,3.998305
1707824257.373250,641975.000,34716,2,EA,1,100,4.012213
1707824257.440241,642040.000,34716,2,EA,1,100,4.016887
1707824257.507232,642105.000,34733,1,EA,1,100,3.986764
1707824257.573192,642169.000,34751,2,EA,1,100,4.019244
1707824257.639153,642233.000,34751,2,EA,1,100,4.033299
1707824257.706144,642298.000,34769,1,EA,1,100,4.002930
1707824257.772104,642362.000,34785,2,EA,1,100,4.012213
1707824257.838064,642426.000,34785,2,EA,1,100,4.014565
1707824257.906086,642492.000,34802,1,EA,1,100,3.977582
1707824257.971531,642555.500,34819,2,EA,1,100,3.986764
1707824258.036976,642619.000,34819,2,EA,1,100,4.028603
1707824258.103452,642683.500,34836,2,EA,1,100,4.002930
1707824258.169927,642748.000,34836,2,EA,1,100,4.007582
1707824258.234857,642811.000,34852,1,EA,1,100,4.023902
1707824258.301848,642876.000,34868,2,EA,1,100,3.989054
1707824258.368839,642941.000,34868,2,EA,1,100,3.982176
1707824258.434799,643005.000,34886,1,EA,1,100,4.016887
1707824258.501275,643069.500,34903,2,EA,1,100,3.998305
1707824258.567751,643134.000,34903,2,EA,1,100,3.986764
1707824258.632680,643197.000,34919,1,EA,1,100,4.012213
1707824258.699156,643261.500,34936,2,EA,1,100,3.998305
1707824258.765632,643326.000,34936,2,EA,1,100,3.989054
1707824258.832107,643390.500,34951,2,EA,1,100,4.000608
1707824258.898583,643455.000,34951,2,EA,1,100,3.982176
1707824258.964543,643519.000,34969,2,EA,1,100,3.961636
1707824259.030504,643583.000,34969,2,EA,1,100,4.012213
1707824259.098525,643649.000,34985,1,EA,1,100,4.007582
1707824259.164486,643713.000,35002,2,EA,1,100,3.991379
1707824259.230446,643777.000,35002,2,EA,1,100,4.000608
1707824259.295376,643840.000,35021,2,EA,1,100,4.007582
1707824259.360306,643903.000,35021,2,EA,1,100,3.991379
1707824259.426266,643967.000,35037,1,EA,1,100,4.005255
1707824259.492570,644031.333,35058,3,EA,1,100,4.000608
1707824259.558874,644095.667,35058,3,EA,1,100,3.982176
1707824259.625178,644160.000,35058,3,EA,1,100,4.002930
1707824259.692169,644225.000,35075,1,EA,1,100,3.991379
1707824259.758129,644289.000,35090,2,EA,1,100,3.989054
1707824259.824089,644353.000,35090,2,EA,1,100,4.012213
1707824259.891080,644418.000,35106,1,EA,1,100,4.009896
1707824259.957041,644482.000,35124,2,EA,1,100,4.002930
1707824260.023001,644546.000,35124,2,EA,1,100,4.000608
1707824260.089477,644610.500,35140,2,EA,1,100,3.993674
1707824260.155952,644675.000,35140,2,EA,1,100,3.979878
1707824260.220882,644738.000,35159,1,EA,1,100,3.982176
1707824260.287873,644803.000,35174,2,EA,1,100,4.000608
1707824260.354864,644868.000,35174,2,EA,1,100,3.975305
1707824260.421855,644933.000,35191,1,EA,1,100,3.991379
1707824260.487300,644996.500,35207,2,EA,1,100,3.996004
1707824260.552745,645060.000,35207,2,EA,1,100,3.966161
1707824260.618705,645124.000,35225,2,EA,1,100,3.979878
1707824260.684666,645188.000,35225,2,EA,1,100,3.986764
1707824260.752172,645253.500,35241,2,EA,1,100,3.970728
1707824260.819678,645319.000,35241,2,EA,1,100,3.993674
1707824260.887700,645385.000,35258,1,EA,1,100,4.000608
1707824260.954176,645449.500,35273,2,EA,1,100,3.968459
1707824261.020651,645514.000,35273,2,EA,1,100,3.984477
1707824261.087642,645579.000,35292,1,EA,1,100,4.002930
1707824261.154118,645643.500,35308,2,EA,1,100,3.970728
1707824261.220594,645708.000,35308,2,EA,1,100,3.975305
1707824261.286554,645772.000,35326,2,EA,1,100,3.993674
1707824261.352514,645836.000,35326,2,EA,1,100,3.979878
1707824261.418475,645900.000,35342,1,EA,1,100,3.968459
1707824261.486496,645966.000,35357,2,EA,1,100,3.993674
1707824261.554518,646032.000,35357,2,EA,1,100,3.966161
1707824261.621509,646097.000,35373,1,EA,1,100,3.961636
1707824261.687985,646161.500,35391,2,EA,1,100,3.984477
1707824261.754460,646226.000,35391,2,EA,1,100,3.961636
1707824261.820421,646290.000,35407,1,EA,1,100,3.973031
1707824261.886381,646354.000,35425,2,EA,1,100,3.986764
1707824261.952341,646418.000,35425,2,EA,1,100,3.968459
1707824262.019332,646483.000,35441,2,EA,1,100,3.957089
1707824262.086323,646548.000,35441,2,EA,1,100,3.973031
1707824262.154345,646614.000,35458,1,EA,1,100,3.966161
1707824262.220821,646678.500,35474,2,EA,1,100,3.957089
1707824262.287296,646743.000,35474,2,EA,1,100,3.993674
1707824262.353772,646807.500,35492,2,EA,1,100,3.975305
1707824262.420248,646872.000,35492,2,EA,1,100,3.948044
1707824262.485177,646935.000,35508,1,EA,1,100,3.973031
1707824262.550622,646998.500,35524,2,EA,1,100,3.977582
1707824262.616067,647062.000,35524,2,EA,1,100,3.959361
1707824262.684089,647128.000,35542,2,EA,1,100,3.977582
1707824262.752111,647194.000,35542,2,EA,1,100,3.968459
1707824262.819102,647259.000,35561,1,EA,1,100,3.948044
1707824262.885577,647323.500,35577,2,EA,1,100,3.963897
1707824262.952053,647388.000,35577,2,EA,1,100,3.973031
1707824263.018013,647452.000,35595,1,EA,1,100,3.959361
1707824263.084489,647516.500,35609,2,EA,1,100,3.984477
1707824263.150965,647581.000,35609,2,EA,1,100,3.970728
1707824263.216410,647644.500,35626,2,EA,1,100,3.945801
1707824263.281855,647708.000,35626,2,EA,1,100,3.966161
1707824263.348846,647773.000,35643,1,EA,1,100,3.963897
1707824263.415321,647837.500,35660,2,EA,1,100,3.936791
1707824263.481797,647902.000,35660,2,EA,1,100,3.968459
1707824263.546727,647965.000,35676,1,EA,1,100,3.973031
1707824263.613203,648029.500,35694,2,EA,1,100,3.950321
1707824263.679678,648094.000,35694,2,EA,1,100,3.966161
1707824263.746669,648159.000,35710,1,EA,1,100,3.970728
1707824263.812630,648223.000,35727,2,EA,1,100,3.945801
1707824263.878590,648287.000,35727,2,EA,1,100,3.952569
1707824263.945066,648351.500,35744,2,EA,1,100,3.963897
1707824264.011541,648416.000,35744,2,EA,1,100,3.934560
1707824264.077502,648480.000,35761,1,EA,1,100,3.936791
1707824264.143977,648544.500,35775,2,EA,1,100,3.970728
1707824264.210453,648609.000,35775,2,EA,1,100,3.959361
1707824264.276413,648673.000,35792,1,EA,1,100,3.957089
1707824264.344950,648739.500,35809,2,EA,1,100,3.982176
1707824264.413487,648806.000,35809,2,EA,1,100,3.950321
1707824264.479448,648870.000,35826,1,EA,1,100,3.945801
1707824264.545923,648934.500,35842,2,EA,1,100,3.954820
1707824264.612399,648999.000,35842,2,EA,1,100,3.950321
1707824264.677844,649062.500,35860,2,EA,1,100,3.936791
1707824264.743289,649126.000,35860,2,EA,1,100,3.963897
1707824264.809765,649190.500,35881,2,EA,1,100,3.952569
1707824264.876240,649255.000,35881,2,EA,1,100,3.945801
1707824264.944777,649321.500,35899,2,EA,1,100,3.977582
1707824265.013314,649388.000,35899,2,EA,1,100,3.950321
1707824265.080305,649453.000,35915,1,EA,1,100,3.941291
1707824265.146781,649517.500,35932,2,EA,1,100,3.959361
1707824265.213256,649582.000,35932,2,EA,1,100,3.941291
1707824265.278186,649645.000,35948,1,EA,1,100,3.939055
1707824265.344147,649709.000,35966,2,EA,1,100,3.959361
1707824265.410107,649773.000,35966,2,EA,1,100,3.950321
1707824265.476067,649837.000,35982,1,EA,1,100,3.934560
1707824265.544089,649903.000,35999,2,EA,1,100,3.950321
1707824265.612110,649969.000,35999,2,EA,1,100,3.939055
1707824265.679101,650034.000,36016,1,EA,1,100,3.936791
1707824265.745577,650098.500,36032,2,EA,1,100,3.952569
1707824265.812053,650163.000,36032,2,EA,1,100,3.939055
1707824265.876983,650226.000,36047,2,EA,1,100,3.914492
1707824265.941912,650289.000,36047,2,EA,1,100,3.939055
1707824266.008903,650354.000,36065,1,EA,1,100,3.939055
1707824266.074864,650418.000,36081,2,EA,1,100,3.932317
1707824266.140824,650482.000,36081,2,EA,1,100,3.950321
1707824266.208846,650548.000,36098,1,EA,1,100,3.952569
1707824266.276352,650613.500,36115,2,EA,1,100,3.936791
1707824266.343858,650679.000,36115,2,EA,1,100,3.948044
1707824266.409819,650743.000,36132,1,EA,1,100,3.950321
1707824266.476294,650807.500,36148,2,EA,1,100,3.925617
1707824266.542770,650872.000,36148,2,EA,1,100,3.957089
1707824266.610791,650938.000,36166,2,EA,1,100,3.959361
1707824266.678813,651004.000,36166,2,EA,1,100,3.923399
1707824266.744773,651068.000,36182,1,EA,1,100,3.948044
1707824266.811249,651132.500,36197,2,EA,1,100,3.961636
1707824266.877725,651197.000,36197,2,EA,1,100,3.930092
1707824266.944716,651262.000,36213,1,EA,1,100,3.943529
1707824267.011191,651326.500,36231,2,EA,1,100,3.966161
1707824267.077667,651391.000,36231,2,EA,1,100,3.943529
1707824267.142597,651454.000,36249,1,EA,1,100,3.948044
1707824267.209588,651519.000,36265,2,EA,1,100,3.957089
1707824267.276579,651584.000,36265,2,EA,1,100,3.936791
1707824267.344600,651650.000,36281,1,EA,1,100,3.957089
1707824267.411076,651714.500,36298,2,EA,1,100,3.968459
1707824267.477552,651779.000,36298,2,EA,1,100,3.945801
1707824267.543512,651843.000,36314,2,EA,1,100,3.957089
1707824267.609472,651907.000,36314,2,EA,1,100,3.973031
