"","category","item","stim","condition","edv","gid","dyad","pid1","pid2","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH","win","TREND","t","use"
"222","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",6.95266272189349,21.2765957446809,2,5,5,0.693147180559945,1,29.7872340425532,2.33333333333333,NA,50,NA,33.3333333333333,1
"223","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.3550295857988,45.7142857142857,5,6.4,6.4,1.05492016798614,0.960229717860761,31.4285714285714,2,NA,51,NA,34,1
"224","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",6.21301775147929,21.4285714285714,2,4.5,4.5,0.693147180559945,1,14.2857142857143,2,NA,52,NA,34.6666666666667,1
"225","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",7.24852071005917,24.4897959183673,3,4,4,0,NA,24.4897959183673,2,NA,53,NA,35.3333333333333,1
"226","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",9.46745562130178,6.25,1,4,4,0,NA,29.6875,2.11111111111111,NA,54,NA,36,1
"227","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",9.46745562130178,NA,0,0,0,NA,NA,0,0,NA,55,NA,36.6666666666667,1
"228","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",6.80473372781065,8.69565217391304,1,4,4,0,NA,26.0869565217391,2,NA,56,NA,37.3333333333333,1
"229","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.0591715976331,14.7058823529412,2,5,5,0,NA,25,2.125,NA,57,NA,38,1
"230","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",9.02366863905326,8.19672131147541,1,5,5,0,NA,13.1147540983607,2,NA,58,NA,38.6666666666667,1
"231","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",5.91715976331361,NA,0,0,0,NA,NA,0,0,NA,59,NA,39.3333333333333,1
"232","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.5029585798817,19.7183098591549,2,7,7,0.693147180559945,1,0,NA,NA,60,NA,40,1
"233","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",7.24852071005917,32.6530612244898,3,5.33333333333333,5.33333333333333,1.09861228866811,1,0,NA,NA,61,NA,40.6666666666667,1
"234","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",12.7218934911243,12.7906976744186,2,5.5,5.5,0.693147180559945,1,47.6744186046512,2.73333333333333,NA,62,NA,41.3333333333333,1
"235","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",13.4615384615385,8.79120879120879,2,4,4,0,NA,85.7142857142857,4.33333333333333,NA,63,NA,42,1
"236","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.6508875739645,19.4444444444444,3,4.66666666666667,4.66666666666667,0.636514168294813,0.918295834054489,94.4444444444444,5.66666666666667,NA,64,NA,42.6666666666667,1
"237","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",11.9822485207101,12.3456790123457,2,5,5,0,NA,92.5925925925926,4.41176470588235,NA,65,NA,43.3333333333333,1
"238","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",15.3846153846154,44.2307692307692,9,5.11111111111111,5.11111111111111,1.06085694715802,0.965633607142825,95.1923076923077,5.5,NA,66,NA,44,1
"239","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",12.5739644970414,62.3529411764706,13,4.07692307692308,4.07692307692308,0.271189373041844,0.391243563629256,88.2352941176471,8.33333333333333,NA,67,NA,44.6666666666667,1
"240","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",24.5562130177515,68.6746987951807,18,6.33333333333333,6.33333333333333,1.61339211913863,0.900451286485305,89.7590361445783,8.76470588235294,NA,68,NA,45.3333333333333,1
"241","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",14.0532544378698,32.6315789473684,4,7.75,7.75,1.03972077083992,0.946394630357186,90.5263157894737,5.05882352941176,NA,69,NA,46,1
"242","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",17.1597633136095,47.4137931034483,8,6.875,6.875,1.90615474653985,0.979569764547061,93.9655172413793,4.95454545454545,NA,70,NA,46.6666666666667,1
"243","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",15.0887573964497,34.3137254901961,7,5,5,1.00424247305408,0.914100892018565,94.1176470588235,5.64705882352941,NA,71,NA,47.3333333333333,1
"244","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",13.0177514792899,30.6818181818182,6,4.5,4.5,0.693147180559945,1,78.4090909090909,4.92857142857143,NA,72,NA,48,1
"245","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",15.8284023668639,57.9439252336449,12,5.16666666666667,5.16666666666667,1.19884931291362,0.864786979256811,85.981308411215,3.83333333333333,NA,73,NA,48.6666666666667,1
"246","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",13.7573964497041,25.8064516129032,4,6,6,1.38629436111989,1,75.2688172043011,2.8,NA,74,NA,49.3333333333333,1
"247","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",14.4970414201183,33.6734693877551,6,5.5,5.5,1.01140426470735,0.920619835714305,76.530612244898,3.125,NA,75,NA,50,1
"248","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",13.3136094674556,26.6666666666667,5,4.8,4.8,0.500402423538188,0.721928094887362,72.2222222222222,3.42105263157895,NA,76,NA,50.6666666666667,1
"249","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",14.2011834319527,25,5,4.8,4.8,1.05492016798614,0.960229717860761,51.0416666666667,2.88235294117647,NA,77,NA,51.3333333333333,1
"250","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",9.61538461538462,21.5384615384615,3,4.66666666666667,4.66666666666667,0.636514168294813,0.918295834054489,53.8461538461538,2.69230769230769,NA,78,NA,52,1
"251","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.5029585798817,22.5352112676056,2,8,8,0.693147180559945,1,42.2535211267606,2.5,NA,79,NA,52.6666666666667,1
"252","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",8.13609467455621,NA,0,0,0,NA,NA,0,0,NA,80,NA,53.3333333333333,1
"253","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.3550295857988,7.14285714285714,1,5,5,0,NA,21.4285714285714,2.14285714285714,NA,81,NA,54,1
"254","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",7.98816568047337,NA,0,0,0,NA,NA,0,0,NA,82,NA,54.6666666666667,1
"255","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",8.57988165680473,13.7931034482759,2,4,4,0,NA,24.1379310344828,2,NA,83,NA,55.3333333333333,1
"256","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",9.61538461538462,18.4615384615385,3,4,4,0,NA,40,2,NA,84,NA,56,1
"257","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",10.5029585798817,16.9014084507042,3,4,4,0,NA,25.3521126760563,2,NA,85,NA,56.6666666666667,1
"258","narrative_order","benz","LATE_MB.mp4","end","EA","narrative_order§benz§LATE_MB.mp4§end",3,"10370446","10370528",0,NA,0,0,0,NA,NA,NA,NA,NA,86,NA,57.3333333333333,1
"259","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.1301775147929,28.0487804878049,4,5.75,5.75,1.38629436111989,1,71.9512195121951,2.95,NA,1,NA,0.666666666666667,1
"260","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.4260355029586,36.9047619047619,6,5.16666666666667,5.16666666666667,1.01140426470735,0.920619835714305,78.5714285714286,3.14285714285714,NA,2,NA,1.33333333333333,1
"261","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.31952662721894,NA,0,0,0,NA,NA,0,0,NA,3,NA,2,1
"262","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.3491124260355,11.340206185567,2,5.5,5.5,0.693147180559945,1,47.4226804123711,2.3,NA,4,NA,2.66666666666667,1
"263","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",15.2366863905325,23.3009708737864,5,4.8,4.8,1.05492016798614,0.960229717860761,54.3689320388349,4,NA,5,NA,3.33333333333333,1
"264","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",5.91715976331361,NA,0,0,0,NA,NA,0,0,NA,6,NA,4,1
"265","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.7573964497041,17.2043010752688,4,4,4,0,NA,16.1290322580645,3,NA,7,NA,4.66666666666667,1
"266","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.8343195266272,27.5,4,5.5,5.5,1.03972077083992,0.946394630357186,41.25,3,NA,8,NA,5.33333333333333,1
"267","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.9467455621302,NA,0,0,0,NA,NA,0,0,NA,9,NA,6,1
"268","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.2781065088757,15.6626506024096,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,51.8072289156626,2.38888888888889,NA,10,NA,6.66666666666667,1
"269","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.76331360946746,NA,0,0,0,NA,NA,0,0,NA,11,NA,7.33333333333333,1
"270","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.80473372781065,NA,0,0,0,NA,NA,0,0,NA,12,NA,8,1
"271","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.43195266272189,NA,0,0,0,NA,NA,0,0,NA,13,NA,8.66666666666667,1
"272","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.7218934911243,34.8837209302326,5,6,6,1.33217904021012,0.960964047443681,56.9767441860465,3.0625,NA,14,NA,9.33333333333333,1
"273","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.792899408284,NA,0,0,0,NA,NA,0,0,NA,15,NA,10,1
"274","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",16.4201183431953,NA,0,0,0,NA,NA,0,0,NA,16,NA,10.6666666666667,1
"275","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.5739644970414,NA,0,0,0,NA,NA,0,0,NA,17,NA,11.3333333333333,1
"276","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.5384615384615,7.69230769230769,1,6,6,0,NA,20.5128205128205,2.28571428571429,NA,18,NA,12,1
"277","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.5739644970414,NA,0,0,0,NA,NA,0,0,NA,19,NA,12.6666666666667,1
"278","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.02366863905326,NA,0,0,0,NA,NA,0,0,NA,20,NA,13.3333333333333,1
"279","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.5029585798817,5.63380281690141,1,4,4,0,NA,16.9014084507042,2.4,NA,21,NA,14,1
"280","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.094674556213,21.3333333333333,4,4,4,0,NA,40,3,NA,22,NA,14.6666666666667,1
"281","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.1656804733728,4.49438202247191,1,4,4,0,NA,24.7191011235955,2.2,NA,23,NA,15.3333333333333,1
"282","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",3.40236686390533,NA,0,0,0,NA,NA,0,0,NA,24,NA,16,1
"283","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",3.69822485207101,16,1,4,4,0,NA,32,2.66666666666667,NA,25,NA,16.6666666666667,1
"284","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",0.591715976331361,NA,0,0,0,NA,NA,0,0,NA,26,NA,17.3333333333333,1
"285","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",15.9763313609467,NA,0,0,0,NA,NA,0,0,NA,27,NA,18,1
"286","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",4.43786982248521,NA,0,0,0,NA,NA,0,0,NA,28,NA,18.6666666666667,1
"287","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.80473372781065,NA,0,0,0,NA,NA,0,0,NA,29,NA,19.3333333333333,1
"288","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.95266272189349,8.51063829787234,1,4,4,0,NA,25.531914893617,2,NA,30,NA,20,1
"289","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",3.40236686390533,NA,0,0,0,NA,NA,0,0,NA,31,NA,20.6666666666667,1
"290","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.84023668639053,7.54716981132075,1,4,4,0,NA,60.377358490566,4,NA,32,NA,21.3333333333333,1
"291","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.7573964497041,12.9032258064516,3,4,4,0,NA,51.6129032258064,3.2,NA,33,NA,22,1
"292","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.57988165680473,NA,0,0,0,NA,NA,0,0,NA,34,NA,22.6666666666667,1
"293","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.17159763313609,NA,0,0,0,NA,NA,0,0,NA,35,NA,23.3333333333333,1
"294","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.10059171597633,NA,0,0,0,NA,NA,0,0,NA,36,NA,24,1
"295","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.1301775147929,NA,0,0,0,NA,NA,0,0,NA,37,NA,24.6666666666667,1
"296","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.8698224852071,18.3908045977011,3,5.33333333333333,5.33333333333333,0.636514168294813,0.918295834054489,49.4252873563218,2.86666666666667,NA,38,NA,25.3333333333333,1
"297","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.792899408284,6,1,6,6,0,NA,35,2.91666666666667,NA,39,NA,26,1
"298","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.1656804733728,NA,0,0,0,NA,NA,0,0,NA,40,NA,26.6666666666667,1
"299","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.3491124260355,NA,0,0,0,NA,NA,0,0,NA,41,NA,27.3333333333333,1
"300","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.8698224852071,4.59770114942529,1,4,4,0,NA,14.9425287356322,2.16666666666667,NA,42,NA,28,1
"301","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.98816568047337,NA,0,0,0,NA,NA,0,0,NA,43,NA,28.6666666666667,1
"302","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.84023668639053,NA,0,0,0,NA,NA,0,0,NA,44,NA,29.3333333333333,1
"303","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.9112426035503,NA,0,0,0,NA,NA,0,0,NA,45,NA,30,1
"304","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.84023668639053,NA,0,0,0,NA,NA,0,0,NA,46,NA,30.6666666666667,1
"305","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.8343195266272,NA,0,0,0,NA,NA,0,0,NA,47,NA,31.3333333333333,1
"306","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.9112426035503,NA,0,0,0,NA,NA,0,0,NA,48,NA,32,1
"307","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.6449704142012,13.1313131313131,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,33.3333333333333,3.66666666666667,NA,49,NA,32.6666666666667,1
"308","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",16.1242603550296,NA,0,0,0,NA,NA,0,0,NA,50,NA,33.3333333333333,1
"309","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.7988165680473,36.986301369863,5,5.4,5.4,0.673011667009257,0.970950594454669,50.6849315068493,5.28571428571429,NA,51,NA,34,1
"310","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.4615384615385,16.4835164835165,3,5,5,1.09861228866811,1,60.4395604395604,2.61904761904762,NA,52,NA,34.6666666666667,1
"311","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.87573964497041,21.6666666666667,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,43.3333333333333,2.6,NA,53,NA,35.3333333333333,1
"312","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.50887573964497,NA,0,0,0,NA,NA,0,0,NA,54,NA,36,1
"313","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.54437869822485,NA,0,0,0,NA,NA,0,0,NA,55,NA,36.6666666666667,1
"314","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.17159763313609,16.1290322580645,2,5,5,0,NA,27.4193548387097,3.4,NA,56,NA,37.3333333333333,1
"315","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.54437869822485,23.5294117647059,3,4,4,0,NA,27.4509803921569,2.8,NA,57,NA,38,1
"316","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.3550295857988,14.2857142857143,2,5,5,0.693147180559945,1,31.4285714285714,3.14285714285714,NA,58,NA,38.6666666666667,1
"317","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",5.62130177514793,NA,0,0,0,NA,NA,0,0,NA,59,NA,39.3333333333333,1
"318","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.06508875739645,12.1951219512195,1,5,5,0,NA,34.1463414634146,2,NA,60,NA,40,1
"319","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",15.3846153846154,11.5384615384615,3,4,4,0,NA,36.5384615384615,2.375,NA,61,NA,40.6666666666667,1
"320","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.4260355029586,20.2380952380952,3,5.66666666666667,5.66666666666667,1.09861228866811,1,50,2.33333333333333,NA,62,NA,41.3333333333333,1
"321","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.7988165680473,5.47945205479452,1,4,4,0,NA,13.6986301369863,2,NA,63,NA,42,1
"322","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.46745562130178,NA,0,0,0,NA,NA,0,0,NA,64,NA,42.6666666666667,1
"323","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.8698224852071,5.74712643678161,1,5,5,0,NA,13.7931034482759,3,NA,65,NA,43.3333333333333,1
"324","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.7988165680473,5.47945205479452,1,4,4,0,NA,16.4383561643836,3,NA,66,NA,44,1
"325","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.9822485207101,NA,0,0,0,NA,NA,0,0,NA,67,NA,44.6666666666667,1
"326","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.76331360946746,15.1515151515152,2,5,5,0.693147180559945,1,36.3636363636364,3,NA,68,NA,45.3333333333333,1
"327","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.39644970414201,NA,0,0,0,NA,NA,0,0,NA,69,NA,46,1
"328","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.54437869822485,NA,0,0,0,NA,NA,0,0,NA,70,NA,46.6666666666667,1
"329","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.9408284023669,31.6831683168317,7,4.57142857142857,4.57142857142857,0.955699891112534,0.869915529773626,46.5346534653465,2.61111111111111,NA,71,NA,47.3333333333333,1
"330","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.95266272189349,NA,0,0,0,NA,NA,0,0,NA,72,NA,48,1
"331","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.72781065088757,22.0338983050847,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,54.2372881355932,2.66666666666667,NA,73,NA,48.6666666666667,1
"332","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.13609467455621,NA,0,0,0,NA,NA,0,0,NA,74,NA,49.3333333333333,1
"333","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.61538461538462,9.23076923076923,1,6,6,0,NA,44.6153846153846,2.07142857142857,NA,75,NA,50,1
"334","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.76331360946746,NA,0,0,0,NA,NA,0,0,NA,76,NA,50.6666666666667,1
"335","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.3905325443787,NA,0,0,0,NA,NA,0,0,NA,77,NA,51.3333333333333,1
"336","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.10059171597633,NA,0,0,0,NA,NA,0,0,NA,78,NA,52,1
"337","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.2781065088757,50.6024096385542,10,4.2,4.2,0.500402423538188,0.721928094887362,67.4698795180723,4,NA,79,NA,52.6666666666667,1
"338","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.094674556213,NA,0,0,0,NA,NA,0,0,NA,80,NA,53.3333333333333,1
"339","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.5384615384615,NA,0,0,0,NA,NA,0,0,NA,81,NA,54,1
"340","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.24852071005917,NA,0,0,0,NA,NA,0,0,NA,82,NA,54.6666666666667,1
"341","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.02366863905326,NA,0,0,0,NA,NA,0,0,NA,83,NA,55.3333333333333,1
"342","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.65680473372781,NA,0,0,0,NA,NA,0,0,NA,84,NA,56,1
"343","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.57988165680473,6.89655172413793,1,4,4,0,NA,20.6896551724138,2.4,NA,85,NA,56.6666666666667,1
"344","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.5384615384615,15.3846153846154,3,4,4,0,NA,53.8461538461538,2.33333333333333,NA,86,NA,57.3333333333333,1
"345","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.02366863905326,16.3934426229508,2,5,5,0,NA,60.655737704918,4.11111111111111,NA,87,NA,58,1
"346","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.792899408284,33,6,5.5,5.5,1.32966134885476,0.959147917027245,48,4,NA,88,NA,58.6666666666667,1
"347","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",5.76923076923077,NA,0,0,0,NA,NA,0,0,NA,89,NA,59.3333333333333,1
