LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1707151655.028620,546414.500,20610,2,EL,1,100,-19132.000000
1707151655.096213,546480.000,20610,2,EL,1,100,-19132.000000
1707151655.163291,546545.000,20626,1,EL,1,100,-19131.800781
1707151655.230368,546610.000,20643,2,EL,1,100,-19131.400391
1707151655.297445,546675.000,20643,2,EL,1,100,-19131.599609
1707151655.362975,546738.500,20660,2,EL,1,100,-19131.800781
1707151655.428504,546802.000,20660,2,EL,1,100,-19131.400391
1707151655.495582,546867.000,20677,1,EL,1,100,-19131.599609
1707151655.561627,546931.000,20694,2,EL,1,100,-19131.800781
1707151655.627672,546995.000,20694,2,EL,1,100,-19131.800781
1707151655.695782,547061.000,20713,1,EL,1,100,-19131.800781
1707151655.763375,547126.500,20727,2,EL,1,100,-19132.000000
1707151655.830968,547192.000,20727,2,EL,1,100,-19131.800781
1707151655.897530,547256.500,20745,2,EL,1,100,-19131.599609
1707151655.964091,547321.000,20745,2,EL,1,100,-19131.400391
1707151656.030137,547385.000,20761,1,EL,1,100,-19131.599609
1707151656.096182,547449.000,20778,2,EL,1,100,-19131.800781
1707151656.162227,547513.000,20778,2,EL,1,100,-19132.000000
1707151656.227241,547576.000,20794,1,EL,1,100,-19131.599609
1707151656.294834,547641.500,20810,2,EL,1,100,-19131.800781
1707151656.362427,547707.000,20810,2,EL,1,100,-19131.599609
1707151656.431569,547774.000,20826,1,EL,1,100,-19132.000000
1707151656.497614,547838.000,20845,2,EL,1,100,-19132.000000
1707151656.563660,547902.000,20845,2,EL,1,100,-19131.800781
1707151656.629705,547966.000,20862,1,EL,1,100,-19132.000000
1707151656.695750,548030.000,20878,2,EL,1,100,-19131.400391
1707151656.761796,548094.000,20878,2,EL,1,100,-19131.800781
1707151656.827841,548158.000,20893,2,EL,1,100,-19132.000000
1707151656.893887,548222.000,20893,2,EL,1,100,-19131.599609
1707151656.960964,548287.000,20911,1,EL,1,100,-19131.400391
1707151657.027009,548351.000,20927,2,EL,1,100,-19131.800781
1707151657.093055,548415.000,20927,2,EL,1,100,-19132.400391
1707151657.160132,548480.000,20944,1,EL,1,100,-19132.199219
1707151657.226178,548544.000,20959,2,EL,1,100,-19132.000000
1707151657.292223,548608.000,20959,2,EL,1,100,-19132.000000
1707151657.360332,548674.000,20976,1,EL,1,100,-19132.000000
1707151657.425862,548737.500,20994,2,EL,1,100,-19132.000000
1707151657.491391,548801.000,20994,2,EL,1,100,-19131.800781
1707151657.557953,548865.500,21012,2,EL,1,100,-19132.000000
1707151657.624514,548930.000,21012,2,EL,1,100,-19131.800781
1707151657.689527,548993.000,21028,1,EL,1,100,-19131.800781
1707151657.756605,549058.000,21043,2,EL,1,100,-19131.400391
1707151657.823682,549123.000,21043,2,EL,1,100,-19131.800781
1707151657.889727,549187.000,21059,1,EL,1,100,-19131.400391
1707151657.956289,549251.500,21077,2,EL,1,100,-19131.000000
1707151658.022850,549316.000,21077,2,EL,1,100,-19131.000000
1707151658.088896,549380.000,21093,1,EL,1,100,-19131.400391
1707151658.154941,549444.000,21109,2,EL,1,100,-19131.000000
1707151658.220986,549508.000,21109,2,EL,1,100,-19131.000000
1707151658.287548,549572.500,21127,2,EL,1,100,-19131.000000
1707151658.354109,549637.000,21127,2,EL,1,100,-19131.199219
1707151658.421187,549702.000,21144,1,EL,1,100,-19131.000000
1707151658.487748,549766.500,21160,2,EL,1,100,-19132.199219
1707151658.554309,549831.000,21160,2,EL,1,100,-19132.199219
1707151658.619323,549894.000,21178,1,EL,1,100,-19133.000000
1707151658.685368,549958.000,21192,2,EL,1,100,-19133.800781
1707151658.751414,550022.000,21192,2,EL,1,100,-19134.199219
1707151658.817459,550086.000,21209,1,EL,1,100,-19135.599609
1707151658.884020,550150.500,21226,2,EL,1,100,-19137.000000
1707151658.950582,550215.000,21226,2,EL,1,100,-19138.599609
1707151659.016627,550279.000,21245,2,EL,1,100,-19139.599609
1707151659.082673,550343.000,21245,2,EL,1,100,-19141.400391
1707151659.149750,550408.000,21261,1,EL,1,100,-19142.199219
1707151659.215795,550472.000,21277,2,EL,1,100,-19143.199219
1707151659.281841,550536.000,21277,2,EL,1,100,-19144.199219
1707151659.347370,550599.500,21293,2,EL,1,100,-19145.400391
1707151659.412900,550663.000,21293,2,EL,1,100,-19146.599609
1707151659.479977,550728.000,21310,1,EL,1,100,-19147.800781
1707151659.546538,550792.500,21332,2,EL,1,100,-19148.000000
1707151659.613100,550857.000,21332,2,EL,1,100,-19148.800781
1707151659.681209,550923.000,21351,2,EL,1,100,-19148.800781
1707151659.749318,550989.000,21351,2,EL,1,100,-19148.199219
1707151659.814332,551052.000,21367,1,EL,1,100,-19148.000000
1707151659.880893,551116.500,21385,2,EL,1,100,-19148.000000
1707151659.947455,551181.000,21385,2,EL,1,100,-19148.000000
1707151660.013500,551245.000,21401,1,EL,1,100,-19147.800781
1707151660.079545,551309.000,21418,2,EL,1,100,-19147.000000
1707151660.145591,551373.000,21418,2,EL,1,100,-19147.000000
1707151660.212668,551438.000,21434,1,EL,1,100,-19146.000000
1707151660.280262,551503.500,21453,2,EL,1,100,-19145.000000
1707151660.347855,551569.000,21453,2,EL,1,100,-19144.000000
1707151660.414416,551633.500,21468,2,EL,1,100,-19142.599609
1707151660.480978,551698.000,21468,2,EL,1,100,-19141.800781
1707151660.548055,551763.000,21485,1,EL,1,100,-19140.800781
1707151660.613585,551826.500,21504,2,EL,1,100,-19139.800781
1707151660.679114,551890.000,21504,2,EL,1,100,-19138.199219
1707151660.744127,551953.000,21521,1,EL,1,100,-19138.000000
1707151660.811205,552018.000,21535,2,EL,1,100,-19137.599609
1707151660.878282,552083.000,21535,2,EL,1,100,-19137.000000
1707151660.947423,552150.000,21553,1,EL,1,100,-19137.000000
1707151661.014501,552215.000,21569,2,EL,1,100,-19136.800781
1707151661.081578,552280.000,21569,2,EL,1,100,-19136.400391
1707151661.147624,552344.000,21586,1,EL,1,100,-19136.199219
1707151661.213153,552407.500,21602,2,EL,1,100,-19136.000000
1707151661.278682,552471.000,21602,2,EL,1,100,-19135.800781
1707151661.345244,552535.500,21620,2,EL,1,100,-19136.000000
1707151661.411805,552600.000,21620,2,EL,1,100,-19135.400391
1707151661.476819,552663.000,21636,1,EL,1,100,-19135.800781
1707151661.544928,552729.000,21654,2,EL,1,100,-19135.199219
1707151661.613037,552795.000,21654,2,EL,1,100,-19135.400391
1707151661.679083,552859.000,21670,1,EL,1,100,-19135.400391
1707151661.745128,552923.000,21685,2,EL,1,100,-19135.400391
1707151661.811173,552987.000,21685,2,EL,1,100,-19135.000000
1707151661.879283,553053.000,21701,1,EL,1,100,-19134.599609
1707151661.945328,553117.000,21719,2,EL,1,100,-19134.199219
1707151662.011374,553181.000,21719,2,EL,1,100,-19134.199219
1707151662.076903,553244.500,21735,2,EL,1,100,-19134.000000
1707151662.142432,553308.000,21735,2,EL,1,100,-19134.199219
1707151662.208478,553372.000,21754,1,EL,1,100,-19134.599609
1707151662.275039,553436.500,21769,2,EL,1,100,-19135.000000
1707151662.341601,553501.000,21769,2,EL,1,100,-19134.800781
1707151662.407646,553565.000,21786,1,EL,1,100,-19135.000000
1707151662.474207,553629.500,21802,2,EL,1,100,-19135.000000
1707151662.540769,553694.000,21802,2,EL,1,100,-19135.000000
1707151662.606814,553758.000,21820,1,EL,1,100,-19135.000000
1707151662.672860,553822.000,21835,2,EL,1,100,-19135.000000
1707151662.738905,553886.000,21835,2,EL,1,100,-19135.000000
1707151662.805466,553950.500,21851,2,EL,1,100,-19135.000000
1707151662.872028,554015.000,21851,2,EL,1,100,-19135.400391
1707151662.939105,554080.000,21868,1,EL,1,100,-19136.800781
1707151663.005667,554144.500,21887,2,EL,1,100,-19137.000000
1707151663.072228,554209.000,21887,2,EL,1,100,-19137.599609
1707151663.136209,554271.000,21903,1,EL,1,100,-19138.199219
1707151663.203287,554336.000,21919,2,EL,1,100,-19139.000000
1707151663.270364,554401.000,21919,2,EL,1,100,-19139.000000
1707151663.335894,554464.500,21935,2,EL,1,100,-19139.199219
1707151663.401423,554528.000,21935,2,EL,1,100,-19139.599609
1707151663.468500,554593.000,21952,1,EL,1,100,-19139.400391
1707151663.534546,554657.000,21969,2,EL,1,100,-19139.000000
1707151663.600591,554721.000,21969,2,EL,1,100,-19138.400391
1707151663.667669,554786.000,21986,1,EL,1,100,-19138.000000
1707151663.733714,554850.000,22002,2,EL,1,100,-19138.000000
1707151663.799759,554914.000,22002,2,EL,1,100,-19137.800781
1707151663.867869,554980.000,22019,1,EL,1,100,-19139.000000
1707151663.933398,555043.500,22036,2,EL,1,100,-19139.800781
1707151663.998928,555107.000,22036,2,EL,1,100,-19140.000000
1707151664.065489,555171.500,22053,2,EL,1,100,-19140.000000
1707151664.132050,555236.000,22053,2,EL,1,100,-19140.000000
1707151664.197064,555299.000,22068,1,EL,1,100,-19139.800781
1707151664.264141,555364.000,22085,2,EL,1,100,-19140.000000
1707151664.331219,555429.000,22085,2,EL,1,100,-19140.000000
1707151664.398296,555494.000,22101,1,EL,1,100,-19140.000000
1707151664.464857,555558.500,22120,2,EL,1,100,-19140.000000
1707151664.531419,555623.000,22120,2,EL,1,100,-19140.199219
1707151664.595400,555685.000,22137,1,EL,1,100,-19141.000000
1707151664.661962,555749.500,22152,2,EL,1,100,-19141.000000
1707151664.728523,555814.000,22152,2,EL,1,100,-19141.599609
1707151664.794568,555878.000,22168,1,EL,1,100,-19142.000000
1707151664.863194,555944.500,22191,2,EL,1,100,-19142.599609
1707151664.931819,556011.000,22191,2,EL,1,100,-19143.000000
1707151664.998380,556075.500,22207,2,EL,1,100,-19143.599609
1707151665.064942,556140.000,22207,2,EL,1,100,-19144.000000
1707151665.130987,556204.000,22224,1,EL,1,100,-19144.000000
1707151665.196517,556267.500,22241,2,EL,1,100,-19144.800781
1707151665.262046,556331.000,22241,2,EL,1,100,-19145.000000
1707151665.330155,556397.000,22260,1,EL,1,100,-19145.000000
1707151665.397233,556462.000,22276,2,EL,1,100,-19146.000000
1707151665.464310,556527.000,22276,2,EL,1,100,-19146.000000
1707151665.532419,556593.000,22293,1,EL,1,100,-19147.000000
1707151665.598981,556657.500,22308,2,EL,1,100,-19147.000000
1707151665.665542,556722.000,22308,2,EL,1,100,-19148.000000
1707151665.732103,556786.500,22325,2,EL,1,100,-19148.800781
1707151665.798665,556851.000,22325,2,EL,1,100,-19149.199219
1707151665.864710,556915.000,22341,1,EL,1,100,-19150.000000
1707151665.931272,556979.500,22359,2,EL,1,100,-19150.000000
1707151665.997833,557044.000,22359,2,EL,1,100,-19150.400391
1707151666.062846,557107.000,22377,1,EL,1,100,-19150.000000
1707151666.130956,557173.000,22392,2,EL,1,100,-19150.800781
1707151666.199065,557239.000,22392,2,EL,1,100,-19150.400391
1707151666.266143,557304.000,22409,1,EL,1,100,-19151.000000
1707151666.332704,557368.500,22426,2,EL,1,100,-19151.000000
1707151666.399265,557433.000,22426,2,EL,1,100,-19151.199219
1707151666.465311,557497.000,22442,2,EL,1,100,-19151.800781
1707151666.531356,557561.000,22442,2,EL,1,100,-19151.800781
1707151666.597402,557625.000,22460,1,EL,1,100,-19152.000000
1707151666.663963,557689.500,22474,2,EL,1,100,-19152.199219
1707151666.730524,557754.000,22474,2,EL,1,100,-19152.400391
1707151666.797602,557819.000,22493,1,EL,1,100,-19152.800781
1707151666.863647,557883.000,22510,2,EL,1,100,-19153.000000
1707151666.929692,557947.000,22510,2,EL,1,100,-19153.199219
1707151666.996770,558012.000,22527,1,EL,1,100,-19153.800781
1707151667.062815,558076.000,22542,2,EL,1,100,-19154.000000
1707151667.128861,558140.000,22542,2,EL,1,100,-19154.400391
1707151667.194906,558204.000,22559,2,EL,1,100,-19155.000000
1707151667.260951,558268.000,22559,2,EL,1,100,-19155.599609
1707151667.328029,558333.000,22575,1,EL,1,100,-19156.000000
1707151667.394590,558397.500,22592,2,EL,1,100,-19157.000000
1707151667.461152,558462.000,22592,2,EL,1,100,-19157.000000
1707151667.526165,558525.000,22608,1,EL,1,100,-19157.800781
1707151667.592726,558589.500,22626,2,EL,1,100,-19157.800781
1707151667.659288,558654.000,22626,2,EL,1,100,-19158.000000
1707151667.726365,558719.000,22642,1,EL,1,100,-19157.800781
1707151667.792927,558783.500,22659,2,EL,1,100,-19157.599609
1707151667.859488,558848.000,22659,2,EL,1,100,-19158.000000
1707151667.925533,558912.000,22676,2,EL,1,100,-19158.000000
1707151667.991579,558976.000,22676,2,EL,1,100,-19158.199219
1707151668.057624,559040.000,22693,1,EL,1,100,-19158.000000
1707151668.124186,559104.500,22707,2,EL,1,100,-19158.000000
1707151668.190747,559169.000,22707,2,EL,1,100,-19158.000000
1707151668.257824,559234.000,22725,1,EL,1,100,-19157.199219
1707151668.324386,559298.500,22741,2,EL,1,100,-19157.000000
1707151668.390947,559363.000,22741,2,EL,1,100,-19156.599609
1707151668.456476,559426.500,22760,2,EL,1,100,-19156.400391
1707151668.522006,559490.000,22760,2,EL,1,100,-19156.000000
1707151668.588051,559554.000,22777,1,EL,1,100,-19156.000000
1707151668.654097,559618.000,22792,2,EL,1,100,-19155.800781
1707151668.720142,559682.000,22792,2,EL,1,100,-19155.000000
1707151668.787219,559747.000,22808,2,EL,1,100,-19155.599609
1707151668.854297,559812.000,22808,2,EL,1,100,-19155.000000
1707151668.920342,559876.000,22826,1,EL,1,100,-19155.000000
1707151668.986904,559940.500,22842,2,EL,1,100,-19155.000000
1707151669.053465,560005.000,22842,2,EL,1,100,-19154.800781
1707151669.118478,560068.000,22859,1,EL,1,100,-19154.199219
1707151669.185040,560132.500,22874,2,EL,1,100,-19154.000000
1707151669.251601,560197.000,22874,2,EL,1,100,-19153.800781
1707151669.317647,560261.000,22893,1,EL,1,100,-19154.000000
1707151669.385756,560327.000,22909,2,EL,1,100,-19154.000000
1707151669.453865,560393.000,22909,2,EL,1,100,-19153.800781
1707151669.520943,560458.000,22926,1,EL,1,100,-19153.599609
1707151669.587504,560522.500,22942,2,EL,1,100,-19155.599609
1707151669.654065,560587.000,22942,2,EL,1,100,-19157.000000
1707151669.719595,560650.500,22958,2,EL,1,100,-19156.599609
1707151669.785124,560714.000,22958,2,EL,1,100,-19156.000000
1707151669.853234,560780.000,22974,1,EL,1,100,-19156.000000
1707151669.919279,560844.000,22992,2,EL,1,100,-19156.400391
1707151669.985324,560908.000,22992,2,EL,1,100,-19156.000000
1707151670.053434,560974.000,23008,1,EL,1,100,-19155.199219
1707151670.121027,561039.500,23028,2,EL,1,100,-19155.000000
1707151670.188620,561105.000,23028,2,EL,1,100,-19155.000000
1707151670.255182,561169.500,23049,2,EL,1,100,-19155.000000
1707151670.321743,561234.000,23049,2,EL,1,100,-19155.000000
1707151670.387789,561298.000,23066,1,EL,1,100,-19154.400391
1707151670.454866,561363.000,23082,2,EL,1,100,-19154.000000
1707151670.521943,561428.000,23082,2,EL,1,100,-19153.800781
1707151670.585925,561490.000,23100,1,EL,1,100,-19153.599609
1707151670.653518,561555.500,23114,2,EL,1,100,-19154.000000
1707151670.721112,561621.000,23114,2,EL,1,100,-19154.000000
1707151670.789221,561687.000,23131,1,EL,1,100,-19153.800781
1707151670.855782,561751.500,23148,2,EL,1,100,-19153.400391
1707151670.922344,561816.000,23148,2,EL,1,100,-19154.000000
1707151670.988905,561880.500,23165,2,EL,1,100,-19154.000000
1707151671.055466,561945.000,23165,2,EL,1,100,-19154.000000
1707151671.121512,562009.000,23182,1,EL,1,100,-19153.800781
1707151671.187041,562072.500,23199,2,EL,1,100,-19154.000000
1707151671.252571,562136.000,23199,2,EL,1,100,-19154.000000
1707151671.320680,562202.000,23215,1,EL,1,100,-19154.000000
1707151671.388273,562267.500,23232,2,EL,1,100,-19154.000000
1707151671.455867,562333.000,23232,2,EL,1,100,-19154.400391
1707151671.521912,562397.000,23248,1,EL,1,100,-19155.000000
1707151671.588473,562461.500,23264,2,EL,1,100,-19155.000000
1707151671.655035,562526.000,23264,2,EL,1,100,-19155.000000
1707151671.722112,562591.000,23280,1,EL,1,100,-19155.000000
1707151671.787642,562654.500,23297,2,EL,1,100,-19155.000000
1707151671.853171,562718.000,23297,2,EL,1,100,-19155.000000
1707151671.919732,562782.500,23314,2,EL,1,100,-19154.800781
1707151671.986294,562847.000,23314,2,EL,1,100,-19155.000000
1707151672.051307,562910.000,23333,1,EL,1,100,-19155.000000
1707151672.118385,562975.000,23347,2,EL,1,100,-19155.000000
1707151672.185462,563040.000,23347,2,EL,1,100,-19154.800781
1707151672.251507,563104.000,23365,1,EL,1,100,-19155.000000
1707151672.318069,563168.500,23381,2,EL,1,100,-19155.000000
1707151672.384630,563233.000,23381,2,EL,1,100,-19155.000000
1707151672.450676,563297.000,23398,2,EL,1,100,-19155.000000
1707151672.516721,563361.000,23398,2,EL,1,100,-19155.000000
1707151672.582766,563425.000,23414,1,EL,1,100,-19155.000000
1707151672.649328,563489.500,23430,2,EL,1,100,-19155.000000
1707151672.715889,563554.000,23430,2,EL,1,100,-19155.000000
1707151672.782967,563619.000,23446,1,EL,1,100,-19154.800781
1707151672.849528,563683.500,23464,2,EL,1,100,-19154.800781
1707151672.916089,563748.000,23464,2,EL,1,100,-19154.199219
1707151672.981103,563811.000,23482,1,EL,1,100,-19154.000000
1707151673.046632,563874.500,23497,2,EL,1,100,-19154.000000
1707151673.112162,563938.000,23497,2,EL,1,100,-19154.199219
1707151673.178723,564002.500,23514,2,EL,1,100,-19154.199219
1707151673.245284,564067.000,23514,2,EL,1,100,-19154.199219
1707151673.312362,564132.000,23531,1,EL,1,100,-19154.199219
1707151673.378407,564196.000,23547,2,EL,1,100,-19154.599609
1707151673.444453,564260.000,23547,2,EL,1,100,-19154.400391
1707151673.511530,564325.000,23564,1,EL,1,100,-19154.800781
1707151673.577575,564389.000,23579,2,EL,1,100,-19154.400391
1707151673.643621,564453.000,23579,2,EL,1,100,-19154.000000
1707151673.709666,564517.000,23596,3,EL,1,100,-19154.000000
1707151673.775712,564581.000,23596,3,EL,1,100,-19154.000000
1707151673.841757,564645.000,23596,3,EL,1,100,-19154.000000
1707151673.907286,564708.500,23615,2,EL,1,100,-19154.000000
1707151673.972816,564772.000,23615,2,EL,1,100,-19154.000000
1707151674.037829,564835.000,23631,1,EL,1,100,-19154.000000
1707151674.104907,564900.000,23646,2,EL,1,100,-19153.800781
1707151674.171984,564965.000,23646,2,EL,1,100,-19154.000000
1707151674.240093,565031.000,23664,1,EL,1,100,-19153.199219
1707151674.306655,565095.500,23680,2,EL,1,100,-19153.199219
1707151674.373216,565160.000,23680,2,EL,1,100,-19153.199219
1707151674.439262,565224.000,23697,1,EL,1,100,-19153.000000
1707151674.504791,565287.500,23712,2,EL,1,100,-19153.000000
1707151674.570320,565351.000,23712,2,EL,1,100,-19152.599609
1707151674.638430,565417.000,23729,2,EL,1,100,-19153.000000
1707151674.706539,565483.000,23729,2,EL,1,100,-19153.000000
