LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1707151762.803543,650851.667,37358,3,AZ,1,100,-0.286
1707151762.844477,650891.333,37358,3,AZ,1,100,-0.285
1707151762.885412,650931.000,37358,3,AZ,1,100,-0.284
1707151762.924626,650969.000,37375,2,AZ,1,100,-0.286
1707151762.963841,651007.000,37375,2,AZ,1,100,-0.286
1707151763.003743,651045.667,37391,3,AZ,1,100,-0.286
1707151763.043646,651084.333,37391,3,AZ,1,100,-0.286
1707151763.083548,651123.000,37391,3,AZ,1,100,-0.286
1707151763.123106,651161.333,37409,3,AZ,1,100,-0.284
1707151763.162665,651199.667,37409,3,AZ,1,100,-0.285
1707151763.202223,651238.000,37409,3,AZ,1,100,-0.289
1707151763.242470,651277.000,37425,2,AZ,1,100,-0.286
1707151763.282716,651316.000,37425,2,AZ,1,100,-0.284
1707151763.322619,651354.667,37440,3,AZ,1,100,-0.286
1707151763.362521,651393.333,37440,3,AZ,1,100,-0.289
1707151763.402423,651432.000,37440,3,AZ,1,100,-0.283
1707151763.443186,651471.500,37457,2,AZ,1,100,-0.287
1707151763.483948,651511.000,37457,2,AZ,1,100,-0.284
1707151763.523851,651549.667,37474,3,AZ,1,100,-0.287
1707151763.563753,651588.333,37474,3,AZ,1,100,-0.285
1707151763.603656,651627.000,37474,3,AZ,1,100,-0.286
1707151763.643558,651665.667,37490,3,AZ,1,100,-0.285
1707151763.683460,651704.333,37490,3,AZ,1,100,-0.285
1707151763.723363,651743.000,37490,3,AZ,1,100,-0.286
1707151763.762577,651781.000,37509,2,AZ,1,100,-0.285
1707151763.801792,651819.000,37509,2,AZ,1,100,-0.287
1707151763.837910,651854.000,37524,3,AZ,1,100,-0.286
1707151763.874029,651889.000,37524,3,AZ,1,100,-0.287
1707151763.910148,651924.000,37524,3,AZ,1,100,-0.284
1707151763.950050,651962.667,37541,3,AZ,1,100,-0.287
1707151763.989952,652001.333,37541,3,AZ,1,100,-0.286
1707151764.029855,652040.000,37541,3,AZ,1,100,-0.286
1707151764.069585,652078.500,37558,2,AZ,1,100,-0.284
1707151764.109316,652117.000,37558,2,AZ,1,100,-0.283
1707151764.149562,652156.000,37575,3,AZ,1,100,-0.287
1707151764.189809,652195.000,37575,3,AZ,1,100,-0.286
1707151764.230055,652234.000,37575,3,AZ,1,100,-0.284
1707151764.269785,652272.500,37589,2,AZ,1,100,-0.288
1707151764.309516,652311.000,37589,2,AZ,1,100,-0.284
1707151764.348730,652349.000,37607,3,AZ,1,100,-0.287
1707151764.387945,652387.000,37607,3,AZ,1,100,-0.287
1707151764.427159,652425.000,37607,3,AZ,1,100,-0.285
1707151764.468094,652464.667,37623,3,AZ,1,100,-0.289
1707151764.509028,652504.333,37623,3,AZ,1,100,-0.284
1707151764.549962,652544.000,37623,3,AZ,1,100,-0.285
1707151764.590209,652583.000,37640,2,AZ,1,100,-0.287
1707151764.630455,652622.000,37640,2,AZ,1,100,-0.282
1707151764.670358,652660.667,37655,3,AZ,1,100,-0.287
1707151764.710260,652699.333,37655,3,AZ,1,100,-0.287
1707151764.750163,652738.000,37655,3,AZ,1,100,-0.286
1707151764.790065,652776.667,37674,3,AZ,1,100,-0.284
1707151764.829967,652815.333,37674,3,AZ,1,100,-0.286
1707151764.869870,652854.000,37674,3,AZ,1,100,-0.286
1707151764.909600,652892.500,37690,2,AZ,1,100,-0.287
1707151764.949331,652931.000,37690,2,AZ,1,100,-0.285
1707151764.988889,652969.333,37707,3,AZ,1,100,-0.290
1707151765.028448,653007.667,37707,3,AZ,1,100,-0.287
1707151765.068006,653046.000,37707,3,AZ,1,100,-0.289
1707151765.109284,653086.000,37726,2,AZ,1,100,-0.287
1707151765.150563,653126.000,37726,2,AZ,1,100,-0.287
1707151765.190465,653164.667,37741,3,AZ,1,100,-0.288
1707151765.230368,653203.333,37741,3,AZ,1,100,-0.290
1707151765.270270,653242.000,37741,3,AZ,1,100,-0.286
1707151765.310259,653280.750,37764,4,AZ,1,100,-0.285
1707151765.350247,653319.500,37764,4,AZ,1,100,-0.284
1707151765.390235,653358.250,37764,4,AZ,1,100,-0.289
1707151765.430224,653397.000,37764,4,AZ,1,100,-0.288
1707151765.470126,653435.667,37778,3,AZ,1,100,-0.287
1707151765.510029,653474.333,37778,3,AZ,1,100,-0.287
1707151765.549931,653513.000,37778,3,AZ,1,100,-0.287
1707151765.589662,653551.500,37795,2,AZ,1,100,-0.291
1707151765.629392,653590.000,37795,2,AZ,1,100,-0.285
1707151765.669294,653628.667,37811,3,AZ,1,100,-0.286
1707151765.709197,653667.333,37811,3,AZ,1,100,-0.286
1707151765.749099,653706.000,37811,3,AZ,1,100,-0.286
1707151765.788314,653744.000,37831,3,AZ,1,100,-0.288
1707151765.827528,653782.000,37831,3,AZ,1,100,-0.287
1707151765.866743,653820.000,37831,3,AZ,1,100,-0.288
1707151765.906989,653859.000,37847,2,AZ,1,100,-0.288
1707151765.947236,653898.000,37847,2,AZ,1,100,-0.287
1707151765.987138,653936.667,37862,3,AZ,1,100,-0.287
1707151766.027040,653975.333,37862,3,AZ,1,100,-0.286
1707151766.066943,654014.000,37862,3,AZ,1,100,-0.289
1707151766.106673,654052.500,37879,2,AZ,1,100,-0.286
1707151766.146404,654091.000,37879,2,AZ,1,100,-0.287
1707151766.185962,654129.333,37896,3,AZ,1,100,-0.287
1707151766.225521,654167.667,37896,3,AZ,1,100,-0.290
1707151766.265079,654206.000,37896,3,AZ,1,100,-0.287
1707151766.300166,654240.000,37912,3,AZ,1,100,-0.282
1707151766.335252,654274.000,37912,3,AZ,1,100,-0.286
1707151766.370339,654308.000,37912,3,AZ,1,100,-0.286
1707151766.410585,654347.000,37929,2,AZ,1,100,-0.286
1707151766.450832,654386.000,37929,2,AZ,1,100,-0.289
1707151766.490390,654424.333,37944,3,AZ,1,100,-0.284
1707151766.529949,654462.667,37944,3,AZ,1,100,-0.287
1707151766.569507,654501.000,37944,3,AZ,1,100,-0.289
1707151766.609410,654539.667,37961,3,AZ,1,100,-0.286
1707151766.649312,654578.333,37961,3,AZ,1,100,-0.287
1707151766.689214,654617.000,37961,3,AZ,1,100,-0.285
1707151766.729461,654656.000,37980,2,AZ,1,100,-0.286
1707151766.769707,654695.000,37980,2,AZ,1,100,-0.286
1707151766.810298,654734.333,37997,3,AZ,1,100,-0.284
1707151766.850888,654773.667,37997,3,AZ,1,100,-0.287
1707151766.891478,654813.000,37997,3,AZ,1,100,-0.286
1707151766.931381,654851.667,38011,3,AZ,1,100,-0.288
1707151766.971283,654890.333,38011,3,AZ,1,100,-0.287
1707151767.011186,654929.000,38011,3,AZ,1,100,-0.286
1707151767.050400,654967.000,38029,2,AZ,1,100,-0.287
1707151767.089615,655005.000,38029,2,AZ,1,100,-0.285
1707151767.129173,655043.333,38045,3,AZ,1,100,-0.284
1707151767.168732,655081.667,38045,3,AZ,1,100,-0.284
1707151767.208290,655120.000,38045,3,AZ,1,100,-0.288
1707151767.248192,655158.667,38062,3,AZ,1,100,-0.289
1707151767.288095,655197.333,38062,3,AZ,1,100,-0.282
1707151767.327997,655236.000,38062,3,AZ,1,100,-0.286
1707151767.369276,655276.000,38079,2,AZ,1,100,-0.288
1707151767.410554,655316.000,38079,2,AZ,1,100,-0.285
1707151767.450800,655355.000,38094,3,AZ,1,100,-0.286
1707151767.491047,655394.000,38094,3,AZ,1,100,-0.285
1707151767.531293,655433.000,38094,3,AZ,1,100,-0.284
1707151767.571024,655471.500,38110,2,AZ,1,100,-0.286
1707151767.610754,655510.000,38110,2,AZ,1,100,-0.286
1707151767.650313,655548.333,38127,3,AZ,1,100,-0.285
1707151767.689871,655586.667,38127,3,AZ,1,100,-0.284
1707151767.729430,655625.000,38127,3,AZ,1,100,-0.285
1707151767.768988,655663.333,38146,3,AZ,1,100,-0.285
1707151767.808546,655701.667,38146,3,AZ,1,100,-0.289
1707151767.848105,655740.000,38146,3,AZ,1,100,-0.286
1707151767.888351,655779.000,38163,2,AZ,1,100,-0.288
1707151767.928598,655818.000,38163,2,AZ,1,100,-0.286
1707151767.969188,655857.333,38177,3,AZ,1,100,-0.287
1707151768.009779,655896.667,38177,3,AZ,1,100,-0.287
1707151768.050369,655936.000,38177,3,AZ,1,100,-0.287
1707151768.090615,655975.000,38195,2,AZ,1,100,-0.287
1707151768.130862,656014.000,38195,2,AZ,1,100,-0.288
1707151768.170764,656052.667,38211,3,AZ,1,100,-0.286
1707151768.210667,656091.333,38211,3,AZ,1,100,-0.290
1707151768.250569,656130.000,38211,3,AZ,1,100,-0.288
1707151768.290128,656168.333,38228,3,AZ,1,100,-0.286
1707151768.329686,656206.667,38228,3,AZ,1,100,-0.287
1707151768.369244,656245.000,38228,3,AZ,1,100,-0.288
1707151768.409491,656284.000,38243,2,AZ,1,100,-0.287
1707151768.449737,656323.000,38243,2,AZ,1,100,-0.288
1707151768.489640,656361.667,38260,3,AZ,1,100,-0.289
1707151768.529542,656400.333,38260,3,AZ,1,100,-0.284
1707151768.569445,656439.000,38260,3,AZ,1,100,-0.290
1707151768.610379,656478.667,38276,3,AZ,1,100,-0.286
1707151768.651313,656518.333,38276,3,AZ,1,100,-0.286
1707151768.692248,656558.000,38276,3,AZ,1,100,-0.287
1707151768.731978,656596.500,38296,2,AZ,1,100,-0.287
1707151768.771709,656635.000,38296,2,AZ,1,100,-0.286
1707151768.807483,656669.667,38312,3,AZ,1,100,-0.289
1707151768.843258,656704.333,38312,3,AZ,1,100,-0.288
1707151768.879032,656739.000,38312,3,AZ,1,100,-0.287
1707151768.918247,656777.000,38327,3,AZ,1,100,-0.285
1707151768.957461,656815.000,38327,3,AZ,1,100,-0.289
1707151768.996676,656853.000,38327,3,AZ,1,100,-0.287
1707151769.037438,656892.500,38344,2,AZ,1,100,-0.288
1707151769.078201,656932.000,38344,2,AZ,1,100,-0.287
1707151769.118447,656971.000,38361,3,AZ,1,100,-0.287
1707151769.158693,657010.000,38361,3,AZ,1,100,-0.285
1707151769.198940,657049.000,38361,3,AZ,1,100,-0.289
1707151769.239186,657088.000,38377,2,AZ,1,100,-0.286
1707151769.279433,657127.000,38377,2,AZ,1,100,-0.288
1707151769.319335,657165.667,38393,3,AZ,1,100,-0.285
1707151769.359238,657204.333,38393,3,AZ,1,100,-0.287
1707151769.399140,657243.000,38393,3,AZ,1,100,-0.287
1707151769.439042,657281.667,38409,3,AZ,1,100,-0.287
1707151769.478945,657320.333,38409,3,AZ,1,100,-0.285
1707151769.518847,657359.000,38409,3,AZ,1,100,-0.285
1707151769.558062,657397.000,38426,2,AZ,1,100,-0.288
1707151769.597276,657435.000,38426,2,AZ,1,100,-0.287
1707151769.637179,657473.667,38442,3,AZ,1,100,-0.287
1707151769.677081,657512.333,38442,3,AZ,1,100,-0.287
1707151769.716983,657551.000,38442,3,AZ,1,100,-0.286
1707151769.756198,657589.000,38462,3,AZ,1,100,-0.285
1707151769.795412,657627.000,38462,3,AZ,1,100,-0.286
1707151769.834627,657665.000,38462,3,AZ,1,100,-0.288
1707151769.874873,657704.000,38476,2,AZ,1,100,-0.286
1707151769.915120,657743.000,38476,2,AZ,1,100,-0.285
1707151769.955022,657781.667,38493,3,AZ,1,100,-0.284
1707151769.994925,657820.333,38493,3,AZ,1,100,-0.285
1707151770.034827,657859.000,38493,3,AZ,1,100,-0.285
1707151770.074729,657897.667,38510,3,AZ,1,100,-0.288
1707151770.114632,657936.333,38510,3,AZ,1,100,-0.287
1707151770.154534,657975.000,38510,3,AZ,1,100,-0.286
1707151770.194265,658013.500,38529,2,AZ,1,100,-0.284
1707151770.233995,658052.000,38529,2,AZ,1,100,-0.286
1707151770.274242,658091.000,38545,3,AZ,1,100,-0.288
1707151770.314488,658130.000,38545,3,AZ,1,100,-0.284
1707151770.354734,658169.000,38545,3,AZ,1,100,-0.283
1707151770.393433,658206.500,38561,2,AZ,1,100,-0.287
1707151770.432131,658244.000,38561,2,AZ,1,100,-0.286
1707151770.472034,658282.667,38577,3,AZ,1,100,-0.287
1707151770.511936,658321.333,38577,3,AZ,1,100,-0.284
1707151770.551839,658360.000,38577,3,AZ,1,100,-0.283
1707151770.591827,658398.750,38599,4,AZ,1,100,-0.289
1707151770.631816,658437.500,38599,4,AZ,1,100,-0.285
1707151770.671804,658476.250,38599,4,AZ,1,100,-0.285
1707151770.711792,658515.000,38599,4,AZ,1,100,-0.286
1707151770.751695,658553.667,38618,3,AZ,1,100,-0.288
1707151770.791597,658592.333,38618,3,AZ,1,100,-0.283
1707151770.831500,658631.000,38618,3,AZ,1,100,-0.286
1707151770.871230,658669.500,38635,2,AZ,1,100,-0.284
1707151770.910961,658708.000,38635,2,AZ,1,100,-0.284
1707151770.950519,658746.333,38651,3,AZ,1,100,-0.286
1707151770.990077,658784.667,38651,3,AZ,1,100,-0.287
1707151771.029636,658823.000,38651,3,AZ,1,100,-0.285
1707151771.069538,658861.667,38668,3,AZ,1,100,-0.283
1707151771.109441,658900.333,38668,3,AZ,1,100,-0.287
1707151771.149343,658939.000,38668,3,AZ,1,100,-0.286
1707151771.189074,658977.500,38683,2,AZ,1,100,-0.286
1707151771.228804,659016.000,38683,2,AZ,1,100,-0.286
1707151771.264579,659050.667,38700,3,AZ,1,100,-0.290
1707151771.300353,659085.333,38700,3,AZ,1,100,-0.290
1707151771.336128,659120.000,38700,3,AZ,1,100,-0.282
1707151771.376718,659159.333,38717,3,AZ,1,100,-0.288
1707151771.417309,659198.667,38717,3,AZ,1,100,-0.288
1707151771.457899,659238.000,38717,3,AZ,1,100,-0.286
1707151771.498146,659277.000,38734,2,AZ,1,100,-0.288
1707151771.538392,659316.000,38734,2,AZ,1,100,-0.287
1707151771.578294,659354.667,38748,3,AZ,1,100,-0.289
1707151771.618197,659393.333,38748,3,AZ,1,100,-0.288
1707151771.658099,659432.000,38748,3,AZ,1,100,-0.286
1707151771.697658,659470.333,38766,3,AZ,1,100,-0.286
1707151771.737216,659508.667,38766,3,AZ,1,100,-0.288
1707151771.776775,659547.000,38766,3,AZ,1,100,-0.284
1707151771.816505,659585.500,38784,2,AZ,1,100,-0.287
1707151771.856235,659624.000,38784,2,AZ,1,100,-0.286
1707151771.896826,659663.333,38801,3,AZ,1,100,-0.286
1707151771.937416,659702.667,38801,3,AZ,1,100,-0.287
1707151771.978007,659742.000,38801,3,AZ,1,100,-0.287
1707151772.018769,659781.500,38818,2,AZ,1,100,-0.285
1707151772.059531,659821.000,38818,2,AZ,1,100,-0.284
1707151772.099434,659859.667,38833,3,AZ,1,100,-0.284
1707151772.139336,659898.333,38833,3,AZ,1,100,-0.286
1707151772.179239,659937.000,38833,3,AZ,1,100,-0.283
1707151772.218797,659975.333,38849,3,AZ,1,100,-0.289
1707151772.258356,660013.667,38849,3,AZ,1,100,-0.284
1707151772.297914,660052.000,38849,3,AZ,1,100,-0.285
1707151772.337129,660090.000,38866,2,AZ,1,100,-0.282
1707151772.376343,660128.000,38866,2,AZ,1,100,-0.290
1707151772.416245,660166.667,38883,3,AZ,1,100,-0.287
1707151772.456148,660205.333,38883,3,AZ,1,100,-0.285
1707151772.496050,660244.000,38883,3,AZ,1,100,-0.288
1707151772.536813,660283.500,38898,2,AZ,1,100,-0.285
1707151772.577575,660323.000,38898,2,AZ,1,100,-0.288
1707151772.618166,660362.333,38914,3,AZ,1,100,-0.285
1707151772.658756,660401.667,38914,3,AZ,1,100,-0.284
1707151772.699346,660441.000,38914,3,AZ,1,100,-0.289
1707151772.739249,660479.667,38934,3,AZ,1,100,-0.286
1707151772.779151,660518.333,38934,3,AZ,1,100,-0.285
1707151772.819054,660557.000,38934,3,AZ,1,100,-0.285
1707151772.858268,660595.000,38950,2,AZ,1,100,-0.286
1707151772.897483,660633.000,38950,2,AZ,1,100,-0.285
1707151772.937041,660671.333,38967,3,AZ,1,100,-0.284
1707151772.976599,660709.667,38967,3,AZ,1,100,-0.286
1707151773.016158,660748.000,38967,3,AZ,1,100,-0.288
1707151773.055888,660786.500,38982,2,AZ,1,100,-0.286
1707151773.095619,660825.000,38982,2,AZ,1,100,-0.285
1707151773.136209,660864.333,38999,3,AZ,1,100,-0.284
1707151773.176800,660903.667,38999,3,AZ,1,100,-0.284
1707151773.217390,660943.000,38999,3,AZ,1,100,-0.288
1707151773.257980,660982.333,39015,3,AZ,1,100,-0.283
1707151773.298571,661021.667,39015,3,AZ,1,100,-0.285
1707151773.339161,661061.000,39015,3,AZ,1,100,-0.281
1707151773.379408,661100.000,39033,2,AZ,1,100,-0.286
1707151773.419654,661139.000,39033,2,AZ,1,100,-0.286
1707151773.459212,661177.333,39048,3,AZ,1,100,-0.286
1707151773.498771,661215.667,39048,3,AZ,1,100,-0.287
1707151773.538329,661254.000,39048,3,AZ,1,100,-0.282
1707151773.577888,661292.333,39064,3,AZ,1,100,-0.286
1707151773.617446,661330.667,39064,3,AZ,1,100,-0.290
1707151773.657005,661369.000,39064,3,AZ,1,100,-0.283
1707151773.691747,661402.667,39081,3,AZ,1,100,-0.286
1707151773.726490,661436.333,39081,3,AZ,1,100,-0.285
1707151773.761233,661470.000,39081,3,AZ,1,100,-0.284
1707151773.800963,661508.500,39100,2,AZ,1,100,-0.288
1707151773.840694,661547.000,39100,2,AZ,1,100,-0.286
1707151773.880596,661585.667,39116,3,AZ,1,100,-0.286
1707151773.920498,661624.333,39116,3,AZ,1,100,-0.283
1707151773.960401,661663.000,39116,3,AZ,1,100,-0.286
1707151774.000647,661702.000,39131,2,AZ,1,100,-0.285
1707151774.040894,661741.000,39131,2,AZ,1,100,-0.286
1707151774.080796,661779.667,39148,3,AZ,1,100,-0.287
1707151774.120699,661818.333,39148,3,AZ,1,100,-0.286
1707151774.160601,661857.000,39148,3,AZ,1,100,-0.287
1707151774.200503,661895.667,39165,3,AZ,1,100,-0.289
1707151774.240406,661934.333,39165,3,AZ,1,100,-0.286
1707151774.280308,661973.000,39165,3,AZ,1,100,-0.286
1707151774.319523,662011.000,39181,2,AZ,1,100,-0.281
1707151774.358737,662049.000,39181,2,AZ,1,100,-0.289
1707151774.398640,662087.667,39199,3,AZ,1,100,-0.286
1707151774.438542,662126.333,39199,3,AZ,1,100,-0.287
1707151774.478444,662165.000,39199,3,AZ,1,100,-0.287
1707151774.518175,662203.500,39213,2,AZ,1,100,-0.284
1707151774.557905,662242.000,39213,2,AZ,1,100,-0.288
1707151774.597808,662280.667,39230,3,AZ,1,100,-0.287
1707151774.637710,662319.333,39230,3,AZ,1,100,-0.287
1707151774.677613,662358.000,39230,3,AZ,1,100,-0.289
1707151774.717515,662396.667,39249,3,AZ,1,100,-0.284
1707151774.757418,662435.333,39249,3,AZ,1,100,-0.284
1707151774.797320,662474.000,39249,3,AZ,1,100,-0.286
1707151774.837566,662513.000,39266,2,AZ,1,100,-0.284
1707151774.877813,662552.000,39266,2,AZ,1,100,-0.284
1707151774.917371,662590.333,39281,3,AZ,1,100,-0.287
1707151774.956930,662628.667,39281,3,AZ,1,100,-0.288
1707151774.996488,662667.000,39281,3,AZ,1,100,-0.287
1707151775.036047,662705.333,39298,3,AZ,1,100,-0.283
1707151775.075605,662743.667,39298,3,AZ,1,100,-0.287
1707151775.115163,662782.000,39298,3,AZ,1,100,-0.286
1707151775.154894,662820.500,39316,2,AZ,1,100,-0.291
1707151775.194624,662859.000,39316,2,AZ,1,100,-0.289
1707151775.234527,662897.667,39333,3,AZ,1,100,-0.283
1707151775.274429,662936.333,39333,3,AZ,1,100,-0.285
1707151775.314332,662975.000,39333,3,AZ,1,100,-0.283
1707151775.354234,663013.667,39350,3,AZ,1,100,-0.291
1707151775.394137,663052.333,39350,3,AZ,1,100,-0.292
1707151775.434039,663091.000,39350,3,AZ,1,100,-0.292
1707151775.474285,663130.000,39367,2,AZ,1,100,-0.283
1707151775.514532,663169.000,39367,2,AZ,1,100,-0.288
1707151775.553746,663207.000,39381,3,AZ,1,100,-0.285
1707151775.592961,663245.000,39381,3,AZ,1,100,-0.284
1707151775.632175,663283.000,39381,3,AZ,1,100,-0.285
1707151775.672078,663321.667,39399,3,AZ,1,100,-0.290
1707151775.711980,663360.333,39399,3,AZ,1,100,-0.287
1707151775.751882,663399.000,39399,3,AZ,1,100,-0.284
1707151775.791613,663437.500,39417,2,AZ,1,100,-0.288
1707151775.831343,663476.000,39417,2,AZ,1,100,-0.287
1707151775.871332,663514.750,39437,4,AZ,1,100,-0.286
1707151775.911320,663553.500,39437,4,AZ,1,100,-0.283
1707151775.951309,663592.250,39437,4,AZ,1,100,-0.285
1707151775.991297,663631.000,39437,4,AZ,1,100,-0.290
1707151776.031199,663669.667,39454,3,AZ,1,100,-0.290
1707151776.071102,663708.333,39454,3,AZ,1,100,-0.288
1707151776.111004,663747.000,39454,3,AZ,1,100,-0.288
1707151776.151251,663786.000,39471,2,AZ,1,100,-0.286
1707151776.191497,663825.000,39471,2,AZ,1,100,-0.290
1707151776.225896,663858.333,39485,3,AZ,1,100,-0.284
1707151776.260294,663891.667,39485,3,AZ,1,100,-0.280
1707151776.294693,663925.000,39485,3,AZ,1,100,-0.288
1707151776.334596,663963.667,39503,3,AZ,1,100,-0.287
1707151776.374498,664002.333,39503,3,AZ,1,100,-0.284
1707151776.414400,664041.000,39503,3,AZ,1,100,-0.277
1707151776.454991,664080.333,39519,3,AZ,1,100,-0.287
1707151776.495581,664119.667,39519,3,AZ,1,100,-0.291
1707151776.536172,664159.000,39519,3,AZ,1,100,-0.278
1707151776.576934,664198.500,39536,2,AZ,1,100,-0.281
1707151776.617696,664238.000,39536,2,AZ,1,100,-0.288
1707151776.657943,664277.000,39555,3,AZ,1,100,-0.285
1707151776.698189,664316.000,39555,3,AZ,1,100,-0.286
1707151776.738436,664355.000,39555,3,AZ,1,100,-0.290
1707151776.777857,664393.200,39572,5,AZ,1,100,-0.283
1707151776.817277,664431.400,39572,5,AZ,1,100,-0.283
1707151776.856698,664469.600,39572,5,AZ,1,100,-0.286
1707151776.896119,664507.800,39572,5,AZ,1,100,-0.283
1707151776.935540,664546.000,39572,5,AZ,1,100,-0.287
1707151776.975442,664584.667,39588,3,AZ,1,100,-0.288
1707151777.015345,664623.333,39588,3,AZ,1,100,-0.283
1707151777.055247,664662.000,39588,3,AZ,1,100,-0.285
1707151777.096010,664701.500,39606,2,AZ,1,100,-0.288
1707151777.136772,664741.000,39606,2,AZ,1,100,-0.285
1707151777.177362,664780.333,39621,3,AZ,1,100,-0.281
1707151777.217953,664819.667,39621,3,AZ,1,100,-0.283
1707151777.258543,664859.000,39621,3,AZ,1,100,-0.284
1707151777.298274,664897.500,39637,2,AZ,1,100,-0.288
1707151777.338004,664936.000,39637,2,AZ,1,100,-0.288
1707151777.377907,664974.667,39654,3,AZ,1,100,-0.283
1707151777.417809,665013.333,39654,3,AZ,1,100,-0.290
1707151777.457711,665052.000,39654,3,AZ,1,100,-0.286
1707151777.496926,665090.000,39671,3,AZ,1,100,-0.287
1707151777.536140,665128.000,39671,3,AZ,1,100,-0.291
1707151777.575355,665166.000,39671,3,AZ,1,100,-0.287
1707151777.615601,665205.000,39689,2,AZ,1,100,-0.287
1707151777.655848,665244.000,39689,2,AZ,1,100,-0.288
1707151777.696094,665283.000,39705,3,AZ,1,100,-0.288
1707151777.736341,665322.000,39705,3,AZ,1,100,-0.287
1707151777.776587,665361.000,39705,3,AZ,1,100,-0.285
1707151777.817091,665400.250,39721,4,AZ,1,100,-0.289
1707151777.857596,665439.500,39721,4,AZ,1,100,-0.289
1707151777.898100,665478.750,39721,4,AZ,1,100,-0.288
1707151777.938605,665518.000,39721,4,AZ,1,100,-0.288
1707151777.978335,665556.500,39737,2,AZ,1,100,-0.287
1707151778.018065,665595.000,39737,2,AZ,1,100,-0.287
1707151778.057968,665633.667,39754,3,AZ,1,100,-0.288
1707151778.097870,665672.333,39754,3,AZ,1,100,-0.281
1707151778.137773,665711.000,39754,3,AZ,1,100,-0.288
1707151778.177503,665749.500,39771,2,AZ,1,100,-0.288
1707151778.217234,665788.000,39771,2,AZ,1,100,-0.287
1707151778.257136,665826.667,39787,3,AZ,1,100,-0.288
1707151778.297038,665865.333,39787,3,AZ,1,100,-0.285
1707151778.336941,665904.000,39787,3,AZ,1,100,-0.286
1707151778.377187,665943.000,39803,2,AZ,1,100,-0.288
1707151778.417434,665982.000,39803,2,AZ,1,100,-0.286
1707151778.457680,666021.000,39819,3,AZ,1,100,-0.288
1707151778.497927,666060.000,39819,3,AZ,1,100,-0.287
1707151778.538173,666099.000,39819,3,AZ,1,100,-0.288
1707151778.578075,666137.667,39838,3,AZ,1,100,-0.288
1707151778.617978,666176.333,39838,3,AZ,1,100,-0.286
1707151778.657880,666215.000,39838,3,AZ,1,100,-0.288
1707151778.693311,666249.333,39855,3,AZ,1,100,-0.287
1707151778.728742,666283.667,39855,3,AZ,1,100,-0.286
1707151778.764172,666318.000,39855,3,AZ,1,100,-0.286
1707151778.804075,666356.667,39872,3,AZ,1,100,-0.287
1707151778.843977,666395.333,39872,3,AZ,1,100,-0.283
1707151778.883879,666434.000,39872,3,AZ,1,100,-0.287
1707151778.923438,666472.333,39888,3,AZ,1,100,-0.286
1707151778.962996,666510.667,39888,3,AZ,1,100,-0.284
1707151779.002555,666549.000,39888,3,AZ,1,100,-0.286
1707151779.042285,666587.500,39904,2,AZ,1,100,-0.282
1707151779.082016,666626.000,39904,2,AZ,1,100,-0.288
1707151779.121918,666664.667,39920,3,AZ,1,100,-0.286
1707151779.161821,666703.333,39920,3,AZ,1,100,-0.285
1707151779.201723,666742.000,39920,3,AZ,1,100,-0.287
1707151779.241625,666780.667,39937,3,AZ,1,100,-0.284
1707151779.281528,666819.333,39937,3,AZ,1,100,-0.286
1707151779.321430,666858.000,39937,3,AZ,1,100,-0.288
1707151779.361333,666896.667,39954,3,AZ,1,100,-0.286
1707151779.401235,666935.333,39954,3,AZ,1,100,-0.287
1707151779.441138,666974.000,39954,3,AZ,1,100,-0.286
1707151779.481384,667013.000,39973,2,AZ,1,100,-0.286
1707151779.521630,667052.000,39973,2,AZ,1,100,-0.286
1707151779.560501,667089.667,39987,3,AZ,1,100,-0.286
1707151779.599371,667127.333,39987,3,AZ,1,100,-0.287
1707151779.638242,667165.000,39987,3,AZ,1,100,-0.288
1707151779.677972,667203.500,40005,2,AZ,1,100,-0.285
1707151779.717703,667242.000,40005,2,AZ,1,100,-0.281
1707151779.757691,667280.750,40021,4,AZ,1,100,-0.278
1707151779.797680,667319.500,40021,4,AZ,1,100,-0.284
1707151779.837668,667358.250,40021,4,AZ,1,100,-0.293
1707151779.877656,667397.000,40021,4,AZ,1,100,-0.285
1707151779.917387,667435.500,40038,2,AZ,1,100,-0.285
1707151779.957117,667474.000,40038,2,AZ,1,100,-0.287
1707151779.997020,667512.667,40055,3,AZ,1,100,-0.284
1707151780.036922,667551.333,40055,3,AZ,1,100,-0.285
1707151780.076825,667590.000,40055,3,AZ,1,100,-0.287
1707151780.116555,667628.500,40073,2,AZ,1,100,-0.288
1707151780.156285,667667.000,40073,2,AZ,1,100,-0.286
1707151780.195500,667705.000,40088,3,AZ,1,100,-0.286
1707151780.234714,667743.000,40088,3,AZ,1,100,-0.285
1707151780.273929,667781.000,40088,3,AZ,1,100,-0.292
1707151780.313831,667819.667,40106,3,AZ,1,100,-0.286
1707151780.353734,667858.333,40106,3,AZ,1,100,-0.285
1707151780.393636,667897.000,40106,3,AZ,1,100,-0.285
1707151780.433367,667935.500,40124,2,AZ,1,100,-0.285
1707151780.473097,667974.000,40124,2,AZ,1,100,-0.286
1707151780.513343,668013.000,40141,3,AZ,1,100,-0.289
1707151780.553590,668052.000,40141,3,AZ,1,100,-0.287
1707151780.593836,668091.000,40141,3,AZ,1,100,-0.286
