eid,utc,trecon,dv,V1,sid,t,filter
green6,1707824177.80058,0,ACC,1.0385615051599,green6_2024-02-13_11-32-54,2024-02-13T11:36:17.800580Z,1
green6,1707824177.84045,0,ACC,1.03371224235761,green6_2024-02-13_11-32-54,2024-02-13T11:36:17.840450Z,1
green6,1707824177.88031,0,ACC,1.03821144281885,green6_2024-02-13_11-32-54,2024-02-13T11:36:17.880310Z,1
green6,1707824177.92017,0,ACC,1.03512946050241,green6_2024-02-13_11-32-54,2024-02-13T11:36:17.920170Z,1
green6,1707824177.96003,0,ACC,1.0348632759935,green6_2024-02-13_11-32-54,2024-02-13T11:36:17.960030Z,1
green6,1707824178.00024,0,ACC,1.03656644746007,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.000240Z,1
green6,1707824178.04044,0,ACC,1.03914243489524,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.040440Z,1
green6,1707824178.0803,0,ACC,1.03795279276083,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.080300Z,1
green6,1707824178.12016,0,ACC,1.03628856984915,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.120160Z,1
green6,1707824178.16002,0,ACC,1.03461393765984,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.160020Z,1
green6,1707824178.19868,0,ACC,1.03304452953394,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.198680Z,1
green6,1707824178.23734,0,ACC,1.03424851945749,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.237340Z,1
green6,1707824178.2772,0,ACC,1.03627988497317,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.277200Z,1
green6,1707824178.31707,0,ACC,1.03640580855184,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.317070Z,1
green6,1707824178.35693,0,ACC,1.03370160104355,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.356930Z,1
green6,1707824178.39713,0,ACC,1.03422434703501,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.397130Z,1
green6,1707824178.43734,0,ACC,1.04119642719326,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.437340Z,1
green6,1707824178.47754,0,ACC,1.04349940105397,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.477540Z,1
green6,1707824178.51723,0,ACC,1.03644247307798,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.517230Z,1
green6,1707824178.55692,0,ACC,1.03337166595567,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.556920Z,1
green6,1707824178.59678,0,ACC,1.03900144369486,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.596780Z,1
green6,1707824178.63665,0,ACC,1.03644247307798,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.636650Z,1
green6,1707824178.67651,0,ACC,1.03379833623391,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.676510Z,1
green6,1707824178.71637,0,ACC,1.03349358972371,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.716370Z,1
green6,1707824178.75623,0,ACC,1.03604681361413,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.756230Z,1
green6,1707824178.79609,0,ACC,1.03265918869683,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.796090Z,1
green6,1707824178.83527,0,ACC,1.03298305891239,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.835270Z,1
green6,1707824178.87444,0,ACC,1.03801059724841,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.874440Z,1
green6,1707824178.9143,0,ACC,1.03759047798252,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.914300Z,1
green6,1707824178.95416,0,ACC,1.03527774051218,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.954160Z,1
green6,1707824178.99402,0,ACC,1.03505024032653,green6_2024-02-13_11-32-54,2024-02-13T11:36:18.994020Z,1
green6,1707824179.02976,0,ACC,1.03601158294683,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.029760Z,1
green6,1707824179.0655,0,ACC,1.03668558396459,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.065500Z,1
green6,1707824179.10124,0,ACC,1.03879208699335,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.101240Z,1
green6,1707824179.14196,0,ACC,1.03521688548825,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.141960Z,1
green6,1707824179.18268,0,ACC,1.03160166731156,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.182680Z,1
green6,1707824179.22289,0,ACC,1.03631751891011,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.222890Z,1
green6,1707824179.26309,0,ACC,1.04145139108842,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.263090Z,1
green6,1707824179.3033,0,ACC,1.03719766679259,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.303300Z,1
green6,1707824179.3435,0,ACC,1.02988057560088,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.343500Z,1
green6,1707824179.38371,0,ACC,1.03471880238063,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.383710Z,1
green6,1707824179.42322,0,ACC,1.03866934103207,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.423220Z,1
green6,1707824179.46274,0,ACC,1.03260931624695,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.462740Z,1
green6,1707824179.50226,0,ACC,1.03492849994577,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.502260Z,1
green6,1707824179.54212,0,ACC,1.03750518070996,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.542120Z,1
green6,1707824179.58198,0,ACC,1.03724346225946,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.581980Z,1
green6,1707824179.62184,0,ACC,1.03377028396061,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.621840Z,1
green6,1707824179.66153,0,ACC,1.03634260744215,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.661530Z,1
green6,1707824179.70122,0,ACC,1.03860387058782,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.701220Z,1
green6,1707824179.74212,0,ACC,1.03564665789061,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.742120Z,1
green6,1707824179.78301,0,ACC,1.03435583819109,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.783010Z,1
green6,1707824179.8239,0,ACC,1.03676853733126,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.823900Z,1
green6,1707824179.86411,0,ACC,1.03458977377509,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.864110Z,1
green6,1707824179.90431,0,ACC,1.03863275511607,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.904310Z,1
green6,1707824179.94417,0,ACC,1.0344017594726,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.944170Z,1
green6,1707824179.98403,0,ACC,1.03261706358166,green6_2024-02-13_11-32-54,2024-02-13T11:36:19.984030Z,1
green6,1707824180.0239,0,ACC,1.03915109584699,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.023900Z,1
green6,1707824180.06307,0,ACC,1.03800818879236,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.063070Z,1
green6,1707824180.10224,0,ACC,1.03841706457473,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.102240Z,1
green6,1707824180.14142,0,ACC,1.03435148764818,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.141420Z,1
green6,1707824180.18128,0,ACC,1.03656644746007,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.181280Z,1
green6,1707824180.22114,0,ACC,1.04133376013649,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.221140Z,1
green6,1707824180.261,0,ACC,1.0359372567873,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.261Z,1
green6,1707824180.30087,0,ACC,1.03492849994577,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.300870Z,1
green6,1707824180.34073,0,ACC,1.03494975723462,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.340730Z,1
green6,1707824180.38059,0,ACC,1.03508743592027,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.380590Z,1
green6,1707824180.42182,0,ACC,1.0346429335766,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.421820Z,1
green6,1707824180.46306,0,ACC,1.03980046162713,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.463060Z,1
green6,1707824180.50258,0,ACC,1.0392203808625,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.502580Z,1
green6,1707824180.5421,0,ACC,1.03515650990563,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.542100Z,1
green6,1707824180.58161,0,ACC,1.0336817692114,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.581610Z,1
green6,1707824180.62148,0,ACC,1.03675937420406,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.621480Z,1
green6,1707824180.66134,0,ACC,1.03817195107554,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.661340Z,1
green6,1707824180.7012,0,ACC,1.03509468165961,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.701200Z,1
green6,1707824180.74089,0,ACC,1.03349262213138,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.740890Z,1
green6,1707824180.78058,0,ACC,1.03411266310785,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.780580Z,1
green6,1707824180.82044,0,ACC,1.03964128428992,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.820440Z,1
green6,1707824180.8603,0,ACC,1.03445686231955,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.860300Z,1
green6,1707824180.90016,0,ACC,1.03444381191054,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.900160Z,1
green6,1707824180.93985,0,ACC,1.03287656571344,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.939850Z,1
green6,1707824180.97954,0,ACC,1.03848206532419,green6_2024-02-13_11-32-54,2024-02-13T11:36:20.979540Z,1
green6,1707824181.02043,0,ACC,1.03973746686363,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.020430Z,1
green6,1707824181.06133,0,ACC,1.03411459713129,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.061330Z,1
green6,1707824181.10222,0,ACC,1.03824996990128,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.102220Z,1
green6,1707824181.14208,0,ACC,1.03838239584461,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.142080Z,1
green6,1707824181.18194,0,ACC,1.03136947792728,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.181940Z,1
green6,1707824181.2218,0,ACC,1.03314132624729,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.221800Z,1
green6,1707824181.26149,0,ACC,1.03760734384448,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.261490Z,1
green6,1707824181.30118,0,ACC,1.03998173060876,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.301180Z,1
green6,1707824181.34105,0,ACC,1.03421322753096,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.341050Z,1
green6,1707824181.38091,0,ACC,1.03291577585009,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.380910Z,1
green6,1707824181.42077,0,ACC,1.0357852093943,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.420770Z,1
green6,1707824181.46097,0,ACC,1.03742421409952,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.460970Z,1
green6,1707824181.50118,0,ACC,1.0347434464639,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.501180Z,1
green6,1707824181.5407,0,ACC,1.03583444623164,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.540700Z,1
green6,1707824181.58021,0,ACC,1.04047056661878,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.580210Z,1
green6,1707824181.61973,0,ACC,1.03678782786065,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.619730Z,1
green6,1707824181.66028,0,ACC,1.03506183390172,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.660280Z,1
green6,1707824181.70083,0,ACC,1.0365302696979,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.700830Z,1
green6,1707824181.74138,0,ACC,1.03778851410102,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.741380Z,1
green6,1707824181.78107,0,ACC,1.03633778277162,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.781070Z,1
green6,1707824181.82076,0,ACC,1.03370595432163,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.820760Z,1
green6,1707824181.8565,0,ACC,1.03798651243646,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.856500Z,1
green6,1707824181.89223,0,ACC,1.03701012531219,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.892230Z,1
green6,1707824181.92797,0,ACC,1.03201162784147,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.927970Z,1
green6,1707824181.96783,0,ACC,1.03127396941841,green6_2024-02-13_11-32-54,2024-02-13T11:36:21.967830Z,1
green6,1707824182.0077,0,ACC,1.03824996990128,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.007700Z,1
green6,1707824182.04756,0,ACC,1.04053591961066,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.047560Z,1
green6,1707824182.08707,0,ACC,1.03763481051861,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.087070Z,1
green6,1707824182.12659,0,ACC,1.03395551161547,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.126590Z,1
green6,1707824182.16611,0,ACC,1.03351487652573,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.166110Z,1
green6,1707824182.20528,0,ACC,1.03869437275842,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.205280Z,1
green6,1707824182.24446,0,ACC,1.03797206128103,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.244460Z,1
green6,1707824182.28432,0,ACC,1.03755722733736,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.284320Z,1
green6,1707824182.32418,0,ACC,1.03509274946741,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.324180Z,1
green6,1707824182.36404,0,ACC,1.03950998071207,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.364040Z,1
green6,1707824182.40391,0,ACC,1.03787234282449,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.403910Z,1
green6,1707824182.44377,0,ACC,1.03773696089134,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.443770Z,1
green6,1707824182.48363,0,ACC,1.03064397344573,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.483630Z,1
green6,1707824182.52383,0,ACC,1.03768492327874,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.523830Z,1
green6,1707824182.56404,0,ACC,1.03733022707333,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.564040Z,1
green6,1707824182.6039,0,ACC,1.03614719031613,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.603900Z,1
green6,1707824182.64376,0,ACC,1.03490530967814,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.643760Z,1
green6,1707824182.68362,0,ACC,1.03913954789528,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.683620Z,1
green6,1707824182.72331,0,ACC,1.03418615345594,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.723310Z,1
green6,1707824182.763,0,ACC,1.03379833623391,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.763Z,1
green6,1707824182.80218,0,ACC,1.03944648731909,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.802180Z,1
green6,1707824182.84135,0,ACC,1.03918573893217,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.841350Z,1
green6,1707824182.88053,0,ACC,1.03217198179373,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.880530Z,1
green6,1707824182.92073,0,ACC,1.03579582930228,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.920730Z,1
green6,1707824182.96094,0,ACC,1.03386701272456,green6_2024-02-13_11-32-54,2024-02-13T11:36:22.960940Z,1
green6,1707824183.0008,0,ACC,1.03536756758168,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.000800Z,1
green6,1707824183.04066,0,ACC,1.0369426213634,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.040660Z,1
green6,1707824183.08052,0,ACC,1.03598166006933,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.080520Z,1
green6,1707824183.12038,0,ACC,1.03424851945749,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.120380Z,1
green6,1707824183.16024,0,ACC,1.03992547809927,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.160240Z,1
green6,1707824183.20011,0,ACC,1.04037204883638,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.200110Z,1
green6,1707824183.2398,0,ACC,1.03882866729793,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.239800Z,1
green6,1707824183.27948,0,ACC,1.03443269476559,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.279480Z,1
green6,1707824183.31935,0,ACC,1.03505458793244,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.319350Z,1
green6,1707824183.35921,0,ACC,1.03579582930228,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.359210Z,1
green6,1707824183.39907,0,ACC,1.03696576606945,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.399070Z,1
green6,1707824183.43859,0,ACC,1.03473668147988,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.438590Z,1
green6,1707824183.47811,0,ACC,1.03564762347045,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.478110Z,1
green6,1707824183.51762,0,ACC,1.03596525038246,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.517620Z,1
green6,1707824183.55731,0,ACC,1.03527677458736,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.557310Z,1
green6,1707824183.597,0,ACC,1.03240786513858,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.597Z,1
green6,1707824183.63686,0,ACC,1.03871073933025,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.636860Z,1
green6,1707824183.67673,0,ACC,1.03776153330137,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.676730Z,1
green6,1707824183.71659,0,ACC,1.03850806448482,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.716590Z,1
green6,1707824183.75611,0,ACC,1.03235749621921,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.756110Z,1
green6,1707824183.79562,0,ACC,1.03162880921386,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.795620Z,1
green6,1707824183.83514,0,ACC,1.03686305749602,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.835140Z,1
green6,1707824183.87586,0,ACC,1.04212187387081,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.875860Z,1
green6,1707824183.91658,0,ACC,1.03693876386217,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.916580Z,1
green6,1707824183.95713,0,ACC,1.03818928909905,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.957130Z,1
green6,1707824183.99768,0,ACC,1.04058060716121,green6_2024-02-13_11-32-54,2024-02-13T11:36:23.997680Z,1
green6,1707824184.03823,0,ACC,1.03422434703501,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.038230Z,1
green6,1707824184.07792,0,ACC,1.03163171723246,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.077920Z,1
green6,1707824184.11761,0,ACC,1.0354134439923,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.117610Z,1
green6,1707824184.15747,0,ACC,1.04222310471415,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.157470Z,1
green6,1707824184.19733,0,ACC,1.03918333319968,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.197330Z,1
green6,1707824184.23719,0,ACC,1.03705448265749,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.237190Z,1
green6,1707824184.27671,0,ACC,1.03605501784413,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.276710Z,1
green6,1707824184.31623,0,ACC,1.0400682669902,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.316230Z,1
green6,1707824184.35575,0,ACC,1.0348038461467,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.355750Z,1
green6,1707824184.39595,0,ACC,1.03448779596475,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.395950Z,1
green6,1707824184.43616,0,ACC,1.03461393765984,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.436160Z,1
green6,1707824184.47671,0,ACC,1.037102212899,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.476710Z,1
green6,1707824184.51725,0,ACC,1.03580355280333,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.517250Z,1
green6,1707824184.5578,0,ACC,1.03286446351881,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.557800Z,1
green6,1707824184.59801,0,ACC,1.03671886256593,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.598010Z,1
green6,1707824184.63821,0,ACC,1.03847628764455,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.638210Z,1
green6,1707824184.67808,0,ACC,1.03786559823515,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.678080Z,1
green6,1707824184.71794,0,ACC,1.03427849247676,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.717940Z,1
green6,1707824184.7578,0,ACC,1.03634260744215,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.757800Z,1
green6,1707824184.79732,0,ACC,1.03781742132227,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.797320Z,1
green6,1707824184.83683,0,ACC,1.03871555297877,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.836830Z,1
green6,1707824184.87635,0,ACC,1.03377028396061,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.876350Z,1
green6,1707824184.91604,0,ACC,1.03568045264937,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.916040Z,1
green6,1707824184.95573,0,ACC,1.03259285296771,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.955730Z,1
green6,1707824184.99147,0,ACC,1.03570845318555,green6_2024-02-13_11-32-54,2024-02-13T11:36:24.991470Z,1
green6,1707824185.02721,0,ACC,1.03834579981815,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.027210Z,1
green6,1707824185.06295,0,ACC,1.03718127634469,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.062950Z,1
green6,1707824185.10281,0,ACC,1.03825671199372,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.102810Z,1
green6,1707824185.14267,0,ACC,1.04025621843852,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.142670Z,1
green6,1707824185.18253,0,ACC,1.0350082125278,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.182530Z,1
green6,1707824185.22274,0,ACC,1.03189534353053,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.222740Z,1
green6,1707824185.26294,0,ACC,1.03773117906325,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.262940Z,1
green6,1707824185.3028,0,ACC,1.04022930164459,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.302800Z,1
green6,1707824185.34266,0,ACC,1.04175908923321,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.342660Z,1
green6,1707824185.38253,0,ACC,1.03532700148311,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.382530Z,1
green6,1707824185.42204,0,ACC,1.02949550751812,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.422040Z,1
green6,1707824185.46156,0,ACC,1.03221024990067,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.461560Z,1
green6,1707824185.50108,0,ACC,1.03542696507286,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.501080Z,1
green6,1707824185.54077,0,ACC,1.03952008157611,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.540770Z,1
green6,1707824185.58046,0,ACC,1.0378020042378,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.580460Z,1
green6,1707824185.62101,0,ACC,1.03801252400922,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.621010Z,1
green6,1707824185.66156,0,ACC,1.03637541460612,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.661560Z,1
green6,1707824185.70211,0,ACC,1.03940752354406,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.702110Z,1
green6,1707824185.74231,0,ACC,1.03827212232632,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.742310Z,1
green6,1707824185.78252,0,ACC,1.03606853055191,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.782520Z,1
green6,1707824185.82238,0,ACC,1.03542696507286,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.822380Z,1
green6,1707824185.86224,0,ACC,1.03420597561608,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.862240Z,1
green6,1707824185.9021,0,ACC,1.03556458031356,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.902100Z,1
green6,1707824185.94196,0,ACC,1.03456705920883,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.941960Z,1
green6,1707824185.98182,0,ACC,1.03619930515321,green6_2024-02-13_11-32-54,2024-02-13T11:36:25.981820Z,1
green6,1707824186.02168,0,ACC,1.03760686196652,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.021680Z,1
green6,1707824186.06137,0,ACC,1.03424223468199,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.061370Z,1
green6,1707824186.10106,0,ACC,1.03448779596475,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.101060Z,1
green6,1707824186.14127,0,ACC,1.04062385135072,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.141270Z,1
green6,1707824186.18147,0,ACC,1.03884791957245,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.181470Z,1
green6,1707824186.22168,0,ACC,1.03377415328494,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.221680Z,1
green6,1707824186.2624,0,ACC,1.03028442674826,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.262400Z,1
green6,1707824186.30312,0,ACC,1.03221557825873,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.303120Z,1
green6,1707824186.34298,0,ACC,1.03557230553931,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.342980Z,1
green6,1707824186.38284,0,ACC,1.03596235452839,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.382840Z,1
green6,1707824186.42271,0,ACC,1.03598166006933,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.422710Z,1
green6,1707824186.46257,0,ACC,1.03347230248324,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.462570Z,1
green6,1707824186.50243,0,ACC,1.03884599436105,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.502430Z,1
green6,1707824186.54229,0,ACC,1.03605115703811,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.542290Z,1
green6,1707824186.58198,0,ACC,1.04051381538161,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.581980Z,1
green6,1707824186.62167,0,ACC,1.03812956802126,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.621670Z,1
green6,1707824186.66119,0,ACC,1.03585230607457,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.661190Z,1
green6,1707824186.70071,0,ACC,1.02863550395658,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.700710Z,1
green6,1707824186.74022,0,ACC,1.03778851410102,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.740220Z,1
green6,1707824186.78077,0,ACC,1.03876561360107,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.780770Z,1
green6,1707824186.82132,0,ACC,1.03670728752141,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.821320Z,1
green6,1707824186.86187,0,ACC,1.03452452846706,green6_2024-02-13_11-32-54,2024-02-13T11:36:26.861870Z,1
