tid,nid,eid,utc,trecon,dv,raw,sid,t,filter,pid,category,condition,item,stim,tt,norm
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.39967,0,ACC,1.03718947160102,green6_2024-02-13_11-32-54,1707824097.39967,1,10370446,cluster,man,pizza,pizza.mp4,5.18080377578735,0.293814449200158
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.4007,0,EA,4.038022,green6_2024-02-13_11-32-54,1707824097.4007,1,10370446,cluster,man,pizza,pizza.mp4,5.18182992935181,-0.630056886839025
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.43936,0,ACC,1.03580982810553,green6_2024-02-13_11-32-54,1707824097.43936,1,10370446,cluster,man,pizza,pizza.mp4,5.22049379348755,-0.0481903791193499
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.46616,0,EA,4.045111,green6_2024-02-13_11-32-54,1707824097.46616,1,10370446,cluster,man,pizza,pizza.mp4,5.24729180335999,-0.59689560680991
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.47922,0,ACC,1.03953162530055,green6_2024-02-13_11-32-54,1707824097.47922,1,10370446,cluster,man,pizza,pizza.mp4,5.26035380363464,0.874419421806627
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.51908,0,ACC,1.03487438851292,green6_2024-02-13_11-32-54,1707824097.51908,1,10370446,cluster,man,pizza,pizza.mp4,5.30021381378174,-0.280079891388041
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.53214,0,EA,4.061755,green6_2024-02-13_11-32-54,1707824097.53214,1,10370446,cluster,man,pizza,pizza.mp4,5.31326985359192,-0.519037468171946
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.55894,0,ACC,1.03854417335037,green6_2024-02-13_11-32-54,1707824097.55894,1,10370446,cluster,man,pizza,pizza.mp4,5.34007382392883,0.62963637763685
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.59863,0,EA,4.052225,green6_2024-02-13_11-32-54,1707824097.59863,1,10370446,cluster,man,pizza,pizza.mp4,5.37976288795471,-0.563617380525936
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.5988,0,ACC,1.03656885926599,green6_2024-02-13_11-32-54,1707824097.5988,1,10370446,cluster,man,pizza,pizza.mp4,5.37993383407593,0.139968607293393
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.63866,0,ACC,1.03653702297602,green6_2024-02-13_11-32-54,1707824097.63866,1,10370446,cluster,man,pizza,pizza.mp4,5.41979384422302,0.132076593942747
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.66512,0,EA,4.047469,green6_2024-02-13_11-32-54,1707824097.66512,1,10370446,cluster,man,pizza,pizza.mp4,5.44625592231751,-0.585865236051178
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.67852,0,ACC,1.03436453922203,green6_2024-02-13_11-32-54,1707824097.67852,1,10370446,cluster,man,pizza,pizza.mp4,5.45965385437012,-0.406468280685451
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.71821,0,ACC,1.03368273662667,green6_2024-02-13_11-32-54,1707824097.71821,1,10370446,cluster,man,pizza,pizza.mp4,5.49934387207031,-0.575482798085129
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.7311,0,EA,4.054607,green6_2024-02-13_11-32-54,1707824097.7311,1,10370446,cluster,man,pizza,pizza.mp4,5.51223397254944,-0.552474741362536
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.7579,0,ACC,1.0393387320792,green6_2024-02-13_11-32-54,1707824097.7579,1,10370446,cluster,man,pizza,pizza.mp4,5.53903388977051,0.826602421786372
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.79759,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824097.79759,1,10370446,cluster,man,pizza,pizza.mp4,5.57872700691223,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.79777,0,ACC,1.04086982855687,green6_2024-02-13_11-32-54,1707824097.79777,1,10370446,cluster,man,pizza,pizza.mp4,5.57890391349793,1.20615147898694
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.83763,0,ACC,1.03408413584195,green6_2024-02-13_11-32-54,1707824097.83763,1,10370446,cluster,man,pizza,pizza.mp4,5.61876392364502,-0.475978491242005
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.86409,0,EA,4.040371,green6_2024-02-13_11-32-54,1707824097.86409,1,10370446,cluster,man,pizza,pizza.mp4,5.64521980285645,-0.619068616732042
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.87749,0,ACC,1.03348391375967,green6_2024-02-13_11-32-54,1707824097.87749,1,10370446,cluster,man,pizza,pizza.mp4,5.65862393379211,-0.624769719464903
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.91769,0,ACC,1.03952585345435,green6_2024-02-13_11-32-54,1707824097.91769,1,10370446,cluster,man,pizza,pizza.mp4,5.69882392883301,0.872988617924897
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.93006,0,EA,4.052225,green6_2024-02-13_11-32-54,1707824097.93006,1,10370446,cluster,man,pizza,pizza.mp4,5.71119785308838,-0.563617380525936
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.9579,0,ACC,1.03694696103513,green6_2024-02-13_11-32-54,1707824097.9579,1,10370446,cluster,man,pizza,pizza.mp4,5.73903393745422,0.233697625742537
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.99604,0,EA,4.030958,green6_2024-02-13_11-32-54,1707824097.99604,1,10370446,cluster,man,pizza,pizza.mp4,5.77717590332031,-0.663101220613273
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824097.99733,0,ACC,1.03326134157821,green6_2024-02-13_11-32-54,1707824097.99733,1,10370446,cluster,man,pizza,pizza.mp4,5.77846384048462,-0.679943944514935
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.03676,0,ACC,1.03638409868157,green6_2024-02-13_11-32-54,1707824098.03676,1,10370446,cluster,man,pizza,pizza.mp4,5.81789398193359,0.094167636128479
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.06202,0,EA,4.028603,green6_2024-02-13_11-32-54,1707824098.06202,1,10370446,cluster,man,pizza,pizza.mp4,5.84315299987793,-0.674117557821419
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.07426,0,HR,68.6199135979374,green6_2024-02-13_11-32-54,1707824098.07426,1,10370446,cluster,man,pizza,pizza.mp4,5.85539364814758,-0.868474060356264
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.07619,0,ACC,1.03594208332319,green6_2024-02-13_11-32-54,1707824098.07619,1,10370446,cluster,man,pizza,pizza.mp4,5.85732388496399,-0.0154051536911323
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.11563,0,ACC,1.03196220861037,green6_2024-02-13_11-32-54,1707824098.11563,1,10370446,cluster,man,pizza,pizza.mp4,5.89676380157471,-1.0019907262254
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.12851,0,EA,4.049862,green6_2024-02-13_11-32-54,1707824098.12851,1,10370446,cluster,man,pizza,pizza.mp4,5.90964698791504,-0.57467114053564
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.15532,0,ACC,1.0328847951248,green6_2024-02-13_11-32-54,1707824098.15532,1,10370446,cluster,man,pizza,pizza.mp4,5.9364538192749,-0.773287410108609
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.19501,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824098.19501,1,10370446,cluster,man,pizza,pizza.mp4,5.97613978385925,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.19501,0,ACC,1.03950998071207,green6_2024-02-13_11-32-54,1707824098.19501,1,10370446,cluster,man,pizza,pizza.mp4,5.9761438369751,0.869053866290772
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.23487,0,ACC,1.04191650337251,green6_2024-02-13_11-32-54,1707824098.23487,1,10370446,cluster,man,pizza,pizza.mp4,6.01600384712219,1.46561549400202
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.26098,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824098.26098,1,10370446,cluster,man,pizza,pizza.mp4,6.04211783409119,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.27473,0,ACC,1.03727431280255,green6_2024-02-13_11-32-54,1707824098.27473,1,10370446,cluster,man,pizza,pizza.mp4,6.05586385726929,0.314846042259182
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.31459,0,ACC,1.03821096122127,green6_2024-02-13_11-32-54,1707824098.31459,1,10370446,cluster,man,pizza,pizza.mp4,6.09572386741638,0.547035214815189
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.32696,0,EA,4.061755,green6_2024-02-13_11-32-54,1707824098.32696,1,10370446,cluster,man,pizza,pizza.mp4,6.1080949306488,-0.519037468171946
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.35445,0,ACC,1.03513718897545,green6_2024-02-13_11-32-54,1707824098.35445,1,10370446,cluster,man,pizza,pizza.mp4,6.13558387756348,-0.214933331886491
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.39431,0,ACC,1.0330779254248,green6_2024-02-13_11-32-54,1707824098.39431,1,10370446,cluster,man,pizza,pizza.mp4,6.17544388771057,-0.72541163980221
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.395,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824098.395,1,10370446,cluster,man,pizza,pizza.mp4,6.17613482475281,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.43418,0,ACC,1.03681676298177,green6_2024-02-13_11-32-54,1707824098.43418,1,10370446,cluster,man,pizza,pizza.mp4,6.21531391143799,0.201422358231384
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.46253,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824098.46253,1,10370446,cluster,man,pizza,pizza.mp4,6.24365878105164,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.47541,0,ACC,1.03594594453572,green6_2024-02-13_11-32-54,1707824098.47541,1,10370446,cluster,man,pizza,pizza.mp4,6.2565438747406,-0.0144479837173519
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.51665,0,ACC,1.03687318414549,green6_2024-02-13_11-32-54,1707824098.51665,1,10370446,cluster,man,pizza,pizza.mp4,6.29778385162354,0.215408805074144
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.53005,0,EA,4.066545,green6_2024-02-13_11-32-54,1707824098.53005,1,10370446,cluster,man,pizza,pizza.mp4,6.31118297576904,-0.496630565740088
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.55685,0,ACC,1.03640773829608,green6_2024-02-13_11-32-54,1707824098.55685,1,10370446,cluster,man,pizza,pizza.mp4,6.33798384666443,0.100027745880331
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.59706,0,EA,4.038022,green6_2024-02-13_11-32-54,1707824098.59706,1,10370446,cluster,man,pizza,pizza.mp4,6.37819194793701,-0.630056886839025
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.59706,0,ACC,1.03847243584026,green6_2024-02-13_11-32-54,1707824098.59706,1,10370446,cluster,man,pizza,pizza.mp4,6.37819385528565,0.611853106154434
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.63726,0,ACC,1.03679891975252,green6_2024-02-13_11-32-54,1707824098.63726,1,10370446,cluster,man,pizza,pizza.mp4,6.41839385032654,0.196999135437792
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.66355,0,EA,4.040371,green6_2024-02-13_11-32-54,1707824098.66355,1,10370446,cluster,man,pizza,pizza.mp4,6.44468498229981,-0.619068616732042
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.67266,0,ACC,1.03924636155245,green6_2024-02-13_11-32-54,1707824098.67266,1,10370446,cluster,man,pizza,pizza.mp4,6.45379400253296,0.803704356999228
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.70805,0,ACC,1.03992788211491,green6_2024-02-13_11-32-54,1707824098.70805,1,10370446,cluster,man,pizza,pizza.mp4,6.48918390274048,0.972648960240767
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.73004,0,EA,4.054607,green6_2024-02-13_11-32-54,1707824098.73004,1,10370446,cluster,man,pizza,pizza.mp4,6.51117777824402,-0.552474741362536
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.74345,0,ACC,1.0345211452648,green6_2024-02-13_11-32-54,1707824098.74345,1,10370446,cluster,man,pizza,pizza.mp4,6.52458381652832,-0.367646640931094
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.78262,0,ACC,1.03422144630635,green6_2024-02-13_11-32-54,1707824098.78262,1,10370446,cluster,man,pizza,pizza.mp4,6.5637538433075,-0.44194010237045
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.79602,0,EA,4.038022,green6_2024-02-13_11-32-54,1707824098.79602,1,10370446,cluster,man,pizza,pizza.mp4,6.57715582847595,-0.630056886839025
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.82179,0,ACC,1.03677480679268,green6_2024-02-13_11-32-54,1707824098.82179,1,10370446,cluster,man,pizza,pizza.mp4,6.60292387008667,0.191021686395851
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.862,0,ACC,1.03671838027499,green6_2024-02-13_11-32-54,1707824098.862,1,10370446,cluster,man,pizza,pizza.mp4,6.64313387870789,0.177033912338017
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.86252,0,EA,4.030958,green6_2024-02-13_11-32-54,1707824098.86252,1,10370446,cluster,man,pizza,pizza.mp4,6.64364886283875,-0.663101220613273
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.90221,0,ACC,1.03489516377264,green6_2024-02-13_11-32-54,1707824098.90221,1,10370446,cluster,man,pizza,pizza.mp4,6.6833438873291,-0.274929836930425
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.92901,0,EA,4.047469,green6_2024-02-13_11-32-54,1707824098.92901,1,10370446,cluster,man,pizza,pizza.mp4,6.71014189720154,-0.585865236051178
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.94241,0,ACC,1.03881615312817,green6_2024-02-13_11-32-54,1707824098.94241,1,10370446,cluster,man,pizza,pizza.mp4,6.72354388237,0.697058430882478
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.98313,0,ACC,1.03689440156652,green6_2024-02-13_11-32-54,1707824098.98313,1,10370446,cluster,man,pizza,pizza.mp4,6.76426386833191,0.220668468502057
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824098.99705,0,EA,4.035643,green6_2024-02-13_11-32-54,1707824098.99705,1,10370446,cluster,man,pizza,pizza.mp4,6.77818179130554,-0.64118549245184
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.02385,0,ACC,1.03175093893827,green6_2024-02-13_11-32-54,1707824099.02385,1,10370446,cluster,man,pizza,pizza.mp4,6.80498385429382,-1.05436313125022
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.06354,0,EA,4.047469,green6_2024-02-13_11-32-54,1707824099.06354,1,10370446,cluster,man,pizza,pizza.mp4,6.84467482566834,-0.585865236051178
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.06371,0,ACC,1.03554719834491,green6_2024-02-13_11-32-54,1707824099.06371,1,10370446,cluster,man,pizza,pizza.mp4,6.84484386444092,-0.11329462270547
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.07498,0,HR,69.2140254039802,green6_2024-02-13_11-32-54,1707824099.07498,1,10370446,cluster,man,pizza,pizza.mp4,6.85611653327942,-0.600949893130912
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.10357,0,ACC,1.03901973032277,green6_2024-02-13_11-32-54,1707824099.10357,1,10370446,cluster,man,pizza,pizza.mp4,6.88470387458801,0.747523919768908
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.13003,0,EA,4.056976,green6_2024-02-13_11-32-54,1707824099.13003,1,10370446,cluster,man,pizza,pizza.mp4,6.91116786003113,-0.541392914251665
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.14344,0,ACC,1.03961579441638,green6_2024-02-13_11-32-54,1707824099.14344,1,10370446,cluster,man,pizza,pizza.mp4,6.92457389831543,0.895284409104677
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.1833,0,ACC,1.03674394138572,green6_2024-02-13_11-32-54,1707824099.1833,1,10370446,cluster,man,pizza,pizza.mp4,6.96443390846252,0.183370348754716
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.19653,0,EA,4.047469,green6_2024-02-13_11-32-54,1707824099.19653,1,10370446,cluster,man,pizza,pizza.mp4,6.97766089439392,-0.585865236051178
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.22316,0,ACC,1.03603523106118,green6_2024-02-13_11-32-54,1707824099.22316,1,10370446,cluster,man,pizza,pizza.mp4,7.00429391860962,0.00768557680826577
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.26302,0,EA,4.056976,green6_2024-02-13_11-32-54,1707824099.26302,1,10370446,cluster,man,pizza,pizza.mp4,7.04415392875671,-0.541392914251665
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.26302,0,ACC,1.03444042844429,green6_2024-02-13_11-32-54,1707824099.26302,1,10370446,cluster,man,pizza,pizza.mp4,7.04415392875671,-0.387655826225144
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.30271,0,ACC,1.0346284357198,green6_2024-02-13_11-32-54,1707824099.30271,1,10370446,cluster,man,pizza,pizza.mp4,7.08384394645691,-0.341050021034348
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.33003,0,EA,4.064132,green6_2024-02-13_11-32-54,1707824099.33003,1,10370446,cluster,man,pizza,pizza.mp4,7.11116290092468,-0.507918218259518
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.3424,0,ACC,1.03992355488276,green6_2024-02-13_11-32-54,1707824099.3424,1,10370446,cluster,man,pizza,pizza.mp4,7.1235339641571,0.971576266973665
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.38226,0,ACC,1.03791859025648,green6_2024-02-13_11-32-54,1707824099.38226,1,10370446,cluster,man,pizza,pizza.mp4,7.1633939743042,0.474558316293602
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.39601,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824099.39601,1,10370446,cluster,man,pizza,pizza.mp4,7.17714095115662,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.42212,0,ACC,1.03667400854849,green6_2024-02-13_11-32-54,1707824099.42212,1,10370446,cluster,man,pizza,pizza.mp4,7.20325398445129,0.166034444175796
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.46199,0,EA,4.040371,green6_2024-02-13_11-32-54,1707824099.46199,1,10370446,cluster,man,pizza,pizza.mp4,7.24311900138855,-0.619068616732042
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.46199,0,ACC,1.03675165782361,green6_2024-02-13_11-32-54,1707824099.46199,1,10370446,cluster,man,pizza,pizza.mp4,7.24312400817871,0.18528320452103
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.50253,0,ACC,1.03412668469584,green6_2024-02-13_11-32-54,1707824099.50253,1,10370446,cluster,man,pizza,pizza.mp4,7.2836639881134,-0.465430901580323
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.52796,0,EA,4.059348,green6_2024-02-13_11-32-54,1707824099.52796,1,10370446,cluster,man,pizza,pizza.mp4,7.30909585952759,-0.530297053590209
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.54308,0,ACC,1.03670101765167,green6_2024-02-13_11-32-54,1707824099.54308,1,10370446,cluster,man,pizza,pizza.mp4,7.32421398162842,0.172729828690948
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.58363,0,ACC,1.04145427167975,green6_2024-02-13_11-32-54,1707824099.58363,1,10370446,cluster,man,pizza,pizza.mp4,7.36476397514343,1.35103120375385
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.596,0,EA,4.035643,green6_2024-02-13_11-32-54,1707824099.596,1,10370446,cluster,man,pizza,pizza.mp4,7.37713599205017,-0.64118549245184
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.62384,0,ACC,1.03627264752091,green6_2024-02-13_11-32-54,1707824099.62384,1,10370446,cluster,man,pizza,pizza.mp4,7.40497398376465,0.066539603820056
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.66404,0,ACC,1.03522268135894,green6_2024-02-13_11-32-54,1707824099.66404,1,10370446,cluster,man,pizza,pizza.mp4,7.44517397880554,-0.193740314970356
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.66404,0,EA,4.040371,green6_2024-02-13_11-32-54,1707824099.66404,1,10370446,cluster,man,pizza,pizza.mp4,7.44517493247986,-0.619068616732042
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.70404,0,ACC,1.03581513794692,green6_2024-02-13_11-32-54,1707824099.70404,1,10370446,cluster,man,pizza,pizza.mp4,7.48517394065857,-0.0468741032850691
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.73071,0,EA,4.059348,green6_2024-02-13_11-32-54,1707824099.73071,1,10370446,cluster,man,pizza,pizza.mp4,7.51183986663818,-0.530297053590209
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.74404,0,ACC,1.03945851288062,green6_2024-02-13_11-32-54,1707824099.74404,1,10370446,cluster,man,pizza,pizza.mp4,7.5251739025116,0.856295318943873
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.78404,0,ACC,1.03888112890744,green6_2024-02-13_11-32-54,1707824099.78404,1,10370446,cluster,man,pizza,pizza.mp4,7.56517386436462,0.713165512390686
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.79737,0,EA,4.035643,green6_2024-02-13_11-32-54,1707824099.79737,1,10370446,cluster,man,pizza,pizza.mp4,7.57850480079651,-0.64118549245184
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.82404,0,ACC,1.03531541087728,green6_2024-02-13_11-32-54,1707824099.82404,1,10370446,cluster,man,pizza,pizza.mp4,7.60517382621765,-0.170753258456356
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.86404,0,EA,4.030958,green6_2024-02-13_11-32-54,1707824099.86404,1,10370446,cluster,man,pizza,pizza.mp4,7.64516997337341,-0.663101220613273
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.86404,0,ACC,1.03254491427734,green6_2024-02-13_11-32-54,1707824099.86404,1,10370446,cluster,man,pizza,pizza.mp4,7.64517378807068,-0.857541705703532
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.90373,0,ACC,1.04016296800069,green6_2024-02-13_11-32-54,1707824099.90373,1,10370446,cluster,man,pizza,pizza.mp4,7.68486380577087,1.03092525282603
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.93001,0,EA,4.047469,green6_2024-02-13_11-32-54,1707824099.93001,1,10370446,cluster,man,pizza,pizza.mp4,7.71114778518677,-0.585865236051178
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.94342,0,ACC,1.03730130627509,green6_2024-02-13_11-32-54,1707824099.94342,1,10370446,cluster,man,pizza,pizza.mp4,7.72455382347107,0.321537552038339
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.98293,0,ACC,1.03369434553934,green6_2024-02-13_11-32-54,1707824099.98293,1,10370446,cluster,man,pizza,pizza.mp4,7.76406383514404,-0.572605022632559
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824099.99599,0,EA,4.026251,green6_2024-02-13_11-32-54,1707824099.99599,1,10370446,cluster,man,pizza,pizza.mp4,7.7771258354187,-0.685119861478984
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.02245,0,ACC,1.03313261491446,green6_2024-02-13_11-32-54,1707824100.02245,1,10370446,cluster,man,pizza,pizza.mp4,7.80358386039734,-0.711854463920757
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.06197,0,EA,4.030958,green6_2024-02-13_11-32-54,1707824100.06197,1,10370446,cluster,man,pizza,pizza.mp4,7.84310388565064,-0.663101220613273
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.06197,0,ACC,1.03900529353801,green6_2024-02-13_11-32-54,1707824100.06197,1,10370446,cluster,man,pizza,pizza.mp4,7.84310388565064,0.743945132850819
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.0657,0,HR,69.8330360305133,green6_2024-02-13_11-32-54,1707824100.0657,1,10370446,cluster,man,pizza,pizza.mp4,7.8468325138092,-0.32221397056116
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.10218,0,ACC,1.0369382816735,green6_2024-02-13_11-32-54,1707824100.10218,1,10370446,cluster,man,pizza,pizza.mp4,7.88331389427185,0.231546067318988
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.12795,0,EA,4.042756,green6_2024-02-13_11-32-54,1707824100.12795,1,10370446,cluster,man,pizza,pizza.mp4,7.90908098220825,-0.607911944018061
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.14238,0,ACC,1.0354298624243,green6_2024-02-13_11-32-54,1707824100.14238,1,10370446,cluster,man,pizza,pizza.mp4,7.92351388931274,-0.142381449494538
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.18259,0,ACC,1.03466709621984,green6_2024-02-13_11-32-54,1707824100.18259,1,10370446,cluster,man,pizza,pizza.mp4,7.96372389793396,-0.331466329506633
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.19599,0,EA,4.014565,green6_2024-02-13_11-32-54,1707824100.19599,1,10370446,cluster,man,pizza,pizza.mp4,7.97712087631226,-0.739785218852409
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.22331,0,ACC,1.03547525320502,green6_2024-02-13_11-32-54,1707824100.22331,1,10370446,cluster,man,pizza,pizza.mp4,8.00444388389587,-0.13112936428687
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.26403,0,EA,4.040371,green6_2024-02-13_11-32-54,1707824100.26403,1,10370446,cluster,man,pizza,pizza.mp4,8.04515981674194,-0.619068616732042
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.26403,0,ACC,1.0388715031225,green6_2024-02-13_11-32-54,1707824100.26403,1,10370446,cluster,man,pizza,pizza.mp4,8.04516386985779,0.710779341661355
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.30389,0,ACC,1.03324440477556,green6_2024-02-13_11-32-54,1707824100.30389,1,10370446,cluster,man,pizza,pizza.mp4,8.08502388000488,-0.68414246993219
10370446-cluster-man-pizza-pizza.mp4,10370446,green6,1707824100.33,0,EA,4.047469,green6_2024-02-13_11-32-54,1707824100.33,1,10370446,cluster,man,pizza,pizza.mp4,8.11113786697388,-0.585865236051178
