LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1707823984.570345,377330.333,57905,3,PG,1,100,8348
1707823984.609862,377368.667,57905,3,PG,1,100,8394
1707823984.649380,377407.000,57905,3,PG,1,100,8439
1707823984.689242,377445.667,57920,3,PG,1,100,8475
1707823984.729104,377484.333,57920,3,PG,1,100,8515
1707823984.768965,377523.000,57920,3,PG,1,100,8556
1707823984.809943,377562.750,57942,4,PG,1,100,8608
1707823984.850922,377602.500,57942,4,PG,1,100,8647
1707823984.891900,377642.250,57942,4,PG,1,100,8678
1707823984.932879,377682.000,57942,4,PG,1,100,8717
1707823984.972826,377720.750,57959,4,PG,1,100,8761
1707823985.012773,377759.500,57959,4,PG,1,100,8794
1707823985.052721,377798.250,57959,4,PG,1,100,8773
1707823985.092668,377837.000,57959,4,PG,1,100,8646
1707823985.131327,377874.500,57975,2,PG,1,100,8504
1707823985.169986,377912.000,57975,2,PG,1,100,8422
1707823985.210535,377951.333,57991,3,PG,1,100,8359
1707823985.251084,377990.667,57991,3,PG,1,100,8323
1707823985.291632,378030.000,57991,3,PG,1,100,8323
1707823985.331838,378069.000,58007,3,PG,1,100,8327
1707823985.372043,378108.000,58007,3,PG,1,100,8334
1707823985.412248,378147.000,58007,3,PG,1,100,8339
1707823985.452453,378186.000,58024,2,PG,1,100,8367
1707823985.492658,378225.000,58024,2,PG,1,100,8401
1707823985.532520,378263.667,58043,3,PG,1,100,8445
1707823985.572381,378302.333,58043,3,PG,1,100,8491
1707823985.612243,378341.000,58043,3,PG,1,100,8512
1707823985.651675,378379.250,58059,4,PG,1,100,8555
1707823985.691107,378417.500,58059,4,PG,1,100,8595
1707823985.730539,378455.750,58059,4,PG,1,100,8635
1707823985.769971,378494.000,58059,4,PG,1,100,8669
1707823985.810176,378533.000,58076,3,PG,1,100,8705
1707823985.850381,378572.000,58076,3,PG,1,100,8744
1707823985.890587,378611.000,58076,3,PG,1,100,8783
1707823985.931307,378650.500,58093,2,PG,1,100,8822
1707823985.972028,378690.000,58093,2,PG,1,100,8858
1707823986.018418,378735.000,58107,2,PG,1,100,8886
1707823986.064809,378780.000,58107,2,PG,1,100,8885
1707823986.104671,378818.667,58124,3,PG,1,100,8768
1707823986.144532,378857.333,58124,3,PG,1,100,8631
1707823986.184394,378896.000,58124,3,PG,1,100,8553
1707823986.224255,378934.667,58141,3,PG,1,100,8489
1707823986.264117,378973.333,58141,3,PG,1,100,8451
1707823986.303978,379012.000,58141,3,PG,1,100,8456
1707823986.344184,379051.000,58158,3,PG,1,100,8466
1707823986.384389,379090.000,58158,3,PG,1,100,8458
1707823986.424594,379129.000,58158,3,PG,1,100,8465
1707823986.464455,379167.667,58177,3,PG,1,100,8480
1707823986.504317,379206.333,58177,3,PG,1,100,8516
1707823986.544179,379245.000,58177,3,PG,1,100,8563
1707823986.583353,379283.000,58194,3,PG,1,100,8587
1707823986.622527,379321.000,58194,3,PG,1,100,8622
1707823986.661701,379359.000,58194,3,PG,1,100,8655
1707823986.701391,379397.500,58208,2,PG,1,100,8693
1707823986.741081,379436.000,58208,2,PG,1,100,8731
1707823986.780942,379474.667,58225,3,PG,1,100,8763
1707823986.820804,379513.333,58225,3,PG,1,100,8803
1707823986.860666,379552.000,58225,3,PG,1,100,8832
1707823986.900527,379590.667,58242,3,PG,1,100,8876
1707823986.940389,379629.333,58242,3,PG,1,100,8909
1707823986.980250,379668.000,58242,3,PG,1,100,8942
1707823987.020112,379706.667,58259,3,PG,1,100,8974
1707823987.059973,379745.333,58259,3,PG,1,100,8956
1707823987.099835,379784.000,58259,3,PG,1,100,8836
1707823987.139696,379822.667,58276,3,PG,1,100,8716
1707823987.179558,379861.333,58276,3,PG,1,100,8659
1707823987.219419,379900.000,58276,3,PG,1,100,8616
1707823987.258937,379938.333,58293,3,PG,1,100,8610
1707823987.298455,379976.667,58293,3,PG,1,100,8625
1707823987.337973,380015.000,58293,3,PG,1,100,8616
1707823987.377663,380053.500,58308,2,PG,1,100,8615
1707823987.417353,380092.000,58308,2,PG,1,100,8632
1707823987.457214,380130.667,58327,3,PG,1,100,8656
1707823987.497076,380169.333,58327,3,PG,1,100,8684
1707823987.536937,380208.000,58327,3,PG,1,100,8717
1707823987.576455,380246.333,58343,3,PG,1,100,8742
1707823987.615973,380284.667,58343,3,PG,1,100,8773
1707823987.655491,380323.000,58343,3,PG,1,100,8811
1707823987.695353,380361.667,58360,3,PG,1,100,8842
1707823987.735214,380400.333,58360,3,PG,1,100,8878
1707823987.775076,380439.000,58360,3,PG,1,100,8911
1707823987.813906,380476.667,58377,3,PG,1,100,8949
1707823987.852737,380514.333,58377,3,PG,1,100,8975
1707823987.891568,380552.000,58377,3,PG,1,100,9005
1707823987.931773,380591.000,58394,2,PG,1,100,9046
1707823987.971978,380630.000,58394,2,PG,1,100,9071
1707823988.011840,380668.667,58409,3,PG,1,100,9094
1707823988.051701,380707.333,58409,3,PG,1,100,8993
1707823988.091563,380746.000,58409,3,PG,1,100,8866
1707823988.132455,380785.667,58426,3,PG,1,100,8810
1707823988.173348,380825.333,58426,3,PG,1,100,8778
1707823988.214240,380865.000,58426,3,PG,1,100,8761
1707823988.254445,380904.000,58444,2,PG,1,100,8761
1707823988.294650,380943.000,58444,2,PG,1,100,8773
1707823988.334340,380981.500,58463,4,PG,1,100,8773
1707823988.374030,381020.000,58463,4,PG,1,100,8780
1707823988.413720,381058.500,58463,4,PG,1,100,8802
1707823988.453409,381097.000,58463,4,PG,1,100,8830
1707823988.492584,381135.000,58480,2,PG,1,100,8860
1707823988.531758,381173.000,58480,2,PG,1,100,8889
1707823988.571619,381211.667,58497,3,PG,1,100,8918
1707823988.611481,381250.333,58497,3,PG,1,100,8945
1707823988.651343,381289.000,58497,3,PG,1,100,8976
1707823988.691891,381328.333,58511,3,PG,1,100,9007
1707823988.732440,381367.667,58511,3,PG,1,100,9036
1707823988.772989,381407.000,58511,3,PG,1,100,9080
1707823988.813710,381446.500,58528,2,PG,1,100,9104
1707823988.854430,381486.000,58528,2,PG,1,100,9133
1707823988.894292,381524.667,58545,3,PG,1,100,9154
1707823988.934153,381563.333,58545,3,PG,1,100,9185
1707823988.974015,381602.000,58545,3,PG,1,100,9126
1707823989.013533,381640.333,58563,6,PG,1,100,9011
1707823989.053051,381678.667,58563,6,PG,1,100,8943
1707823989.092569,381717.000,58563,6,PG,1,100,8913
1707823989.132087,381755.333,58563,6,PG,1,100,8900
1707823989.171605,381793.667,58563,6,PG,1,100,8921
1707823989.211122,381832.000,58563,6,PG,1,100,8928
1707823989.251475,381871.143,58582,7,PG,1,100,8927
1707823989.291827,381910.286,58582,7,PG,1,100,8936
1707823989.332180,381949.429,58582,7,PG,1,100,8952
1707823989.372532,381988.571,58582,7,PG,1,100,8972
1707823989.412885,382027.714,58582,7,PG,1,100,9006
1707823989.453237,382066.857,58582,7,PG,1,100,9025
1707823989.493590,382106.000,58582,7,PG,1,100,9054
1707823989.533451,382144.667,58600,6,PG,1,100,9096
1707823989.573313,382183.333,58600,6,PG,1,100,9113
1707823989.613174,382222.000,58600,6,PG,1,100,9135
1707823989.653036,382260.667,58600,6,PG,1,100,9173
1707823989.692897,382299.333,58600,6,PG,1,100,9196
1707823989.732759,382338.000,58600,6,PG,1,100,9223
1707823989.771933,382376.000,58616,2,PG,1,100,9250
1707823989.811108,382414.000,58616,2,PG,1,100,9268
1707823989.850969,382452.667,58633,3,PG,1,100,9216
1707823989.890831,382491.333,58633,3,PG,1,100,9119
1707823989.930692,382530.000,58633,3,PG,1,100,9057
1707823989.978114,382576.000,58649,2,PG,1,100,9040
1707823990.025535,382622.000,58649,2,PG,1,100,9038
1707823990.065947,382661.200,58672,5,PG,1,100,9047
1707823990.106358,382700.400,58672,5,PG,1,100,9056
1707823990.146769,382739.600,58672,5,PG,1,100,9059
1707823990.187181,382778.800,58672,5,PG,1,100,9059
1707823990.227592,382818.000,58672,5,PG,1,100,9077
1707823990.267282,382856.500,58688,2,PG,1,100,9103
1707823990.306971,382895.000,58688,2,PG,1,100,9120
1707823990.346833,382933.667,58705,3,PG,1,100,9138
1707823990.386695,382972.333,58705,3,PG,1,100,9164
1707823990.426556,383011.000,58705,3,PG,1,100,9191
1707823990.466418,383049.667,58722,3,PG,1,100,9216
1707823990.506279,383088.333,58722,3,PG,1,100,9240
1707823990.546141,383127.000,58722,3,PG,1,100,9259
1707823990.585315,383165.000,58739,2,PG,1,100,9286
1707823990.624489,383203.000,58739,2,PG,1,100,9299
1707823990.664351,383241.667,58753,3,PG,1,100,9230
1707823990.704212,383280.333,58753,3,PG,1,100,9104
1707823990.744074,383319.000,58753,3,PG,1,100,9019
1707823990.783936,383357.667,58770,3,PG,1,100,8975
1707823990.823797,383396.333,58770,3,PG,1,100,8945
1707823990.863659,383435.000,58770,3,PG,1,100,8952
1707823990.903864,383474.000,58787,2,PG,1,100,8954
1707823990.944069,383513.000,58787,2,PG,1,100,8946
1707823990.983587,383551.333,58804,3,PG,1,100,8941
1707823991.023105,383589.667,58804,3,PG,1,100,8950
1707823991.062623,383628.000,58804,3,PG,1,100,8967
1707823991.102141,383666.333,58822,3,PG,1,100,8990
1707823991.141659,383704.667,58822,3,PG,1,100,9012
1707823991.181176,383743.000,58822,3,PG,1,100,9042
1707823991.220351,383781.000,58838,2,PG,1,100,9075
1707823991.259525,383819.000,58838,2,PG,1,100,9089
1707823991.299387,383857.667,58854,3,PG,1,100,9109
1707823991.339248,383896.333,58854,3,PG,1,100,9140
1707823991.379110,383935.000,58854,3,PG,1,100,9174
1707823991.419315,383974.000,58871,2,PG,1,100,9181
1707823991.459520,384013.000,58871,2,PG,1,100,9107
1707823991.499382,384051.667,58888,3,PG,1,100,8959
1707823991.539243,384090.333,58888,3,PG,1,100,8838
1707823991.579105,384129.000,58888,3,PG,1,100,8763
1707823991.618966,384167.667,58904,3,PG,1,100,8708
1707823991.658828,384206.333,58904,3,PG,1,100,8670
1707823991.698689,384245.000,58904,3,PG,1,100,8680
1707823991.737864,384283.000,58919,2,PG,1,100,8678
1707823991.777038,384321.000,58919,2,PG,1,100,8666
1707823991.816556,384359.333,58937,3,PG,1,100,8678
1707823991.856074,384397.667,58937,3,PG,1,100,8700
1707823991.895592,384436.000,58937,3,PG,1,100,8729
1707823991.935453,384474.667,58955,3,PG,1,100,8771
1707823991.975315,384513.333,58955,3,PG,1,100,8794
1707823992.015176,384552.000,58955,3,PG,1,100,8820
1707823992.055382,384591.000,58972,2,PG,1,100,8850
1707823992.095587,384630.000,58972,2,PG,1,100,8884
1707823992.135448,384668.667,58987,3,PG,1,100,8913
1707823992.175310,384707.333,58987,3,PG,1,100,8950
1707823992.215171,384746.000,58987,3,PG,1,100,8975
1707823992.254861,384784.500,59004,2,PG,1,100,8961
1707823992.294551,384823.000,59004,2,PG,1,100,8844
1707823992.334069,384861.333,59020,3,PG,1,100,8694
1707823992.373587,384899.667,59020,3,PG,1,100,8601
1707823992.413105,384938.000,59020,3,PG,1,100,8536
1707823992.452966,384976.667,59038,3,PG,1,100,8495
1707823992.492828,385015.333,59038,3,PG,1,100,8487
1707823992.532689,385054.000,59038,3,PG,1,100,8499
1707823992.572379,385092.500,59054,2,PG,1,100,8491
1707823992.612069,385131.000,59054,2,PG,1,100,8509
1707823992.651930,385169.667,59069,3,PG,1,100,8548
1707823992.691792,385208.333,59069,3,PG,1,100,8569
1707823992.731653,385247.000,59069,3,PG,1,100,8601
1707823992.771343,385285.500,59087,2,PG,1,100,8646
1707823992.811033,385324.000,59087,2,PG,1,100,8685
1707823992.851238,385363.000,59105,3,PG,1,100,8716
1707823992.891443,385402.000,59105,3,PG,1,100,8751
1707823992.931648,385441.000,59105,3,PG,1,100,8792
1707823992.971166,385479.333,59121,3,PG,1,100,8822
1707823993.010684,385517.667,59121,3,PG,1,100,8869
1707823993.050202,385556.000,59121,3,PG,1,100,8890
1707823993.089376,385594.000,59137,2,PG,1,100,8809
1707823993.128551,385632.000,59137,2,PG,1,100,8673
1707823993.168069,385670.333,59155,3,PG,1,100,8573
1707823993.207586,385708.667,59155,3,PG,1,100,8519
1707823993.247104,385747.000,59155,3,PG,1,100,8489
1707823993.287997,385786.667,59172,3,PG,1,100,8488
1707823993.328889,385826.333,59172,3,PG,1,100,8518
1707823993.369782,385866.000,59172,3,PG,1,100,8527
1707823993.410502,385905.500,59188,2,PG,1,100,8527
1707823993.451223,385945.000,59188,2,PG,1,100,8546
1707823993.491085,385983.667,59208,3,PG,1,100,8589
1707823993.530946,386022.333,59208,3,PG,1,100,8620
1707823993.570808,386061.000,59208,3,PG,1,100,8660
1707823993.609982,386099.000,59222,2,PG,1,100,8697
1707823993.649156,386137.000,59222,2,PG,1,100,8733
1707823993.688331,386175.000,59239,3,PG,1,100,8763
1707823993.727505,386213.000,59239,3,PG,1,100,8806
1707823993.766679,386251.000,59239,3,PG,1,100,8839
1707823993.813585,386296.500,59256,2,PG,1,100,8879
1707823993.860491,386342.000,59256,2,PG,1,100,8908
1707823993.900353,386380.667,59273,3,PG,1,100,8855
1707823993.940214,386419.333,59273,3,PG,1,100,8732
1707823993.980076,386458.000,59273,3,PG,1,100,8635
1707823994.020796,386497.500,59289,2,PG,1,100,8576
1707823994.061517,386537.000,59289,2,PG,1,100,8539
1707823994.101379,386575.667,59305,3,PG,1,100,8536
1707823994.141240,386614.333,59305,3,PG,1,100,8552
1707823994.181102,386653.000,59305,3,PG,1,100,8553
1707823994.220620,386691.333,59321,3,PG,1,100,8561
1707823994.260138,386729.667,59321,3,PG,1,100,8583
1707823994.299656,386768.000,59321,3,PG,1,100,8619
1707823994.339861,386807.000,59340,2,PG,1,100,8662
1707823994.380066,386846.000,59340,2,PG,1,100,8689
1707823994.419584,386884.333,59356,3,PG,1,100,8720
1707823994.459102,386922.667,59356,3,PG,1,100,8762
1707823994.498620,386961.000,59356,3,PG,1,100,8806
1707823994.539168,387000.333,59372,3,PG,1,100,8834
1707823994.579717,387039.667,59372,3,PG,1,100,8871
1707823994.620266,387079.000,59372,3,PG,1,100,8908
1707823994.660987,387118.500,59388,2,PG,1,100,8939
1707823994.701707,387158.000,59388,2,PG,1,100,8956
