EpochTimestamp,TypeTag,AX,AY,AZ,ACC
1707824031.55027,ACC,0.21,-0.889,0.488,1.03564714068065
1707824031.59151,ACC,0.21,-0.897,0.476,1.03695949776257
1707824031.63172,ACC,0.209,-0.887,0.492,1.03562251810204
1707824031.67192,ACC,0.215,-0.885,0.48,1.02949016508173
1707824031.71213,ACC,0.216,-0.889,0.486,1.03594063536479
1707824031.75233,ACC,0.211,-0.892,0.491,1.0398394106784
1707824031.79202,ACC,0.218,-0.884,0.482,1.03019609783769
1707824031.83171,ACC,0.209,-0.889,0.482,1.03263062127752
1707824031.87089,ACC,0.208,-0.89,0.485,1.03469270800562
1707824031.91006,ACC,0.211,-0.896,0.494,1.04468799169896
1707824031.94923,ACC,0.215,-0.894,0.478,1.03631317660252
1707824031.9891,ACC,0.204,-0.893,0.486,1.03694792540416
1707824032.02896,ACC,0.214,-0.879,0.49,1.02885227316656
1707824032.06882,ACC,0.216,-0.881,0.49,1.03097866127287
1707824032.10902,ACC,0.211,-0.886,0.486,1.03233376385741
1707824032.14923,ACC,0.212,-0.892,0.489,1.03910009142527
1707824032.19012,ACC,0.208,-0.892,0.479,1.03361936901356
1707824032.23101,ACC,0.213,-0.894,0.486,1.03961579441638
1707824032.27191,ACC,0.212,-0.888,0.486,1.03425528763454
1707824032.31185,ACC,0.208,-0.892,0.496,1.04160645159292
1707824032.3518,ACC,0.213,-0.893,0.477,1.03457575846334
1707824032.39175,ACC,0.213,-0.885,0.502,1.03951815760957
1707824032.4317,ACC,0.216,-0.885,0.487,1.0329811227704
1707824032.47156,ACC,0.211,-0.891,0.487,1.03709739176222
1707824032.51142,ACC,0.206,-0.885,0.486,1.03046445838758
1707824032.55128,ACC,0.205,-0.889,0.489,1.03511690161063
1707824032.59114,ACC,0.221,-0.883,0.486,1.03185561005404
1707824032.631,ACC,0.209,-0.888,0.489,1.03505845245571
1707824032.67087,ACC,0.211,-0.888,0.484,1.03311228818556
1707824032.71004,ACC,0.212,-0.885,0.489,1.03309728486721
1707824032.74921,ACC,0.216,-0.894,0.487,1.04070216680854
1707824032.79011,ACC,0.199,-0.896,0.486,1.03856294946431
1707824032.831,ACC,0.208,-0.883,0.487,1.02962226083161
1707824032.87189,ACC,0.221,-0.882,0.489,1.0324175511875
1707824032.91261,ACC,0.205,-0.895,0.487,1.0393358456245
1707824032.95333,ACC,0.199,-0.901,0.484,1.04194913503491
1707824032.99319,ACC,0.23,-0.879,0.488,1.03135105565467
1707824033.03306,ACC,0.225,-0.888,0.496,1.04172213185667
1707824033.07292,ACC,0.186,-0.898,0.479,1.03462118671522
1707824033.11261,ACC,0.201,-0.887,0.478,1.02745024210421
1707824033.1523,ACC,0.223,-0.881,0.494,1.0343722734103
1707824033.19216,ACC,0.208,-0.89,0.49,1.03704580419575
1707824033.23202,ACC,0.21,-0.895,0.489,1.04127133831677
1707824033.27188,ACC,0.22,-0.885,0.485,1.03288431104359
1707824033.31106,ACC,0.198,-0.897,0.473,1.03321924101325
1707824033.35023,ACC,0.21,-0.889,0.491,1.03706412530759
1707824033.3894,ACC,0.21,-0.888,0.49,1.03573355647097
1707824033.43064,ACC,0.213,-0.889,0.479,1.03205183978325
1707824033.47188,ACC,0.21,-0.886,0.495,1.03639808953896
1707824033.51208,ACC,0.21,-0.889,0.485,1.03423691676521
1707824033.55229,ACC,0.209,-0.892,0.483,1.03568045264937
1707824033.59249,ACC,0.201,-0.889,0.483,1.03150908866573
1707824033.63235,ACC,0.21,-0.888,0.491,1.0362070256469
1707824033.67221,ACC,0.218,-0.888,0.492,1.03833135366317
1707824033.71208,ACC,0.208,-0.894,0.479,1.03534583594082
1707824033.75177,ACC,0.204,-0.893,0.487,1.03741698463058
1707824033.79146,ACC,0.214,-0.885,0.493,1.03540813209092
1707824033.83132,ACC,0.21,-0.89,0.485,1.0350966138482
1707824033.87118,ACC,0.204,-0.893,0.48,1.03414940893471
1707824033.91104,ACC,0.212,-0.893,0.487,1.03901973032277
1707824033.95073,ACC,0.212,-0.887,0.488,1.0343389193103
1707824033.99042,ACC,0.209,-0.891,0.491,1.03857739239789
1707824034.03063,ACC,0.21,-0.891,0.489,1.03783524704069
1707824034.07083,ACC,0.208,-0.896,0.483,1.038926850168
1707824034.11104,ACC,0.207,-0.892,0.482,1.03481254341064
1707824034.14643,ACC,0.204,-0.89,0.494,1.03814835163381
1707824034.18182,ACC,0.213,-0.898,0.484,1.0421271515511
1707824034.21722,ACC,0.214,-0.892,0.488,1.03903994148445
1707824034.25708,ACC,0.214,-0.899,0.497,1.04928833025056
1707824034.29694,ACC,0.203,-0.889,0.479,1.03003446544278
1707824034.3368,ACC,0.21,-0.889,0.496,1.03944071500014
1707824034.37701,ACC,0.206,-0.887,0.482,1.03030529456079
1707824034.41721,ACC,0.206,-0.893,0.486,1.03734324116948
1707824034.45708,ACC,0.207,-0.891,0.491,1.03817676722223
1707824034.49694,ACC,0.205,-0.889,0.489,1.03511690161063
1707824034.5368,ACC,0.215,-0.891,0.488,1.03838817404668
1707824034.57597,ACC,0.204,-0.888,0.494,1.03643427191501
1707824034.61515,ACC,0.205,-0.891,0.491,1.03777984177763
1707824034.65466,ACC,0.207,-0.888,0.488,1.03418421956632
1707824034.69418,ACC,0.214,-0.885,0.492,1.03493236493985
1707824034.7337,ACC,0.209,-0.891,0.49,1.03810500432278
1707824034.77356,ACC,0.2,-0.89,0.485,1.03311422408173
1707824034.81342,ACC,0.206,-0.888,0.49,1.03492994932024
1707824034.85329,ACC,0.206,-0.885,0.493,1.03378431019241
1707824034.89349,ACC,0.212,-0.889,0.493,1.03841899058135
1707824034.9337,ACC,0.205,-0.89,0.478,1.03082927781471
1707824034.97356,ACC,0.216,-0.878,0.507,1.03662384691845
1707824035.01342,ACC,0.209,-0.891,0.488,1.03716247521784
1707824035.05328,ACC,0.199,-0.895,0.472,1.03121772676773
1707824035.09297,ACC,0.207,-0.886,0.502,1.03915783209289
1707824035.13266,ACC,0.21,-0.884,0.483,1.02900194363276
1707824035.17183,ACC,0.209,-0.885,0.499,1.03725936968533
1707824035.21101,ACC,0.206,-0.883,0.496,1.03350907107775
1707824035.25018,ACC,0.212,-0.885,0.491,1.03404545354641
1707824035.29004,ACC,0.202,-0.893,0.492,1.03938299004746
1707824035.32991,ACC,0.211,-0.896,0.488,1.04186419460504
1707824035.36977,ACC,0.202,-0.896,0.49,1.04101873181994
1707824035.40997,ACC,0.215,-0.884,0.486,1.03144413324232
1707824035.45018,ACC,0.204,-0.883,0.497,1.03359276313256
1707824035.49004,ACC,0.205,-0.885,0.495,1.03454096100638
1707824035.5299,ACC,0.212,-0.887,0.488,1.0343389193103
1707824035.56976,ACC,0.206,-0.893,0.49,1.0392232676379
1707824035.60962,ACC,0.215,-0.888,0.491,1.03723189306924
1707824035.64949,ACC,0.207,-0.885,0.492,1.03350761971066
1707824035.68935,ACC,0.201,-0.888,0.494,1.03584796181679
1707824035.72904,ACC,0.212,-0.888,0.491,1.03661420017285
1707824035.76873,ACC,0.217,-0.889,0.488,1.03708919577826
1707824035.80824,ACC,0.204,-0.888,0.494,1.03643427191501
1707824035.84776,ACC,0.207,-0.892,0.482,1.03481254341064
1707824035.88728,ACC,0.206,-0.887,0.488,1.0331258393826
1707824035.92697,ACC,0.217,-0.882,0.498,1.03586533873858
1707824035.96666,ACC,0.206,-0.889,0.482,1.03202761590957
1707824036.00652,ACC,0.208,-0.889,0.491,1.03666098605089
1707824036.04638,ACC,0.209,-0.888,0.493,1.036954193781
1707824036.08624,ACC,0.21,-0.885,0.497,1.03650084418682
1707824036.12611,ACC,0.207,-0.891,0.481,1.03348488136015
1707824036.16597,ACC,0.202,-0.891,0.493,1.0381396823164
1707824036.20583,ACC,0.212,-0.889,0.494,1.03889412357564
1707824036.24603,ACC,0.212,-0.888,0.485,1.03378576117105
1707824036.28624,ACC,0.208,-0.89,0.485,1.03469270800562
1707824036.32679,ACC,0.204,-0.886,0.497,1.03615684140964
1707824036.36734,ACC,0.212,-0.883,0.49,1.03185900199591
1707824036.40789,ACC,0.208,-0.889,0.488,1.03524344962912
1707824036.44809,ACC,0.21,-0.891,0.488,1.03736444897635
1707824036.4883,ACC,0.207,-0.89,0.486,1.03496135193542
1707824036.52816,ACC,0.207,-0.885,0.493,1.03398404243006
1707824036.56802,ACC,0.215,-0.887,0.487,1.03448682930234
1707824036.60788,ACC,0.206,-0.895,0.483,1.03766564942664
1707824036.64705,ACC,0.213,-0.885,0.5,1.03855380216915
1707824036.68623,ACC,0.209,-0.886,0.478,1.02818334940807
1707824036.7254,ACC,0.203,-0.895,0.487,1.0389432130776
1707824036.76561,ACC,0.208,-0.885,0.492,1.03370837280154
1707824036.80581,ACC,0.212,-0.889,0.487,1.03558389326988
1707824036.84568,ACC,0.206,-0.884,0.492,1.03245145164313
1707824036.88554,ACC,0.212,-0.892,0.49,1.03957106539188
1707824036.9254,ACC,0.204,-0.889,0.486,1.03350520076098
1707824036.96114,ACC,0.208,-0.888,0.487,1.03391343931685
1707824036.99687,ACC,0.206,-0.888,0.484,1.03210270806737
1707824037.03261,ACC,0.207,-0.894,0.488,1.03934065637788
1707824037.07247,ACC,0.209,-0.89,0.485,1.03489419749074
1707824037.11234,ACC,0.204,-0.886,0.487,1.03139759549846
1707824037.1522,ACC,0.208,-0.886,0.501,1.03887487215737
1707824037.19189,ACC,0.208,-0.887,0.481,1.0302397779158
1707824037.23158,ACC,0.205,-0.894,0.488,1.03894417559366
1707824037.27109,ACC,0.204,-0.892,0.494,1.03986345257442
1707824037.31061,ACC,0.214,-0.887,0.484,1.03287027258993
1707824037.35013,ACC,0.203,-0.889,0.483,1.03190067351466
1707824037.39085,ACC,0.211,-0.89,0.497,1.04097550403456
1707824037.43157,ACC,0.207,-0.891,0.488,1.0367613032902
1707824037.47143,ACC,0.207,-0.892,0.476,1.03203149176757
1707824037.51129,ACC,0.202,-0.891,0.498,1.04052342597368
1707824037.55116,ACC,0.207,-0.892,0.481,1.03434713708696
1707824037.59102,ACC,0.208,-0.893,0.487,1.03821096122127
1707824037.63088,ACC,0.206,-0.891,0.493,1.03892540636949
1707824037.67074,ACC,0.213,-0.889,0.493,1.0386236084357
1707824037.71095,ACC,0.204,-0.891,0.489,1.03663783454011
1707824037.75115,ACC,0.208,-0.889,0.489,1.03571521182225
1707824037.79101,ACC,0.207,-0.888,0.487,1.0337127260511
1707824037.83087,ACC,0.207,-0.891,0.484,1.0348845346221
1707824037.87074,ACC,0.208,-0.893,0.487,1.03821096122127
1707824037.91025,ACC,0.206,-0.891,0.494,1.03940030786988
1707824037.94977,ACC,0.21,-0.889,0.485,1.03423691676521
1707824037.98929,ACC,0.209,-0.889,0.494,1.03828608774268
1707824038.03001,ACC,0.208,-0.888,0.487,1.03391343931685
1707824038.07073,ACC,0.205,-0.892,0.485,1.03581562065843
1707824038.11094,ACC,0.211,-0.888,0.495,1.03831112870854
1707824038.15114,ACC,0.216,-0.89,0.49,1.03867993145146
1707824038.19135,ACC,0.202,-0.895,0.484,1.03734516916984
1707824038.23155,ACC,0.201,-0.897,0.487,1.04027832814108
1707824038.27176,ACC,0.212,-0.887,0.487,1.03386749634564
1707824038.31162,ACC,0.202,-0.886,0.487,1.03100387972112
1707824038.35148,ACC,0.211,-0.886,0.493,1.03564762347045
1707824038.39134,ACC,0.209,-0.892,0.479,1.03382106769015
1707824038.4312,ACC,0.207,-0.891,0.489,1.03723237512141
1707824038.47106,ACC,0.201,-0.888,0.493,1.03537143093674
1707824038.51093,ACC,0.208,-0.891,0.482,1.03415134288942
1707824038.54958,ACC,0.21,-0.887,0.495,1.03725310315275
1707824038.58824,ACC,0.211,-0.885,0.497,1.03670391144241
1707824038.62914,ACC,0.205,-0.89,0.475,1.02944159620641
1707824038.67003,ACC,0.21,-0.891,0.482,1.03455546008902
1707824038.71092,ACC,0.212,-0.891,0.498,1.04251091121388
1707824038.75113,ACC,0.206,-0.896,0.487,1.04039463666438
1707824038.79133,ACC,0.204,-0.892,0.481,1.0337509371217
1707824038.83119,ACC,0.211,-0.881,0.492,1.03089572702577
1707824038.87105,ACC,0.208,-0.883,0.489,1.03056974533507
1707824038.91092,ACC,0.208,-0.889,0.492,1.03713499603475
1707824038.95078,ACC,0.207,-0.89,0.493,1.03826682505029
1707824038.99064,ACC,0.211,-0.892,0.482,1.03562010409223
1707824039.0305,ACC,0.204,-0.89,0.484,1.03342730755482
1707824039.07019,ACC,0.207,-0.887,0.501,1.03952825839416
1707824039.10988,ACC,0.21,-0.894,0.48,1.03621233345295
1707824039.14905,ACC,0.215,-0.885,0.495,1.03656885926599
1707824039.18823,ACC,0.209,-0.89,0.489,1.03677480679268
1707824039.2274,ACC,0.207,-0.891,0.479,1.03255556751199
1707824039.26864,ACC,0.208,-0.887,0.493,1.03589671299797
1707824039.30988,ACC,0.205,-0.889,0.487,1.03417358310875
1707824039.35008,ACC,0.216,-0.883,0.492,1.03363871831506
1707824039.39029,ACC,0.208,-0.891,0.494,1.03979853817939
1707824039.43049,ACC,0.208,-0.89,0.485,1.03469270800562
1707824039.47035,ACC,0.204,-0.891,0.486,1.03522606226853
1707824039.51021,ACC,0.214,-0.885,0.488,1.03303678540505
1707824039.55008,ACC,0.206,-0.891,0.493,1.03892540636949
1707824039.58977,ACC,0.207,-0.892,0.484,1.03574562514162
1707824039.62945,ACC,0.21,-0.888,0.495,1.03810837584522
1707824039.66519,ACC,0.21,-0.885,0.485,1.03080065968159
1707824039.70093,ACC,0.206,-0.889,0.491,1.03626154999595
1707824039.73667,ACC,0.21,-0.887,0.489,1.03440320958512
1707824039.77584,ACC,0.209,-0.89,0.491,1.03771961531042
1707824039.81502,ACC,0.206,-0.888,0.478,1.02930267657283
1707824039.85419,ACC,0.204,-0.886,0.488,1.03187014686927
1707824039.89388,ACC,0.213,-0.888,0.492,1.03729311190232
1707824039.93357,ACC,0.21,-0.894,0.483,1.03760541633128
1707824039.97309,ACC,0.211,-0.886,0.499,1.03851721218283
1707824040.01261,ACC,0.203,-0.892,0.481,1.03355406244666
1707824040.05212,ACC,0.212,-0.892,0.486,1.0376916690424
1707824040.09199,ACC,0.204,-0.891,0.493,1.03853069285409
1707824040.13185,ACC,0.212,-0.89,0.475,1.03085838018614
1707824040.17171,ACC,0.208,-0.889,0.492,1.03713499603475
1707824040.21191,ACC,0.204,-0.89,0.495,1.03862457124796
1707824040.25212,ACC,0.21,-0.89,0.479,1.03229889082571
1707824040.29301,ACC,0.208,-0.891,0.485,1.03555299236688
1707824040.3339,ACC,0.205,-0.893,0.498,1.04282213248473
1707824040.3748,ACC,0.208,-0.894,0.488,1.03954028300975
1707824040.41449,ACC,0.205,-0.894,0.485,1.03753843302309
1707824040.45418,ACC,0.211,-0.887,0.493,1.03650325614539
1707824040.49404,ACC,0.21,-0.885,0.488,1.03221557825873
1707824040.5339,ACC,0.202,-0.892,0.483,1.0342905781259
1707824040.57376,ACC,0.203,-0.89,0.489,1.03558196199045
1707824040.61294,ACC,0.219,-0.882,0.486,1.03057314150913
1707824040.65211,ACC,0.209,-0.889,0.489,1.03591650242672
1707824040.69128,ACC,0.2,-0.89,0.486,1.03358405560457
1707824040.73149,ACC,0.215,-0.89,0.491,1.03894465685136
1707824040.77169,ACC,0.208,-0.894,0.484,1.03766854052727
1707824040.81121,ACC,0.212,-0.888,0.489,1.03566838321926
1707824040.85073,ACC,0.198,-0.892,0.48,1.03211821028407
1707824040.89025,ACC,0.207,-0.89,0.489,1.03637348480169
1707824040.93114,ACC,0.219,-0.882,0.49,1.03246549579151
1707824040.97203,ACC,0.208,-0.892,0.484,1.03594594453572
1707824041.01293,ACC,0.203,-0.892,0.493,1.03919295609622
1707824041.05262,ACC,0.211,-0.887,0.489,1.03460668855367
1707824041.0923,ACC,0.215,-0.883,0.489,1.0320053294436
1707824041.13251,ACC,0.207,-0.89,0.479,1.03169278372973
1707824041.17272,ACC,0.203,-0.891,0.495,1.03928581246931
1707824041.21292,ACC,0.213,-0.891,0.487,1.03750614456012
1707824041.25209,ACC,0.208,-0.891,0.475,1.03090736732259
1707824041.29127,ACC,0.208,-0.889,0.494,1.03808525661431
1707824041.33113,ACC,0.214,-0.885,0.482,1.03021599676961
1707824041.37099,ACC,0.21,-0.888,0.486,1.03384718406542
1707824041.41085,ACC,0.205,-0.891,0.488,1.03636383572566
1707824041.45106,ACC,0.212,-0.887,0.488,1.0343389193103
1707824041.49126,ACC,0.212,-0.889,0.486,1.0351140033832
1707824041.53147,ACC,0.202,-0.891,0.487,1.0353038201417
1707824041.57271,ACC,0.214,-0.889,0.495,1.03977978437744
1707824041.61394,ACC,0.213,-0.888,0.485,1.03399129590147
1707824041.6538,ACC,0.21,-0.891,0.491,1.03877909104872
1707824041.69366,ACC,0.212,-0.889,0.487,1.03558389326988
1707824041.73353,ACC,0.212,-0.892,0.482,1.03582430942704
1707824041.77339,ACC,0.206,-0.89,0.485,1.03429251181665
1707824041.81325,ACC,0.208,-0.887,0.49,1.03447232925777
1707824041.85311,ACC,0.219,-0.885,0.49,1.03502946817953
1707824041.89177,ACC,0.202,-0.891,0.486,1.03483380308144
1707824041.93043,ACC,0.208,-0.888,0.485,1.03297289412646
1707824041.97029,ACC,0.21,-0.889,0.485,1.03423691676521
1707824042.01015,ACC,0.208,-0.891,0.495,1.04027400236668
1707824042.05001,ACC,0.208,-0.892,0.482,1.03501304339607
1707824042.09022,ACC,0.21,-0.891,0.482,1.03455546008902
1707824042.13042,ACC,0.214,-0.885,0.497,1.03731865885079
1707824042.17063,ACC,0.217,-0.885,0.486,1.03271971027961
1707824042.21186,ACC,0.203,-0.892,0.488,1.03683026576195
1707824042.2531,ACC,0.21,-0.888,0.487,1.03431764946751
1707824042.29296,ACC,0.213,-0.886,0.482,1.03086808079405
1707824042.33282,ACC,0.205,-0.892,0.493,1.03958549431973
1707824042.37269,ACC,0.21,-0.891,0.486,1.03642510583254
1707824042.41238,ACC,0.211,-0.889,0.49,1.03679409720542
1707824042.45206,ACC,0.207,-0.889,0.485,1.03363194610074
1707824042.48677,ACC,0.213,-0.887,0.49,1.03548925634214
1707824042.52148,ACC,0.201,-0.891,0.477,1.03044213811354
1707824042.55619,ACC,0.208,-0.889,0.49,1.03618772430482
1707824042.59742,ACC,0.213,-0.887,0.489,1.03501642499044
1707824042.63866,ACC,0.214,-0.889,0.489,1.03693683510617
1707824042.67989,ACC,0.209,-0.888,0.495,1.03790654685285
1707824042.71976,ACC,0.21,-0.889,0.489,1.0361187190665
1707824042.75962,ACC,0.208,-0.89,0.476,1.03050473070239
1707824042.79948,ACC,0.207,-0.89,0.49,1.03684569729541
1707824042.83934,ACC,0.208,-0.886,0.492,1.03456464273626
1707824042.8792,ACC,0.215,-0.892,0.487,1.03877716570976
1707824042.91906,ACC,0.206,-0.893,0.485,1.03687511301989
1707824042.95893,ACC,0.209,-0.886,0.492,1.03476615715822
1707824042.99879,ACC,0.214,-0.884,0.485,1.03076524970529
1707824043.03865,ACC,0.208,-0.893,0.487,1.03821096122127
1707824043.07834,ACC,0.21,-0.889,0.493,1.03801252400922
1707824043.11803,ACC,0.213,-0.891,0.486,1.03703712566137
1707824043.15823,ACC,0.208,-0.889,0.482,1.03242869003142
1707824043.19844,ACC,0.209,-0.891,0.489,1.03763336492231
1707824043.23864,ACC,0.215,-0.888,0.491,1.03723189306924
1707824043.27936,ACC,0.21,-0.892,0.485,1.03681676298177
1707824043.32008,ACC,0.216,-0.887,0.49,1.03611051534091
1707824043.35995,ACC,0.207,-0.892,0.481,1.03434713708696
1707824043.39981,ACC,0.211,-0.886,0.49,1.0342228966717
1707824043.43967,ACC,0.212,-0.888,0.49,1.03614091705713
1707824043.47953,ACC,0.213,-0.887,0.486,1.03360243807762
1707824043.51939,ACC,0.214,-0.885,0.495,1.03636190589967
1707824043.55925,ACC,0.205,-0.889,0.481,1.03136172122103
1707824043.59894,ACC,0.214,-0.893,0.496,1.04367667407105
1707824043.63863,ACC,0.207,-0.888,0.483,1.03183428902126
1707824043.67815,ACC,0.213,-0.889,0.497,1.04052823123642
1707824043.71767,ACC,0.207,-0.891,0.482,1.03395067580615
1707824043.75719,ACC,0.208,-0.892,0.485,1.03641352750724
1707824043.79739,ACC,0.211,-0.887,0.493,1.03650325614539
1707824043.8376,ACC,0.208,-0.886,0.487,1.03219620227939
1707824043.87712,ACC,0.209,-0.893,0.484,1.03700819668892
1707824043.91663,ACC,0.207,-0.893,0.486,1.0375422882948
1707824043.95615,ACC,0.208,-0.889,0.486,1.03430218021621
1707824043.99567,ACC,0.213,-0.886,0.491,1.03510675777912
1707824044.03519,ACC,0.202,-0.89,0.489,1.03538640130147
1707824044.0747,ACC,0.212,-0.891,0.49,1.0387131461573
1707824044.11388,ACC,0.206,-0.895,0.486,1.03906544548455
1707824044.15305,ACC,0.219,-0.886,0.491,1.03635804623692
1707824044.19326,ACC,0.198,-0.89,0.475,1.02807052287282
1707824044.23346,ACC,0.209,-0.894,0.487,1.03927186048695
1707824044.27367,ACC,0.213,-0.883,0.489,1.03159051953767
1707824044.31336,ACC,0.205,-0.888,0.476,1.0281755686652
1707824044.35305,ACC,0.192,-0.884,0.494,1.03070655377755
1707824044.39291,ACC,0.194,-0.887,0.481,1.02750474451459
1707824044.43277,ACC,0.207,-0.896,0.507,1.05010189981735
1707824044.47263,ACC,0.203,-0.891,0.487,1.03549939642667
1707824044.51215,ACC,0.226,-0.894,0.471,1.03544821212845
1707824044.55167,ACC,0.232,-0.9,0.457,1.03569928067948
1707824044.59119,ACC,0.197,-0.902,0.479,1.04012210821615
1707824044.63088,ACC,0.181,-0.898,0.505,1.04603537225086
1707824044.67057,ACC,0.205,-0.894,0.466,1.02879395410354
1707824044.71043,ACC,0.212,-0.887,0.48,1.03058866673373
1707824044.75029,ACC,0.199,-0.877,0.509,1.03334940847711
1707824044.79015,ACC,0.215,-0.893,0.492,1.04198752391763
1707824044.83001,ACC,0.207,-0.903,0.471,1.03927811484703
1707824044.86987,ACC,0.198,-0.894,0.483,1.03524344962912
1707824044.90974,ACC,0.208,-0.893,0.503,1.04581164652149
1707824044.94943,ACC,0.198,-0.885,0.473,1.02281865450333
1707824044.98912,ACC,0.203,-0.877,0.491,1.025387243923
1707824045.02898,ACC,0.216,-0.873,0.506,1.03190164259972
1707824045.06884,ACC,0.207,-0.884,0.483,1.02839389340855
1707824045.1087,ACC,0.204,-0.891,0.49,1.03710992667123
1707824045.14787,ACC,0.203,-0.897,0.506,1.04969233587752
1707824045.18705,ACC,0.205,-0.89,0.477,1.03036595440649
1707824045.22622,ACC,0.208,-0.886,0.487,1.03219620227939
1707824045.25973,ACC,0.213,-0.868,0.52,1.03401789152799
1707824045.29323,ACC,0.221,-0.872,0.505,1.03162493184296
1707824045.33309,ACC,0.221,-0.881,0.487,1.03061680560721
1707824045.37295,ACC,0.183,-0.902,0.497,1.04599330781798
1707824045.41282,ACC,0.2,-0.892,0.502,1.04291322745471
1707824045.45336,ACC,0.227,-0.88,0.502,1.03823552241291
1707824045.49391,ACC,0.198,-0.894,0.502,1.04424326667688
1707824045.53446,ACC,0.159,-0.903,0.49,1.03961050398695
1707824045.57467,ACC,0.198,-0.883,0.505,1.03630014957058
1707824045.61487,ACC,0.203,-0.87,0.51,1.02869285989551
1707824045.65508,ACC,0.191,-0.878,0.471,1.01449790536994
1707824045.69528,ACC,0.167,-0.882,0.507,1.03095198724286
1707824045.73549,ACC,0.178,-0.88,0.498,1.02668787856875
1707824045.77518,ACC,0.181,-0.889,0.509,1.04027063786305
1707824045.81487,ACC,0.208,-0.884,0.496,1.03476374115061
1707824045.85404,ACC,0.187,-0.906,0.495,1.04920446053188
1707824045.89322,ACC,0.19,-0.912,0.494,1.05445720633888
1707824045.93239,ACC,0.218,-0.892,0.495,1.04317448204986
1707824045.97225,ACC,0.186,-0.892,0.486,1.03269356539101
1707824046.01211,ACC,0.19,-0.899,0.506,1.04896949431335
1707824046.05198,ACC,0.204,-0.875,0.481,1.01911824632866
1707824046.09287,ACC,0.196,-0.88,0.487,1.02468775731927
1707824046.13376,ACC,0.186,-0.887,0.502,1.03603523106118
1707824046.17465,ACC,0.188,-0.892,0.49,1.03494347671745
1707824046.21537,ACC,0.223,-0.897,0.475,1.03921268275556
1707824046.25609,ACC,0.184,-0.899,0.506,1.04789932722566
1707824046.29596,ACC,0.211,-0.899,0.511,1.05538760652189
1707824046.33582,ACC,0.217,-0.892,0.459,1.02636932923777
1707824046.37568,ACC,0.186,-0.905,0.483,1.04254975900434
1707824046.41537,ACC,0.167,-0.903,0.496,1.04370206476753
1707824046.45506,ACC,0.204,-0.888,0.488,1.03358792562607
1707824046.49458,ACC,0.204,-0.885,0.487,1.03053869408189
1707824046.53409,ACC,0.208,-0.884,0.494,1.03380655830769
1707824046.57361,ACC,0.207,-0.889,0.501,1.04123532402623
1707824046.61347,ACC,0.214,-0.888,0.488,1.03560803395879
1707824046.65333,ACC,0.193,-0.89,0.471,1.02527557271204
1707824046.6932,ACC,0.179,-0.891,0.486,1.03059109252894
1707824046.73443,ACC,0.203,-0.881,0.5,1.03313600266373
1707824046.77567,ACC,0.213,-0.885,0.49,1.0337765716053
1707824046.81587,ACC,0.204,-0.882,0.495,1.03177759231338
1707824046.85608,ACC,0.208,-0.887,0.502,1.04021007493679
1707824046.89628,ACC,0.201,-0.892,0.475,1.03038342377971
1707824046.93597,ACC,0.198,-0.903,0.486,1.04441801976029
1707824046.97566,ACC,0.212,-0.896,0.502,1.04869633354942
1707824047.01518,ACC,0.211,-0.894,0.486,1.03920787140976
1707824047.0547,ACC,0.189,-0.895,0.48,1.03302758917659
1707824047.09422,ACC,0.185,-0.882,0.499,1.0301213520746
1707824047.13374,ACC,0.207,-0.876,0.5,1.02967227796032
1707824047.17325,ACC,0.217,-0.882,0.495,1.03442641110907
1707824047.21277,ACC,0.202,-0.9,0.491,1.044933012207
1707824047.25298,ACC,0.203,-0.903,0.489,1.04677552512466
1707824047.29318,ACC,0.21,-0.897,0.492,1.0444007851395
1707824047.33373,ACC,0.209,-0.902,0.482,1.04384337905646
1707824047.37428,ACC,0.212,-0.897,0.49,1.04386445480244
1707824047.41483,ACC,0.197,-0.894,0.484,1.03551967629785
1707824047.45469,ACC,0.179,-0.894,0.484,1.03224657906917
1707824047.49455,ACC,0.193,-0.883,0.486,1.02622317260916
1707824047.53441,ACC,0.198,-0.865,0.493,1.0151246228912
1707824047.5741,ACC,0.207,-0.865,0.499,1.01984067383097
1707824047.61379,ACC,0.196,-0.895,0.485,1.03666098605089
1707824047.654,ACC,0.198,-0.901,0.48,1.03990624577411
1707824047.6942,ACC,0.205,-0.907,0.475,1.04417383610202
1707824047.73441,ACC,0.198,-0.901,0.488,1.0436230162276
1707824047.7741,ACC,0.198,-0.897,0.481,1.03690597452228
1707824047.81379,ACC,0.205,-0.896,0.489,1.04113495763037
1707824047.8533,ACC,0.209,-0.883,0.495,1.03363194610074
1707824047.89282,ACC,0.204,-0.89,0.491,1.03672416775148
1707824047.93234,ACC,0.198,-0.899,0.476,1.03633054572371
1707824047.96808,ACC,0.186,-0.909,0.475,1.04235406652442
1707824048.00382,ACC,0.181,-0.894,0.492,1.03636914272859
1707824048.03955,ACC,0.197,-0.889,0.48,1.0293347366139
1707824048.0795,ACC,0.198,-0.891,0.487,1.03453081152762
1707824048.11945,ACC,0.2,-0.891,0.486,1.03444526196411
1707824048.1594,ACC,0.196,-0.896,0.479,1.03473329897129
1707824048.19934,ACC,0.198,-0.895,0.497,1.04270705377877
1707824048.23921,ACC,0.191,-0.895,0.497,1.04140049932771
1707824048.27907,ACC,0.187,-0.895,0.479,1.03219910869948
1707824048.31893,ACC,0.197,-0.888,0.477,1.02707448610118
