LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707823993.519778,386011.500,59202,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823993.572869,386063.000,59202,4,EM,1,100,PS
1707823993.624672,386113.250,59236,4,EM,1,100,RS
1707823993.676475,386163.500,59236,4,EM,1,100,RB
1707823993.728278,386213.750,59236,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823993.780081,386264.000,59236,4,EM,1,100,PS
1707823993.831884,386314.250,59270,4,EM,1,100,RS
1707823993.883686,386364.500,59270,4,EM,1,100,RB
1707823993.935489,386414.750,59270,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823993.987292,386465.000,59270,4,EM,1,100,PS
1707823994.039095,386515.250,59301,4,EM,1,100,RS
1707823994.090898,386565.500,59301,4,EM,1,100,RB
1707823994.142701,386615.750,59301,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823994.194503,386666.000,59301,4,EM,1,100,PS
1707823994.246306,386716.250,59335,4,EM,1,100,RS
1707823994.298109,386766.500,59335,4,EM,1,100,RB
1707823994.349912,386816.750,59335,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823994.401715,386867.000,59335,4,EM,1,100,PS
1707823994.453518,386917.250,59368,4,EM,1,100,RS
1707823994.505320,386967.500,59368,4,EM,1,100,RB
1707823994.557123,387017.750,59368,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823994.608926,387068.000,59368,4,EM,1,100,PS
1707823994.660729,387118.250,59402,4,EM,1,100,RS
1707823994.712532,387168.500,59402,4,EM,1,100,RB
1707823994.764335,387218.750,59402,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823994.816137,387269.000,59402,4,EM,1,100,PS
1707823994.867940,387319.250,59436,4,EM,1,100,RS
1707823994.919743,387369.500,59436,4,EM,1,100,RB
1707823994.971546,387419.750,59436,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823995.023349,387470.000,59436,4,EM,1,100,PS
1707823995.075152,387520.250,59467,4,EM,1,100,RS
1707823995.126954,387570.500,59467,4,EM,1,100,RB
1707823995.178757,387620.750,59467,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823995.230560,387671.000,59467,4,EM,1,100,PS
1707823995.304785,387743.000,59510,4,EM,1,100,RS
1707823995.379010,387815.000,59510,4,EM,1,100,RB
1707823995.453235,387887.000,59510,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823995.527460,387959.000,59510,4,EM,1,100,PS
1707823995.579263,388009.250,59544,4,EM,1,100,RS
1707823995.631066,388059.500,59544,4,EM,1,100,RB
1707823995.682868,388109.750,59544,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823995.734671,388160.000,59544,4,EM,1,100,PS
1707823995.786474,388210.250,59575,4,EM,1,100,RS
1707823995.838277,388260.500,59575,4,EM,1,100,RB
1707823995.890080,388310.750,59575,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823995.941883,388361.000,59575,4,EM,1,100,PS
1707823995.993685,388411.250,59609,4,EM,1,100,RS
1707823996.045488,388461.500,59609,4,EM,1,100,RB
1707823996.097291,388511.750,59609,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823996.149094,388562.000,59609,4,EM,1,100,PS
1707823996.200897,388612.250,59645,4,EM,1,100,RS
