LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1707824019.806237,411510.000,63336,4,AX,1,100,0.235
1707824019.846442,411549.000,63353,2,AX,1,100,0.235
1707824019.886647,411588.000,63353,2,AX,1,100,0.230
1707824019.926509,411626.667,63369,3,AX,1,100,0.239
1707824019.966370,411665.333,63369,3,AX,1,100,0.250
1707824020.006232,411704.000,63369,3,AX,1,100,0.230
1707824020.045750,411742.333,63387,3,AX,1,100,0.231
1707824020.085268,411780.667,63387,3,AX,1,100,0.229
1707824020.124785,411819.000,63387,3,AX,1,100,0.233
1707824020.165506,411858.500,63403,2,AX,1,100,0.247
1707824020.206227,411898.000,63403,2,AX,1,100,0.240
1707824020.246432,411937.000,63420,3,AX,1,100,0.236
1707824020.286637,411976.000,63420,3,AX,1,100,0.243
1707824020.326842,412015.000,63420,3,AX,1,100,0.238
1707824020.363182,412050.250,63437,4,AX,1,100,0.238
1707824020.399521,412085.500,63437,4,AX,1,100,0.237
1707824020.435860,412120.750,63437,4,AX,1,100,0.238
1707824020.472199,412156.000,63437,4,AX,1,100,0.239
1707824020.512405,412195.000,63452,2,AX,1,100,0.234
1707824020.552610,412234.000,63452,2,AX,1,100,0.238
1707824020.592128,412272.333,63468,3,AX,1,100,0.231
1707824020.631646,412310.667,63468,3,AX,1,100,0.238
1707824020.671164,412349.000,63468,3,AX,1,100,0.250
1707824020.710682,412387.333,63485,3,AX,1,100,0.238
1707824020.750199,412425.667,63485,3,AX,1,100,0.232
1707824020.789717,412464.000,63485,3,AX,1,100,0.242
1707824020.828892,412502.000,63504,2,AX,1,100,0.242
1707824020.868066,412540.000,63504,2,AX,1,100,0.237
1707824020.908271,412579.000,63521,3,AX,1,100,0.233
1707824020.948476,412618.000,63521,3,AX,1,100,0.245
1707824020.988681,412657.000,63521,3,AX,1,100,0.239
1707824021.028543,412695.667,63538,3,AX,1,100,0.239
1707824021.068405,412734.333,63538,3,AX,1,100,0.234
1707824021.108266,412773.000,63538,3,AX,1,100,0.244
1707824021.149159,412812.667,63553,3,AX,1,100,0.239
1707824021.190051,412852.333,63553,3,AX,1,100,0.233
1707824021.230943,412892.000,63553,3,AX,1,100,0.237
1707824021.271149,412931.000,63569,2,AX,1,100,0.238
1707824021.311354,412970.000,63569,2,AX,1,100,0.245
1707824021.351215,413008.667,63586,3,AX,1,100,0.231
1707824021.391077,413047.333,63586,3,AX,1,100,0.241
1707824021.430938,413086.000,63586,3,AX,1,100,0.243
1707824021.470456,413124.333,63603,3,AX,1,100,0.237
1707824021.509974,413162.667,63603,3,AX,1,100,0.238
1707824021.549492,413201.000,63603,3,AX,1,100,0.237
1707824021.589697,413240.000,63621,2,AX,1,100,0.233
1707824021.629903,413279.000,63621,2,AX,1,100,0.230
1707824021.670255,413318.143,63644,7,AX,1,100,0.240
1707824021.710608,413357.286,63644,7,AX,1,100,0.247
1707824021.750960,413396.429,63644,7,AX,1,100,0.237
1707824021.791312,413435.571,63644,7,AX,1,100,0.227
1707824021.831665,413474.714,63644,7,AX,1,100,0.244
1707824021.872017,413513.857,63644,7,AX,1,100,0.239
1707824021.912370,413553.000,63644,7,AX,1,100,0.239
1707824021.952060,413591.500,63660,2,AX,1,100,0.229
1707824021.991749,413630.000,63660,2,AX,1,100,0.243
1707824022.031611,413668.667,63678,3,AX,1,100,0.236
1707824022.071472,413707.333,63678,3,AX,1,100,0.239
1707824022.111334,413746.000,63678,3,AX,1,100,0.235
1707824022.150508,413784.000,63694,3,AX,1,100,0.234
1707824022.189682,413822.000,63694,3,AX,1,100,0.234
1707824022.228857,413860.000,63694,3,AX,1,100,0.234
1707824022.269062,413899.000,63711,2,AX,1,100,0.243
1707824022.309267,413938.000,63711,2,AX,1,100,0.236
1707824022.349472,413977.000,63728,4,AX,1,100,0.236
1707824022.389677,414016.000,63728,4,AX,1,100,0.235
1707824022.429883,414055.000,63728,4,AX,1,100,0.234
1707824022.470088,414094.000,63728,4,AX,1,100,0.239
1707824022.510808,414133.500,63746,2,AX,1,100,0.230
1707824022.551529,414173.000,63746,2,AX,1,100,0.236
1707824022.591391,414211.667,63761,3,AX,1,100,0.230
1707824022.631252,414250.333,63761,3,AX,1,100,0.244
1707824022.671114,414289.000,63761,3,AX,1,100,0.249
1707824022.710632,414327.333,63779,3,AX,1,100,0.229
1707824022.750150,414365.667,63779,3,AX,1,100,0.232
1707824022.789668,414404.000,63779,3,AX,1,100,0.237
1707824022.829357,414442.500,63795,2,AX,1,100,0.233
1707824022.869047,414481.000,63795,2,AX,1,100,0.235
1707824022.909252,414520.000,63812,3,AX,1,100,0.231
1707824022.949457,414559.000,63812,3,AX,1,100,0.226
1707824022.989663,414598.000,63812,3,AX,1,100,0.233
1707824023.027394,414634.600,63830,5,AX,1,100,0.219
1707824023.065125,414671.200,63830,5,AX,1,100,0.243
1707824023.102856,414707.800,63830,5,AX,1,100,0.235
1707824023.140587,414744.400,63830,5,AX,1,100,0.235
1707824023.178318,414781.000,63830,5,AX,1,100,0.225
1707824023.218265,414819.750,63852,8,AX,1,100,0.235
1707824023.258213,414858.500,63852,8,AX,1,100,0.233
1707824023.298160,414897.250,63852,8,AX,1,100,0.231
1707824023.338107,414936.000,63852,8,AX,1,100,0.224
1707824023.378055,414974.750,63852,8,AX,1,100,0.219
1707824023.418002,415013.500,63852,8,AX,1,100,0.211
1707824023.457950,415052.250,63852,8,AX,1,100,0.200
1707824023.497897,415091.000,63852,8,AX,1,100,0.229
1707824023.537845,415129.750,63870,8,AX,1,100,0.240
1707824023.577792,415168.500,63870,8,AX,1,100,0.229
1707824023.617740,415207.250,63870,8,AX,1,100,0.181
1707824023.657687,415246.000,63870,8,AX,1,100,0.162
1707824023.697635,415284.750,63870,8,AX,1,100,0.181
1707824023.737582,415323.500,63870,8,AX,1,100,0.226
1707824023.777530,415362.250,63870,8,AX,1,100,0.227
1707824023.817477,415401.000,63870,8,AX,1,100,0.202
1707824023.857339,415439.667,63886,3,AX,1,100,0.224
1707824023.897200,415478.333,63886,3,AX,1,100,0.258
1707824023.937062,415517.000,63886,3,AX,1,100,0.249
1707824023.976751,415555.500,63901,2,AX,1,100,0.189
1707824024.016441,415594.000,63901,2,AX,1,100,0.170
1707824024.056646,415633.000,63918,3,AX,1,100,0.189
1707824024.096851,415672.000,63918,3,AX,1,100,0.188
1707824024.137057,415711.000,63918,3,AX,1,100,0.197
1707824024.176918,415749.667,63937,3,AX,1,100,0.207
1707824024.216780,415788.333,63937,3,AX,1,100,0.216
1707824024.256641,415827.000,63937,3,AX,1,100,0.225
1707824024.296331,415865.500,63953,2,AX,1,100,0.225
1707824024.336021,415904.000,63953,2,AX,1,100,0.217
1707824024.376226,415943.000,63971,3,AX,1,100,0.216
1707824024.416431,415982.000,63971,3,AX,1,100,0.211
1707824024.456636,416021.000,63971,3,AX,1,100,0.213
1707824024.496326,416059.500,63985,2,AX,1,100,0.209
1707824024.536016,416098.000,63985,2,AX,1,100,0.235
1707824024.575534,416136.333,64002,3,AX,1,100,0.220
1707824024.615052,416174.667,64002,3,AX,1,100,0.206
1707824024.654570,416213.000,64002,3,AX,1,100,0.213
1707824024.695118,416252.333,64018,3,AX,1,100,0.218
1707824024.735667,416291.667,64018,3,AX,1,100,0.220
1707824024.776216,416331.000,64018,3,AX,1,100,0.222
1707824024.816937,416370.500,64036,2,AX,1,100,0.221
1707824024.857657,416410.000,64036,2,AX,1,100,0.220
1707824024.897519,416448.667,64051,3,AX,1,100,0.217
1707824024.937380,416487.333,64051,3,AX,1,100,0.218
1707824024.977242,416526.000,64051,3,AX,1,100,0.215
1707824025.016932,416564.500,64067,2,AX,1,100,0.217
1707824025.056621,416603.000,64067,2,AX,1,100,0.227
1707824025.096483,416641.667,64086,3,AX,1,100,0.229
1707824025.136344,416680.333,64086,3,AX,1,100,0.217
1707824025.176206,416719.000,64086,3,AX,1,100,0.219
1707824025.216068,416757.667,64103,3,AX,1,100,0.210
1707824025.255929,416796.333,64103,3,AX,1,100,0.226
1707824025.295791,416835.000,64103,3,AX,1,100,0.223
1707824025.335996,416874.000,64119,2,AX,1,100,0.224
1707824025.376201,416913.000,64119,2,AX,1,100,0.213
1707824025.415375,416951.000,64135,3,AX,1,100,0.216
1707824025.454550,416989.000,64135,3,AX,1,100,0.224
1707824025.493724,417027.000,64135,3,AX,1,100,0.216
1707824025.533585,417065.667,64151,3,AX,1,100,0.220
1707824025.573447,417104.333,64151,3,AX,1,100,0.220
1707824025.613309,417143.000,64151,3,AX,1,100,0.227
1707824025.652998,417181.500,64168,2,AX,1,100,0.224
1707824025.692688,417220.000,64168,2,AX,1,100,0.216
1707824025.732550,417258.667,64185,3,AX,1,100,0.213
1707824025.772411,417297.333,64185,3,AX,1,100,0.221
1707824025.812273,417336.000,64185,3,AX,1,100,0.225
1707824025.847667,417370.333,64202,3,AX,1,100,0.218
1707824025.883061,417404.667,64202,3,AX,1,100,0.215
1707824025.918456,417439.000,64202,3,AX,1,100,0.229
1707824025.958145,417477.500,64218,2,AX,1,100,0.219
1707824025.997835,417516.000,64218,2,AX,1,100,0.217
1707824026.037353,417554.333,64236,3,AX,1,100,0.222
1707824026.076871,417592.667,64236,3,AX,1,100,0.231
1707824026.116389,417631.000,64236,3,AX,1,100,0.227
1707824026.156250,417669.667,64252,3,AX,1,100,0.222
1707824026.196112,417708.333,64252,3,AX,1,100,0.215
1707824026.235973,417747.000,64252,3,AX,1,100,0.209
1707824026.276179,417786.000,64269,2,AX,1,100,0.214
1707824026.316384,417825.000,64269,2,AX,1,100,0.230
1707824026.356933,417864.333,64283,3,AX,1,100,0.230
1707824026.397481,417903.667,64283,3,AX,1,100,0.215
1707824026.438030,417943.000,64283,3,AX,1,100,0.211
1707824026.478235,417982.000,64301,2,AX,1,100,0.214
1707824026.518441,418021.000,64301,2,AX,1,100,0.228
1707824026.558302,418059.667,64317,3,AX,1,100,0.224
1707824026.598164,418098.333,64317,3,AX,1,100,0.225
1707824026.638025,418137.000,64317,3,AX,1,100,0.217
1707824026.677200,418175.000,64334,3,AX,1,100,0.224
1707824026.716374,418213.000,64334,3,AX,1,100,0.219
1707824026.755548,418251.000,64334,3,AX,1,100,0.217
1707824026.795753,418290.000,64351,2,AX,1,100,0.230
1707824026.835958,418329.000,64351,2,AX,1,100,0.227
1707824026.875820,418367.667,64368,3,AX,1,100,0.224
1707824026.915682,418406.333,64368,3,AX,1,100,0.238
1707824026.955543,418445.000,64368,3,AX,1,100,0.223
1707824026.995920,418484.167,64391,6,AX,1,100,0.217
1707824027.036297,418523.333,64391,6,AX,1,100,0.223
1707824027.076674,418562.500,64391,6,AX,1,100,0.230
1707824027.117051,418601.667,64391,6,AX,1,100,0.222
1707824027.157428,418640.833,64391,6,AX,1,100,0.212
1707824027.197805,418680.000,64391,6,AX,1,100,0.234
1707824027.237495,418718.500,64407,2,AX,1,100,0.227
1707824027.277185,418757.000,64407,2,AX,1,100,0.219
1707824027.316359,418795.000,64424,3,AX,1,100,0.211
1707824027.355533,418833.000,64424,3,AX,1,100,0.220
1707824027.394707,418871.000,64424,3,AX,1,100,0.230
1707824027.434913,418910.000,64439,2,AX,1,100,0.219
1707824027.475118,418949.000,64439,2,AX,1,100,0.212
1707824027.514636,418987.333,64456,3,AX,1,100,0.219
1707824027.554154,419025.667,64456,3,AX,1,100,0.218
1707824027.593672,419064.000,64456,3,AX,1,100,0.220
1707824027.634564,419103.667,64472,3,AX,1,100,0.216
1707824027.675456,419143.333,64472,3,AX,1,100,0.216
1707824027.716349,419183.000,64472,3,AX,1,100,0.223
1707824027.756039,419221.500,64492,2,AX,1,100,0.223
1707824027.795728,419260.000,64492,2,AX,1,100,0.211
1707824027.835934,419299.000,64508,3,AX,1,100,0.209
1707824027.876139,419338.000,64508,3,AX,1,100,0.223
1707824027.916344,419377.000,64508,3,AX,1,100,0.219
1707824027.955862,419415.333,64523,3,AX,1,100,0.213
1707824027.995380,419453.667,64523,3,AX,1,100,0.221
1707824028.034898,419492.000,64523,3,AX,1,100,0.215
1707824028.074587,419530.500,64540,2,AX,1,100,0.223
1707824028.114277,419569.000,64540,2,AX,1,100,0.211
1707824028.154482,419608.000,64559,3,AX,1,100,0.213
1707824028.194688,419647.000,64559,3,AX,1,100,0.211
1707824028.234893,419686.000,64559,3,AX,1,100,0.214
1707824028.275098,419725.000,64577,6,AX,1,100,0.227
1707824028.315303,419764.000,64577,6,AX,1,100,0.221
1707824028.355508,419803.000,64577,6,AX,1,100,0.207
1707824028.395713,419842.000,64577,6,AX,1,100,0.216
1707824028.435919,419881.000,64577,6,AX,1,100,0.221
1707824028.476124,419920.000,64577,6,AX,1,100,0.210
1707824028.516329,419959.000,64591,2,AX,1,100,0.213
1707824028.556534,419998.000,64591,2,AX,1,100,0.219
1707824028.595708,420036.000,64610,3,AX,1,100,0.219
1707824028.634883,420074.000,64610,3,AX,1,100,0.212
1707824028.674057,420112.000,64610,3,AX,1,100,0.212
1707824028.709451,420146.333,64627,3,AX,1,100,0.218
1707824028.744846,420180.667,64627,3,AX,1,100,0.217
1707824028.780240,420215.000,64627,3,AX,1,100,0.211
1707824028.819414,420253.000,64644,2,AX,1,100,0.215
1707824028.858589,420291.000,64644,2,AX,1,100,0.218
1707824028.898794,420330.000,64660,3,AX,1,100,0.204
1707824028.938999,420369.000,64660,3,AX,1,100,0.220
1707824028.979204,420408.000,64660,3,AX,1,100,0.217
1707824029.018894,420446.500,64675,2,AX,1,100,0.216
1707824029.058584,420485.000,64675,2,AX,1,100,0.213
1707824029.098445,420523.667,64692,3,AX,1,100,0.219
1707824029.138307,420562.333,64692,3,AX,1,100,0.215
1707824029.178168,420601.000,64692,3,AX,1,100,0.218
1707824029.218030,420639.667,64709,3,AX,1,100,0.211
1707824029.257891,420678.333,64709,3,AX,1,100,0.220
1707824029.297753,420717.000,64709,3,AX,1,100,0.217
1707824029.337958,420756.000,64725,2,AX,1,100,0.207
1707824029.378163,420795.000,64725,2,AX,1,100,0.217
1707824029.417337,420833.000,64744,3,AX,1,100,0.213
1707824029.456512,420871.000,64744,3,AX,1,100,0.216
1707824029.495686,420909.000,64744,3,AX,1,100,0.213
1707824029.535548,420947.667,64759,3,AX,1,100,0.214
1707824029.575409,420986.333,64759,3,AX,1,100,0.206
1707824029.615271,421025.000,64759,3,AX,1,100,0.214
1707824029.654960,421063.500,64776,2,AX,1,100,0.217
1707824029.694650,421102.000,64776,2,AX,1,100,0.205
1707824029.734512,421140.667,64793,3,AX,1,100,0.212
1707824029.774373,421179.333,64793,3,AX,1,100,0.219
1707824029.814235,421218.000,64793,3,AX,1,100,0.205
1707824029.854440,421257.000,64810,2,AX,1,100,0.205
1707824029.894645,421296.000,64810,2,AX,1,100,0.214
1707824029.933819,421334.000,64826,4,AX,1,100,0.211
1707824029.972994,421372.000,64826,4,AX,1,100,0.215
1707824030.012168,421410.000,64826,4,AX,1,100,0.214
1707824030.051342,421448.000,64826,4,AX,1,100,0.209
1707824030.091548,421487.000,64842,2,AX,1,100,0.213
1707824030.131753,421526.000,64842,2,AX,1,100,0.210
1707824030.171614,421564.667,64858,3,AX,1,100,0.214
1707824030.211476,421603.333,64858,3,AX,1,100,0.216
1707824030.251337,421642.000,64858,3,AX,1,100,0.203
1707824030.291199,421680.667,64875,3,AX,1,100,0.210
1707824030.331060,421719.333,64875,3,AX,1,100,0.220
1707824030.370922,421758.000,64875,3,AX,1,100,0.211
1707824030.410612,421796.500,64894,2,AX,1,100,0.210
1707824030.450301,421835.000,64894,2,AX,1,100,0.214
1707824030.490507,421874.000,64911,3,AX,1,100,0.209
1707824030.530712,421913.000,64911,3,AX,1,100,0.209
1707824030.570917,421952.000,64911,3,AX,1,100,0.216
1707824030.610091,421990.000,64925,2,AX,1,100,0.212
1707824030.649266,422028.000,64925,2,AX,1,100,0.208
1707824030.688783,422066.333,64943,3,AX,1,100,0.199
1707824030.728301,422104.667,64943,3,AX,1,100,0.213
1707824030.767819,422143.000,64943,3,AX,1,100,0.218
1707824030.807337,422181.333,64959,3,AX,1,100,0.210
1707824030.846855,422219.667,64959,3,AX,1,100,0.209
1707824030.886373,422258.000,64959,3,AX,1,100,0.205
1707824030.926578,422297.000,64976,2,AX,1,100,0.218
1707824030.966783,422336.000,64976,2,AX,1,100,0.214
1707824031.006645,422374.667,64993,3,AX,1,100,0.207
1707824031.046507,422413.333,64993,3,AX,1,100,0.218
1707824031.086368,422452.000,64993,3,AX,1,100,0.208
1707824031.126230,422490.667,65008,3,AX,1,100,0.210
1707824031.166091,422529.333,65008,3,AX,1,100,0.215
1707824031.205953,422568.000,65008,3,AX,1,100,0.213
1707824031.245127,422606.000,65026,2,AX,1,100,0.213
1707824031.284301,422644.000,65026,2,AX,1,100,0.210
1707824031.323819,422682.333,65043,3,AX,1,100,0.211
1707824031.363337,422720.667,65043,3,AX,1,100,0.210
1707824031.402855,422759.000,65043,3,AX,1,100,0.216
1707824031.438249,422793.333,65060,3,AX,1,100,0.214
1707824031.473644,422827.667,65060,3,AX,1,100,0.207
1707824031.509038,422862.000,65060,3,AX,1,100,0.218
1707824031.550274,422902.000,65076,2,AX,1,100,0.210
1707824031.591510,422942.000,65076,2,AX,1,100,0.210
1707824031.631715,422981.000,65092,4,AX,1,100,0.209
1707824031.671921,423020.000,65092,4,AX,1,100,0.215
1707824031.712126,423059.000,65092,4,AX,1,100,0.216
1707824031.752331,423098.000,65092,4,AX,1,100,0.211
1707824031.792021,423136.500,65109,2,AX,1,100,0.218
1707824031.831710,423175.000,65109,2,AX,1,100,0.209
1707824031.870885,423213.000,65125,3,AX,1,100,0.208
1707824031.910059,423251.000,65125,3,AX,1,100,0.211
1707824031.949233,423289.000,65125,3,AX,1,100,0.215
1707824031.989095,423327.667,65142,3,AX,1,100,0.204
1707824032.028956,423366.333,65142,3,AX,1,100,0.214
1707824032.068818,423405.000,65142,3,AX,1,100,0.216
1707824032.109023,423444.000,65161,2,AX,1,100,0.211
1707824032.149228,423483.000,65161,2,AX,1,100,0.212
1707824032.190121,423522.667,65176,3,AX,1,100,0.208
1707824032.231013,423562.333,65176,3,AX,1,100,0.213
1707824032.271906,423602.000,65176,3,AX,1,100,0.212
1707824032.311853,423640.750,65199,4,AX,1,100,0.208
1707824032.351800,423679.500,65199,4,AX,1,100,0.213
1707824032.391748,423718.250,65199,4,AX,1,100,0.213
1707824032.431695,423757.000,65199,4,AX,1,100,0.216
1707824032.471557,423795.667,65214,3,AX,1,100,0.211
1707824032.511419,423834.333,65214,3,AX,1,100,0.206
1707824032.551280,423873.000,65214,3,AX,1,100,0.205
1707824032.591142,423911.667,65230,3,AX,1,100,0.221
1707824032.631003,423950.333,65230,3,AX,1,100,0.209
1707824032.670865,423989.000,65230,3,AX,1,100,0.211
1707824032.710039,424027.000,65247,2,AX,1,100,0.212
1707824032.749213,424065.000,65247,2,AX,1,100,0.216
1707824032.790106,424104.667,65264,3,AX,1,100,0.199
1707824032.830998,424144.333,65264,3,AX,1,100,0.208
1707824032.871891,424184.000,65264,3,AX,1,100,0.221
1707824032.912611,424223.500,65282,2,AX,1,100,0.205
1707824032.953332,424263.000,65282,2,AX,1,100,0.199
1707824032.993193,424301.667,65297,3,AX,1,100,0.230
1707824033.033055,424340.333,65297,3,AX,1,100,0.225
1707824033.072917,424379.000,65297,3,AX,1,100,0.186
1707824033.112606,424417.500,65316,2,AX,1,100,0.201
1707824033.152296,424456.000,65316,2,AX,1,100,0.223
1707824033.192158,424494.667,65333,3,AX,1,100,0.208
1707824033.232019,424533.333,65333,3,AX,1,100,0.210
1707824033.271881,424572.000,65333,3,AX,1,100,0.220
1707824033.311055,424610.000,65349,3,AX,1,100,0.198
1707824033.350229,424648.000,65349,3,AX,1,100,0.210
1707824033.389404,424686.000,65349,3,AX,1,100,0.210
1707824033.430640,424726.000,65367,2,AX,1,100,0.213
1707824033.471876,424766.000,65367,2,AX,1,100,0.210
1707824033.512081,424805.000,65381,3,AX,1,100,0.210
1707824033.552286,424844.000,65381,3,AX,1,100,0.209
1707824033.592491,424883.000,65381,3,AX,1,100,0.201
1707824033.632353,424921.667,65398,3,AX,1,100,0.210
1707824033.672214,424960.333,65398,3,AX,1,100,0.218
1707824033.712076,424999.000,65398,3,AX,1,100,0.208
1707824033.751766,425037.500,65415,2,AX,1,100,0.204
1707824033.791455,425076.000,65415,2,AX,1,100,0.214
1707824033.831317,425114.667,65434,3,AX,1,100,0.210
1707824033.871178,425153.333,65434,3,AX,1,100,0.204
1707824033.911040,425192.000,65434,3,AX,1,100,0.212
1707824033.950730,425230.500,65448,2,AX,1,100,0.212
1707824033.990419,425269.000,65448,2,AX,1,100,0.209
1707824034.030625,425308.000,65466,3,AX,1,100,0.210
1707824034.070830,425347.000,65466,3,AX,1,100,0.208
1707824034.111035,425386.000,65466,3,AX,1,100,0.207
1707824034.146429,425420.333,65482,3,AX,1,100,0.204
1707824034.181824,425454.667,65482,3,AX,1,100,0.213
1707824034.217218,425489.000,65482,3,AX,1,100,0.214
1707824034.257079,425527.667,65499,3,AX,1,100,0.214
1707824034.296941,425566.333,65499,3,AX,1,100,0.203
1707824034.336803,425605.000,65499,3,AX,1,100,0.210
1707824034.377008,425644.000,65516,2,AX,1,100,0.206
1707824034.417213,425683.000,65516,2,AX,1,100,0.206
1707824034.457075,425721.667,65531,3,AX,1,100,0.207
1707824034.496936,425760.333,65531,3,AX,1,100,0.205
1707824034.536798,425799.000,65531,3,AX,1,100,0.215
1707824034.575972,425837.000,11,2,AX,1,100,0.204
1707824034.615146,425875.000,11,2,AX,1,100,0.205
1707824034.654664,425913.333,30,3,AX,1,100,0.207
1707824034.694182,425951.667,30,3,AX,1,100,0.214
1707824034.733700,425990.000,30,3,AX,1,100,0.209
1707824034.773561,426028.667,47,3,AX,1,100,0.200
1707824034.813423,426067.333,47,3,AX,1,100,0.206
1707824034.853285,426106.000,47,3,AX,1,100,0.206
1707824034.893490,426145.000,63,2,AX,1,100,0.212
1707824034.933695,426184.000,63,2,AX,1,100,0.205
1707824034.973556,426222.667,78,3,AX,1,100,0.216
1707824035.013418,426261.333,78,3,AX,1,100,0.209
1707824035.053280,426300.000,78,3,AX,1,100,0.199
1707824035.092969,426338.500,96,2,AX,1,100,0.207
1707824035.132659,426377.000,96,2,AX,1,100,0.210
1707824035.171833,426415.000,112,3,AX,1,100,0.209
1707824035.211008,426453.000,112,3,AX,1,100,0.206
1707824035.250182,426491.000,112,3,AX,1,100,0.212
1707824035.290043,426529.667,129,3,AX,1,100,0.202
1707824035.329905,426568.333,129,3,AX,1,100,0.211
1707824035.369767,426607.000,129,3,AX,1,100,0.202
1707824035.409972,426646.000,144,2,AX,1,100,0.215
1707824035.450177,426685.000,144,2,AX,1,100,0.204
1707824035.490038,426723.667,163,3,AX,1,100,0.205
1707824035.529900,426762.333,163,3,AX,1,100,0.212
1707824035.569762,426801.000,163,3,AX,1,100,0.206
1707824035.609623,426839.667,179,3,AX,1,100,0.215
1707824035.649485,426878.333,179,3,AX,1,100,0.207
1707824035.689346,426917.000,179,3,AX,1,100,0.201
1707824035.729036,426955.500,197,2,AX,1,100,0.212
1707824035.768726,426994.000,197,2,AX,1,100,0.217
1707824035.808244,427032.333,213,3,AX,1,100,0.204
1707824035.847762,427070.667,213,3,AX,1,100,0.207
1707824035.887279,427109.000,213,3,AX,1,100,0.206
1707824035.926969,427147.500,228,2,AX,1,100,0.217
1707824035.966659,427186.000,228,2,AX,1,100,0.206
1707824036.006520,427224.667,245,3,AX,1,100,0.208
1707824036.046382,427263.333,245,3,AX,1,100,0.209
1707824036.086244,427302.000,245,3,AX,1,100,0.210
1707824036.126105,427340.667,262,3,AX,1,100,0.207
1707824036.165967,427379.333,262,3,AX,1,100,0.202
1707824036.205828,427418.000,262,3,AX,1,100,0.212
1707824036.246033,427457.000,278,2,AX,1,100,0.212
1707824036.286239,427496.000,278,2,AX,1,100,0.208
1707824036.326787,427535.333,294,3,AX,1,100,0.204
1707824036.367336,427574.667,294,3,AX,1,100,0.212
1707824036.407885,427614.000,294,3,AX,1,100,0.208
1707824036.448090,427653.000,312,2,AX,1,100,0.210
1707824036.488295,427692.000,312,2,AX,1,100,0.207
1707824036.528157,427730.667,329,3,AX,1,100,0.207
1707824036.568018,427769.333,329,3,AX,1,100,0.215
1707824036.607880,427808.000,329,3,AX,1,100,0.206
1707824036.647054,427846.000,345,3,AX,1,100,0.213
1707824036.686229,427884.000,345,3,AX,1,100,0.209
1707824036.725403,427922.000,345,3,AX,1,100,0.203
1707824036.765608,427961.000,363,2,AX,1,100,0.208
1707824036.805813,428000.000,363,2,AX,1,100,0.212
1707824036.845675,428038.667,377,3,AX,1,100,0.206
1707824036.885536,428077.333,377,3,AX,1,100,0.212
1707824036.925398,428116.000,377,3,AX,1,100,0.204
1707824036.961136,428150.667,394,3,AX,1,100,0.208
1707824036.996874,428185.333,394,3,AX,1,100,0.206
1707824037.032612,428220.000,394,3,AX,1,100,0.207
1707824037.072473,428258.667,411,3,AX,1,100,0.209
1707824037.112335,428297.333,411,3,AX,1,100,0.204
1707824037.152196,428336.000,411,3,AX,1,100,0.208
1707824037.191886,428374.500,430,2,AX,1,100,0.208
1707824037.231576,428413.000,430,2,AX,1,100,0.205
1707824037.271094,428451.333,446,3,AX,1,100,0.204
1707824037.310612,428489.667,446,3,AX,1,100,0.214
1707824037.350130,428528.000,446,3,AX,1,100,0.203
1707824037.390850,428567.500,462,2,AX,1,100,0.211
1707824037.431571,428607.000,462,2,AX,1,100,0.207
1707824037.471432,428645.667,478,3,AX,1,100,0.207
1707824037.511294,428684.333,478,3,AX,1,100,0.202
1707824037.551156,428723.000,478,3,AX,1,100,0.207
1707824037.591017,428761.667,500,3,AX,1,100,0.208
1707824037.630879,428800.333,500,3,AX,1,100,0.206
1707824037.670740,428839.000,500,3,AX,1,100,0.213
1707824037.710945,428878.000,517,2,AX,1,100,0.204
1707824037.751151,428917.000,517,2,AX,1,100,0.208
1707824037.791012,428955.667,534,3,AX,1,100,0.207
1707824037.830874,428994.333,534,3,AX,1,100,0.207
1707824037.870735,429033.000,534,3,AX,1,100,0.208
1707824037.910253,429071.333,548,3,AX,1,100,0.206
1707824037.949771,429109.667,548,3,AX,1,100,0.210
1707824037.989289,429148.000,548,3,AX,1,100,0.209
1707824038.030010,429187.500,568,2,AX,1,100,0.208
1707824038.070730,429227.000,568,2,AX,1,100,0.205
1707824038.110935,429266.000,586,3,AX,1,100,0.211
1707824038.151141,429305.000,586,3,AX,1,100,0.216
1707824038.191346,429344.000,586,3,AX,1,100,0.202
1707824038.231551,429383.000,603,2,AX,1,100,0.201
1707824038.271756,429422.000,603,2,AX,1,100,0.212
1707824038.311618,429460.667,617,3,AX,1,100,0.202
1707824038.351479,429499.333,617,3,AX,1,100,0.211
1707824038.391341,429538.000,617,3,AX,1,100,0.209
1707824038.431202,429576.667,635,3,AX,1,100,0.207
1707824038.471064,429615.333,635,3,AX,1,100,0.201
1707824038.510925,429654.000,635,3,AX,1,100,0.208
1707824038.549584,429691.500,651,2,AX,1,100,0.210
1707824038.588243,429729.000,651,2,AX,1,100,0.211
1707824038.629136,429768.667,668,3,AX,1,100,0.205
1707824038.670028,429808.333,668,3,AX,1,100,0.210
1707824038.710920,429848.000,668,3,AX,1,100,0.212
1707824038.751126,429887.000,685,2,AX,1,100,0.206
1707824038.791331,429926.000,685,2,AX,1,100,0.204
1707824038.831192,429964.667,702,3,AX,1,100,0.211
1707824038.871054,430003.333,702,3,AX,1,100,0.208
1707824038.910915,430042.000,702,3,AX,1,100,0.208
1707824038.950777,430080.667,718,3,AX,1,100,0.207
1707824038.990639,430119.333,718,3,AX,1,100,0.211
