LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1707824009.212686,401234.000,61700,2,GX,1,100,-0.092
1707824009.252548,401272.667,61716,3,GX,1,100,-0.275
1707824009.292409,401311.333,61716,3,GX,1,100,-0.092
1707824009.332271,401350.000,61716,3,GX,1,100,-1.953
1707824009.372132,401388.667,61733,3,GX,1,100,-3.143
1707824009.411994,401427.333,61733,3,GX,1,100,-2.625
1707824009.451855,401466.000,61733,3,GX,1,100,-3.723
1707824009.485360,401498.500,61749,2,GX,1,100,-2.533
1707824009.518864,401531.000,61749,2,GX,1,100,1.099
1707824009.558726,401569.667,61765,3,GX,1,100,1.312
1707824009.598587,401608.333,61765,3,GX,1,100,1.556
1707824009.638449,401647.000,61765,3,GX,1,100,-0.763
1707824009.677623,401685.000,61781,3,GX,1,100,-1.129
1707824009.716797,401723.000,61781,3,GX,1,100,0.824
1707824009.755972,401761.000,61781,3,GX,1,100,1.709
1707824009.795661,401799.500,61799,2,GX,1,100,2.228
1707824009.835351,401838.000,61799,2,GX,1,100,0.214
1707824009.875556,401877.000,61817,3,GX,1,100,-0.946
1707824009.915761,401916.000,61817,3,GX,1,100,-3.174
1707824009.955967,401955.000,61817,3,GX,1,100,-5.219
1707824009.995828,401993.667,61832,3,GX,1,100,-1.923
1707824010.035690,402032.333,61832,3,GX,1,100,1.587
1707824010.075551,402071.000,61832,3,GX,1,100,-0.031
1707824010.115241,402109.500,61849,2,GX,1,100,-0.397
1707824010.154931,402148.000,61849,2,GX,1,100,0.061
1707824010.194449,402186.333,61866,3,GX,1,100,-0.885
1707824010.233967,402224.667,61866,3,GX,1,100,-0.671
1707824010.273484,402263.000,61866,3,GX,1,100,0.092
1707824010.313002,402301.333,61882,3,GX,1,100,-1.312
1707824010.352520,402339.667,61882,3,GX,1,100,-0.702
1707824010.392038,402378.000,61882,3,GX,1,100,0.122
1707824010.432243,402417.000,61900,2,GX,1,100,0.458
1707824010.472449,402456.000,61900,2,GX,1,100,0.427
1707824010.512310,402494.667,61914,3,GX,1,100,-0.580
1707824010.552172,402533.333,61914,3,GX,1,100,-0.061
1707824010.592033,402572.000,61914,3,GX,1,100,0.916
1707824010.631895,402610.667,61931,3,GX,1,100,-0.946
1707824010.671756,402649.333,61931,3,GX,1,100,-0.275
1707824010.711618,402688.000,61931,3,GX,1,100,-1.190
1707824010.751308,402726.500,61947,2,GX,1,100,-2.167
1707824010.790997,402765.000,61947,2,GX,1,100,0.000
1707824010.830172,402803.000,61967,3,GX,1,100,1.160
1707824010.869346,402841.000,61967,3,GX,1,100,1.099
1707824010.908520,402879.000,61967,3,GX,1,100,0.244
1707824010.948038,402917.333,61983,3,GX,1,100,-0.885
1707824010.987556,402955.667,61983,3,GX,1,100,-0.549
1707824011.027074,402994.000,61983,3,GX,1,100,-0.458
1707824011.067279,403033.000,61998,2,GX,1,100,0.092
1707824011.107484,403072.000,61998,2,GX,1,100,-0.671
1707824011.147277,403110.600,62017,5,GX,1,100,-0.336
1707824011.187070,403149.200,62017,5,GX,1,100,0.031
1707824011.226863,403187.800,62017,5,GX,1,100,-0.397
1707824011.266656,403226.400,62017,5,GX,1,100,-0.214
1707824011.306448,403265.000,62017,5,GX,1,100,-0.305
1707824011.346310,403303.667,62033,3,GX,1,100,-1.221
1707824011.386171,403342.333,62033,3,GX,1,100,-0.702
1707824011.426033,403381.000,62033,3,GX,1,100,0.244
1707824011.466238,403420.000,62049,2,GX,1,100,-0.092
1707824011.506443,403459.000,62049,2,GX,1,100,-0.153
1707824011.545618,403497.000,62065,3,GX,1,100,-0.244
1707824011.584792,403535.000,62065,3,GX,1,100,-1.129
1707824011.623966,403573.000,62065,3,GX,1,100,-0.946
1707824011.663828,403611.667,62084,3,GX,1,100,-1.434
1707824011.703689,403650.333,62084,3,GX,1,100,-0.366
1707824011.743551,403689.000,62084,3,GX,1,100,0.061
1707824011.783241,403727.500,62101,2,GX,1,100,-0.641
1707824011.822930,403766.000,62101,2,GX,1,100,-1.221
1707824011.863136,403805.000,62118,3,GX,1,100,-0.366
1707824011.903341,403844.000,62118,3,GX,1,100,-1.587
1707824011.943546,403883.000,62118,3,GX,1,100,-0.580
1707824011.983236,403921.500,62132,2,GX,1,100,0.519
1707824012.022925,403960.000,62132,2,GX,1,100,0.580
1707824012.062443,403998.333,62150,3,GX,1,100,0.641
1707824012.101961,404036.667,62150,3,GX,1,100,0.183
1707824012.141479,404075.000,62150,3,GX,1,100,-0.885
1707824012.180997,404113.333,62166,3,GX,1,100,-1.129
1707824012.220515,404151.667,62166,3,GX,1,100,0.580
1707824012.260033,404190.000,62166,3,GX,1,100,-0.061
1707824012.295427,404224.333,62183,3,GX,1,100,0.153
1707824012.330822,404258.667,62183,3,GX,1,100,0.488
1707824012.366216,404293.000,62183,3,GX,1,100,-0.397
1707824012.406936,404332.500,62200,2,GX,1,100,0.092
1707824012.447657,404372.000,62200,2,GX,1,100,0.305
1707824012.488206,404411.333,62217,3,GX,1,100,-0.763
1707824012.528755,404450.667,62217,3,GX,1,100,0.488
1707824012.569304,404490.000,62217,3,GX,1,100,-0.153
1707824012.609165,404528.667,62233,3,GX,1,100,0.183
1707824012.649027,404567.333,62233,3,GX,1,100,0.397
1707824012.688888,404606.000,62233,3,GX,1,100,-0.366
1707824012.728578,404644.500,62250,2,GX,1,100,-0.671
1707824012.768268,404683.000,62250,2,GX,1,100,-0.031
1707824012.807786,404721.333,62267,3,GX,1,100,-0.153
1707824012.847303,404759.667,62267,3,GX,1,100,-0.946
1707824012.886821,404798.000,62267,3,GX,1,100,0.275
1707824012.927027,404837.000,62282,2,GX,1,100,-0.122
1707824012.967232,404876.000,62282,2,GX,1,100,-0.214
1707824013.007437,404915.000,62298,3,GX,1,100,-0.519
1707824013.047642,404954.000,62298,3,GX,1,100,-0.854
1707824013.087847,404993.000,62298,3,GX,1,100,-0.153
1707824013.128396,405032.333,62316,3,GX,1,100,0.214
1707824013.168945,405071.667,62316,3,GX,1,100,-0.214
1707824013.209494,405111.000,62316,3,GX,1,100,-1.038
1707824013.249184,405149.500,62334,2,GX,1,100,-0.549
1707824013.288873,405188.000,62334,2,GX,1,100,-0.854
1707824013.329078,405227.000,62351,3,GX,1,100,-0.336
1707824013.369284,405266.000,62351,3,GX,1,100,-0.092
1707824013.409489,405305.000,62351,3,GX,1,100,-0.366
1707824013.449179,405343.500,62368,2,GX,1,100,-0.946
1707824013.488868,405382.000,62368,2,GX,1,100,-0.153
1707824013.528386,405420.333,62385,3,GX,1,100,-0.061
1707824013.567904,405458.667,62385,3,GX,1,100,-0.397
1707824013.607422,405497.000,62385,3,GX,1,100,-0.519
1707824013.647627,405536.000,62401,3,GX,1,100,-0.610
1707824013.687832,405575.000,62401,3,GX,1,100,-0.519
1707824013.728038,405614.000,62401,3,GX,1,100,-0.549
1707824013.768758,405653.500,62419,2,GX,1,100,-0.122
1707824013.809479,405693.000,62419,2,GX,1,100,-0.214
1707824013.849340,405731.667,62433,3,GX,1,100,-1.007
1707824013.889202,405770.333,62433,3,GX,1,100,-0.702
1707824013.929063,405809.000,62433,3,GX,1,100,-2.106
1707824013.968753,405847.500,62450,2,GX,1,100,-1.251
1707824014.008443,405886.000,62450,2,GX,1,100,-0.824
1707824014.048305,405924.667,62467,3,GX,1,100,-1.831
1707824014.088166,405963.333,62467,3,GX,1,100,-0.488
1707824014.128028,406002.000,62467,3,GX,1,100,0.397
1707824014.167202,406040.000,62484,3,GX,1,100,-0.458
1707824014.206376,406078.000,62484,3,GX,1,100,-0.549
1707824014.245550,406116.000,62484,3,GX,1,100,-0.397
1707824014.285756,406155.000,62500,2,GX,1,100,-0.793
1707824014.325961,406194.000,62500,2,GX,1,100,-0.122
1707824014.366510,406233.333,62517,3,GX,1,100,0.641
1707824014.407058,406272.667,62517,3,GX,1,100,-0.610
1707824014.447607,406312.000,62517,3,GX,1,100,-0.183
1707824014.487297,406350.500,62534,2,GX,1,100,-0.153
1707824014.526987,406389.000,62534,2,GX,1,100,-0.183
1707824014.566848,406427.667,62551,3,GX,1,100,0.793
1707824014.606710,406466.333,62551,3,GX,1,100,-0.031
1707824014.646571,406505.000,62551,3,GX,1,100,-0.702
1707824014.686433,406543.667,62567,3,GX,1,100,-0.122
1707824014.726294,406582.333,62567,3,GX,1,100,0.519
1707824014.766156,406621.000,62567,3,GX,1,100,-0.824
1707824014.806361,406660.000,62584,2,GX,1,100,-0.732
1707824014.846566,406699.000,62584,2,GX,1,100,-0.824
1707824014.881961,406733.333,62599,3,GX,1,100,-1.129
1707824014.917355,406767.667,62599,3,GX,1,100,-0.946
1707824014.952749,406802.000,62599,3,GX,1,100,-0.732
1707824014.992611,406840.667,62616,3,GX,1,100,-0.122
1707824015.032472,406879.333,62616,3,GX,1,100,-0.885
1707824015.072334,406918.000,62616,3,GX,1,100,-0.916
1707824015.112024,406956.500,62633,2,GX,1,100,-1.465
1707824015.151713,406995.000,62633,2,GX,1,100,-0.641
1707824015.191919,407034.000,62652,3,GX,1,100,0.519
1707824015.232124,407073.000,62652,3,GX,1,100,-0.427
1707824015.272329,407112.000,62652,3,GX,1,100,-0.397
1707824015.312191,407150.667,62666,3,GX,1,100,-0.793
1707824015.352052,407189.333,62666,3,GX,1,100,-0.641
1707824015.391914,407228.000,62666,3,GX,1,100,-0.458
1707824015.431088,407266.000,62684,2,GX,1,100,-0.183
1707824015.470262,407304.000,62684,2,GX,1,100,-0.214
1707824015.509780,407342.333,62700,3,GX,1,100,-1.770
1707824015.549298,407380.667,62700,3,GX,1,100,-0.671
1707824015.588816,407419.000,62700,3,GX,1,100,0.305
1707824015.628678,407457.667,62717,3,GX,1,100,-0.366
1707824015.668539,407496.333,62717,3,GX,1,100,0.458
1707824015.708401,407535.000,62717,3,GX,1,100,-0.122
1707824015.748606,407574.000,62734,2,GX,1,100,-0.610
1707824015.788811,407613.000,62734,2,GX,1,100,-1.221
1707824015.828673,407651.667,62749,3,GX,1,100,-0.275
1707824015.868534,407690.333,62749,3,GX,1,100,0.305
1707824015.908396,407729.000,62749,3,GX,1,100,0.244
1707824015.948257,407767.667,62765,3,GX,1,100,-0.031
1707824015.988119,407806.333,62765,3,GX,1,100,-0.092
1707824016.027980,407845.000,62765,3,GX,1,100,-0.610
1707824016.067155,407883.000,62782,2,GX,1,100,-1.190
1707824016.106329,407921.000,62782,2,GX,1,100,-0.092
1707824016.145847,407959.333,62801,3,GX,1,100,-0.153
1707824016.185365,407997.667,62801,3,GX,1,100,-0.763
1707824016.224883,408036.000,62801,3,GX,1,100,0.427
1707824016.265088,408075.000,62818,2,GX,1,100,-0.488
1707824016.305293,408114.000,62818,2,GX,1,100,-1.068
1707824016.345155,408152.667,62832,3,GX,1,100,-0.061
1707824016.385016,408191.333,62832,3,GX,1,100,-0.458
1707824016.424878,408230.000,62832,3,GX,1,100,-0.610
1707824016.464670,408268.600,62855,5,GX,1,100,0.183
1707824016.504463,408307.200,62855,5,GX,1,100,-0.549
1707824016.544256,408345.800,62855,5,GX,1,100,-0.397
1707824016.584049,408384.400,62855,5,GX,1,100,0.214
1707824016.623842,408423.000,62855,5,GX,1,100,0.366
1707824016.663531,408461.500,62871,2,GX,1,100,-0.183
1707824016.703221,408500.000,62871,2,GX,1,100,-1.434
1707824016.742739,408538.333,62887,3,GX,1,100,-1.404
1707824016.782257,408576.667,62887,3,GX,1,100,-1.282
1707824016.821775,408615.000,62887,3,GX,1,100,-0.946
1707824016.861636,408653.667,62903,3,GX,1,100,-0.671
1707824016.901498,408692.333,62903,3,GX,1,100,-0.580
1707824016.941360,408731.000,62903,3,GX,1,100,-1.251
1707824016.981049,408769.500,62920,2,GX,1,100,0.153
1707824017.020739,408808.000,62920,2,GX,1,100,-0.061
1707824017.060601,408846.667,62939,3,GX,1,100,-0.885
1707824017.100462,408885.333,62939,3,GX,1,100,0.488
1707824017.140324,408924.000,62939,3,GX,1,100,-0.244
1707824017.181044,408963.500,62955,2,GX,1,100,0.244
1707824017.221765,409003.000,62955,2,GX,1,100,-0.641
1707824017.262314,409042.333,62970,3,GX,1,100,-1.007
1707824017.302863,409081.667,62970,3,GX,1,100,-0.153
1707824017.343411,409121.000,62970,3,GX,1,100,-0.977
1707824017.383273,409159.667,62988,3,GX,1,100,0.000
1707824017.423135,409198.333,62988,3,GX,1,100,0.122
1707824017.462996,409237.000,62988,3,GX,1,100,-1.221
1707824017.502170,409275.000,63004,2,GX,1,100,-0.549
1707824017.541345,409313.000,63004,2,GX,1,100,0.763
1707824017.580863,409351.333,63021,3,GX,1,100,0.366
1707824017.620380,409389.667,63021,3,GX,1,100,-0.824
1707824017.659898,409428.000,63021,3,GX,1,100,-1.587
1707824017.695293,409462.333,63035,3,GX,1,100,-0.458
1707824017.730687,409496.667,63035,3,GX,1,100,0.153
1707824017.766081,409531.000,63035,3,GX,1,100,-0.122
1707824017.805771,409569.500,63053,2,GX,1,100,-0.702
1707824017.845461,409608.000,63053,2,GX,1,100,-3.021
1707824017.885322,409646.667,63069,3,GX,1,100,-3.357
1707824017.925184,409685.333,63069,3,GX,1,100,-3.815
1707824017.965045,409724.000,63069,3,GX,1,100,-6.317
1707824018.004907,409762.667,63088,3,GX,1,100,-4.089
1707824018.044769,409801.333,63088,3,GX,1,100,1.831
1707824018.084630,409840.000,63088,3,GX,1,100,0.305
1707824018.124835,409879.000,63107,2,GX,1,100,1.343
1707824018.165040,409918.000,63107,2,GX,1,100,1.068
1707824018.205246,409957.000,63122,3,GX,1,100,-0.427
1707824018.245451,409996.000,63122,3,GX,1,100,-0.183
1707824018.285656,410035.000,63122,3,GX,1,100,0.214
1707824018.325655,410073.800,63139,5,GX,1,100,-0.580
1707824018.365654,410112.600,63139,5,GX,1,100,-2.197
1707824018.405653,410151.400,63139,5,GX,1,100,-3.754
1707824018.445652,410190.200,63139,5,GX,1,100,-2.747
1707824018.485651,410229.000,63139,5,GX,1,100,-3.113
1707824018.525856,410268.000,63155,2,GX,1,100,-2.014
1707824018.566061,410307.000,63155,2,GX,1,100,1.129
1707824018.605923,410345.667,63170,3,GX,1,100,0.763
1707824018.645784,410384.333,63170,3,GX,1,100,0.763
1707824018.685646,410423.000,63170,3,GX,1,100,0.488
1707824018.725336,410461.500,63188,2,GX,1,100,-0.519
1707824018.765026,410500.000,63188,2,GX,1,100,-0.977
1707824018.804543,410538.333,63204,3,GX,1,100,0.061
1707824018.844061,410576.667,63204,3,GX,1,100,-2.625
1707824018.883579,410615.000,63204,3,GX,1,100,-0.519
1707824018.924128,410654.333,63223,3,GX,1,100,0.031
1707824018.964677,410693.667,63223,3,GX,1,100,1.251
1707824019.005226,410733.000,63223,3,GX,1,100,2.716
1707824019.045431,410772.000,63240,3,GX,1,100,0.824
1707824019.085636,410811.000,63240,3,GX,1,100,-0.549
1707824019.125841,410850.000,63240,3,GX,1,100,-0.366
1707824019.165703,410888.667,63256,3,GX,1,100,-1.007
1707824019.205564,410927.333,63256,3,GX,1,100,0.641
1707824019.245426,410966.000,63256,3,GX,1,100,0.275
1707824019.285287,411004.667,63271,3,GX,1,100,-1.251
1707824019.325149,411043.333,63271,3,GX,1,100,-1.068
1707824019.365011,411082.000,63271,3,GX,1,100,-0.610
1707824019.404185,411120.000,63289,2,GX,1,100,-2.197
1707824019.443359,411158.000,63289,2,GX,1,100,-0.031
1707824019.484252,411197.667,63305,3,GX,1,100,0.885
1707824019.525144,411237.333,63305,3,GX,1,100,0.732
1707824019.566036,411277.000,63305,3,GX,1,100,-0.031
1707824019.606757,411316.500,63322,2,GX,1,100,0.214
1707824019.647478,411356.000,63322,2,GX,1,100,-0.092
1707824019.687167,411394.500,63339,4,GX,1,100,-2.197
1707824019.726857,411433.000,63339,4,GX,1,100,-1.160
1707824019.766547,411471.500,63339,4,GX,1,100,-0.580
1707824019.806237,411510.000,63339,4,GX,1,100,0.366
1707824019.846442,411549.000,63356,2,GX,1,100,-0.275
1707824019.886647,411588.000,63356,2,GX,1,100,-0.610
1707824019.926509,411626.667,63372,3,GX,1,100,-2.106
1707824019.966370,411665.333,63372,3,GX,1,100,-2.777
1707824020.006232,411704.000,63372,3,GX,1,100,-1.099
1707824020.045750,411742.333,63390,3,GX,1,100,1.923
1707824020.085268,411780.667,63390,3,GX,1,100,2.045
1707824020.124785,411819.000,63390,3,GX,1,100,1.068
1707824020.165506,411858.500,63406,2,GX,1,100,-1.007
1707824020.206227,411898.000,63406,2,GX,1,100,-1.312
1707824020.246432,411937.000,63423,3,GX,1,100,-0.122
1707824020.286637,411976.000,63423,3,GX,1,100,1.709
1707824020.326842,412015.000,63423,3,GX,1,100,1.404
1707824020.363182,412050.250,63440,4,GX,1,100,-0.458
1707824020.399521,412085.500,63440,4,GX,1,100,-1.129
1707824020.435860,412120.750,63440,4,GX,1,100,-0.977
1707824020.472199,412156.000,63440,4,GX,1,100,0.031
1707824020.512405,412195.000,63455,2,GX,1,100,0.580
1707824020.552610,412234.000,63455,2,GX,1,100,0.153
1707824020.592128,412272.333,63471,3,GX,1,100,-0.763
1707824020.631646,412310.667,63471,3,GX,1,100,-2.197
1707824020.671164,412349.000,63471,3,GX,1,100,-1.434
1707824020.710682,412387.333,63488,3,GX,1,100,0.092
1707824020.750199,412425.667,63488,3,GX,1,100,0.641
1707824020.789717,412464.000,63488,3,GX,1,100,-0.305
1707824020.828892,412502.000,63507,2,GX,1,100,-0.031
1707824020.868066,412540.000,63507,2,GX,1,100,-0.946
1707824020.908271,412579.000,63524,3,GX,1,100,-0.549
1707824020.948476,412618.000,63524,3,GX,1,100,-0.061
1707824020.988681,412657.000,63524,3,GX,1,100,0.275
1707824021.028543,412695.667,63541,3,GX,1,100,-0.183
1707824021.068405,412734.333,63541,3,GX,1,100,-0.580
1707824021.108266,412773.000,63541,3,GX,1,100,0.275
1707824021.149159,412812.667,63556,3,GX,1,100,0.488
1707824021.190051,412852.333,63556,3,GX,1,100,0.244
1707824021.230943,412892.000,63556,3,GX,1,100,-0.702
1707824021.271149,412931.000,63572,2,GX,1,100,-1.770
1707824021.311354,412970.000,63572,2,GX,1,100,-0.366
1707824021.351215,413008.667,63589,3,GX,1,100,0.336
1707824021.391077,413047.333,63589,3,GX,1,100,0.641
1707824021.430938,413086.000,63589,3,GX,1,100,0.793
1707824021.470456,413124.333,63606,3,GX,1,100,-0.732
1707824021.509974,413162.667,63606,3,GX,1,100,-0.916
1707824021.549492,413201.000,63606,3,GX,1,100,-0.092
1707824021.589697,413240.000,63624,2,GX,1,100,-0.153
1707824021.629903,413279.000,63624,2,GX,1,100,-0.702
1707824021.670255,413318.143,63647,7,GX,1,100,-0.854
1707824021.710608,413357.286,63647,7,GX,1,100,-1.495
1707824021.750960,413396.429,63647,7,GX,1,100,-0.732
1707824021.791312,413435.571,63647,7,GX,1,100,0.336
1707824021.831665,413474.714,63647,7,GX,1,100,0.336
1707824021.872017,413513.857,63647,7,GX,1,100,0.580
1707824021.912370,413553.000,63647,7,GX,1,100,-1.404
1707824021.952060,413591.500,63663,2,GX,1,100,-1.404
1707824021.991749,413630.000,63663,2,GX,1,100,0.824
1707824022.031611,413668.667,63681,3,GX,1,100,-0.122
1707824022.071472,413707.333,63681,3,GX,1,100,-0.427
1707824022.111334,413746.000,63681,3,GX,1,100,-0.732
1707824022.150508,413784.000,63697,3,GX,1,100,-0.488
1707824022.189682,413822.000,63697,3,GX,1,100,-0.580
1707824022.228857,413860.000,63697,3,GX,1,100,0.000
1707824022.269062,413899.000,63714,2,GX,1,100,-0.519
1707824022.309267,413938.000,63714,2,GX,1,100,-0.366
1707824022.349472,413977.000,63731,4,GX,1,100,-0.122
1707824022.389677,414016.000,63731,4,GX,1,100,-0.671
1707824022.429883,414055.000,63731,4,GX,1,100,-2.106
1707824022.470088,414094.000,63731,4,GX,1,100,-1.770
1707824022.510808,414133.500,63749,2,GX,1,100,-0.549
1707824022.551529,414173.000,63749,2,GX,1,100,-1.770
1707824022.591391,414211.667,63764,3,GX,1,100,-1.709
1707824022.631252,414250.333,63764,3,GX,1,100,-3.693
1707824022.671114,414289.000,63764,3,GX,1,100,-2.289
1707824022.710632,414327.333,63782,3,GX,1,100,-1.282
1707824022.750150,414365.667,63782,3,GX,1,100,-0.031
1707824022.789668,414404.000,63782,3,GX,1,100,-0.153
1707824022.829357,414442.500,63798,2,GX,1,100,-0.702
1707824022.869047,414481.000,63798,2,GX,1,100,-0.580
1707824022.909252,414520.000,63815,3,GX,1,100,-1.373
1707824022.949457,414559.000,63815,3,GX,1,100,-1.038
1707824022.989663,414598.000,63815,3,GX,1,100,-1.221
1707824023.027394,414634.600,63833,5,GX,1,100,-1.404
1707824023.065125,414671.200,63833,5,GX,1,100,-2.716
1707824023.102856,414707.800,63833,5,GX,1,100,-1.129
1707824023.140587,414744.400,63833,5,GX,1,100,0.885
1707824023.178318,414781.000,63833,5,GX,1,100,-1.831
1707824023.218265,414819.750,63855,8,GX,1,100,-4.883
1707824023.258213,414858.500,63855,8,GX,1,100,-3.876
1707824023.298160,414897.250,63855,8,GX,1,100,-2.075
1707824023.338107,414936.000,63855,8,GX,1,100,-2.899
1707824023.378055,414974.750,63855,8,GX,1,100,-0.427
1707824023.418002,415013.500,63855,8,GX,1,100,-1.404
1707824023.457950,415052.250,63855,8,GX,1,100,-1.556
1707824023.497897,415091.000,63855,8,GX,1,100,-1.770
1707824023.537845,415129.750,63873,8,GX,1,100,-0.244
1707824023.577792,415168.500,63873,8,GX,1,100,0.793
1707824023.617740,415207.250,63873,8,GX,1,100,-2.045
1707824023.657687,415246.000,63873,8,GX,1,100,-6.836
1707824023.697635,415284.750,63873,8,GX,1,100,-5.951
1707824023.737582,415323.500,63873,8,GX,1,100,-1.160
1707824023.777530,415362.250,63873,8,GX,1,100,-3.387
1707824023.817477,415401.000,63873,8,GX,1,100,-6.989
1707824023.857339,415439.667,63889,3,GX,1,100,-6.317
1707824023.897200,415478.333,63889,3,GX,1,100,-3.265
1707824023.937062,415517.000,63889,3,GX,1,100,5.219
1707824023.976751,415555.500,63904,2,GX,1,100,10.834
1707824024.016441,415594.000,63904,2,GX,1,100,2.411
1707824024.056646,415633.000,63921,3,GX,1,100,-5.432
1707824024.096851,415672.000,63921,3,GX,1,100,-1.038
1707824024.137057,415711.000,63921,3,GX,1,100,2.777
1707824024.176918,415749.667,63940,3,GX,1,100,-1.617
1707824024.216780,415788.333,63940,3,GX,1,100,-5.615
1707824024.256641,415827.000,63940,3,GX,1,100,-3.357
1707824024.296331,415865.500,63956,2,GX,1,100,-1.587
1707824024.336021,415904.000,63956,2,GX,1,100,-0.946
1707824024.376226,415943.000,63974,3,GX,1,100,-0.427
1707824024.416431,415982.000,63974,3,GX,1,100,0.854
1707824024.456636,416021.000,63974,3,GX,1,100,-0.275
1707824024.496326,416059.500,63988,2,GX,1,100,-0.763
1707824024.536016,416098.000,63988,2,GX,1,100,-0.885
1707824024.575534,416136.333,64005,3,GX,1,100,0.549
1707824024.615052,416174.667,64005,3,GX,1,100,0.702
1707824024.654570,416213.000,64005,3,GX,1,100,0.610
1707824024.695118,416252.333,64021,3,GX,1,100,0.275
1707824024.735667,416291.667,64021,3,GX,1,100,-1.038
1707824024.776216,416331.000,64021,3,GX,1,100,-1.923
1707824024.816937,416370.500,64039,2,GX,1,100,-0.641
1707824024.857657,416410.000,64039,2,GX,1,100,0.397
1707824024.897519,416448.667,64054,3,GX,1,100,0.671
1707824024.937380,416487.333,64054,3,GX,1,100,0.305
1707824024.977242,416526.000,64054,3,GX,1,100,-0.732
1707824025.016932,416564.500,64070,2,GX,1,100,-1.007
1707824025.056621,416603.000,64070,2,GX,1,100,-0.977
1707824025.096483,416641.667,64089,3,GX,1,100,-0.427
1707824025.136344,416680.333,64089,3,GX,1,100,0.214
1707824025.176206,416719.000,64089,3,GX,1,100,-0.305
1707824025.216068,416757.667,64106,3,GX,1,100,-0.305
1707824025.255929,416796.333,64106,3,GX,1,100,-0.885
1707824025.295791,416835.000,64106,3,GX,1,100,0.641
1707824025.335996,416874.000,64122,2,GX,1,100,-0.427
1707824025.376201,416913.000,64122,2,GX,1,100,-0.427
1707824025.415375,416951.000,64138,3,GX,1,100,-0.671
1707824025.454550,416989.000,64138,3,GX,1,100,-0.305
1707824025.493724,417027.000,64138,3,GX,1,100,-0.641
1707824025.533585,417065.667,64154,3,GX,1,100,-0.244
1707824025.573447,417104.333,64154,3,GX,1,100,-0.305
1707824025.613309,417143.000,64154,3,GX,1,100,0.153
1707824025.652998,417181.500,64171,2,GX,1,100,0.458
1707824025.692688,417220.000,64171,2,GX,1,100,-0.214
1707824025.732550,417258.667,64188,3,GX,1,100,0.031
1707824025.772411,417297.333,64188,3,GX,1,100,0.305
1707824025.812273,417336.000,64188,3,GX,1,100,-0.488
1707824025.847667,417370.333,64205,3,GX,1,100,-0.549
1707824025.883061,417404.667,64205,3,GX,1,100,-0.793
1707824025.918456,417439.000,64205,3,GX,1,100,-0.732
1707824025.958145,417477.500,64221,2,GX,1,100,-0.244
1707824025.997835,417516.000,64221,2,GX,1,100,-1.068
1707824026.037353,417554.333,64239,3,GX,1,100,0.183
1707824026.076871,417592.667,64239,3,GX,1,100,1.709
1707824026.116389,417631.000,64239,3,GX,1,100,2.014
1707824026.156250,417669.667,64255,3,GX,1,100,0.397
1707824026.196112,417708.333,64255,3,GX,1,100,-0.244
1707824026.235973,417747.000,64255,3,GX,1,100,-0.519
1707824026.276179,417786.000,64272,2,GX,1,100,0.000
1707824026.316384,417825.000,64272,2,GX,1,100,1.770
1707824026.356933,417864.333,64286,3,GX,1,100,4.059
1707824026.397481,417903.667,64286,3,GX,1,100,0.366
1707824026.438030,417943.000,64286,3,GX,1,100,-0.305
1707824026.478235,417982.000,64304,2,GX,1,100,0.214
1707824026.518441,418021.000,64304,2,GX,1,100,-0.427
1707824026.558302,418059.667,64320,3,GX,1,100,-2.350
1707824026.598164,418098.333,64320,3,GX,1,100,-2.502
1707824026.638025,418137.000,64320,3,GX,1,100,-1.801
1707824026.677200,418175.000,64337,3,GX,1,100,-1.190
1707824026.716374,418213.000,64337,3,GX,1,100,-1.862
1707824026.755548,418251.000,64337,3,GX,1,100,-1.770
1707824026.795753,418290.000,64354,2,GX,1,100,-0.183
1707824026.835958,418329.000,64354,2,GX,1,100,0.275
1707824026.875820,418367.667,64371,3,GX,1,100,-0.336
1707824026.915682,418406.333,64371,3,GX,1,100,0.763
1707824026.955543,418445.000,64371,3,GX,1,100,0.519
1707824026.995920,418484.167,64394,6,GX,1,100,-1.495
1707824027.036297,418523.333,64394,6,GX,1,100,-0.641
1707824027.076674,418562.500,64394,6,GX,1,100,0.580
1707824027.117051,418601.667,64394,6,GX,1,100,-0.092
1707824027.157428,418640.833,64394,6,GX,1,100,0.061
1707824027.197805,418680.000,64394,6,GX,1,100,2.136
1707824027.237495,418718.500,64410,2,GX,1,100,2.136
1707824027.277185,418757.000,64410,2,GX,1,100,-0.122
1707824027.316359,418795.000,64427,3,GX,1,100,-1.129
1707824027.355533,418833.000,64427,3,GX,1,100,0.641
1707824027.394707,418871.000,64427,3,GX,1,100,1.434
1707824027.434913,418910.000,64442,2,GX,1,100,-0.549
1707824027.475118,418949.000,64442,2,GX,1,100,-1.404
1707824027.514636,418987.333,64459,3,GX,1,100,0.305
1707824027.554154,419025.667,64459,3,GX,1,100,0.366
1707824027.593672,419064.000,64459,3,GX,1,100,-0.916
1707824027.634564,419103.667,64475,3,GX,1,100,-0.122
1707824027.675456,419143.333,64475,3,GX,1,100,-0.671
1707824027.716349,419183.000,64475,3,GX,1,100,-1.068
1707824027.756039,419221.500,64495,2,GX,1,100,-0.153
1707824027.795728,419260.000,64495,2,GX,1,100,-0.122
