LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1707824012.807786,404721.333,62266,3,AZ,1,100,0.515
1707824012.847303,404759.667,62266,3,AZ,1,100,0.508
1707824012.886821,404798.000,62266,3,AZ,1,100,0.502
1707824012.927027,404837.000,62281,2,AZ,1,100,0.506
1707824012.967232,404876.000,62281,2,AZ,1,100,0.504
1707824013.007437,404915.000,62297,3,AZ,1,100,0.512
1707824013.047642,404954.000,62297,3,AZ,1,100,0.507
1707824013.087847,404993.000,62297,3,AZ,1,100,0.506
1707824013.128396,405032.333,62315,3,AZ,1,100,0.498
1707824013.168945,405071.667,62315,3,AZ,1,100,0.512
1707824013.209494,405111.000,62315,3,AZ,1,100,0.506
1707824013.249184,405149.500,62333,2,AZ,1,100,0.503
1707824013.288873,405188.000,62333,2,AZ,1,100,0.506
1707824013.329078,405227.000,62350,3,AZ,1,100,0.511
1707824013.369284,405266.000,62350,3,AZ,1,100,0.506
1707824013.409489,405305.000,62350,3,AZ,1,100,0.504
1707824013.449179,405343.500,62367,2,AZ,1,100,0.508
1707824013.488868,405382.000,62367,2,AZ,1,100,0.504
1707824013.528386,405420.333,62384,3,AZ,1,100,0.504
1707824013.567904,405458.667,62384,3,AZ,1,100,0.507
1707824013.607422,405497.000,62384,3,AZ,1,100,0.510
1707824013.647627,405536.000,62400,3,AZ,1,100,0.504
1707824013.687832,405575.000,62400,3,AZ,1,100,0.506
1707824013.728038,405614.000,62400,3,AZ,1,100,0.506
1707824013.768758,405653.500,62418,2,AZ,1,100,0.497
1707824013.809479,405693.000,62418,2,AZ,1,100,0.514
1707824013.849340,405731.667,62432,3,AZ,1,100,0.502
1707824013.889202,405770.333,62432,3,AZ,1,100,0.501
1707824013.929063,405809.000,62432,3,AZ,1,100,0.515
1707824013.968753,405847.500,62449,2,AZ,1,100,0.496
1707824014.008443,405886.000,62449,2,AZ,1,100,0.499
1707824014.048305,405924.667,62466,3,AZ,1,100,0.517
1707824014.088166,405963.333,62466,3,AZ,1,100,0.500
1707824014.128028,406002.000,62466,3,AZ,1,100,0.501
1707824014.167202,406040.000,62483,3,AZ,1,100,0.509
1707824014.206376,406078.000,62483,3,AZ,1,100,0.507
1707824014.245550,406116.000,62483,3,AZ,1,100,0.497
1707824014.285756,406155.000,62499,2,AZ,1,100,0.510
1707824014.325961,406194.000,62499,2,AZ,1,100,0.499
1707824014.366510,406233.333,62516,3,AZ,1,100,0.500
1707824014.407058,406272.667,62516,3,AZ,1,100,0.511
1707824014.447607,406312.000,62516,3,AZ,1,100,0.497
1707824014.487297,406350.500,62533,2,AZ,1,100,0.508
1707824014.526987,406389.000,62533,2,AZ,1,100,0.508
1707824014.566848,406427.667,62550,3,AZ,1,100,0.500
1707824014.606710,406466.333,62550,3,AZ,1,100,0.506
1707824014.646571,406505.000,62550,3,AZ,1,100,0.505
1707824014.686433,406543.667,62566,3,AZ,1,100,0.505
1707824014.726294,406582.333,62566,3,AZ,1,100,0.507
1707824014.766156,406621.000,62566,3,AZ,1,100,0.506
1707824014.806361,406660.000,62583,2,AZ,1,100,0.506
1707824014.846566,406699.000,62583,2,AZ,1,100,0.508
1707824014.881961,406733.333,62598,3,AZ,1,100,0.506
1707824014.917355,406767.667,62598,3,AZ,1,100,0.504
1707824014.952749,406802.000,62598,3,AZ,1,100,0.507
1707824014.992611,406840.667,62615,3,AZ,1,100,0.499
1707824015.032472,406879.333,62615,3,AZ,1,100,0.505
1707824015.072334,406918.000,62615,3,AZ,1,100,0.500
1707824015.112024,406956.500,62632,2,AZ,1,100,0.509
1707824015.151713,406995.000,62632,2,AZ,1,100,0.499
1707824015.191919,407034.000,62651,3,AZ,1,100,0.504
1707824015.232124,407073.000,62651,3,AZ,1,100,0.503
1707824015.272329,407112.000,62651,3,AZ,1,100,0.506
1707824015.312191,407150.667,62665,3,AZ,1,100,0.504
1707824015.352052,407189.333,62665,3,AZ,1,100,0.501
1707824015.391914,407228.000,62665,3,AZ,1,100,0.508
1707824015.431088,407266.000,62683,2,AZ,1,100,0.501
1707824015.470262,407304.000,62683,2,AZ,1,100,0.501
1707824015.509780,407342.333,62699,3,AZ,1,100,0.509
1707824015.549298,407380.667,62699,3,AZ,1,100,0.503
1707824015.588816,407419.000,62699,3,AZ,1,100,0.502
1707824015.628678,407457.667,62716,3,AZ,1,100,0.496
1707824015.668539,407496.333,62716,3,AZ,1,100,0.505
1707824015.708401,407535.000,62716,3,AZ,1,100,0.500
1707824015.748606,407574.000,62733,2,AZ,1,100,0.507
1707824015.788811,407613.000,62733,2,AZ,1,100,0.513
1707824015.828673,407651.667,62748,3,AZ,1,100,0.504
1707824015.868534,407690.333,62748,3,AZ,1,100,0.499
1707824015.908396,407729.000,62748,3,AZ,1,100,0.510
1707824015.948257,407767.667,62764,3,AZ,1,100,0.510
1707824015.988119,407806.333,62764,3,AZ,1,100,0.494
1707824016.027980,407845.000,62764,3,AZ,1,100,0.502
1707824016.067155,407883.000,62781,2,AZ,1,100,0.516
1707824016.106329,407921.000,62781,2,AZ,1,100,0.498
1707824016.145847,407959.333,62800,3,AZ,1,100,0.508
1707824016.185365,407997.667,62800,3,AZ,1,100,0.511
1707824016.224883,408036.000,62800,3,AZ,1,100,0.500
1707824016.265088,408075.000,62817,2,AZ,1,100,0.510
1707824016.305293,408114.000,62817,2,AZ,1,100,0.510
1707824016.345155,408152.667,62831,3,AZ,1,100,0.498
1707824016.385016,408191.333,62831,3,AZ,1,100,0.513
1707824016.424878,408230.000,62831,3,AZ,1,100,0.505
1707824016.464670,408268.600,62854,5,AZ,1,100,0.501
1707824016.504463,408307.200,62854,5,AZ,1,100,0.515
1707824016.544256,408345.800,62854,5,AZ,1,100,0.499
1707824016.584049,408384.400,62854,5,AZ,1,100,0.503
1707824016.623842,408423.000,62854,5,AZ,1,100,0.507
1707824016.663531,408461.500,62870,2,AZ,1,100,0.501
1707824016.703221,408500.000,62870,2,AZ,1,100,0.510
1707824016.742739,408538.333,62886,3,AZ,1,100,0.505
1707824016.782257,408576.667,62886,3,AZ,1,100,0.506
1707824016.821775,408615.000,62886,3,AZ,1,100,0.508
1707824016.861636,408653.667,62902,3,AZ,1,100,0.501
1707824016.901498,408692.333,62902,3,AZ,1,100,0.501
1707824016.941360,408731.000,62902,3,AZ,1,100,0.509
1707824016.981049,408769.500,62919,2,AZ,1,100,0.493
1707824017.020739,408808.000,62919,2,AZ,1,100,0.509
1707824017.060601,408846.667,62938,3,AZ,1,100,0.509
1707824017.100462,408885.333,62938,3,AZ,1,100,0.495
1707824017.140324,408924.000,62938,3,AZ,1,100,0.504
1707824017.181044,408963.500,62954,2,AZ,1,100,0.498
1707824017.221765,409003.000,62954,2,AZ,1,100,0.511
1707824017.262314,409042.333,62969,3,AZ,1,100,0.500
1707824017.302863,409081.667,62969,3,AZ,1,100,0.501
1707824017.343411,409121.000,62969,3,AZ,1,100,0.513
1707824017.383273,409159.667,62987,3,AZ,1,100,0.499
1707824017.423135,409198.333,62987,3,AZ,1,100,0.501
1707824017.462996,409237.000,62987,3,AZ,1,100,0.514
1707824017.502170,409275.000,63003,2,AZ,1,100,0.500
1707824017.541345,409313.000,63003,2,AZ,1,100,0.502
1707824017.580863,409351.333,63020,3,AZ,1,100,0.500
1707824017.620380,409389.667,63020,3,AZ,1,100,0.507
1707824017.659898,409428.000,63020,3,AZ,1,100,0.515
1707824017.695293,409462.333,63034,3,AZ,1,100,0.497
1707824017.730687,409496.667,63034,3,AZ,1,100,0.505
1707824017.766081,409531.000,63034,3,AZ,1,100,0.498
1707824017.805771,409569.500,63052,2,AZ,1,100,0.501
1707824017.845461,409608.000,63052,2,AZ,1,100,0.501
1707824017.885322,409646.667,63068,3,AZ,1,100,0.496
1707824017.925184,409685.333,63068,3,AZ,1,100,0.486
1707824017.965045,409724.000,63068,3,AZ,1,100,0.528
1707824018.004907,409762.667,63087,3,AZ,1,100,0.500
1707824018.044769,409801.333,63087,3,AZ,1,100,0.484
1707824018.084630,409840.000,63087,3,AZ,1,100,0.507
1707824018.124835,409879.000,63106,2,AZ,1,100,0.495
1707824018.165040,409918.000,63106,2,AZ,1,100,0.492
1707824018.205246,409957.000,63121,3,AZ,1,100,0.502
1707824018.245451,409996.000,63121,3,AZ,1,100,0.496
1707824018.285656,410035.000,63121,3,AZ,1,100,0.494
1707824018.325655,410073.800,63138,5,AZ,1,100,0.493
1707824018.365654,410112.600,63138,5,AZ,1,100,0.500
1707824018.405653,410151.400,63138,5,AZ,1,100,0.493
1707824018.445652,410190.200,63138,5,AZ,1,100,0.485
1707824018.485651,410229.000,63138,5,AZ,1,100,0.514
1707824018.525856,410268.000,63154,2,AZ,1,100,0.493
1707824018.566061,410307.000,63154,2,AZ,1,100,0.494
1707824018.605923,410345.667,63169,3,AZ,1,100,0.496
1707824018.645784,410384.333,63169,3,AZ,1,100,0.490
1707824018.685646,410423.000,63169,3,AZ,1,100,0.486
1707824018.725336,410461.500,63187,2,AZ,1,100,0.509
1707824018.765026,410500.000,63187,2,AZ,1,100,0.480
1707824018.804543,410538.333,63203,3,AZ,1,100,0.490
1707824018.844061,410576.667,63203,3,AZ,1,100,0.507
1707824018.883579,410615.000,63203,3,AZ,1,100,0.492
1707824018.924128,410654.333,63222,3,AZ,1,100,0.497
1707824018.964677,410693.667,63222,3,AZ,1,100,0.495
1707824019.005226,410733.000,63222,3,AZ,1,100,0.485
1707824019.045431,410772.000,63239,3,AZ,1,100,0.500
1707824019.085636,410811.000,63239,3,AZ,1,100,0.492
1707824019.125841,410850.000,63239,3,AZ,1,100,0.494
1707824019.165703,410888.667,63255,3,AZ,1,100,0.503
1707824019.205564,410927.333,63255,3,AZ,1,100,0.490
1707824019.245426,410966.000,63255,3,AZ,1,100,0.502
1707824019.285287,411004.667,63270,3,AZ,1,100,0.504
1707824019.325149,411043.333,63270,3,AZ,1,100,0.480
1707824019.365011,411082.000,63270,3,AZ,1,100,0.487
1707824019.404185,411120.000,63288,2,AZ,1,100,0.517
1707824019.443359,411158.000,63288,2,AZ,1,100,0.495
1707824019.484252,411197.667,63304,3,AZ,1,100,0.499
1707824019.525144,411237.333,63304,3,AZ,1,100,0.483
1707824019.566036,411277.000,63304,3,AZ,1,100,0.503
1707824019.606757,411316.500,63321,2,AZ,1,100,0.482
1707824019.647478,411356.000,63321,2,AZ,1,100,0.501
1707824019.687167,411394.500,63338,4,AZ,1,100,0.498
1707824019.726857,411433.000,63338,4,AZ,1,100,0.496
1707824019.766547,411471.500,63338,4,AZ,1,100,0.496
1707824019.806237,411510.000,63338,4,AZ,1,100,0.494
1707824019.846442,411549.000,63355,2,AZ,1,100,0.494
1707824019.886647,411588.000,63355,2,AZ,1,100,0.490
1707824019.926509,411626.667,63371,3,AZ,1,100,0.492
1707824019.966370,411665.333,63371,3,AZ,1,100,0.513
1707824020.006232,411704.000,63371,3,AZ,1,100,0.495
1707824020.045750,411742.333,63389,3,AZ,1,100,0.492
1707824020.085268,411780.667,63389,3,AZ,1,100,0.492
1707824020.124785,411819.000,63389,3,AZ,1,100,0.491
1707824020.165506,411858.500,63405,2,AZ,1,100,0.501
1707824020.206227,411898.000,63405,2,AZ,1,100,0.496
1707824020.246432,411937.000,63422,3,AZ,1,100,0.503
1707824020.286637,411976.000,63422,3,AZ,1,100,0.489
1707824020.326842,412015.000,63422,3,AZ,1,100,0.498
1707824020.363182,412050.250,63439,4,AZ,1,100,0.498
1707824020.399521,412085.500,63439,4,AZ,1,100,0.495
1707824020.435860,412120.750,63439,4,AZ,1,100,0.496
1707824020.472199,412156.000,63439,4,AZ,1,100,0.497
1707824020.512405,412195.000,63454,2,AZ,1,100,0.502
1707824020.552610,412234.000,63454,2,AZ,1,100,0.491
1707824020.592128,412272.333,63470,3,AZ,1,100,0.497
1707824020.631646,412310.667,63470,3,AZ,1,100,0.501
1707824020.671164,412349.000,63470,3,AZ,1,100,0.511
1707824020.710682,412387.333,63487,3,AZ,1,100,0.496
1707824020.750199,412425.667,63487,3,AZ,1,100,0.490
1707824020.789717,412464.000,63487,3,AZ,1,100,0.497
1707824020.828892,412502.000,63506,2,AZ,1,100,0.494
1707824020.868066,412540.000,63506,2,AZ,1,100,0.494
1707824020.908271,412579.000,63523,3,AZ,1,100,0.500
1707824020.948476,412618.000,63523,3,AZ,1,100,0.503
1707824020.988681,412657.000,63523,3,AZ,1,100,0.498
1707824021.028543,412695.667,63540,3,AZ,1,100,0.496
1707824021.068405,412734.333,63540,3,AZ,1,100,0.495
1707824021.108266,412773.000,63540,3,AZ,1,100,0.505
1707824021.149159,412812.667,63555,3,AZ,1,100,0.502
1707824021.190051,412852.333,63555,3,AZ,1,100,0.486
1707824021.230943,412892.000,63555,3,AZ,1,100,0.500
1707824021.271149,412931.000,63571,2,AZ,1,100,0.506
1707824021.311354,412970.000,63571,2,AZ,1,100,0.496
1707824021.351215,413008.667,63588,3,AZ,1,100,0.500
1707824021.391077,413047.333,63588,3,AZ,1,100,0.501
1707824021.430938,413086.000,63588,3,AZ,1,100,0.495
1707824021.470456,413124.333,63605,3,AZ,1,100,0.503
1707824021.509974,413162.667,63605,3,AZ,1,100,0.507
1707824021.549492,413201.000,63605,3,AZ,1,100,0.495
1707824021.589697,413240.000,63623,2,AZ,1,100,0.504
1707824021.629903,413279.000,63623,2,AZ,1,100,0.499
1707824021.670255,413318.143,63646,7,AZ,1,100,0.502
1707824021.710608,413357.286,63646,7,AZ,1,100,0.505
1707824021.750960,413396.429,63646,7,AZ,1,100,0.498
1707824021.791312,413435.571,63646,7,AZ,1,100,0.505
1707824021.831665,413474.714,63646,7,AZ,1,100,0.496
1707824021.872017,413513.857,63646,7,AZ,1,100,0.493
1707824021.912370,413553.000,63646,7,AZ,1,100,0.510
1707824021.952060,413591.500,63662,2,AZ,1,100,0.499
1707824021.991749,413630.000,63662,2,AZ,1,100,0.498
1707824022.031611,413668.667,63680,3,AZ,1,100,0.512
1707824022.071472,413707.333,63680,3,AZ,1,100,0.495
1707824022.111334,413746.000,63680,3,AZ,1,100,0.499
1707824022.150508,413784.000,63696,3,AZ,1,100,0.503
1707824022.189682,413822.000,63696,3,AZ,1,100,0.498
1707824022.228857,413860.000,63696,3,AZ,1,100,0.496
1707824022.269062,413899.000,63713,2,AZ,1,100,0.508
1707824022.309267,413938.000,63713,2,AZ,1,100,0.497
1707824022.349472,413977.000,63730,4,AZ,1,100,0.497
1707824022.389677,414016.000,63730,4,AZ,1,100,0.495
1707824022.429883,414055.000,63730,4,AZ,1,100,0.512
1707824022.470088,414094.000,63730,4,AZ,1,100,0.497
1707824022.510808,414133.500,63748,2,AZ,1,100,0.495
1707824022.551529,414173.000,63748,2,AZ,1,100,0.497
1707824022.591391,414211.667,63763,3,AZ,1,100,0.497
1707824022.631252,414250.333,63763,3,AZ,1,100,0.502
1707824022.671114,414289.000,63763,3,AZ,1,100,0.496
1707824022.710632,414327.333,63781,3,AZ,1,100,0.491
1707824022.750150,414365.667,63781,3,AZ,1,100,0.491
1707824022.789668,414404.000,63781,3,AZ,1,100,0.499
1707824022.829357,414442.500,63797,2,AZ,1,100,0.487
1707824022.869047,414481.000,63797,2,AZ,1,100,0.493
1707824022.909252,414520.000,63814,3,AZ,1,100,0.488
1707824022.949457,414559.000,63814,3,AZ,1,100,0.493
1707824022.989663,414598.000,63814,3,AZ,1,100,0.495
1707824023.027394,414634.600,63832,5,AZ,1,100,0.444
1707824023.065125,414671.200,63832,5,AZ,1,100,0.497
1707824023.102856,414707.800,63832,5,AZ,1,100,0.480
1707824023.140587,414744.400,63832,5,AZ,1,100,0.484
1707824023.178318,414781.000,63832,5,AZ,1,100,0.488
1707824023.218265,414819.750,63854,8,AZ,1,100,0.484
1707824023.258213,414858.500,63854,8,AZ,1,100,0.475
1707824023.298160,414897.250,63854,8,AZ,1,100,0.487
1707824023.338107,414936.000,63854,8,AZ,1,100,0.487
1707824023.378055,414974.750,63854,8,AZ,1,100,0.482
1707824023.418002,415013.500,63854,8,AZ,1,100,0.456
1707824023.457950,415052.250,63854,8,AZ,1,100,0.462
1707824023.497897,415091.000,63854,8,AZ,1,100,0.483
1707824023.537845,415129.750,63872,8,AZ,1,100,0.461
1707824023.577792,415168.500,63872,8,AZ,1,100,0.455
1707824023.617740,415207.250,63872,8,AZ,1,100,0.453
1707824023.657687,415246.000,63872,8,AZ,1,100,0.464
1707824023.697635,415284.750,63872,8,AZ,1,100,0.460
1707824023.737582,415323.500,63872,8,AZ,1,100,0.478
1707824023.777530,415362.250,63872,8,AZ,1,100,0.494
1707824023.817477,415401.000,63872,8,AZ,1,100,0.498
1707824023.857339,415439.667,63888,3,AZ,1,100,0.519
1707824023.897200,415478.333,63888,3,AZ,1,100,0.486
1707824023.937062,415517.000,63888,3,AZ,1,100,0.410
1707824023.976751,415555.500,63903,2,AZ,1,100,0.399
1707824024.016441,415594.000,63903,2,AZ,1,100,0.488
1707824024.056646,415633.000,63920,3,AZ,1,100,0.499
1707824024.096851,415672.000,63920,3,AZ,1,100,0.439
1707824024.137057,415711.000,63920,3,AZ,1,100,0.420
1707824024.176918,415749.667,63939,3,AZ,1,100,0.467
1707824024.216780,415788.333,63939,3,AZ,1,100,0.481
1707824024.256641,415827.000,63939,3,AZ,1,100,0.473
1707824024.296331,415865.500,63955,2,AZ,1,100,0.452
1707824024.336021,415904.000,63955,2,AZ,1,100,0.469
1707824024.376226,415943.000,63973,3,AZ,1,100,0.467
1707824024.416431,415982.000,63973,3,AZ,1,100,0.453
1707824024.456636,416021.000,63973,3,AZ,1,100,0.458
1707824024.496326,416059.500,63987,2,AZ,1,100,0.469
1707824024.536016,416098.000,63987,2,AZ,1,100,0.471
1707824024.575534,416136.333,64004,3,AZ,1,100,0.451
1707824024.615052,416174.667,64004,3,AZ,1,100,0.461
1707824024.654570,416213.000,64004,3,AZ,1,100,0.464
1707824024.695118,416252.333,64020,3,AZ,1,100,0.459
1707824024.735667,416291.667,64020,3,AZ,1,100,0.468
1707824024.776216,416331.000,64020,3,AZ,1,100,0.472
1707824024.816937,416370.500,64038,2,AZ,1,100,0.465
1707824024.857657,416410.000,64038,2,AZ,1,100,0.465
1707824024.897519,416448.667,64053,3,AZ,1,100,0.462
1707824024.937380,416487.333,64053,3,AZ,1,100,0.463
1707824024.977242,416526.000,64053,3,AZ,1,100,0.456
1707824025.016932,416564.500,64069,2,AZ,1,100,0.466
1707824025.056621,416603.000,64069,2,AZ,1,100,0.474
1707824025.096483,416641.667,64088,3,AZ,1,100,0.466
1707824025.136344,416680.333,64088,3,AZ,1,100,0.461
1707824025.176206,416719.000,64088,3,AZ,1,100,0.458
1707824025.216068,416757.667,64105,3,AZ,1,100,0.476
1707824025.255929,416796.333,64105,3,AZ,1,100,0.468
1707824025.295791,416835.000,64105,3,AZ,1,100,0.462
1707824025.335996,416874.000,64121,2,AZ,1,100,0.463
1707824025.376201,416913.000,64121,2,AZ,1,100,0.468
1707824025.415375,416951.000,64137,3,AZ,1,100,0.469
1707824025.454550,416989.000,64137,3,AZ,1,100,0.466
1707824025.493724,417027.000,64137,3,AZ,1,100,0.458
1707824025.533585,417065.667,64153,3,AZ,1,100,0.468
1707824025.573447,417104.333,64153,3,AZ,1,100,0.475
1707824025.613309,417143.000,64153,3,AZ,1,100,0.468
1707824025.652998,417181.500,64170,2,AZ,1,100,0.463
1707824025.692688,417220.000,64170,2,AZ,1,100,0.471
1707824025.732550,417258.667,64187,3,AZ,1,100,0.468
1707824025.772411,417297.333,64187,3,AZ,1,100,0.466
1707824025.812273,417336.000,64187,3,AZ,1,100,0.474
1707824025.847667,417370.333,64204,3,AZ,1,100,0.459
1707824025.883061,417404.667,64204,3,AZ,1,100,0.469
1707824025.918456,417439.000,64204,3,AZ,1,100,0.470
1707824025.958145,417477.500,64220,2,AZ,1,100,0.466
1707824025.997835,417516.000,64220,2,AZ,1,100,0.473
1707824026.037353,417554.333,64238,3,AZ,1,100,0.474
1707824026.076871,417592.667,64238,3,AZ,1,100,0.461
1707824026.116389,417631.000,64238,3,AZ,1,100,0.461
1707824026.156250,417669.667,64254,3,AZ,1,100,0.473
1707824026.196112,417708.333,64254,3,AZ,1,100,0.472
1707824026.235973,417747.000,64254,3,AZ,1,100,0.472
1707824026.276179,417786.000,64271,2,AZ,1,100,0.494
1707824026.316384,417825.000,64271,2,AZ,1,100,0.462
1707824026.356933,417864.333,64285,3,AZ,1,100,0.446
1707824026.397481,417903.667,64285,3,AZ,1,100,0.470
1707824026.438030,417943.000,64285,3,AZ,1,100,0.479
1707824026.478235,417982.000,64303,2,AZ,1,100,0.462
1707824026.518441,418021.000,64303,2,AZ,1,100,0.464
1707824026.558302,418059.667,64319,3,AZ,1,100,0.478
1707824026.598164,418098.333,64319,3,AZ,1,100,0.475
1707824026.638025,418137.000,64319,3,AZ,1,100,0.467
1707824026.677200,418175.000,64336,3,AZ,1,100,0.466
1707824026.716374,418213.000,64336,3,AZ,1,100,0.482
1707824026.755548,418251.000,64336,3,AZ,1,100,0.484
1707824026.795753,418290.000,64353,2,AZ,1,100,0.455
1707824026.835958,418329.000,64353,2,AZ,1,100,0.473
1707824026.875820,418367.667,64370,3,AZ,1,100,0.475
1707824026.915682,418406.333,64370,3,AZ,1,100,0.457
1707824026.955543,418445.000,64370,3,AZ,1,100,0.462
1707824026.995920,418484.167,64393,6,AZ,1,100,0.486
1707824027.036297,418523.333,64393,6,AZ,1,100,0.471
1707824027.076674,418562.500,64393,6,AZ,1,100,0.469
1707824027.117051,418601.667,64393,6,AZ,1,100,0.480
1707824027.157428,418640.833,64393,6,AZ,1,100,0.476
1707824027.197805,418680.000,64393,6,AZ,1,100,0.469
1707824027.237495,418718.500,64409,2,AZ,1,100,0.449
1707824027.277185,418757.000,64409,2,AZ,1,100,0.478
1707824027.316359,418795.000,64426,3,AZ,1,100,0.490
1707824027.355533,418833.000,64426,3,AZ,1,100,0.472
1707824027.394707,418871.000,64426,3,AZ,1,100,0.457
1707824027.434913,418910.000,64441,2,AZ,1,100,0.481
1707824027.475118,418949.000,64441,2,AZ,1,100,0.487
1707824027.514636,418987.333,64458,3,AZ,1,100,0.460
1707824027.554154,419025.667,64458,3,AZ,1,100,0.475
1707824027.593672,419064.000,64458,3,AZ,1,100,0.477
1707824027.634564,419103.667,64474,3,AZ,1,100,0.463
1707824027.675456,419143.333,64474,3,AZ,1,100,0.472
1707824027.716349,419183.000,64474,3,AZ,1,100,0.488
1707824027.756039,419221.500,64494,2,AZ,1,100,0.474
1707824027.795728,419260.000,64494,2,AZ,1,100,0.470
1707824027.835934,419299.000,64510,3,AZ,1,100,0.478
1707824027.876139,419338.000,64510,3,AZ,1,100,0.472
1707824027.916344,419377.000,64510,3,AZ,1,100,0.470
1707824027.955862,419415.333,64525,3,AZ,1,100,0.476
1707824027.995380,419453.667,64525,3,AZ,1,100,0.476
1707824028.034898,419492.000,64525,3,AZ,1,100,0.476
1707824028.074587,419530.500,64542,2,AZ,1,100,0.475
1707824028.114277,419569.000,64542,2,AZ,1,100,0.471
1707824028.154482,419608.000,64561,3,AZ,1,100,0.472
1707824028.194688,419647.000,64561,3,AZ,1,100,0.480
1707824028.234893,419686.000,64561,3,AZ,1,100,0.472
1707824028.275098,419725.000,64579,6,AZ,1,100,0.474
1707824028.315303,419764.000,64579,6,AZ,1,100,0.477
1707824028.355508,419803.000,64579,6,AZ,1,100,0.479
1707824028.395713,419842.000,64579,6,AZ,1,100,0.462
1707824028.435919,419881.000,64579,6,AZ,1,100,0.479
1707824028.476124,419920.000,64579,6,AZ,1,100,0.478
1707824028.516329,419959.000,64593,2,AZ,1,100,0.469
1707824028.556534,419998.000,64593,2,AZ,1,100,0.470
1707824028.595708,420036.000,64612,3,AZ,1,100,0.479
1707824028.634883,420074.000,64612,3,AZ,1,100,0.477
1707824028.674057,420112.000,64612,3,AZ,1,100,0.469
1707824028.709451,420146.333,64629,3,AZ,1,100,0.476
1707824028.744846,420180.667,64629,3,AZ,1,100,0.478
1707824028.780240,420215.000,64629,3,AZ,1,100,0.479
1707824028.819414,420253.000,64646,2,AZ,1,100,0.474
1707824028.858589,420291.000,64646,2,AZ,1,100,0.460
1707824028.898794,420330.000,64662,3,AZ,1,100,0.485
1707824028.938999,420369.000,64662,3,AZ,1,100,0.484
1707824028.979204,420408.000,64662,3,AZ,1,100,0.463
1707824029.018894,420446.500,64677,2,AZ,1,100,0.473
1707824029.058584,420485.000,64677,2,AZ,1,100,0.481
1707824029.098445,420523.667,64694,3,AZ,1,100,0.469
1707824029.138307,420562.333,64694,3,AZ,1,100,0.474
1707824029.178168,420601.000,64694,3,AZ,1,100,0.475
1707824029.218030,420639.667,64711,3,AZ,1,100,0.475
1707824029.257891,420678.333,64711,3,AZ,1,100,0.469
1707824029.297753,420717.000,64711,3,AZ,1,100,0.476
1707824029.337958,420756.000,64727,2,AZ,1,100,0.478
1707824029.378163,420795.000,64727,2,AZ,1,100,0.466
1707824029.417337,420833.000,64746,3,AZ,1,100,0.472
1707824029.456512,420871.000,64746,3,AZ,1,100,0.475
1707824029.495686,420909.000,64746,3,AZ,1,100,0.478
1707824029.535548,420947.667,64761,3,AZ,1,100,0.476
1707824029.575409,420986.333,64761,3,AZ,1,100,0.473
1707824029.615271,421025.000,64761,3,AZ,1,100,0.480
1707824029.654960,421063.500,64778,2,AZ,1,100,0.478
1707824029.694650,421102.000,64778,2,AZ,1,100,0.478
1707824029.734512,421140.667,64795,3,AZ,1,100,0.480
1707824029.774373,421179.333,64795,3,AZ,1,100,0.466
1707824029.814235,421218.000,64795,3,AZ,1,100,0.470
1707824029.854440,421257.000,64812,2,AZ,1,100,0.475
1707824029.894645,421296.000,64812,2,AZ,1,100,0.482
1707824029.933819,421334.000,64828,4,AZ,1,100,0.476
1707824029.972994,421372.000,64828,4,AZ,1,100,0.475
1707824030.012168,421410.000,64828,4,AZ,1,100,0.476
1707824030.051342,421448.000,64828,4,AZ,1,100,0.472
1707824030.091548,421487.000,64844,2,AZ,1,100,0.480
1707824030.131753,421526.000,64844,2,AZ,1,100,0.470
1707824030.171614,421564.667,64860,3,AZ,1,100,0.484
1707824030.211476,421603.333,64860,3,AZ,1,100,0.472
1707824030.251337,421642.000,64860,3,AZ,1,100,0.481
1707824030.291199,421680.667,64877,3,AZ,1,100,0.475
1707824030.331060,421719.333,64877,3,AZ,1,100,0.479
1707824030.370922,421758.000,64877,3,AZ,1,100,0.479
1707824030.410612,421796.500,64896,2,AZ,1,100,0.477
1707824030.450301,421835.000,64896,2,AZ,1,100,0.473
1707824030.490507,421874.000,64913,3,AZ,1,100,0.484
1707824030.530712,421913.000,64913,3,AZ,1,100,0.470
1707824030.570917,421952.000,64913,3,AZ,1,100,0.479
1707824030.610091,421990.000,64927,2,AZ,1,100,0.482
1707824030.649266,422028.000,64927,2,AZ,1,100,0.473
1707824030.688783,422066.333,64945,3,AZ,1,100,0.472
1707824030.728301,422104.667,64945,3,AZ,1,100,0.481
1707824030.767819,422143.000,64945,3,AZ,1,100,0.491
1707824030.807337,422181.333,64961,3,AZ,1,100,0.480
1707824030.846855,422219.667,64961,3,AZ,1,100,0.484
1707824030.886373,422258.000,64961,3,AZ,1,100,0.481
1707824030.926578,422297.000,64978,2,AZ,1,100,0.483
1707824030.966783,422336.000,64978,2,AZ,1,100,0.486
1707824031.006645,422374.667,64995,3,AZ,1,100,0.480
1707824031.046507,422413.333,64995,3,AZ,1,100,0.485
1707824031.086368,422452.000,64995,3,AZ,1,100,0.474
1707824031.126230,422490.667,65010,3,AZ,1,100,0.493
1707824031.166091,422529.333,65010,3,AZ,1,100,0.483
1707824031.205953,422568.000,65010,3,AZ,1,100,0.492
