index,TypeTag,binstart,binend,LocalTimestamp,HR
131,HR,130.99464470889288,138.99042172359154,1707824106.0700366,68.24334090136335
132,HR,131.9953677395185,139.99114475421717,1707824107.0707598,72.14035368392784
133,HR,132.99609077014412,140.99186778484278,1707824108.071483,70.90799547382132
134,HR,133.99681380076973,141.9925908154684,1707824109.0722058,70.72212916851642
135,HR,134.99753683139534,142.993313846094,1707824110.072929,71.48333771230737
136,HR,135.99825986202097,143.9940368767196,1707824111.0736518,71.5900292611317
137,HR,136.99898289264658,144.99475990734524,1707824112.074375,71.16516261863241
138,HR,137.9997059232722,145.99548293797085,1707824113.075098,70.33038065243144
139,HR,138.99042172359154,146.99620596859646,1707824114.0658138,69.0148483524579
140,HR,139.99114475421717,147.99692899922206,1707824115.0665367,69.35859197375068
141,HR,140.99186778484278,148.9976520298477,1707824116.0672598,67.65207278555465
142,HR,141.9925908154684,149.9983750604733,1707824117.067983,67.8434506435053
143,HR,142.993313846094,150.99909809109892,1707824118.0687058,68.32666610392913
144,HR,143.9940368767196,151.99982112172452,1707824119.069429,69.0148483524579
145,HR,144.99475990734524,152.9905369220439,1707824120.0701518,69.71703430953234
146,HR,145.99548293797085,153.9912599526695,1707824121.070875,70.72212916851642
147,HR,146.99620596859646,154.99198298329512,1707824122.071598,70.81494036165094
148,HR,147.99692899922206,155.99270601392072,1707824123.072321,71.27090580231537
149,HR,148.9976520298477,156.99342904454636,1707824124.073044,70.9546148002341
150,HR,149.9983750604733,157.99415207517197,1707824125.0737672,70.43365580757451
151,HR,150.99909809109892,158.99487510579758,1707824126.07449,69.81851470881841
152,HR,151.99982112172452,159.99559813642318,1707824127.0752132,70.53723471317389
153,HR,152.9905369220439,160.9963211670488,1707824128.065929,69.35859197375068
154,HR,153.9912599526695,161.99704419767443,1707824129.066652,68.91568908758369
155,HR,154.99198298329512,162.99776722830003,1707824130.067375,69.0148483524579
156,HR,155.99270601392072,163.99849025892564,1707824131.068098,69.31404567190498
157,HR,156.99342904454636,164.99921328955125,1707824132.068821,71.75662839837503
158,HR,157.99415207517197,165.9999363201769,1707824133.069544,70.72212916851642
159,HR,158.99487510579758,166.99065212049624,1707824134.0702672,70.44514955036296
160,HR,159.99559813642318,167.99137515112184,1707824135.07099,70.67581474207992
161,HR,160.9963211670488,168.99209818174745,1707824136.0717132,70.9546148002341
162,HR,161.99704419767443,169.9928212123731,1707824137.072436,70.9546148002341
163,HR,162.99776722830003,170.9935442429987,1707824138.0731592,72.33375945787938
164,HR,163.99849025892564,171.9942672736243,1707824139.0738823,71.00129546786583
165,HR,164.99921328955125,172.9949903042499,1707824140.0746052,70.81494036165094
166,HR,165.9999363201769,173.99571333487552,1707824141.0753284,70.74530915185582
167,HR,166.99065212049624,174.99643636550115,1707824142.066044,70.74530915185582
168,HR,167.99137515112184,175.99715939612676,1707824143.0667672,72.92024939942976
169,HR,168.99209818174745,176.99788242675237,1707824144.06749,71.4715027226199
170,HR,169.9928212123731,177.99860545737798,1707824145.0682132,71.37696369785453
171,HR,170.9935442429987,178.9993284880036,1707824146.0689363,72.12830015783194
172,HR,171.9942672736243,179.99004428832296,1707824147.0696592,72.45516556640219
173,HR,172.9949903042499,180.99076731894857,1707824148.0703824,74.02055494592321
174,HR,173.99571333487552,181.99149034957418,1707824149.0711052,72.33375945787938
175,HR,174.99643636550115,182.99221338019981,1707824150.0718284,71.094841311697
176,HR,175.99715939612676,183.99293641082542,1707824151.0725515,70.35330450531686
177,HR,176.99788242675237,184.99365944145103,1707824152.0732744,69.41435543409298
178,HR,177.99860545737798,185.99438247207664,1707824153.0739975,68.0359143332741
179,HR,178.9993284880036,186.99510550270224,1707824154.0747204,67.74762656067549
180,HR,179.99004428832296,187.99582853332788,1707824155.0654364,67.46177159628445
181,HR,180.99076731894857,188.9965515639535,1707824156.0661592,68.91568908758369
182,HR,181.99149034957418,189.9972745945791,1707824157.0668824,68.71822292973961
183,HR,182.99221338019981,190.9979976252047,1707824158.0676055,69.61584848324853
184,HR,183.99293641082542,191.99872065583034,1707824159.0683284,70.43365580757451
185,HR,184.99365944145103,192.99944368645595,1707824160.0690515,71.16516261863241
186,HR,185.99438247207664,193.9901594867753,1707824161.0697744,72.89562249993654
187,HR,186.99510550270224,194.9908825174009,1707824162.0704975,72.04403812493729
188,HR,187.99582853332788,195.99160554802654,1707824163.0712206,72.04403812493729
189,HR,188.9965515639535,196.99232857865215,1707824164.0719435,72.12830015783194
190,HR,189.9972745945791,197.99305160927776,1707824165.0726666,72.23692711590097
191,HR,190.9979976252047,198.99377463990336,1707824166.0733895,73.0189236205386
192,HR,191.99872065583034,199.994497670529,1707824167.0741127,71.56629251402921
193,HR,192.99944368645595,200.9952207011546,1707824168.0748358,70.72212916851642
194,HR,193.9901594867753,201.99594373178022,1707824169.0655515,70.9546148002341
195,HR,194.9908825174009,202.99666676240582,1707824170.0662746,69.71703430953234
196,HR,195.99160554802654,203.99738979303143,1707824171.0669975,69.81851470881841
197,HR,196.99232857865215,204.99811282365707,1707824172.0677207,71.28267444594191
198,HR,197.99305160927776,205.99883585428267,1707824173.0684435,70.90799547382132
199,HR,198.99377463990336,206.99955888490828,1707824174.0691667,72.23692711590097
200,HR,199.994497670529,207.99027468522763,1707824175.0698898,73.45378193714892
201,HR,200.9952207011546,208.99099771585327,1707824176.0706127,76.37789746012457
202,HR,201.99594373178022,209.99172074647888,1707824177.0713358,74.63483341020473
203,HR,202.99666676240582,210.99244377710448,1707824178.0720587,74.42894421459037
204,HR,203.99738979303143,211.9931668077301,1707824179.0727818,71.20742221638695
205,HR,204.99811282365707,212.99388983835573,1707824180.073505,69.23400635819608
206,HR,205.99883585428267,213.99461286898133,1707824181.0742278,69.23400635819608
207,HR,206.99955888490828,214.99533589960694,1707824182.074951,69.11429337890237
208,HR,207.99027468522763,215.99605893023255,1707824183.0656667,69.35859197375068
209,HR,208.99099771585327,216.99678196085816,1707824184.0663898,68.13255625704296
210,HR,209.99172074647888,217.9975049914838,1707824185.0671127,68.71822292973961
211,HR,210.99244377710448,218.9982280221094,1707824186.0678358,69.51495594921485
212,HR,211.9931668077301,219.998951052735,1707824187.068559,72.43085175245372
213,HR,212.99388983835573,220.99967408336062,1707824188.0692818,71.75662839837503
214,HR,213.99461286898133,221.99038988368,1707824189.070005,72.23692711590097
215,HR,214.99533589960694,222.9911129143056,1707824190.0707278,72.625820397817
216,HR,215.99605893023255,223.9918359449312,1707824191.071451,72.89562249993654
217,HR,216.99678196085816,224.99255897555682,1707824192.072174,74.22418783435766
218,HR,217.9975049914838,225.99328200618245,1707824193.072897,73.91915692544934
219,HR,218.9982280221094,226.99400503680806,1707824194.07362,74.22418783435766
220,HR,219.998951052735,227.99472806743367,1707824195.074343,74.22418783435766
221,HR,220.99967408336062,228.99545109805928,1707824196.075066,75.36450356924304
222,HR,221.99038988368,229.99617412868488,1707824197.0657818,74.22418783435766
223,HR,222.9911129143056,230.99689715931052,1707824198.066505,75.41716919018593
224,HR,223.9918359449312,231.99762018993613,1707824199.0672278,74.02055494592321
225,HR,224.99255897555682,232.99834322056174,1707824200.067951,73.56644111189915
226,HR,225.99328200618245,233.99906625118734,1707824201.068674,74.24972075070936
227,HR,226.99400503680806,234.99978928181298,1707824202.069397,73.2667814739688
228,HR,227.99472806743367,235.99050508213233,1707824203.07012,70.74530915185582
229,HR,228.99545109805928,236.99122811275794,1707824204.0708432,70.74530915185582
230,HR,229.99617412868488,237.99195114338355,1707824205.071566,70.74530915185582
231,HR,230.99689715931052,238.99267417400918,1707824206.0722892,70.74530915185582
232,HR,231.99762018993613,239.9933972046348,1707824207.073012,70.74530915185582
233,HR,232.99834322056174,240.9941202352604,1707824208.0737352,70.74530915185582
234,HR,233.99906625118734,241.994843265886,1707824209.0744584,70.74530915185582
235,HR,234.99978928181298,242.9955662965116,1707824210.0751812,70.74530915185582
236,HR,235.99050508213233,243.99628932713725,1707824211.065897,75.0500480606092
