LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824005.296289,397435.000,61085,1,T1,1,100,28.885
1707824005.429275,397564.000,61102,1,T1,1,100,28.950
1707824005.561231,397692.000,61134,1,T1,1,100,28.872
1707824005.695248,397822.000,61152,1,T1,1,100,28.945
1707824005.827203,397950.000,61170,1,T1,1,100,28.976
1707824005.959159,398078.000,61192,1,T1,1,100,28.954
1707824006.092145,398207.000,61209,1,T1,1,100,28.909
1707824006.225132,398336.000,61226,1,T1,1,100,28.890
1707824006.356056,398463.000,61242,1,T1,1,100,28.952
1707824006.489043,398592.000,61276,1,T1,1,100,28.908
1707824006.622029,398721.000,61293,1,T1,1,100,28.889
1707824006.753984,398849.000,61310,1,T1,1,100,28.917
1707824006.888002,398979.000,61327,1,T1,1,100,28.858
1707824007.017895,399105.000,61343,1,T1,1,100,28.867
1707824007.150882,399234.000,61361,1,T1,1,100,28.907
1707824007.285930,399365.000,61394,1,T1,1,100,28.889
1707824007.419947,399495.000,61410,1,T1,1,100,28.846
1707824007.552934,399624.000,61428,1,T1,1,100,28.898
1707824007.682827,399750.000,61459,1,T1,1,100,28.920
1707824007.815814,399879.000,61476,1,T1,1,100,28.824
1707824007.952924,400012.000,61493,1,T1,1,100,28.924
1707824008.086941,400142.000,61509,1,T1,1,100,28.896
1707824008.218896,400270.000,61545,1,T1,1,100,28.813
1707824008.350852,400398.000,61562,1,T1,1,100,28.919
1707824008.484869,400528.000,61579,1,T1,1,100,28.894
1707824008.619917,400659.000,61596,1,T1,1,100,28.990
1707824008.752904,400788.000,61628,1,T1,1,100,29.031
1707824008.883828,400915.000,61644,1,T1,1,100,28.978
1707824009.016815,401044.000,61661,1,T1,1,100,28.884
1707824009.151863,401175.000,61695,1,T1,1,100,29.021
1707824009.286911,401306.000,61711,1,T1,1,100,28.974
1707824009.418867,401434.000,61728,1,T1,1,100,28.989
1707824009.551853,401563.000,61745,1,T1,1,100,28.924
1707824009.682778,401690.000,61776,1,T1,1,100,28.967
1707824009.815764,401819.000,61794,1,T1,1,100,28.950
1707824009.948750,401948.000,61812,1,T1,1,100,28.943
1707824010.080706,402076.000,61844,1,T1,1,100,29.011
1707824010.214723,402206.000,61861,1,T1,1,100,28.934
