LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1707824028.646223,420085,64601,1,BI,1,100,880
1707824029.454450,420869,64735,1,BI,1,100,800
1707824030.409065,421795,64884,1,BI,1,100,960
1707824031.243065,422604,65017,1,BI,1,100,840
1707824032.080158,423416,65151,1,BI,1,100,840
1707824032.979104,424288,65273,1,BI,1,100,880
1707824033.857433,425140,65425,1,BI,1,100,880
1707824034.692464,425950,21,1,BI,1,100,840
1707824035.528525,426761,154,1,BI,1,100,840
1707824036.419225,427625,303,1,BI,1,100,880
1707824037.258379,428439,421,1,BI,1,100,840
1707824038.056298,429213,558,1,BI,1,100,800
1707824038.856278,429989,695,1,BI,1,100,800
1707824039.736668,430843,827,1,BI,1,100,880
1707824040.587162,431668,960,1,BI,1,100,840
1707824041.381988,432439,1092,1,BI,1,100,800
1707824042.225266,433257,1227,1,BI,1,100,840
